Sample	theta_A	theta_B	theta_C	theta_AB	theta_root	tau_AB	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
21	1.05232277255255501913211446662899107	0.99498617689374302397453675439464860	1.42548517581656208896845328126801178	0.75392214339186247595847589764161967	0.78257744500555048716705641709268093	0.47631703355080362571882801603351254	2.89654440698135839937776836450211704	-1036.40931939114989290828816592693328857	-14301.82689208371630229521542787551879883	3937.73369817221646371763199567794799805
22	1.01417976056792946693008161673787981	0.95546168177176349356471973806037568	1.42699158574814433109168021474033594	0.75471886567541390800073486389010213	0.75136808392349196950021905649919063	0.48569540358671897672948603030818049	2.88499022675192762221740849781781435	-1040.02637295213366996904369443655014038	-14301.85155528879295161459594964981079102	3901.58782576745579717680811882019042969
23	1.03788877727377415460807696945266798	0.92101735267999040868147631044848822	1.44785035981684218064913238777080551	0.75762620960048931983976672199787572	0.72787209568443222984512885886942968	0.47887704820353066414995168997847941	2.92151235488254856775824919168371707	-1034.83566499402081717562396079301834106	-14297.96173997955884260591119527816772461	3949.60509003935112559702247381210327148
24	1.09956453570068801717241058213403448	0.92325193143108341686797757574822754	1.39116977976679501161072494141990319	0.75946436761599045439652400091290474	0.76340324233318479496546160589787178	0.48915448943908768075772286465507932	2.90906858702954718154387592221610248	-1031.57160108150969790585804730653762817	-14299.07123799313740164507180452346801758	3983.35522717804087733384221792221069336
25	1.13669730680858904747765336651355028	0.89319553085151592863866198968025856	1.43238588427658175561418829602189362	0.76222298758151396658178100551594980	0.74006993714268187734006687605869956	0.49632133261720812189565776861854829	2.88636683319032760763889200461562723	-1037.93485380324727884726598858833312988	-14300.41304064108771854080259799957275391	3921.06450260861493006814271211624145508
26	1.16281949068847967332374082616297528	0.93980353468561284024929136649006978	1.36974893705683675726447745546465740	0.78344583322205108011360152886481956	0.77633413910850235239990979607682675	0.48386283141635944016201165140955709	2.91528807608788387284448617720045149	-1038.22809434067357869935221970081329346	-14303.44061147274987888522446155548095703	3921.15966806601500138640403747558593750
27	1.11090970377703746052588940074201673	0.99284269418220605363245567787089385	1.48898131882022322081127185811055824	0.81981314727660903329820030194241554	0.77234281966233020444434487217222340	0.49915296747798149068486850410408806	2.94244233468980231904765787476208061	-1041.70966201464625555672682821750640869	-14302.36179632531275274232029914855957031	3885.26517617885110666975378990173339844
28	1.16246936892926555628946516662836075	1.04044125281568478058602522651199251	1.48276071669169562383672200667206198	0.79003757710275412939893158181803301	0.72893495121928408853051450932980515	0.49403954708761410596906671344186179	2.91097688911777119358248455682769418	-1038.47562983224156596406828612089157104	-14301.88005162031186046078801155090332031	3917.12375329789574607275426387786865234
29	1.12485734840321582872491035232087597	1.12100869913819645162789129244629294	1.55659427324238563983271887991577387	0.81891261029207451649369886581553146	0.76003418646490350507605171515024267	0.48907159261870536415273136299219914	2.89763732380673566524365014629438519	-1038.16151748386346298502758145332336426	-14305.87497446876659523695707321166992188	3924.25979963013196538668125867843627930
30	1.11927424918114915008970911003416404	1.15660788901804845174581259925616905	1.54886829777683021625023229717044160	0.78777370865747065042938857004628517	0.75626184477089242186309547832934186	0.49272111102727245146581935841822997	2.85260488346788987357172118208836764	-1041.38786722506461046577896922826766968	-14302.48501551085246319416910409927368164	3888.60634326020590378902852535247802734
31	1.15984800342156857411168857652228326	1.11615166280486111105574309476651251	1.48657983259780301921182399382814765	0.81110484300851182215552626075805165	0.78591763013005078164496808312833309	0.48371107062450541258513680986652616	2.85937614281362861845536826876923442	-1039.14360251918560607009567320346832275	-14303.32384709293000923935323953628540039	3911.88782190107485803309828042984008789
32	1.12518685600886114706042917532613501	1.18977547106126424480976311315316707	1.57800741724993054404535541834775358	0.81306793721901826632603160760481842	0.77887701200897330178207766948617063	0.47413762159350697489301751375023741	2.88916238919948664687353812041692436	-1042.00763279823149787262082099914550781	-14295.41035515251132892444729804992675781	3875.33402717019635019823908805847167969
33	1.07040054555975339134477053448790684	1.15578865817648490654789839027216658	1.65977021328045148962360144651029259	0.76862880463009353171344173460965976	0.82469560343812375879934961631079204	0.47995104240039365706138596578966826	2.86556634755050820828614632773678750	-1041.51212964468959398800507187843322754	-14301.43949585657355783041566610336303711	3886.31819940967761795036494731903076172
34	1.10495558798564474933812107337871566	1.09443020684534175757107732351869345	1.72055583621921148740341322991298512	0.79283396337984779478347263648174703	0.86359108145242746701342184678651392	0.48839629775895382346462270106712822	2.90660893189444191619941193494014442	-1041.23840847195538117375690490007400513	-14302.13414989110788155812770128250122070	3889.75006517155452456790953874588012695
35	1.15700631797733732852861976425629109	1.13232005063184093529571327962912619	1.62994456092671224922696637804619968	0.78901287936562569669263211835641414	0.81858997679497946808879760283161886	0.47837161660911209359881013369886205	2.86116969589897962578106671571731567	-1042.84517988470815907930955290794372559	-14294.28801367176129133440554141998291016	3865.83621482467970054131001234054565430
36	1.15448129161990253876979295455385000	1.12984889906726237995826522819697857	1.58104035663837572123213703889632598	0.77225944169959737095609852985944599	0.85496275052693082585619777091778815	0.47313644496263196348451174344518222	2.82060770277455796772869689448270947	-1044.01412040382228951784782111644744873	-14304.27206792558536108117550611495971680	3864.13086388736155640799552202224731445
37	1.22275084723940752340354265470523387	1.18337861114918085903013889037538320	1.53206274495104177724158489581895992	0.77406959286120091690008848672732711	0.89566208082165432724508491446613334	0.48293990867549640988443115929840133	2.84791832036196224109403374313842505	-1040.68801889933160964574199169874191284	-14295.29052078616768994834274053573608398	3888.41033179285113874357193708419799805
38	1.17182104859380742389873830688884482	1.24393527566648609550270521140191704	1.57005406514488421443331844784552231	0.78119836556039012886998307294561528	0.84762675702018408507854019262595102	0.47510514099516321095961757237091660	2.87714802362775623478796660492662340	-1040.61637579418129462283104658126831055	-14296.51796691938943695276975631713867188	3890.35420897757649072445929050445556641
39	1.13530702858628429474663334985962138	1.24754346986931863305869683244964108	1.63614108244207923092972123413346708	0.82956354407110388660129274285282008	0.80652040398801583265253611898515373	0.48639695946425970385362802517192904	2.91223265540853981647728687676135451	-1042.78611994089806103147566318511962891	-14296.37459955862868810072541236877441406	3868.51340014964807778596878051757812500
40	1.11950860030728160943169768870575354	1.28198529518425718976004645810462534	1.57792842714692405081677861744537950	0.85653662577100364572402213525492698	0.77404374849382562295829757204046473	0.49366277045043666094059631177515257	2.93156907762301388586934081104118377	-1042.47674272537551587447524070739746094	-14300.08292619035091775003820657730102539	3875.31549893659575900528579950332641602
41	1.12319533618066191849038659711368382	1.33308234578155704319613050756743178	1.63425743164338399537882651202380657	0.88645714831425237445472475883434527	0.73711673302593361256640491774305701	0.48894016433862419468425741797545925	2.97081156908432175711709533061366528	-1040.86619946175937911903019994497299194	-14298.11690483293932629749178886413574219	3889.45491021534508035983890295028686523
42	1.17311244972001293973562496830709279	1.29384298725465440860205035278340802	1.71219739331702780482657999527873471	0.94213807247394854016420140396803617	0.71146976710462694892811441604862921	0.49784819313616335278993574320338666	2.98817779052177101561937888618558645	-1042.18585099787924264091998338699340820	-14297.42566899967459903564304113388061523	3875.56715902088217262644320726394653320
43	1.22364696762392277662456763209775090	1.29091644543092254338034763350151479	1.70832457618899336004858469095779583	0.94000705155411068414395003856043331	0.68007089581935664668321805947925895	0.49672211093497303791011177054315340	3.02281784416401810844376996101345867	-1039.26497997444016618828754872083663940	-14227.02785138297622324898838996887207031	3834.37805163857410661876201629638671875
44	1.16566062979950113565053015918238088	1.24285779683443120546826321515254676	1.70143840059674444908921486785402521	0.87989205984650764591492588806431741	0.64566770466971956654589348545414396	0.48536331919428071790534318097343203	3.04538686076783671197176772693637758	-1034.90031228238945004704874008893966675	-14213.64741290435449627693742513656616211	3864.64429008045954105909913778305053711
45	1.16063914195627315706360604963265359	1.23750375539379464662204100022790954	1.63840348016395931374233896349323913	0.90881456792254167176281498541356996	0.61985924507823675355666637187823653	0.49386816263319599507042312325211242	3.00327275638788560030434382497332990	-1035.29934152346686460077762603759765625	-14220.99722910798664088360965251922607422	3868.00381387331799487583339214324951172
46	1.20017962805074307475194927974371240	1.27780559106010049852386600832687691	1.64331239665999784271832595550222322	0.94214250086955464436044849207974039	0.60427140788356037415240962218376808	0.48839757468070582602237550418067258	3.04119756489629677886910030792932957	-1036.59753824459744464547839015722274780	-14220.79977806742135726381093263626098633	3854.82439562144645606167614459991455078
47	1.26264113771857444668000880483305082	1.28094996908704494842368148965761065	1.64735620068434585050454188603907824	0.93546951416237467125114335431135260	0.59730856494268969036909311398630962	0.49961329403594889608797302571474575	3.07839228851252588725628811516799033	-1036.68675829493577111861668527126312256	-14220.54023338036859058775007724761962891	3853.67265043100996990688145160675048828
48	1.21757075056758190534367258806014434	1.23938735171367797605057603504974395	1.64735620068434585050454188603907824	0.95900461482188048556452031334629282	0.57996991705008449358160760311875492	0.51102210345053722395647355369874276	3.10560194994194871398462964862119406	-1035.28516932314596488140523433685302734	-14213.32584018790839763823896646499633789	3860.47414695644874882418662309646606445
49	1.29047340950378286450472842261660844	1.30459990782046464374843708355911076	1.73654508460250700530025369516806677	0.91081935011353964970481911223032512	0.58145611179841638627152633489458822	0.51972027661138353593628380622249097	3.08965885276190066477397522248793393	-1036.66038839495945467206183820962905884	-14213.31560676529079501051455736160278320	3846.71172281569670303724706172943115234
50	1.22598824395673733356204593292204663	1.23280349901911434606915918266167864	1.77736232020086770688749311375431716	0.95972258374919616752407591775408946	0.57980770028946393424007510475348681	0.50848404558148030396580452361376956	3.06942511042779431207350171462167054	-1037.37151013967763901746366173028945923	-14208.60811638348059204872697591781616211	3834.89301498670465662144124507904052734
51	1.22098288346746564059230877319350839	1.27088820263831459023151637666160241	1.71683222966743675996781348658259958	0.92928053280880063002911128933192231	0.54975631313068973327062849421054125	0.51044804511050878570443956050439738	3.09602787689683722760491946246474981	-1033.87308228274514476652257144451141357	-14217.51164330950450676027685403823852539	3878.78082048205214960034936666488647461
52	1.15278685103321265614795265719294548	1.32380643393791919137925106042530388	1.72040706945550758710794525541132316	0.95232773432538675439928965715807863	0.52915541015496647681004560581641272	0.50548367142712335997600803239038214	3.11344713533311789888102794066071510	-1035.45004227422964504512492567300796509	-14216.63323150930409610737115144729614258	3862.13280876700810040347278118133544922
53	1.19118999810628456437200384243624285	1.28100661593348785771695474977605045	1.78334073622495403732557406328851357	0.99090207527408513676903112354921177	0.54634198023133806465523321094224229	0.50344867595530007342574663198320195	3.12378443626751378658923385955858976	-1036.08221683047577243996784090995788574	-14212.22823748148766753729432821273803711	3851.40606917672994313761591911315917969
54	1.12980554205795624689301348553271964	1.33543134453430778485483187978388742	1.73973290851234141385361908760387450	0.92279242743454015229787046337150969	0.57827649243022516412082723036292009	0.49521374903863779604051842397893779	3.14957223886932791145909504848532379	-1035.98176338156508791144005954265594482	-14211.95244296309465426020324230194091797	3852.13480914744286565110087394714355469
55	1.11350256815486492456557243713177741	1.27363891604293666404146279091946781	1.80169779278822073109722623485140502	0.93886928965329852214694028589292429	0.59204389140414304115722643473418429	0.50311842007891072192649062344571576	3.17085408551436120916378058609552681	-1037.26472926116275630192831158638000488	-14210.19014738266923814080655574798583984	3837.54285477104167512152343988418579102
56	1.11069614697673535452793203148758039	1.33504674829724323537050167942652479	1.87620345866404525381199164257850498	0.93650300623974092051327033914276399	0.61678387019115998857188287729513831	0.48996303914889810515731483064882923	3.13337805804030500311796458845492452	-1036.59524769232029939303174614906311035	-14218.25262759504948917310684919357299805	3852.30015067184649524278938770294189453
57	1.06144723061602297420336071809288114	1.41400980133519804660124918882502243	1.94353052316661401022201971500180662	0.90267883045634678129687245018430986	0.58526795269011555600258134290925227	0.48340480784535672098556347009434830	3.09006848295016123273626362788490951	-1033.90881338895565022539813071489334106	-14211.31965330647835799027234315872192383	3872.23151941692231048364192247390747070
58	1.02273764871177630375598255341174081	1.34968355484041380165649570699315518	2.02860950675301277001949529221747071	0.93095728414488976287799459896632470	0.61737308864861462076589759817579761	0.47021231884532005418364519755414221	3.11792867112786975525295929401181638	-1036.17732774912860804761294275522232056	-14206.82691605593026906717568635940551758	3845.05363856464464333839714527130126953
59	0.99177615853292655501149965857621282	1.29717636908415334673350116645451635	2.11669354014040722589129472908098251	0.98417001918601820786847156341536902	0.63554829698459514020214555785059929	0.47821359360975801422455333522520959	3.14382354928197926824395835865288973	-1036.08556406459797472052741795778274536	-14212.45085709618251712527126073837280273	3851.59521645020322466734796762466430664
60	0.96440165434991553805588182513020001	1.26891386733783440021738897485192865	2.20914311975523780517960403813049197	1.00561209519430128089823028858518228	0.61561343454900063765222739675664343	0.47228454163199334869815970705531072	3.10770552154327894811558508081361651	-1034.25843889959196530980989336967468262	-14206.94697945845109643414616584777832031	3864.36259046253144333604723215103149414
61	0.96076520515347996198585178717621602	1.31734839647060542056067333760438487	2.08571539383734583239515814057085663	1.00182025464840318562664833734743297	0.63675470225406782809329797601094469	0.47191251353509638954975002889113966	3.06954263350362266393744903325568885	-1038.62487576215085027797613292932510376	-14211.34536953408132831100374460220336914	3825.09661191257328027859330177307128906
62	1.00039792506841074271051184041425586	1.24342419735367148980742513231234625	2.16978105782104213616889865079429001	0.99889760111132863684701987949665636	0.63489707023459462931214147829450667	0.47663643231359914542721867292129900	3.08494226664569426432649379421491176	-1036.02159230024699354544281959533691406	-14206.81723107431935204658657312393188477	3846.60130807184941659215837717056274414
63	0.99783866738445614608110645349370316	1.18347877325626282818404888530494645	2.08115911096766614818420748633798212	1.01383140938322013901995433116098866	0.60872526626265666127579834210337140	0.48922770198888537729331460468529258	3.04624244002173361067775658739265054	-1034.48713003217312689230311661958694458	-14208.49100134092077496461570262908935547	3863.61970101918996078893542289733886719
64	0.95971442726870059836130621988559142	1.13014749908078471207772963680326939	1.97610527279284009516402420558733866	1.01047677061764362704820996441412717	0.62135661784519669037507583198021166	0.48262396527174733495968439456191845	3.01770462770917324846209339739289135	-1032.72831998085371196793857961893081665	-14206.00910826272047415841370820999145508	3878.72590845418380922637879848480224609
65	0.95654423085757434019882339271134697	1.15149149816802576218321974010905251	2.03725464960434132777322702168021351	1.00713889245230725499880009010666981	0.59201864773596690749712934120907448	0.47194772795826989142398133481037803	3.04930770855813770836562071053776890	-1033.09020860914552031317725777626037598	-14201.22598987938181380741298198699951172	3870.32390378792661067564040422439575195
66	0.97400067822944713658017690249835141	1.18862824849290427131620617728913203	2.13209642170460478283189331705216318	0.98161012507070455335167480370728299	0.61349761388291446095877290645148605	0.47005906866942509525486570964858402	3.06415999767997204727976168214809150	-1035.45943975561749539338052272796630859	-14206.95470943559303123038262128829956055	3852.36031187941807729657739400863647461
67	0.93715991110076246606297445396194234	1.20936264447283758904916339815827087	2.23134250119133392686876504740212113	0.93423413929520326970390442511416040	0.58458844743440796509759138643858023	0.47471794491239543978267079182842281	3.09535059374341869897762080654501915	-1034.36927498476848086284007877111434937	-14214.87957447583357861731201410293579102	3871.18682462814831524156033992767333984
68	0.93490035041892716183298261967138387	1.22818692956343800126717269449727610	2.31895429448365986146995965100359172	0.96748061643020677458082445809850469	0.54671503256590536778958266950212419	0.47408149217628414717751184070948511	3.04515534059287951151873130584135652	-1034.81166544723282640916295349597930908	-14202.01755692578262824099510908126831055	3853.90090245345527364406734704971313477
69	0.94952903168968538771821386035298929	1.19242678556729941874436917714774609	2.31224598302187045462119385774713010	0.89877840396118213739384827931644395	0.52241508636348921168490733180078678	0.47745219702345448320457421687024180	3.03634626206864011166430827870499343	-1035.55283501799340228899382054805755615	-14209.56894234857463743537664413452148438	3854.04059216863970505073666572570800781
70	0.92929488865037901401677800095058046	1.25179179121121753048839764232980087	2.32104345683155655066798317420762032	0.90195094121481655946581668104045093	0.49723811244027998901273690535163041	0.47820898177035420228975226564216428	3.08591817579265104143360076704993844	-1036.67232901570991998596582561731338501	-14203.85051593980824691243469715118408203	3837.12722578270950180012732744216918945
71	0.97926686661112494203251799262943678	1.20705032769121900493303201074013487	2.40938619555613486866718631063122302	0.92494160152736892843705618361127563	0.49369662479647463682042030086449813	0.48414390066430679215869758991175331	3.07690382941895768098561347869690508	-1034.49566204020516124728601425886154175	-14204.77755585232807788997888565063476562	3859.82093545027601066976785659790039062
72	0.93419984896686325548387230810476467	1.14563529568758837307029807561775669	2.29108321857872621052365502691827714	0.90592712838658007168390895458287559	0.51514993754420945748506710515357554	0.47372086169562133139976367601775564	3.08851676531015417737080497317947447	-1034.34645648844571041991002857685089111	-14208.30822540530971309635788202285766602	3864.84366052085351839195936918258666992
73	0.96928605816117330284953368391143158	1.08081623903325274582698511949274689	2.18447405814363193599092483054846525	0.85014989453733624813480673765297979	0.48685321687100124865565931031596847	0.46228861362692558190090608150057960	3.05032982310718381313563440926373005	-1032.68478932300354244944173842668533325	-14209.37324932854244252666831016540527344	3882.52535609850747277960181236267089844
74	0.99949397705938480829246373104979284	1.01894306575556581329067284968914464	2.17771334818944639621918213379103690	0.84751877294853938948904215067159384	0.50034013693554124646567515810602345	0.45093425779042106693594860189477913	3.05705018153758256715946117765270174	-1035.50058411664917912275996059179306030	-14197.76947123833087971433997154235839844	3842.76363007183863373938947916030883789
75	1.04242134255241936102720501367002726	1.07294075728136473202312117791734636	2.27827925516337748135242691205348819	0.86776401022427973597217487622401677	0.51016703038399946468217649453436024	0.46235639715127180293663400334480684	3.09852976560916371084886122844181955	-1035.70879172723311967274639755487442017	-14198.23666930604304070584475994110107422	3841.14875203371229872573167085647583008
76	1.09115451280932429511949521838687360	1.10718928587670895069550169864669442	2.21129413666303431540427482104860246	0.87013317144322510632292733134818263	0.53052399933750471472393428484792821	0.46361871828069839418517972262634430	3.07964611673853783102572378993500024	-1038.32474079960479684814345091581344604	-14195.03155339999466377776116132736206055	3811.78414540394624054897576570510864258
77	1.13598657404625025257871584472013637	1.14747246440612071793907489336561412	2.29001118028993566611006826860830188	0.84024783164818583891531034169020131	0.51872623279330520862373532509081997	0.46726779143595786880638343063765205	3.06490059051157537339804548537358642	-1034.84610357942824521160218864679336548	-14194.52952932078187586739659309387207031	3846.06849352649987849872559309005737305
78	1.09779248543098684187668823142303154	1.22486136944183066077584953745827079	2.30204598017902695161751580599229783	0.90016368788967582315052595731685869	0.52145231835245919871368869280559011	0.47704087713321591257553677678515669	3.04485277387189068321049489895813167	-1036.74853990944552606379147619009017944	-14194.04152549748141609597951173782348633	3826.55612640302570071071386337280273438
79	1.05293745747238554066882443294161931	1.17256114800711430667945478489855304	2.39489764720470299508292555401567370	0.93846944377453178631753871741238981	0.54597205143204907695775318643427454	0.46628581594412754629530581951257773	3.06709139601917346595882918336428702	-1037.53231215658047403849195688962936401	-14193.42597013578415499068796634674072266	3818.10284856997895985841751098632812500
80	1.02567618666020066164890067739179358	1.22085154038192000847118379169842228	2.36330133946719023185778496554121375	0.92899986987061589083225499052787200	0.52771967744455239301970550513942726	0.46001051836240014480949866992887110	3.09956230287180023452719979104585946	-1038.13506000489815050968900322914123535	-14197.67276030935863673221319913864135742	3816.32216026037713163532316684722900391
81	1.02955812745394048590696911560371518	1.26413284407954074062274685275042430	2.23869722313857399953462845587637275	0.93251591376354536766513092516106553	0.50880464166099692580047531009768136	0.45374892137935135538739928051654715	3.13397919430188443001839004864450544	-1040.84428962358106218744069337844848633	-14191.42595812361105345189571380615234375	3782.98306188780043157748878002166748047
82	1.08478305623775783672613215458113700	1.20412327589009371386907787382369861	2.18549398879579603871547988092061132	0.96593154843720485658309371501673013	0.50751632889835729400829222868196666	0.44297518487445691759418764377187472	3.15981003872684773625678644748404622	-1036.23469513263853514217771589756011963	-14192.58476239786796213593333959579467773	3830.23781107148352020885795354843139648
83	1.03791363939882508304890507133677602	1.25057590657845096870914858300238848	2.11972196935999956934892907156608999	0.93061440388996263806120623485185206	0.51081668605826369145006538019515574	0.44384328850379206610199389615445398	3.20973491805949473487657996884081513	-1036.08238407156363791727926582098007202	-14198.70816656965143920388072729110717773	3837.88432585401460528373718261718750000
84	0.99325296113923067231610275484854355	1.26674545986418585208355125359958038	2.01536947908353880620779818855226040	0.97925478094661511097029915617895313	0.50861054582087605879792135965544730	0.43437539734091029641760428603447508	3.17441909495815588471145929361227900	-1034.72644982103406618989538401365280151	-14192.61423079494670673739165067672729492	3845.34973258460559009108692407608032227
85	0.96738327198529305839258540800074115	1.26871770061044197852595516451401636	2.01850727900573900797098758630454540	0.98077941730106943385436579774250276	0.48749978235899910083972486063430551	0.44263061824078148154271161729411688	3.19742044615417109199029255250934511	-1030.42586528847618865256663411855697632	-14190.56400568542085238732397556304931641	3886.30535280065851111430674791336059570
86	0.96509396211127251863359788330853917	1.26571528363315488618923154717776924	1.96488300958085071457048798038158566	0.97845840548570539585426786288735457	0.46053609729081479429169121431186795	0.44158313409026189733097567113873083	3.23157291919555023085308675945270807	-1038.17929447190113023680169135332107544	-14191.66082485086553788278251886367797852	3809.86788013185469026211649179458618164
