,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0
161,-53.939381000000004,28.599968,150,0.0028988640000000006,-8763.392687,-8885.435122565139
162,-55.680938,28.644403000000004,150,0.003060479,-8277.059064000001,-8387.101269569584
163,-57.589236,29.070434000000002,150,0.003173538,-8088.966287,-8193.35194126914
164,-61.996851,29.947405,150,0.0032910319999999997,-8036.546134,-8138.245147237702
165,-63.405402,30.360466,150,0.0033034420000000006,-8126.175718,-8229.664558910323
166,-66.478853,30.774003000000004,150,0.0033987190000000006,-7997.105794,-8097.963222885283
167,-64.774968,31.509015,150,0.0033987190000000006,-8212.669593,-8314.224702578073
168,-68.123302,32.011311,150,0.0034958840000000003,-8103.973657,-8204.45989389117
169,-71.81707,32.500565,150,0.003645135,-7872.9510040000005,-7970.022151615112
170,-69.848683,33.079454999999996,150,0.003645135,-8033.469505,-8128.833828000212
171,-70.132204,33.733578,150,0.003752643,-7958.96704,-8047.518841652797
172,-71.068875,33.962249,150,0.004001303,-7481.1432780000005,-7555.654989793152
173,-72.140224,34.372976,150,0.0040148910000000005,-7552.67891,-7629.738312715883
174,-72.94979599999999,35.144661,150,0.004022410999999999,-7725.5315200000005,-7805.859682995228
175,-73.482063,35.160123999999996,150,0.004030817000000001,-7708.7065840000005,-7791.788145025721
176,-76.276195,36.395978,150,0.004305272,-7461.366443000001,-7532.656837224751
177,-75.67159699999999,37.297226,150,0.004305272,-7672.16085,-7741.992739811163
178,-77.66762800000001,38.29605,150,0.004472742,-7580.8518540000005,-7646.661685305321
179,-78.084158,38.737805,150,0.004488962,-7647.23389,-7714.676339023567
180,-81.094336,39.020192,150,0.004488962,-7705.018744,-7777.583309499146
181,-81.970493,39.990757,150,0.004632145999999999,-7656.340131,-7723.12866668817
182,-82.431584,40.183155,150,0.004632145999999999,-7696.840623,-7764.6640587073325
183,-83.655556,41.208566999999995,150,0.004632145999999999,-7915.816528,-7986.032728865828
184,-86.733696,41.847156,150,0.004765457,-7807.801651999999,-7875.425781841831
185,-87.595793,43.153079,150,0.004782656,-8050.071818,-8117.44131139471
186,-89.209958,43.75051,150,0.004954654,-7867.493656000001,-7930.098442784504
187,-88.55525,44.236072,150,0.004972267,-7936.032929999999,-7997.006072037247
188,-86.968314,43.902784999999994,150,0.004972267,-7872.227945000001,-7929.97688796487
189,-88.904274,44.228625,150,0.005314195,-7388.817806,-7433.154656356858
190,-91.86277,45.619444,150,0.005314195,-7645.23701,-7694.872376538372
191,-94.468565,46.291721,150,0.005568416999999999,-7387.476061,-7430.695327809901
192,-99.243507,46.604439,150,0.005860262,-7038.365205,-7077.714155665476
193,-102.470157,47.035971,150,0.005873468000000001,-7090.505451999999,-7133.642412289876
194,-109.512702,48.071894,150,0.006079795999999999,-6993.141426,-7037.43711049097
195,-111.888373,49.049591,150,0.00610627,-7117.880958,-7163.922084212445
196,-111.751792,49.651697999999996,150,0.006120196,-7197.660887000001,-7244.366477905891
197,-112.10216399999999,49.997424,150,0.006137741999999999,-7230.537087999999,-7277.931775089215
198,-112.227723,50.867088,150,0.006160248000000001,-7343.117926000001,-7389.8939051591005
199,-112.57671200000001,51.174563,150,0.0063360859999999995,-7172.313459,-7213.487591289022
200,-114.08931899999999,51.483335,150,0.0063360859999999995,-7219.494019,-7262.2198843797405
201,-117.27691000000002,51.72047,150,0.0063360859999999995,-7253.192679000001,-7299.64598623505
202,-119.737691,52.246741,150,0.0066097099999999995,-7007.394372,-7047.689216469721
203,-119.852223,53.146454000000006,150,0.006715683,-7021.633184,-7059.313872192481
204,-118.273657,54.193594999999995,150,0.0067409639999999995,-7150.5043049999995,-7185.537947215142
205,-120.82494299999999,54.458751,150,0.0067409639999999995,-7186.381762999999,-7224.872974074802
206,-119.100282,54.182314,150,0.0067409639999999995,-7147.605383,-7183.8644476978625
207,-117.371602,55.183541000000005,150,0.006945483,-7068.52651,-7095.82003631903
208,-118.476969,56.05049,150,0.0070497979999999995,-7078.7923,-7103.46639504673
209,-120.78775700000001,56.80316800000001,150,0.0074011269999999995,-6817.652092,-6835.044385895157
210,-123.742975,57.672011,150,0.007407334,-6925.015409000001,-6946.033861907423
211,-129.15930600000002,58.888592,150,0.007863319,-6643.2269590000005,-6658.220875366232
212,-129.13776299999998,58.80995,150,0.007889114000000001,-6609.912303,-6624.256882890638
213,-138.858454,59.520489000000005,150,0.008357607,-6286.508043,-6300.054718201918
214,-142.350601,60.196144,150,0.008635193000000001,-6143.583281,-6154.266276042704
215,-145.623046,60.823252000000004,150,0.008977532,-5957.333919,-5964.12603647464
216,-147.279348,61.843477,150,0.009010609000000001,-6044.799432,-6053.032042981769
217,-150.480256,62.150491,150,0.009010609000000001,-6075.10565,-6087.104545739352
218,-156.092467,62.812862,150,0.009230717,-5984.8554030000005,-5998.010360410902
219,-154.019972,63.344161,150,0.009252725,-6029.147642,-6039.602957109779
220,-157.293175,63.777168,150,0.009252725,-6072.398886,-6086.400738303968
