Sample	theta_A	theta_B	theta_C	theta_AB	theta_root	tau_AB	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
12	0.73293781323470874600189972625230439	0.87603144918658759632279497964191251	0.93036379840220373438341994187794626	1.09365598025817289951078237209003419	1.07494850395648500196443819731939584	0.53477528356954429078484736237442121	2.80373237558494725618629672680981457	-1014.16254723012036720319883897900581360	-14198.16835477257700404152274131774902344	4056.54288247137264988850802183151245117
13	0.76970465435891588512618000095244497	0.87878692717774109510742164275143296	0.97482958012952680704188423987943679	1.13902170015993364771134110924322158	1.11399336922892056023215445748064667	0.53645737103964252767696052615065128	2.85093152292449536489016281848307699	-1017.86828227648584288544952869415283203	-14197.75570836498627613764256238937377930	4019.07288560012784728314727544784545898
14	0.76728278528573068406615220737876371	0.90170366549520863941324932966381311	0.93607868279281758461252138658892363	1.17738265935301700260140478349057958	1.17724687347960377259425968077266589	0.54467946017780100032013024247135036	2.86495109231605482591476175002753735	-1017.64354393730320680333534255623817444	-14190.72874582379154162481427192687988281	4014.29330645075970096513628959655761719
15	0.76796222922322521231563996479962952	0.95542862971658570891975159611320123	0.98448399570082889553646054991986603	1.15029024831467352463221232028445229	1.12441529507083548544699169724481180	0.53872975630461439333629414250026457	2.83071433836709207554349632118828595	-1013.54275553408024279633536934852600098	-14201.27697512435770477168262004852294922	4065.84941978355527680832892656326293945
16	0.72050913502997859794163559854496270	0.94163271749843902025389752452610992	1.01648562299125089225526608061045408	1.12401232039161946829608496045693755	1.05941970329195012112677432014606893	0.54063596073583286560904070938704535	2.86383354329673034399661446514073759	-1016.32813068150505841913400217890739441	-14189.08026103441079612821340560913085938	4025.79895421936089405789971351623535156
17	0.69765837548897924325075337037560530	0.91734402648040902494841475345310755	1.05987893489486562081935971946222708	1.12889726924089406345785846497165039	1.12970732402961360207882535178214312	0.53682498737105521779966466056066565	2.84759982349579221505564419203437865	-1017.44610464096535906719509512186050415	-14195.49455112368195841554552316665649414	4021.03350471402882249094545841217041016
18	0.71625587912737176399247118752100505	0.91275440557598996882404662756016478	1.06767896956855223855598069349071011	1.13345660137427373115315276663750410	1.17783976361844100466669260640628636	0.52831997832162158612590019401977770	2.83573150352961311781996300851460546	-1018.79979218486437275714706629514694214	-14190.21495067664000089280307292938232422	4002.21702882799581857398152351379394531
19	0.74795340525592413083444398580468260	0.89062651687387139887164266838226467	1.11187927858520940738173976569669321	1.13854876021528728102794048027135432	1.21481849079731629714729024271946400	0.53069350479385934971077176669496112	2.80389502566360304669501601892989129	-1015.89081623519348340778378769755363464	-14179.44730806654843036085367202758789062	4020.53914571461427840404212474822998047
20	0.72530775083972964800693716824753210	0.93164137010186420795321282639633864	1.05441927501796706145853477210039273	1.20308548555351157993698052450781688	1.24240853162369546680565690621733665	0.52359173079814091966710520864580758	2.82660712479093634286186897952575237	-1012.27395168586338058958062902092933655	-14161.98513122936310537625104188919067383	4039.24561437072952685412019491195678711
21	0.74767082022785091854899519603350200	0.89841305346740452097975548895192333	1.10972131471252288825724008347606286	1.20659217367169357970624332665465772	1.28833924400036958779480755765689537	0.52511786748852207207249875864363275	2.85434904753025753265660569013562053	-1014.21962176409078892902471125125885010	-14156.46062237021760665811598300933837891	4014.26440472931062686257064342498779297
22	0.77565864294864739214574456127593294	0.84524435650652218754430577973835170	1.15067085154854553685765949921915308	1.26557170319523293322561130480607972	1.24032438293852975697006968403002247	0.51409963605534825248355446092318743	2.86906582092339990097684676584322006	-1013.87880334396379566896939650177955627	-14163.23400283931914600543677806854248047	4024.44596939968141668941825628280639648
23	0.75642700338423651817976178790559061	0.87400696776548203459356045641470701	1.15433922842938629926834437355864793	1.23893177189044201291778790618991479	1.33081325508340286845054833975154907	0.52447016060339934906409098402946256	2.84584296075623655042363679967820644	-1017.20942473993909516138955950736999512	-14160.89429257513984339311718940734863281	3988.80004517574889177922159433364868164
24	0.77239435481784068926458530768286437	0.90904290498399675790608398529002443	1.20856202638663856596679124777438119	1.23579345435097587291295440081739798	1.38077335407811707668201961496379226	0.51224312844669150912579880241537467	2.86431900811924489147486383444629610	-1018.06767081475186387251596897840499878	-14161.86408170293907460290938615798950195	3981.18737355541998113039880990982055664
25	0.72648004240277364029765294617391191	0.95055667729740178639730174836586230	1.22598566477694070897541678277775645	1.23900237435972981892007283022394404	1.34337948365880688328388714580796659	0.51886508768018846371461449962225743	2.90056850309810121402165350446011871	-1015.88396705309753542678663507103919983	-14156.15774749603406235110014677047729492	3997.31807696505893545690923929214477539
26	0.72829953154671200898917504673590884	0.99287894279977206846155013408861123	1.15860723989932323796381297142943367	1.29741534241591227605283620505360886	1.28089049719061986998269730975152925	0.51004729011555594020421722234459594	2.93402834670004430961398611543700099	-1013.43712484078491797845344990491867065	-14158.57818600576501921750605106353759766	4024.20693759791538468562066555023193359
27	0.75004921757719811292730582863441668	1.04895868311351514456930544838542119	1.16207447768157945411360287835123017	1.26271565764305671031308975216234103	1.24503983247654059773878998385043815	0.52110178131051665406658912615966983	2.94280869398906430589590854651760310	-1016.44394566125743040174711495637893677	-14159.68355253554364026058465242385864258	3995.24409592296979099046438932418823242
28	0.71401160084639558878194520730176009	1.04601118029189632530062681325944141	1.18603707459169127602649496111553162	1.23715860835697633035579201532527804	1.20779117389170376206664059282047674	0.52296957770323715397609021238167770	2.89332067730118813742024030943866819	-1015.77658156145105294854147359728813171	-14151.07134697318724647630006074905395508	3993.30553135867739911191165447235107422
29	0.71120587996645767692172057650168426	0.99196717402728673551592919466202147	1.13940422991923839823869002430001274	1.23229717230307000974676157056819648	1.23867076601075054576028833253076300	0.52091455974275169271692220718250610	2.93200491108251171112897282000631094	-1019.17266765714873599790735170245170593	-14153.49602957177194184623658657073974609	3961.76935300028526398818939924240112305
30	0.74024304127861673130439612577902153	0.99440790419901370356114966853056103	1.14220772821491967086160457256482914	1.20317343379243468781680803658673540	1.29016473729621883315132890857057646	0.51113516612852349929596584843238816	2.96980632428694990565531952597666532	-1017.58511162518482251471141353249549866	-14154.17436730983718007337301969528198242	3978.32325105798918229993432760238647461
31	0.74923625959968065401994863350410014	0.95758495600142212733629776266752742	1.19275507419107751339026890491368249	1.23518818587029466371518537926021963	1.20845926548846693826533282845048234	0.52267209835674111051417867201962508	2.97053694648026267444151926611084491	-1015.16639233603643788228509947657585144	-14148.93557739642528758849948644638061523	3997.27165403606159088667482137680053711
32	0.76181808822905361378019506446435116	0.95555055617478212859339237184030935	1.19265369007611288232340029935585335	1.17958559566042175958955340320244431	1.26617458142745920035565632133511826	0.51525129707030381531751572765642777	2.92724129637679064686039964726660401	-1015.39796557038778246351284906268119812	-14149.99704284241670393384993076324462891	3996.01738713853956141974776983261108398
33	0.72505526322620494905635268878540955	0.91525354699899164057086409229668789	1.24029756957571013487040545442141593	1.20336147595358355921746351668844000	1.31560622096734292085784545633941889	0.51346222554245046776344452155171894	2.94899403889147659896252662292681634	-1018.09949077265014238946605473756790161	-14153.67387432427494786679744720458984375	3972.67896659777397871948778629302978516
34	0.68374355226339988966799410263774917	0.95910658793926972798260521813062951	1.22809763882658740108411166147561744	1.25596650477806637269395650946535170	1.27995063469245518028571950708283111	0.51926952811633753093190080107888207	2.94502086578373578618084138724952936	-1013.95486498429079347260994836688041687	-14150.17876954566781932953745126724243164	4010.63011970276056672446429729461669922
35	0.69891989888257777252533742284867913	0.91344400455780172531916605294100009	1.16991072658223771441043936647474766	1.29106326113672342792426661617355421	1.23653118473089418394295080361189321	0.51164274056741176899265610700240359	2.98026365315718111403953116678167135	-1013.73411535240813918790081515908241272	-14149.02464455255540087819099426269531250	4011.68349102847423637285828590393066406
36	0.67403277135207306791642167809186503	0.91525716251219602082045412316801958	1.21772896629510785082572965620784089	1.29362598157703057033529603359056637	1.17234471581281840535382343659875914	0.50867899096517454893273679772391915	3.02885857289071580566996999550610781	-1016.63834358670146684744395315647125244	-14150.36917978997007594443857669830322266	3983.98574392295631696470081806182861328
37	0.67184316670458421594247511166031472	0.95138677785971126343866899333079346	1.15129474538199794153570110211148858	1.24059582139901047881380691251251847	1.20414845815968396536277396080549806	0.49548712020224067176243920584965963	2.99949724552108731856492340739350766	-1014.53310556519613783166278153657913208	-14161.60438082378459512256085872650146484	4016.27332517182367155328392982482910156
38	0.64289581537486906182010670818272047	0.98276138185737016428333845396991819	1.20732679458272440520261170604499057	1.20619013323124679715192542062141001	1.26658262221873707531472064147237688	0.48639327114857955347559936853940599	3.03234862713039188264474432799033821	-1014.00990928213866482110461220145225525	-14160.88151590298366500064730644226074219	4020.78242308159678941592574119567871094
39	0.62095634641421526556115395578672178	1.03340383680312219993879807589109987	1.21049143312418916451633776887319982	1.20935179236205181396712760033551604	1.32436604687897752086200853227637708	0.47679437190733864326830371282994747	2.99657180116518828683069841645192355	-1018.14320287788666519190883263945579529	-14151.58613270814021234400570392608642578	3970.15410392927333305124193429946899414
40	0.59769731130410530539620594936423004	0.99041891752434185747233641450293362	1.15365574169140061577820688398787752	1.13490651830185984572096913325367495	1.31822994291134132360809871897799894	0.47458526979081888663714039466867689	2.95100100954568933531163565930910408	-1013.87306420893946778960525989532470703	-14155.08935751408353098668158054351806641	4016.35871542468885309062898159027099609
41	0.62089566956678987619255849494948052	1.03451025732517454258641009801067412	1.15331657351138994194172937568509951	1.08675547547967221717613028886262327	1.26234430245491524580359055107692257	0.46512359926567059531521408644039184	2.98357232403588845670583395985886455	-1015.29572829055973670620005577802658081	-14154.70806517151140724308788776397705078	4001.75078226591358543373644351959228516
42	0.63443931386961771590193848169292323	1.08688477817772533029483383870683610	1.21020867949712784827909217710839584	1.13787342026785687210121977841481566	1.32448601473432359121318313555093482	0.46095596053332937858115769813593943	2.96908059798428647368950805685017258	-1016.59395048192027388722635805606842041	-14162.28649428783683106303215026855468750	3996.34698946863500168547034263610839844
43	0.66292501823330773902398505015298724	1.05156626181902801420164905721321702	1.27714621612796985772320113028399646	1.09102419663795635607073108985787258	1.27058130082703946150957108329748735	0.46971877421809477004543964540062007	2.93218591002978890003305423306301236	-1015.71881888901998536312021315097808838	-14169.25344839638637495227158069610595703	4012.06525950618743081577122211456298828
44	0.66541402695866325167628474446246400	1.08159419834684178418626743223285303	1.22025217480537850889277251553721726	1.13189368380550825499142320040846244	1.22146016221007935875775274325860664	0.47500529407242464419169891698402353	2.97772550816475067847477475879713893	-1019.96352706144648436747957020998001099	-14171.45686426134125213138759136199951172	3971.82159364687686320394277572631835938
45	0.66776485289681597468103291248553433	1.02659639385368839370471505390014499	1.17702907890383734468287002528086305	1.13589252501311399612404784420505166	1.16127442941962200073646727105369791	0.46941880848419209604216462139447685	2.98824544624493704247925052186474204	-1020.08844849538081689388491213321685791	-14173.30846068970458873081952333450317383	3972.42397573589732928667217493057250977
46	0.63626806998079921129374270094558597	0.99664119886296143047133000436588190	1.20328426450389036617139026930090040	1.16624815534804926464573782141087577	1.11030844397927563882433332764776424	0.45864294813820788432323638517118525	2.94074460821606109561798803042620420	-1012.87369144332672021846519783139228821	-14161.05442585297350888140499591827392578	4032.31751141970562457572668790817260742
47	0.67225167561686638428852802462643012	1.03751431928145620986470021307468414	1.14826892345749209667360446474049240	1.15366935024470107506999738689046353	1.17264082379467926564586832682834938	0.47206108752276842999151540425373241	2.97277724160644352124904798984061927	-1016.96191546445652420516125857830047607	-14163.64766053699531767051666975021362305	3994.02850589242916612420231103897094727
48	0.67070224943480283297247979135136120	0.98579227962202353729992410080740228	1.18192106259904683440709050046280026	1.18218929836000574695731302199419588	1.13032205605614688437299264478497207	0.45880453178851049456099531198560726	2.94419431435727174672933870169799775	-1018.55459898517835881648352369666099548	-14170.28305959490717214066535234451293945	3984.73706974312335660215467214584350586
49	0.69902443955952930920716426044236869	0.93861256911789003876123160807765089	1.13170847914730221539514332107501104	1.14751504096734890936204465106129646	1.08167656906131925964587026101071388	0.45412105140103503631010539720591623	2.93040219772220300598064568475820124	-1014.67507895663118233642308041453361511	-14174.71021938513149507343769073486328125	4027.95942981882035383023321628570556641
50	0.66356974407555269213077053791494109	0.90539980733715830218955034069949761	1.12779427393687270431144042959203944	1.14354616608908998820481883740285411	1.12049516491105505267000808089505881	0.46067310213394346840587445512937848	2.88722091523850288297126098768785596	-1016.55628258729484514333307743072509766	-14167.71531601528658939059823751449584961	4002.15249014233813795726746320724487305
51	0.66549827350281376414642409145017155	0.87127038067866657833349108841503039	1.15608282668709061447032127034617588	1.18904817765980408417192393244476989	1.16805019178718438865871576126664877	0.46356743929233262813127680601610336	2.84246220343322342216652032220736146	-1014.60376919672864914900856092572212219	-14171.24651800530409673228859901428222656	4025.20882603801692312117666006088256836
52	0.68669793477855001206933138746535406	0.91442361913991776489751828194130212	1.15951860343817658716147889208514243	1.16425318641264241570354442956158891	1.13205502509807010014242223405744880	0.45592190264581261560650204955891240	2.87637162984517802399864194740075618	-1012.55746733241937818092992529273033142	-14168.51375834093778394162654876708984375	4042.93908501674377475865185260772705078
53	0.72932983210344082269926957451389171	0.87673671539075881398161982360761613	1.16232197230313949454227895330404863	1.21956634937776020599642379238503054	1.13479199525221385869144796743057668	0.44809237786717814877590626565506682	2.91636215698814593721976962115149945	-1015.88096817284974804351804777979850769	-14170.87737779517556191422045230865478516	4012.06769606667876360006630420684814453
54	0.72766187380207014712141244672238827	0.91569908184274184659301454303204082	1.20892246377248580024854618386598304	1.32395891032170087697750204824842513	1.16330550915251795807137114024953917	0.43565717622560840016632255355943926	2.94249124186484900533855579851660877	-1016.91444627341650175367249175906181335	-14171.66722479492273123469203710556030273	4002.52276206075839581899344921112060547
55	0.74543684318287251056034392604487948	0.91407589454520110638924279555794783	1.20677950259034916236089429730782285	1.32161203313430064554268028587102890	1.20945326001402397864126214699354023	0.42916290913016663655099591778707691	2.91188617885793998851795549853704870	-1013.97805598595834908337565138936042786	-14164.94809428849839605391025543212890625	4025.16753442891422309912741184234619141
56	0.77810341920972869722561426897300407	0.94574942163872788292167115287156776	1.23001372898960381618849169171880931	1.35207223520120156656787457905011252	1.17763179957411834308800280268769711	0.43226994494037235261529872332175728	2.89112229583135116328662661544512957	-1015.90092020893496282951673492789268494	-14160.46707066536328056827187538146972656	4001.45786857601342489942908287048339844
57	0.75818218997521624746838142527849413	0.92960422175889823037664427829440683	1.22522565281795614566817675950005651	1.29914368009802450032452725281473249	1.12683633147491235604320536367595196	0.42324420434159326642742371404892765	2.91399388572064532709759987483266741	-1020.05388278480961616878630593419075012	-14160.34900371562434884253889322280883789	3959.81017586752750503364950418472290039
58	0.74406099706867201426518931839382276	0.96437833509048376257055679161567241	1.22699469269943639559983239450957626	1.30101944639183342289356914989184588	1.08551028258692694450360249902587384	0.42041820220479403369395754452852998	2.95697648122779366275381107698194683	-1018.65804122502993322996189817786216736	-14163.67009262069223041180521249771118164	3977.08968037039267073851078748703002930
59	0.71666813649818572606875477504217997	0.99251444444125380694998739272705279	1.20111250139398340053276115213520825	1.25877532403936864824345320812426507	1.05645569881985990079442672140430659	0.42429765624640009002987994790601078	2.92529963641164192367227769864257425	-1015.06822337090238761447835713624954224	-14165.53043350267034838907420635223388672	4014.84819979364692699164152145385742188
60	0.69900135927194162466236093678162433	0.96075692563504100363047655264381319	1.18357503609502856534163584001362324	1.22726103433270594678106135688722134	1.07292655475585685387329704099101946	0.41778772975187195015678298659622669	2.95679762098035370243565012060571462	-1018.13855901559634276054566726088523865	-14164.15376468189060688018798828125000000	3982.76817452592695190105587244033813477
61	0.72696866281696448375271302211331204	0.91134281133887562464934717354481108	1.18543196367885550479570611059898511	1.31351186306856826391253889596555382	1.05689633709486252577391951490426436	0.40759984613464039782115833077114075	2.91936615300987956089784347568638623	-1015.16398396963086270261555910110473633	-14158.15114657190497382543981075286865234	4006.51130687559634679928421974182128906
62	0.75481666737166352998400498108821921	0.94529192778540394037634086998878047	1.18295103225463793528149381018010899	1.27556323883435251964613144082250074	1.11436506324960693525838451023446396	0.41362804391670077164278040982026141	2.94413439864501569331878272350877523	-1015.20619058383897481689928099513053894	-14159.12283222086807654704898595809936523	4007.06092638247901049908250570297241211
63	0.75651257789014947352512763245613314	0.94741579519939922437998802706715651	1.21686830724254546609586213889997452	1.32102846884384583781013589032227173	1.05952490266252263850788040144834667	0.41455737706571788026010949579358567	2.92987246747869622964799418696202338	-1017.47229016282631164358463138341903687	-14158.53405945321719627827405929565429688	3983.81115782495362509507685899734497070
64	0.79244351806725599196568055049283430	0.97972693639242891538998492251266725	1.19340565875377047078131909074727446	1.37558436674398443244626832893118262	1.09973481574511855463072151906089857	0.41377464979311823212171361774380784	2.95619125445612285218999204516876489	-1016.69531463225746392708970233798027039	-14165.12018853055451472755521535873413086	3998.16704220798055757768452167510986328
65	0.81955472707009668908995081437751651	1.02938848885794365095591729186708108	1.14939633589265555180247702082851902	1.46437498205772120840606476122047752	1.16608125172779608647033455781638622	0.40967831748141475545210710151877720	2.99403110239730096964194672182202339	-1016.83887577370921917463419958949089050	-14160.26763385064805333968251943588256836	3991.87887611355654371436685323715209961
66	0.77282550462197996399282828861032613	1.06731892279345896845654806384118274	1.19137405927625872337216605956200510	1.48097145558451437352687207749113441	1.12230473266451258318454620166448876	0.41799420867550240998866684094537050	2.97051737065281074023914698045700788	-1018.35985825619866318447748199105262756	-14165.10321303708587947767227888107299805	3981.50463047509947500657290220260620117
67	0.81173327684378282498300904990173876	1.10890863963369534772596125549171120	1.12746941260159494468950924783712253	1.42504632733583092019102878111880273	1.11149307255791707227388087630970404	0.41974029404583906854853125878435094	2.94143652962697155217597355658654124	-1020.67179792447996078408323228359222412	-14153.11496717853333393577486276626586914	3946.39698793373281660024076700210571289
68	0.85806282920550602799636408235528506	1.15193413833402535928485121985431761	1.16004041128951973504968009365256876	1.42162513166829485022901735646883026	1.07692772348399268267371553520206362	0.41240089214445502241446206426189747	2.90786300410549536366033862577751279	-1020.48845614449840013548964634537696838	-14158.11868274064727302175015211105346680	3953.23412129566349904052913188934326172
69	0.81593829149316876581110591359902173	1.11875320368281361282924990518949926	1.17588402353550369738854897150304168	1.37740310613593730515447077777935192	1.13654601388525322569478248624363914	0.41882137487558762645178944694634993	2.93296550109294384967029145627748221	-1020.71490718626807847613235935568809509	-14159.76599955718302226159721612930297852	3952.61692769450201012659817934036254883
70	0.79119754057341995512331322970567271	1.18204578798291648489282579248538241	1.20563553085794405994590761110885069	1.34142511234936812059004296315833926	1.16952907080542156670333042711718008	0.41074800674882339102111927786609158	2.97292939219611485057725985825527459	-1020.83576582826390222180634737014770508	-14153.50688413599164050538092851638793945	3945.14922585335261828731745481491088867
71	0.83568475937187602919919982014107518	1.15257765930935263121170919475844130	1.26230264182257734262293524807319045	1.42182380530527363582393718388630077	1.20047366063496419030798278981819749	0.40661601831922938865560013255162630	2.95325989808636801825514339725486934	-1020.07492426312592215253971517086029053	-14157.06550422252439602743834257125854492	3956.31626159126426500733941793441772461
72	0.80466298455287776913991137917037122	1.10581733989783548288698966644005850	1.22372554044875636591882539505604655	1.43862900709752694616838653018930927	1.16200304046032742988359132141340524	0.39998376724698764261844985412608366	2.97122187538430404529776751587633044	-1022.09013348293751732853706926107406616	-14152.22567500744480639696121215820312500	3931.32434017806917836423963308334350586
73	0.78682481985560392967471443625981919	1.15531946357924786283888352045323700	1.25928463074956820122451972565613687	1.38898422184560921266438526799902320	1.20167178930678919535068871482508257	0.39194929696320229828288006501679774	2.96488927373327504355415840109344572	-1020.74063261249443712586071342229843140	-14155.95113647890138963703066110610961914	3948.54481035395656363107264041900634766
74	0.74049681097153718933867594387265854	1.20734595525830301632197461003670469	1.26404566257352080071996169863268733	1.45143650367409282608832654659636319	1.24614865488816484173639764776453376	0.38839891599499265506523215663037263	2.97609875873932727685655663663055748	-1019.39497587224775543290888890624046326	-14131.79623767178054549731314182281494141	3937.84647894930276379454880952835083008
75	0.76707009254868607772692712387652136	1.25383691439728162109190634510014206	1.20047324254671705645591828215401620	1.50002149856356092882947450561914593	1.31554197641017012188058288302272558	0.38104746586973659017161253359518014	2.96832846655834670102080963260959834	-1022.97762617452190170297399163246154785	-14130.99344383463721896987408399581909180	3901.21718208941820194013416767120361328
76	0.80717370166257140784438206537743099	1.24841079060183246518533906055381522	1.21177271242166462172917817952111363	1.55536161538337047716140659758821130	1.30984881684520160227691576437791809	0.38490905780024803339856021011655685	2.95548268291602678203844334348104894	-1020.01455059646013978635892271995544434	-14119.90193113513669231906533241271972656	3919.75642517053529445547610521316528320
77	0.76975392980608370319117739200009964	1.20484057491227858349702728446573019	1.22979762210800402932875385886291042	1.48159328018423375183942880539689213	1.37549486853889879611756441590841860	0.39311443192578920946544940306921490	2.97344095344659464785763702820986509	-1021.00006869306685075571294873952865601	-14119.31127068082059849984943866729736328	3909.31058375015163619536906480789184570
78	0.80971237402458162701890387324965559	1.25104952171784655767794447456253693	1.16678811150755068481998932838905603	1.54418194317897006229145517863798887	1.31109775963585772906583315489115193	0.38472599290233683300144207350967918	2.99129747019087854909002999193035066	-1018.78019673662981858797138556838035583	-14119.94774017413510591723024845123291016	3932.14577280783669266384094953536987305
79	0.83025399418596124156977111852029338	1.20951805598733996838234361348440871	1.16900470356911689862045022891834378	1.59389591731973667698696317529538646	1.28281689864957271218770529230823740	0.39569979936051552504849837532674428	2.96941999652522525821041199378669262	-1025.50003032204062947130296379327774048	-14121.08311921657150378450751304626464844	3866.08281599616566381882876157760620117
80	0.85662960692444112265064859457197599	1.24850309093799616277919994900003076	1.21864181502362733944266892649466172	1.63488098024970152088997110695345327	1.33393870861071039968237528228200972	0.38827657169263085634725030104164034	2.93995489190844772053878841688856483	-1019.28295140613215608027530834078788757	-14124.55583174342427810188382863998413086	3931.72631768210339942015707492828369141
81	0.85471998612163169184441358083859086	1.19916795922044738809120190126122907	1.19194293787324845368402748135849833	1.54700824990634777655884590785717592	1.26885172319902284066017728036968037	0.38161157819578633842994008773530368	2.90891968459647065614603889116551727	-1022.21336494237266379059292376041412354	-14125.77100218071609560865908861160278320	3903.63735275699036719743162393569946289
82	0.87084734103318428566353759379126132	1.15892327059167699054853528650710359	1.14858372200428227039026296552037820	1.60777692372837144318964419653639197	1.27160093917784244865742948604747653	0.38243841448350757161733781686052680	2.93631255514576272602766948693897575	-1018.87128264373711772350361570715904236	-14123.47166336093687277752906084060668945	3934.75883692356546816881746053695678711
83	0.90111109236799746824431167624425143	1.19642429278943862591688684915425256	1.18829408485512089121982626238605008	1.67948836473103035871190513717010617	1.32935837152359037638404970493866131	0.37411487502429757734390136647562031	2.90027628333112508229874038079287857	-1020.11345197403352358378469944000244141	-14117.08644261695553723257035017013549805	3915.95192287662030139472335577011108398
84	0.91924246825664790438992213239544071	1.25423074699346726035287247214000672	1.22193582486665297537342667055781931	1.67557407308346628660444821434793994	1.29765555064054649569982302637072280	0.38005703094575699063639717678597663	2.91080287485398470082031963102053851	-1019.95013436960664421349065378308296204	-14122.55677051615748496260493993759155273	3923.05542682009036070667207241058349609
85	0.92242036243183178623183948730002157	1.21892464984404713668197928200243041	1.22616015400111622035694836085895076	1.76665466983747077023281235597096384	1.34863597890616015995135512639535591	0.38137091826775021408124644040071871	2.92086575142957460826664828346110880	-1025.59354246238603991514537483453750610	-14124.14534374836330243851989507675170898	3868.20991912450335803441703319549560547
86	0.92580712838300283085146702433121391	1.17194768284428296745147690671728924	1.18309340947001695454332548251841217	1.69319637675343170890585042798193172	1.39653342901152055510749505629064515	0.38277116276945538642095812065235805	2.94937537495380031060676628840155900	-1023.65687715294620829808991402387619019	-14131.46917991491318389307707548141479492	3894.90040838545064616482704877853393555
87	0.96617177194895365044402524290489964	1.17014185402670900515431640087626874	1.23006370038719925474879346438683569	1.63223625396456917258092289557680488	1.33175921369302652230715011683059856	0.38218135896986260569008209131425247	2.97607471255841504742534198157954961	-1020.12602885429396337713114917278289795	-14117.88209198743061278946697711944580078	3916.62180344449006952345371246337890625
