iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
10	0.03389532232522916854744465808835230	51	0.04032509284948544714399787380898488	51	1.11219311998595737911443848133785650	150	0.03389532232522916160855075418112392	51	0.04032509284948544714399787380898488	51	0.95178936455693696760960165192955174	48	
11	0.03386004257114100246539578620286193	51	0.04256461860783577327849158677963715	50	1.05396774361883727166855351242702454	150	0.03386004257114098858760797838840517	51	0.04256461860783578715627939459409390	50	0.88914282382302678442442811501678079	49	
12	0.03678291795970854011210704470613564	50	0.04452817362897280861755433534199256	47	1.11207638501175876122317731642397121	150	0.03678291795970854011210704470613564	50	0.04452817362897282249534214315644931	47	0.93697752971280789946462164152762853	53	
13	0.03957991761763542809537952393839078	50	0.04772641338779253644686306756739214	47	1.18102892634478995326219319395022467	150	0.03957991761763540727869781221670564	50	0.04772641338779255032465087538184889	47	0.99370213680796692923280488685122691	53	
14	0.04132291263986777318795162727838033	50	0.04709707800557057927326454205285700	47	1.15979977460589900317700084997341037	150	0.04132291263986775931016381946392357	50	0.04709707800557057927326454205285700	47	0.97002005114730838197800721900421195	53	
15	0.04052211601423915537933950758997526	51	0.04982257730762369024590796584561758	47	1.23126294361898880325156824255827814	150	0.04052211601423916231823341149720363	51	0.04982257730762369718480186975284596	47	1.03686019006985241652785134647274390	52	
16	0.04242343050392336639697887790134700	51	0.05197803121969692824455577806475048	46	1.26614398584847021034249792137416080	150	0.04242343050392336639697887790134700	51	0.05197803121969694212234358587920724	46	1.06328345301295978941880093771032989	53	
17	0.04456834451577026262603098416548164	51	0.05261977317932420988855213295209978	45	1.37906544454678980926587428257334977	150	0.04456834451577026262603098416548164	51	0.05261977317932421682744603685932816	45	1.17024820165266896232481030892813578	54	
18	0.04652416861022578425943763136274356	50	0.05260153073329836004301540697269957	45	1.37193674830422218668957157206023112	150	0.04652416861022577732054372745551518	50	0.05260153073329836698190931087992794	45	1.15867930768089033577439295186195523	55	
19	0.04884807270002154006016681364599208	47	0.05478576088448993547386223212924961	45	1.40426308344000605465851094777463004	150	0.04884807270002151924348510192430695	47	0.05478576088448995629054394385093474	45	1.18161692758222769406017960136523470	58	
20	0.04904053733226973466052811545523582	46	0.05613735588131815723578199595067417	45	1.57156184985600422265861197956837714	150	0.04904053733226974853831592326969258	46	0.05613735588131812948020638032176066	45	1.34563889288287663603682631219271570	59	
21	0.05009762626464039914075954129657475	45	0.05738583561386720321984000747761456	45	1.52801510750257585335987187136197463	150	0.05009762626464040607965344520380313	45	0.05738583561386717546426439184870105	45	1.29700714165169306291147677256958559	60	
22	0.05128571830768570427583341597710387	43	0.05919448584331050283724451333000616	44	1.51197430063325533033946612704312429	150	0.05128571830768569733693951206987549	43	0.05919448584331045426498718597940751	44	1.27471543657362529344823087740223855	63	
23	0.05364827831027960819421096516634861	42	0.06135480838474285936179342115792679	44	1.51695933328494403369290921546053141	150	0.05364827831027961513310486907357699	42	0.06135480838474281078953609380732814	44	1.26976519750235983252650839858688414	64	
24	0.05488644715175509947169274482803303	41	0.06168199272521976417316125207435107	44	1.58219813270258735649065329198492691	150	0.05488644715175512028837445654971816	41	0.06168199272521972253979782863098080	44	1.33156751801019046510532461979892105	65	
25	0.05592733596818379865345249868369137	41	0.06328296240517519710699900770123350	44	1.56387828073177681531547023041639477	150	0.05592733596818379171455859477646300	41	0.06328296240517519710699900770123350	44	1.30767187718283328656809771928237751	65	
26	0.05761398214027754760557797908404609	41	0.06260951002164207024325293104993762	44	1.65877543560229723240695420827250928	150	0.05761398214027752678889626736236096	41	0.06260951002164204248767731542102410	44	1.40061441300520073127700015902519226	65	
27	0.05824289444959005607183044617158885	41	0.06183417043859533446248377686060849	42	1.69788838072578207594176546990638599	150	0.05824289444959003525514873444990371	41	0.06183417043859532058469596904615173	42	1.44010746990761062669150760484626517	67	
28	0.05972955579029284173264713331263920	41	0.06219540809814956550116704647734878	42	1.71979270038499709727375375223346055	150	0.05972955579029281397707151768372569	41	0.06219540809814955162337923866289202	42	1.45797532138864283091095330746611580	67	
29	0.05926038133988049960709787455925834	41	0.06481922912665190328329600788492826	41	1.78659685431385950593607958580832928	150	0.05926038133988047879041616283757321	41	0.06481922912665188940550820007047150	41	1.52037847916540602710711027611978352	68	
30	0.06000178651596326656614266426004178	40	0.06490278154998191384450478835788090	41	1.84433737412822518209054578619543463	150	0.06000178651596325962724876035281341	40	0.06490278154998191384450478835788090	41	1.57621861943371688319359691377030686	69	
31	0.06031708647344535129120046690331947	39	0.06553007572499029709245377262050170	40	1.86966268298602922293127903685672209	150	0.06031708647344533741341265908886271	39	0.06553007572499031097024158043495845	40	1.59965839597393033599814771150704473	71	
32	0.06068161344204219681541800923696428	39	0.06491185863798099031640731482184492	40	1.90234298284558622782469683443196118	150	0.06068161344204218293763020142250753	39	0.06491185863798097643861950700738817	40	1.63262351035501107610059534636093304	71	
33	0.06166008436784892188242679367249366	39	0.06701608872717595977164251053181943	39	1.95891202593827662425951530167367309	150	0.06166008436784890106574508195080853	39	0.06701608872717591813827908708844916	39	1.68286382476944185171419121616054326	72	
34	0.06217087963151205626255446645700431	39	0.06791688362610982798717174091507331	39	1.97658185881081549517546136485179886	150	0.06217087963151204932366056254977593	39	0.06791688362610978635380831747170305	39	1.69759689270766989110938993690069765	72	
35	0.06386907622879527124393206349850516	39	0.06896403925714002236535549172913306	39	2.09658038008252134432041202671825886	150	0.06386907622879522961056864005513489	39	0.06896403925714000848756768391467631	39	1.81183288876520176557960439822636545	72	
36	0.06533967434967009879631660851373454	38	0.07002450348898187071355891930579673	39	2.14279426625069335798912106838542968	150	0.06533967434967004328516537725590752	38	0.07002450348898184295798330367688322	39	1.85263778400380108024592118454165757	73	
37	0.06591009994888112621946874014611240	38	0.07110549497623255832401412135368446	39	2.17098422009252756126329586550127715	150	0.06591009994888107070831750888828537	38	0.07110549497623254444622631353922770	39	1.87729311228126127808479850500589237	73	
38	0.06616021353483483857793601146113360	37	0.07051222963444603308857949741650373	39	2.13652099860535438224928839190397412	150	0.06616021353483476918899697238884983	37	0.07051222963444601921079168960204697	39	1.84326207999590296893188678950536996	74	
39	0.06691436062443943677546798198818578	36	0.07160865569541621789007024290185655	39	2.18423449017651671866246942954603583	150	0.06691436062443935350874113510144525	36	0.07160865569541619013449462727294303	39	1.88710673201296108558722153247799724	75	
40	0.06708055438175059004279887631128076	36	0.07326623844245375161143840614386136	38	2.37325689509047332848012956674210727	150	0.06708055438175057616501106849682401	36	0.07326623844245376548922621395831811	38	2.07240408938175280084692531090695411	76	
41	0.07002497988518771587784783605457051	36	0.07866184988059035654295314543560380	38	2.49874184070158200654532265616580844	150	0.07002497988518770200006002824011375	36	0.07866184988059035654295314543560380	38	2.17957392451203180172569773276336491	76	
42	0.07086778376290266134862605440503103	36	0.07956331231027115313825248676948831	38	2.43612412384809484677816726616583765	150	0.07086778376290267522641386221948778	36	0.07956331231027118089382810239840182	38	2.11348009839592076986036772723309696	76	
43	0.07294105251479664209224296200773097	36	0.07994477089643604872382098847083398	38	2.49868684534140150788061873754486442	150	0.07294105251479666984781857763664448	36	0.07994477089643606260160879628529074	38	2.17074435737797388767944539722520858	76	
44	0.07330761281409045593271400775847724	36	0.08189598528628994067446456028847024	38	2.49889200759942475826846930431202054	150	0.07330761281409046981050181557293399	36	0.08189598528628994067446456028847024	38	2.16628785739489648776157082465942949	76	
45	0.07448254518388541800533175774035044	36	0.08247788300285655016530483862879919	38	2.58760202933110505796321376692503691	150	0.07448254518388543188311956555480720	36	0.08247788300285653628751703081434243	38	2.25114595756877333698753318458329886	76	
46	0.07433759418057313272942820958633092	36	0.08367502999416823183942426567227812	38	2.66356951725142465647877543233335018	150	0.07433759418057313272942820958633092	36	0.08367502999416823183942426567227812	38	2.32489553085961153655603084189351648	76	
47	0.07450804503969700454124591715299175	36	0.08403968151965957034121856850106269	38	2.69271564558121356824926806439179927	150	0.07450804503969701841903372496744851	36	0.08403968151965955646343076068660594	38	2.35291701709038347800628798722755164	76	
48	0.07483105411174038879007497371276258	36	0.08283060745939917202118607519878424	38	2.71695469974390224621174638741649687	150	0.07483105411174040266786278152721934	36	0.08283060745939915814339826738432748	38	2.37910152689924858648851113684941083	76	
49	0.07541721201421809628318015938930330	36	0.08328385069577606825141913304832997	38	2.77435686637366663020998203137423843	150	0.07541721201421809628318015938930330	36	0.08328385069577604049584351741941646	38	2.43413042736338125493489314976613969	76	
50	0.07572750104651701508196026679797797	36	0.08371294780081997566334450766589725	38	2.81497906480233117676448273414280266	150	0.07572750104651700120417245898352121	36	0.08371294780081996178555669985144050	38	2.47346188326669702561844133015256375	76	
51	0.07691856952166292726857932393613737	35	0.08499908480349153971911135840855422	38	2.88280876364921700982790753187146038	150	0.07691856952166294114636713175059413	35	0.08499908480349153971911135840855422	38	2.53596823582054087253823126957286149	77	
52	0.07747592575599281106146776210152893	35	0.08573990716169611892016888532452867	38	2.93298961439887495572520492714829743	150	0.07747592575599281106146776210152893	35	0.08573990716169611892016888532452867	38	2.58332299911510920864543550123926252	77	
53	0.07857801517539701741110746979757096	35	0.08685981405888543172011395654408261	38	3.14129261853494234912886895472183824	150	0.07857801517539701741110746979757096	35	0.08685981405888540396453834091516910	38	2.78687089138844124036609173344913870	77	
54	0.07864306757256228630481587060785387	35	0.08737826549715077550928299388033338	38	3.20906425565030861690729580004699528	150	0.07864306757256228630481587060785387	35	0.08737826549715076163149518606587662	38	2.85342098779956554466252782731316984	77	
55	0.07931480121794205750962447609708761	35	0.08940738599823408461197971064393641	38	3.33404734306203298643822563462890685	150	0.07931480121794204363183666828263085	35	0.08940738599823411236755532627284992	38	2.97253716057339323342034731467720121	77	
56	0.07940338764283193240256508715901873	35	0.08912766863898374802843704856059048	38	3.38966106379540743631650911993347108	150	0.07940338764283191852477727934456198	35	0.08912766863898377578401266418950399	38	3.02858011750402633666112706123385578	77	
57	0.08041163747480747914231358208780875	35	0.09071422938215913112092181336265639	38	3.47527284597510321972890778852161020	150	0.08041163747480747914231358208780875	35	0.09071422938215915887649742899156990	38	3.10864109995553938858847686788067222	77	
58	0.08200676590957400868830973195144907	35	0.09208924761248722667961175147866015	38	3.55573260906308963313904314418323338	150	0.08200676590957398093273411632253556	35	0.09208924761248726831297517492203042	38	3.18295604668501264100655134825501591	77	
59	0.08289402170102461164802321036404464	35	0.09031170408423702666844690156722208	38	3.52176149927141590723067565704695880	150	0.08289402170102458389244759473513113	35	0.09031170408423705442402251719613560	38	3.15074815129250396239513065665960312	77	
60	0.08440575224262705789080030172044644	34	0.09167699961968280020219168591211201	38	3.62786144150318445866787442355416715	150	0.08440575224262705789080030172044644	34	0.09167699961968277244661607028319850	38	3.25094794924645746903024701168760657	78	
61	0.08260943344181922998181732964440016	34	0.09164905638270022525393443402208504	38	3.67683425749937198290240303322207183	150	0.08260943344181922998181732964440016	34	0.09164905638270021137614662620762829	38	3.30401040292064784864578541601076722	78	
62	0.08475324102177808627267552310513565	33	0.09353070679865281567000323548199958	38	3.87277148398876791546285858203191310	150	0.08475324102177811402825113873404916	33	0.09353070679865281567000323548199958	38	3.49118025071136584003284042410086840	79	
63	0.08678976990040865313602580499718897	33	0.09389585010374802698240870313384221	38	4.03210288878411926560829670052044094	150	0.08678976990040866701381361281164573	33	0.09389585010374804086019651094829896	38	3.64519925993396931573897745693102479	79	
64	0.08911885560909725556566485238363384	33	0.09541746772922830854835041236583493	38	4.12276817215630853041830050642602146	150	0.08911885560909728332124046801254735	33	0.09541746772922830854835041236583493	38	3.72760816664408922704865290143061429	79	
65	0.09037289705339074386003517247445416	33	0.09790686156430354614155220360771636	38	4.21101217755136758569278754293918610	150	0.09037289705339070222667174903108389	33	0.09790686156430353226376439579325961	38	3.80770750442199634733242419315502048	79	
66	0.09065250176019112871017568977549672	33	0.09775403855577378953167766439946718	38	4.29634520018512766625917720375582576	150	0.09065250176019107319902445851766970	33	0.09775403855577376177610204877055367	38	3.89287143522621725821863947203382850	79	
67	0.09118814755876271382906139706392423	33	0.09896779674109912328106020140694454	37	4.33321818639531919359342282405123115	150	0.09118814755876265831791016580609721	33	0.09896779674109909552548458577803103	37	3.92585666739290761739766821847297251	80	
68	0.09105293773827999315173542527190875	33	0.09913398530430911348432232443883549	37	4.38031630436995911281883309129625559	150	0.09105293773827996539615980964299524	33	0.09913398530430909960653451662437874	37	3.97300332082709850567425746703520417	80	
69	0.09159981142797331277183303654965130	33	0.09965368322774936782337817930965684	37	4.48817113985835636214005717192776501	150	0.09159981142797328501625742092073779	33	0.09965368322774932619001475586628658	37	4.07853211604576149085232827928848565	80	
70	0.09252326163237091505298081983710290	33	0.10157803762994779828154889855795773	36	4.63387185454599137557352150906808674	150	0.09252326163237090117519301202264614	33	0.10157803762994782603712451418687124	36	4.21825145747607344048901722999289632	81	
71	0.09292637076636277304597655302131898	33	0.10195936877740528758717886148588150	35	4.75456181253564835742508876137435436	150	0.09292637076636274529040093739240547	33	0.10195936877740528758717886148588150	35	4.33730702876187290684129038709215820	82	
72	0.09371114291665977313883217902912293	33	0.10333686686013240918491362663189648	35	4.92195293365381481009990238817408681	150	0.09371114291665978701661998684357968	33	0.10333686686013240918491362663189648	35	4.49998282247359693286625770269893110	82	
73	0.09394419003470036444447543999558548	33	0.10444834347609915914389944191498216	35	5.09744573652162724641812019399367273	150	0.09394419003470035056668763218112872	33	0.10444834347609915914389944191498216	35	4.67250403285740922854074597125872970	82	
74	0.09644107479142159655705057730301633	33	0.10547859921432853336220603068795754	35	5.33918747951985839250710341730155051	150	0.09644107479142161043483838511747308	33	0.10547859921432851948441822287350078	35	4.90654720786341069782565682544372976	82	
75	0.09627270267537645087596587245570845	33	0.10623657040543474372462640076264506	35	5.32732415490213018216536511317826807	150	0.09627270267537646475375368027016521	33	0.10623657040543474372462640076264506	35	4.89363399743096039173906319774687290	82	
76	0.09643808683886000154839024389730184	33	0.10539098805976676587192741862963885	35	5.45404983269102316967291699256747961	150	0.09643808683886001542617805171175860	33	0.10539098805976677974971522644409561	35	5.02203874187107768278792718774639070	82	
77	0.09633787157392478817108383282175055	33	0.10757575626886317632369127750280313	35	5.63882588204336165915719902841374278	150	0.09633787157392480204887164063620730	33	0.10757575626886319020147908531725989	35	5.20241405219925123759594498551450670	82	
78	0.09693156739007881272929267879590043	33	0.10726958499291681936593789714606828	35	5.82379502687905681312940942007116973	150	0.09693156739007884048486829442481394	33	0.10726958499291684712151351277498179	35	5.38651781561642284401614233502186835	82	
79	0.09701591201577666745414774140954250	32	0.10786178188680632661355929258206743	35	5.84626005363612577525600499939173460	150	0.09701591201577669520972335703845602	32	0.10786178188680635436913490821098094	35	5.40768900742127467395903295255266130	83	
80	0.09797106242099867801087498264678288	32	0.11070852772137641795158202739912667	35	6.05434599863970213107222662074491382	150	0.09797106242099867801087498264678288	32	0.11070852772137637631821860395575641	35	5.60777060502048474432967850589193404	83	
81	0.09928038606029782053852272838412318	32	0.11109399203254578802901875178577029	34	6.14958090006155089213280007243156433	150	0.09928038606029782053852272838412318	32	0.11109399203254571864007971271348651	34	5.69928083138008556574050089693628252	84	
82	0.09995374009785550073470261622787802	32	0.11164735916230611456612109577690717	34	6.34297590397633737069327253266237676	150	0.09995374009785551461249042404233478	32	0.11164735916230608681054548014799366	34	5.88999977673507935094221465988084674	84	
83	0.10106667466153838874642900691469549	32	0.11482415230086696900091425277423696	34	6.41280011456215159881821818999014795	150	0.10106667466153837486864119910023874	32	0.11482415230086691348976302151640994	34	5.95075084886964855712676580878905952	84	
84	0.10275909282191438010034545413873275	32	0.11405866607931887390936509518724051	33	6.58471765728984870236217830097302794	150	0.10275909282191442173370887758210301	32	0.11405866607931884615378947955832700	33	6.12019398264516212293528951704502106	85	
85	0.10354639914332022798681975928047905	32	0.11471590023142874681383318602456711	33	6.77492543985999784439400173141621053	150	0.10354639914332021410903195146602229	32	0.11471590023142873293604537821011036	33	6.30755521571472943520575427100993693	85	
86	0.10339804544721642454163657021126710	31	0.11473328723424426611732229730478139	33	6.89690767674301330458774828002788126	150	0.10339804544721641066384876239681034	31	0.11473328723424425223953448949032463	33	6.42998589511679252694875685847364366	86	
87	0.10310973276320498093205912937264657	31	0.11686366298500736049525983162311604	33	7.07653309505788907785017727292142808	150	0.10310973276320495317648351374373306	31	0.11686366298500736049525983162311604	33	6.60582760035186478120294850668869913	86	
88	0.10367823892627299475766022851530579	31	0.11749257117684309970062628281084471	33	7.48236280628375727275169992935843766	150	0.10367823892627296700208461288639228	31	0.11749257117684308582283847499638796	33	7.00915659691980152956602978520095348	86	
89	0.10425740733917504554639776870317291	31	0.11871613447476284108894617475016275	33	7.71337815467481213715927879093214869	150	0.10425740733917500391303434525980265	31	0.11871613447476285496673398256461951	33	7.23623866179772434747974330093711615	86	
90	0.10430530803572959919200968670338625	31	0.11878376744239541040748520117631415	33	7.84498104276869323570053893490694463	150	0.10430530803572955755864626326001598	31	0.11878376744239539652969739336185739	33	7.36758964091006607333156352979131043	86	
91	0.10456095408055249285084187249594834	31	0.11992800932823935444737628586153733	33	8.02218372172389848628881736658513546	150	0.10456095408055246509526625686703483	31	0.11992800932823934056958847804708057	33	7.54183221124036418103742107632569969	86	
92	0.10653198327565634173641484494510223	31	0.12190338838960407263911633890529629	33	8.33075790455550801993922505062073469	150	0.10653198327565631398083922931618872	31	0.12190338838960404488354072327638278	33	7.84187984902546642018705824739299715	86	
93	0.10712033057211567399491514152032323	31	0.12268039273773183317484125609553303	33	8.65903642447690202743615373037755489	150	0.10712033057211563236155171807695297	31	0.12268039273773181929705344828107627	33	8.16731724461510921742046775761991739	86	
94	0.10712033057211567399491514152032323	31	0.12373062458109314321053062712962856	32	8.73187502288305594788653252180665731	150	0.10712033057211563236155171807695297	31	0.12373062458109314321053062712962856	32	8.23813222379207843459880677983164787	87	
95	0.10839312043291897402763623858845676	31	0.12369787045360011723538207206729567	30	8.87652492104271750861244072439149022	150	0.10839312043291897402763623858845676	31	0.12369787045360011723538207206729567	30	8.37989225537136306343199976254254580	89	
96	0.10853103738312562531742599958306528	31	0.12482827876190931426503283319107140	30	8.93978383939985477013578929472714663	150	0.10853103738312563919521380739752203	31	0.12482827876190931426503283319107140	30	8.44057043674149376499826757935807109	89	
97	0.11036268080493290277832585388750886	31	0.12812731628338469569428070826688781	29	9.25339036315642893271160573931410909	150	0.11036268080493290277832585388750886	31	0.12812731628338466793870509263797430	29	8.74288991811444482493698160396888852	90	
98	0.11060757383414647481156833919158089	31	0.12898436757681855380219815288000973	29	9.44116333462138612730996101163327694	150	0.11060757383414646093378053137712413	31	0.12898436757681858155777376850892324	29	8.92821752815675928616201417753472924	90	
99	0.11146387069887447873739461101649795	31	0.12997147654469395905429962567723123	29	9.51478809681658610486465477151796222	150	0.11146387069887447873739461101649795	31	0.12997147654469390354314839441940421	29	8.99790128440890768501958518754690886	90	
100	0.10929710013729329598497486131236656	31	0.13031069497271907664526224834844470	28	9.63471069408634051001172338146716356	150	0.10929710013729329598497486131236656	31	0.13031069497271907664526224834844470	28	9.12152674822727682624190492788329720	91	
101	0.11083454363634141770500463053394924	31	0.12929670742117616022426318522775546	28	9.84164247180739515385994309326633811	150	0.11083454363634143158279243834840599	31	0.12929670742117618797983880085666897	28	9.32745719322129218653572024777531624	91	
102	0.11173688198720328756952113735678722	31	0.13070555551304799402068113067798549	28	9.90074468571685528672787768300622702	150	0.11173688198720332920288456080015749	31	0.13070555551304802177625674630689900	28	9.38143345134586326139469747431576252	91	
103	0.11151634939043153504911742857075296	31	0.13016193795009631251069492918759352	27	10.16645788362086655354232789250090718	150	0.11151634939043157668248085201412323	31	0.13016193795009634026627054481650703	27	9.64883578806198727306764340028166771	92	
104	0.11201130840429029955629403048078530	31	0.13004522246130759133286858286737697	27	10.25241737860377533309019781881943345	150	0.11201130840429032731186964610969881	31	0.13004522246130761908844419849629048	27	9.73390242327181987036510690813884139	92	
105	0.11396946843559251083544126004198915	31	0.13229969389705789617472930785879726	27	10.51345857747085510425222310004755855	150	0.11396946843559251083544126004198915	31	0.13229969389705792393030492348771077	27	9.98601925987159333431009144987910986	92	
106	0.11404862113871401529952009923363221	31	0.13352928361770671772390528531104792	26	10.48844586743909701453958405181765556	150	0.11404862113871400142173229141917545	31	0.13352928361770671772390528531104792	26	9.95838287664916599339903768850490451	93	
107	0.11630112845607130933611728096366278	31	0.13584471064376740789825248612032738	26	10.63056986166011874672676640329882503	150	0.11630112845607129545832947314920602	31	0.13584471064376743565382810174924089	26	10.09066084933413520730027812533080578	93	
108	0.11717043363507438635817692329510464	31	0.13864390505102017203675757173186867	26	10.82450554023914079948553990107029676	150	0.11717043363507435860260130766619113	31	0.13864390505102017203675757173186867	26	10.27682196969947092668462573783472180	93	
109	0.11691052886889458095609484189481009	31	0.13918479818395773639494450435449835	26	10.88324002736462858820232213474810123	150	0.11691052886889456707830703408035333	31	0.13918479818395773639494450435449835	26	10.33506148984028705228865874232724309	93	
110	0.11840706921201057943981993503257399	30	0.14028541402789829195540960427024402	26	11.13605792675843630945564655121415854	150	0.11840706921201057943981993503257399	30	0.14028541402789831971098521989915753	26	10.58218273205744530685024074045941234	94	
111	0.11928261435595835515677265448175604	30	0.14092856235393341757244911605084781	25	11.27818339550482384936458402080461383	150	0.11928261435595838291234827011066955	30	0.14092856235393341757244911605084781	25	10.72121458559522721998291672207415104	95	
112	0.12068617997713645961788131444336614	30	0.14121432439977626982496872187766712	25	11.55554351314249750259932625340297818	150	0.12068617997713647349566912225782289	30	0.14121432439977626982496872187766712	25	10.99506766981788885573223524261265993	95	
113	0.12007444299567912593396101783582708	29	0.13892842577041808471705053307232447	24	11.49943797327296834964727167971432209	150	0.12007444299567912593396101783582708	29	0.13892842577041811247262614870123798	24	10.94502787171312796488109597703441978	97	
114	0.11957064108460870033301404191661277	29	0.14014015094975876274396853204962099	24	11.65854528868413453324137663003057241	150	0.11957064108460871421080184973106952	29	0.14014015094975876274396853204962099	24	11.10292505687547048864871612749993801	97	
115	0.12082089568110826460767270873475354	29	0.14484743202209462986651544724736596	21	11.81687094852363628660896210931241512	150	0.12082089568110826460767270873475354	29	0.14484743202209465762209106287627947	21	11.24959854090091937450779369100928307	100	
116	0.12059469634337506571686304823742830	29	0.14147654837221051993267906254914124	21	12.24416226214741065803082165075466037	150	0.12059469634337507959465085605188506	29	0.14147654837221054768825467817805475	21	11.68411438257320433820041216677054763	100	
117	0.12264529701834202268795337431583903	29	0.14398114541497089580168733391474234	21	12.56884085791590344172163895564153790	150	0.12264529701834203656574118213029578	29	0.14398114541497089580168733391474234	21	11.99880836415318974275123764527961612	100	
118	0.12320012184139006450322995078749955	28	0.14469449083594690397269744153163629	20	12.79559227968739243408435868332162499	150	0.12320012184139010613659337423086981	28	0.14469449083594684846154621027380927	20	12.22288572726937694312709936639294028	102	
119	0.12616604586941196353144789554789895	28	0.14568227317782952989766442897234811	18	13.35089446216832520519801619229838252	150	0.12616604586941196353144789554789895	28	0.14568227317782944663093758208560757	18	12.76920193982535778332021436654031277	104	
120	0.12788036057666807288057952973758802	28	0.14666964663724002537747992391814478	16	13.51338765024654087198996421648189425	150	0.12788036057666807288057952973758802	28	0.14666964663724002537747992391814478	16	12.92599125875286958375909307505935431	106	
121	0.13013793791541486410956451891252073	28	0.14901069787141141276265443593729287	15	13.94536528533397223839074285933747888	150	0.13013793791541491962071575017034775	28	0.14901069787141141276265443593729287	15	13.34810983035633391580176976276561618	107	
122	0.13076088951909320412525516985624563	28	0.15141403690179078278532642798381858	16	14.05818306239514647870691987918689847	150	0.13076088951909325963640640111407265	28	0.15141403690179083829647765924164560	16	13.45436343877318741135695745470002294	106	
123	0.13119652798001724125498412831802852	28	0.15395256330662202004511129871389130	16	14.51452282541046123753858410054817796	150	0.13119652798001724125498412831802852	28	0.15395256330662213106741376122954534	16	13.90444052384130912969339988194406033	106	
124	0.13289675978870102435180911015777383	26	0.15762318840804279140854760044021532	16	14.79973354213072589402599987806752324	150	0.13289675978870107986296034141560085	26	0.15762318840804290243085006295586936	16	14.17837746791320441275274788495153189	108	
125	0.13754971988131367566232654553459724	26	0.15660479865731627424629834877123358	16	15.16441206870210223200956534128636122	150	0.13754971988131370341790216116351075	26	0.15660479865731632975744958002906060	16	14.53476363345848021424444596050307155	108	
126	0.13793928392268245408658344786090311	25	0.15869352546509582491118806046870304	16	15.17981669797299382196342776296660304	150	0.13793928392268248184215906348981662	25	0.15869352546509590817791490735544357	16	14.54513572921852215813487418927252293	109	
127	0.13992261762809579672683923945442075	25	0.15869352546509582491118806046870304	16	15.28385559729179554722122702514752746	150	0.13992261762809579672683923945442075	25	0.15869352546509590817791490735544357	16	14.64484395068227762237711431225761771	109	
128	0.14255931632397500496978182127350010	25	0.16083026393192328962200576825125609	16	15.71052326356694450737450097221881151	150	0.14255931632397497721420620564458659	25	0.16083026393192337288873261513799662	16	15.06055337902994217813557042973116040	109	
129	0.14280678322160261783935197854589205	25	0.16112371081025442243195300306979334	16	15.76319440937066573837910254951566458	150	0.14280678322160256232820074728806503	25	0.16112371081025450569867984995653387	16	15.11218111492707372178756486391648650	109	
