iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
25	0.00000000224079734660292673935658092	0	0.00000000000000000000000000000000000	0	2.83040234619009867245154055126477033	150	0.00000000224079734660292756653719348	0	0.00000000000000000000000000000000000	0	2.83040234362918718957757846510503441	150	
26	0.00000000224079734660292673935658092	0	0.00000000000000000000000000000000000	0	2.80362438935533120343279733788222075	150	0.00000000224079734660292756653719348	0	0.00000000000000000000000000000000000	0	2.80362438679441883238041555159725249	150	
27	0.00000000224079734660292673935658092	0	0.00000000000000000000000000000000000	0	2.82992524774612341786905744811519980	150	0.00000000224079734660292756653719348	0	0.00000000000000000000000000000000000	0	2.82992524518521193499509536195546389	150	
28	0.00000000224995629443032370179639964	0	0.00000000000000000000000000000000000	0	2.84510418989536439937637624097988009	150	0.00000000224995629443032452897701219	0	0.00000000000000000000000000000000000	0	2.84510418732398484564782847883179784	150	
29	0.00000000224995629443032370179639964	0	0.00000000000000000000000000000000000	0	2.89546969743485904658086838026065379	150	0.00000000224995629443032452897701219	0	0.00000000000000000000000000000000000	0	2.89546969486348082511995016830042005	150	
30	0.00000000225519422570505282115475257	0	0.00000000000000000000000000000000000	0	2.97410408877382614889484102604910731	150	0.00000000225519422570505282115475257	0	0.00000000000000000000000000000000000	0	2.97410408619646160488514397002290934	150	
31	0.00000000225971423548838996577834974	0	0.00000000000000000000000000000000000	0	3.00112450543557152116136421682313085	150	0.00000000225971423548838996577834974	0	0.00000000000000000000000000000000000	0	3.00112450285304177555190108250826597	150	
32	0.00000000226479338222707353113596194	0	0.00000000000000000000000000000000000	0	3.08526036616822185720820925780571997	150	0.00000000226479338222707353113596194	0	0.00000000000000000000000000000000000	0	3.08526036357988697744758610497228801	150	
33	0.00000000226479338222707353113596194	0	0.00000000000000000000000000000000000	0	3.10535554148702619414734726888127625	150	0.00000000226479338222707353113596194	0	0.00000000000000000000000000000000000	0	3.10535553889869087029751426598522812	150	
34	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.15469478834215300011578619887586683	150	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.15469478574659722980300102790351957	150	
35	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.19936660266969186139363046095240861	150	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.19936660007413564699163543991744518	150	
36	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.19893689360408561839221874834038317	150	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.19893689100852940399022372730541974	150	
37	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.21645123649214026428921897604595870	150	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.21645123389658404988722395501099527	150	
38	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.25627556051938960024472180521115661	150	0.00000000227111158080535052533605344	0	0.00000000000000000000000000000000000	0	3.25627555792383205357509723398834467	150	
39	0.00000000227830728003160992688427227	0	0.00000000000000000000000000000000000	0	3.31239505907154718755691646947525442	150	0.00000000227830728003161034047457855	0	0.00000000000000000000000000000000000	0	3.31239505646776688507770813885144889	150	
40	0.00000000228565114318439634896932147	0	0.00000000000000000000000000000000000	0	3.37918202801950151581422687740996480	150	0.00000000228565114318439634896932147	0	0.00000000000000000000000000000000000	0	3.37918202540732970362569176359102130	150	
41	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.43949966711311683198459832055959851	150	0.00000000228952197891680316211917580	0	0.00000000000000000000000000000000000	0	3.43949966449652144717674673302099109	150	
42	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.43941312410420385603515569528099149	150	0.00000000228952197891680316211917580	0	0.00000000000000000000000000000000000	0	3.43941312148760847122730410774238408	150	
43	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.47767358617419297672768152551725507	150	0.00000000228952197891680316211917580	0	0.00000000000000000000000000000000000	0	3.47767358355759848009824963810387999	150	
44	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.55974107232961589630804155603982508	150	0.00000000228952197891680316211917580	0	0.00000000000000000000000000000000000	0	3.55974106971302139967860966862645000	150	
45	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.58419366416951090670295343443285674	150	0.00000000228952197891680357570948208	0	0.00000000000000000000000000000000000	0	3.58419366155291418962747229670640081	150	
46	0.00000000229547571705666760556413662	0	0.00000000000000000000000000000000000	0	3.62943086897813937952150808996520936	150	0.00000000229547571705666801915444289	0	0.00000000000000000000000000000000000	0	3.62943086635473832757270429283380508	150	
47	0.00000000230137928275011938574322306	0	0.00000000000000000000000000000000000	0	3.65384138738106178934117451717611402	150	0.00000000230137928275011979933352933	0	0.00000000000000000000000000000000000	0	3.65384138475091191367027931846678257	150	
48	0.00000000230998893505114965806608643	0	0.00000000000000000000000000000000000	0	3.64994937855436729634561743296217173	150	0.00000000230998893505115007165639271	0	0.00000000000000000000000000000000000	0	3.64994937591437818014128424692898989	150	
49	0.00000000231507759701518151393357071	0	0.00000000000000000000000000000000000	0	3.70551544213603722965899578412063420	150	0.00000000231507759701518192752387699	0	0.00000000000000000000000000000000000	0	3.70551543949023276525167602812871337	150	
50	0.00000000231507759701518151393357071	0	0.00000000000000000000000000000000000	0	3.82366246629998851602749709854833782	150	0.00000000231507759701518151393357071	0	0.00000000000000000000000000000000000	0	3.82366246365418405162017734255641699	150	
51	0.00000000231507759701518151393357071	0	0.00000000000000000000000000000000000	0	3.84742638862987673675775113224517554	150	0.00000000231507759701518151393357071	0	0.00000000000000000000000000000000000	0	3.84742638598407227235043137625325471	150	
52	0.00000000232095029432521015258822907	0	0.00000000000000000000000000000000000	0	3.91825179569497716869364012381993234	150	0.00000000232095029432520973899792280	0	0.00000000000000000000000000000000000	0	3.91825179304246162814706622157245874	150	
53	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	3.96672152872454475414087937679141760	150	0.00000000232604037298027276661372152	0	0.00000000000000000000000000000000000	0	3.96672152606621164494526965427212417	150	
54	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	4.01477502656601181740825268207117915	150	0.00000000232604037298027276661372152	0	0.00000000000000000000000000000000000	0	4.01477502390767870821264295955188572	150	
55	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	4.01289634569184361367888413951732218	150	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	4.01289634303350872812643501674756408	150	
56	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	4.09579985204468233206398508627898991	150	0.00000000232604037298027318020402780	0	0.00000000000000000000000000000000000	0	4.09579984938634744651153596350923181	150	
57	0.00000000233469246744774701146478333	0	0.00000000000000000000000000000000000	0	4.22783664289293348303999664494767785	150	0.00000000233469246744774742505508961	0	0.00000000000000000000000000000000000	0	4.22783664022470873078418662771582603	150	
58	0.00000000233980249856294004862577230	0	0.00000000000000000000000000000000000	0	4.28663006032522186927735674544237554	150	0.00000000233980249856294087580638485	0	0.00000000000000000000000000000000000	0	4.28663005765115645573359870468266308	150	
59	0.00000000234791119271756969675292111	0	0.00000000000000000000000000000000000	0	4.33574370433831468574226164491847157	150	0.00000000234791119271757052393353366	0	0.00000000000000000000000000000000000	0	4.33574370165498290674577219760976732	150	
60	0.00000000235170860244878208075353424	0	0.00000000000000000000000000000000000	0	4.38030418637249674418399081332609057	150	0.00000000235170860244878125357292169	0	0.00000000000000000000000000000000000	0	4.38030418368482976632094505475834012	150	
61	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.43833079575411382222682732390239835	150	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.43833079305617683729678901727311313	150	
62	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.50049706826269435566700849449262023	150	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.50049706556475648255855048773810267	150	
63	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.56511422378936870813959103543311357	150	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.56511422109143083503113302867859602	150	
64	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.64377571793678711742359155323356390	150	0.00000000236069584776848864649300482	0	0.00000000000000000000000000000000000	0	4.64377571523884924431513354647904634	150	
65	0.00000000236914853814494815520490359	0	0.00000000000000000000000000000000000	0	4.66440987668483320049972462584264576	150	0.00000000236914853814494856879520987	0	0.00000000000000000000000000000000000	0	4.66440987397723461072018835693597794	150	
66	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.69789783922611370314825762761756778	150	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.69789783650979586582252522930502892	150	
67	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.87968719096362768539165699621662498	150	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.87968718824730895988750489777885377	150	
68	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.90572223748132874021621319116093218	150	0.00000000237677613251801105524169309	0	0.00000000000000000000000000000000000	0	4.90572223476501090289048079284839332	150	
69	0.00000000237830986000586846060984995	0	0.00000000000000000000000000000000000	0	4.97049263615493241985632266732864082	150	0.00000000237830986000586846060984995	0	0.00000000000000000000000000000000000	0	4.97049263343686309468694162205792964	150	
70	0.00000000238579174928917477782281573	0	0.00000000000000000000000000000000000	0	5.01878583507992637180450401501730084	150	0.00000000238579174928917519141312201	0	0.00000000000000000000000000000000000	0	5.01878583235330832934550926438532770	150	
71	0.00000000239494955766648956804894267	0	0.00000000000000000000000000000000000	0	5.10441538424988827671313629252836108	150	0.00000000239494955766648915445863639	0	0.00000000000000000000000000000000000	0	5.10441538151280482793481496628373861	150	
72	0.00000000239494955766648956804894267	0	0.00000000000000000000000000000000000	0	5.26957896126791336399719511973671615	150	0.00000000239494955766648915445863639	0	0.00000000000000000000000000000000000	0	5.26957895853082725068361469311639667	150	
73	0.00000000240289396198438770149145300	0	0.00000000000000000000000000000000000	0	5.41412176078790619015990159823559225	150	0.00000000240289396198438728790114672	0	0.00000000000000000000000000000000000	0	5.41412175804173934068330709123983979	150	
74	0.00000000240289396198438770149145300	0	0.00000000000000000000000000000000000	0	5.59060790917293637392049276968464255	150	0.00000000240289396198438728790114672	0	0.00000000000000000000000000000000000	0	5.59060790642677041262231796281412244	150	
75	0.00000000240289396198438770149145300	0	0.00000000000000000000000000000000000	0	5.60684863071664008060679407208226621	150	0.00000000240289396198438770149145300	0	0.00000000000000000000000000000000000	0	5.60684862797047500748703896533697844	150	
76	0.00000000241095902284049716828914603	0	0.00000000000000000000000000000000000	0	5.67973751653246861081925089820288122	150	0.00000000241095902284049716828914603	0	0.00000000000000000000000000000000000	0	5.67973751377708691023826759192161262	150	
77	0.00000000241095902284049716828914603	0	0.00000000000000000000000000000000000	0	5.82965957357380837322580191539600492	150	0.00000000241095902284049716828914603	0	0.00000000000000000000000000000000000	0	5.82965957081842756082323830923996866	150	
78	0.00000000241350380886874717811348984	0	0.00000000000000000000000000000000000	0	5.98872983740406361619079689262434840	150	0.00000000241350380886874717811348984	0	0.00000000000000000000000000000000000	0	5.98872983464577579582055477658286691	150	
79	0.00000000242180631023912368459351944	0	0.00000000000000000000000000000000000	0	6.10945987663236245168718596687540412	150	0.00000000242180631023912327100321317	0	0.00000000000000000000000000000000000	0	6.10945987386458799761612681322731078	150	
80	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.22057296623999178564190515317022800	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.22057296347221289067874749889597297	150	
81	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.49619206821926109540754623594693840	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.49619206545148308862280828179791570	150	
82	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.72816797973336733207361248787492514	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.72816797696559021346729423385113478	150	
83	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.98907477522119613411177851958200336	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	6.98907477245341901550546026555821300	150	
84	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.28751980717477376714441561489365995	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.28751980440699664853809736086986959	150	
85	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.40858766954518621616898599313572049	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.40858766677740643302740863873623312	150	
86	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.57943248407842773417542048264294863	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.57943248131064795103384312824346125	150	
87	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.76838375147368243034406987135298550	150	0.00000000242180631023912244382260061	0	0.00000000000000000000000000000000000	0	7.76838374870590087084565311670303345	150	
88	0.00000000243213955531849764583805775	0	0.00000000000000000000000000000000000	0	8.12254215989197625447104655904695392	150	0.00000000243213955531849681865744519	0	0.00000000000000000000000000000000000	0	8.12254215711238458652587723918259144	150	
89	0.00000000243213955531849764583805775	0	0.00000000000000000000000000000000000	0	8.45295484147564302190858143148943782	150	0.00000000243213955531849681865744519	0	0.00000000000000000000000000000000000	0	8.45295483869605135396341211162507534	150	
90	0.00000000243213955531849764583805775	0	0.00000000000000000000000000000000000	0	8.43484846608492766506515181390568614	150	0.00000000243213955531849764583805775	0	0.00000000000000000000000000000000000	0	8.43484846330533422076314309379085898	150	
91	0.00000000243924624093916394056798578	0	0.00000000000000000000000000000000000	0	8.55213884442909666461218876065686345	150	0.00000000243924624093916518133890461	0	0.00000000000000000000000000000000000	0	8.55213884164138704591096029616892338	150	
92	0.00000000243924624093916394056798578	0	0.00000000000000000000000000000000000	0	8.68481975350531243407203874085098505	150	0.00000000243924624093916518133890461	0	0.00000000000000000000000000000000000	0	8.68481975071760281537081027636304498	150	
93	0.00000000243924624093916394056798578	0	0.00000000000000000000000000000000000	0	8.76763956335441996259305597050115466	150	0.00000000243924624093916518133890461	0	0.00000000000000000000000000000000000	0	8.76763956056670679117814870551228523	150	
94	0.00000000243924624093916394056798578	0	0.00000000000000000000000000000000000	0	8.87315715660129100683661818038672209	150	0.00000000243924624093916518133890461	0	0.00000000000000000000000000000000000	0	8.87315715381357783542171091539785266	150	
95	0.00000000244479481485469314856275859	0	0.00000000000000000000000000000000000	0	8.99633775340362973338415031321346760	150	0.00000000244479481485469397574337114	0	0.00000000000000000000000000000000000	0	8.99633775060958207347994175506755710	150	
96	0.00000000245367839502673378925522320	0	0.00000000000000000000000000000000000	0	9.21366269677156779493998328689485788	150	0.00000000245367839502673461643583575	0	0.00000000000000000000000000000000000	0	9.21366269396736825569860229734331369	150	
97	0.00000000245367839502673378925522320	0	0.00000000000000000000000000000000000	0	9.39029587045153668611874309135600924	150	0.00000000245367839502673461643583575	0	0.00000000000000000000000000000000000	0	9.39029586764733714687736210180446506	150	
98	0.00000000245367839502673378925522320	0	0.00000000000000000000000000000000000	0	9.59868228618146623887241730699315667	150	0.00000000245367839502673461643583575	0	0.00000000000000000000000000000000000	0	9.59868228337726314691735751694068313	150	
99	0.00000000246429384881256192731774968	0	0.00000000000000000000000000000000000	0	9.80163766396965563387766451342031360	150	0.00000000246429384881256234090805596	0	0.00000000000000000000000000000000000	0	9.80163766115332357742317981319501996	150	
100	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	9.88065307071895837509600823977962136	150	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	9.88065306790262276592784473905339837	150	
101	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.08046290821779678026359761133790016	150	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.08046290540145939473859471036121249	150	
102	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.23555599176934727267962443875148892	150	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.23555598895300811079778213752433658	150	
103	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.46197423174358576147824351210147142	150	0.00000000246429384881256151372744341	0	0.00000000000000000000000000000000000	0	10.46197422892725015231008001137524843	150	
104	0.00000000247337512809268654248305844	0	0.00000000000000000000000000000000000	0	10.60066146203365455846778786508366466	150	0.00000000247337512809268654248305844	0	0.00000000000000000000000000000000000	0	10.60066145920694147264384810114279389	150	
105	0.00000000248575454167941568094299421	0	0.00000000000000000000000000000000000	0	10.99184134796652756449475418776273727	150	0.00000000248575454167941568094299421	0	0.00000000000000000000000000000000000	0	10.99184134512566224373131262836977839	150	
106	0.00000000249173323369444271831407837	0	0.00000000000000000000000000000000000	0	11.20588728352480423211545712547376752	150	0.00000000249173323369444230472377210	0	0.00000000000000000000000000000000000	0	11.20588728067711059566136100329458714	150	
107	0.00000000249173323369444271831407837	0	0.00000000000000000000000000000000000	0	11.39791194932315221421958995051681995	150	0.00000000249173323369444230472377210	0	0.00000000000000000000000000000000000	0	11.39791194647545680140865442808717489	150	
108	0.00000000249173323369444271831407837	0	0.00000000000000000000000000000000000	0	11.44859555873214418397765257395803928	150	0.00000000249173323369444230472377210	0	0.00000000000000000000000000000000000	0	11.44859555588445054752355645177885890	150	
109	0.00000000249173323369444271831407837	0	0.00000000000000000000000000000000000	0	11.65610068803863264008668920723721385	150	0.00000000249173323369444230472377210	0	0.00000000000000000000000000000000000	0	11.65610068519094255634627188555896282	150	
110	0.00000000250189449796782952942467548	0	0.00000000000000000000000000000000000	0	11.74216615996856916126489522866904736	150	0.00000000250189449796782994301498176	0	0.00000000000000000000000000000000000	0	11.74216615710925992743796086870133877	150	
111	0.00000000251114390305735723168917686	0	0.00000000000000000000000000000000000	0	12.03110346568658606258850340964272618	150	0.00000000251114390305735723168917686	0	0.00000000000000000000000000000000000	0	12.03110346281670395285345875890925527	150	
112	0.00000000251114390305735723168917686	0	0.00000000000000000000000000000000000	0	12.32501307320131367362137098098173738	150	0.00000000251114390305735723168917686	0	0.00000000000000000000000000000000000	0	12.32501307033142978752948692999780178	150	
113	0.00000000251845138996655947890482744	0	0.00000000000000000000000000000000000	0	12.55888310292908549570256582228466868	150	0.00000000251845138996656030608543999	0	0.00000000000000000000000000000000000	0	12.55888310005085806153601879486814141	150	
114	0.00000000252100124508125637550178358	0	0.00000000000000000000000000000000000	0	12.80349734255573146413098584162071347	150	0.00000000252100124508125678909208986	0	0.00000000000000000000000000000000000	0	12.80349733967458725203414360294118524	150	
115	0.00000000252100124508125596191147731	0	0.00000000000000000000000000000000000	0	12.96872416430145591448308550752699375	150	0.00000000252100124508125596191147731	0	0.00000000000000000000000000000000000	0	12.96872416142030992602940386859700084	150	
116	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.17476657098963066516716935439035296	150	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.17476656810187840562775818398222327	150	
117	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.47049333319507091744071658467873931	150	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.47049333030732043425814481452107430	150	
118	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.64722028874267678588694252539426088	150	0.00000000252677599648494582661658108	0	0.00000000000000000000000000000000000	0	13.64722028585492630270437075523659587	150	
119	0.00000000253207249008829703480823581	0	0.00000000000000000000000000000000000	0	13.69098010286322519846180512104183435	150	0.00000000253207249008829703480823581	0	0.00000000000000000000000000000000000	0	13.69098009996942444388423609780147672	150	
120	0.00000000253207249008829703480823581	0	0.00000000000000000000000000000000000	0	13.86095960713632457839139533462002873	150	0.00000000253207249008829703480823581	0	0.00000000000000000000000000000000000	0	13.86095960424253448195486271288245916	150	
121	0.00000000253668754505941098416783717	0	0.00000000000000000000000000000000000	0	13.98715300971047703626481961691752076	150	0.00000000253668754505941098416783717	0	0.00000000000000000000000000000000000	0	13.98715300681141471272894705180078745	150	
122	0.00000000254303178708603788323238438	0	0.00000000000000000000000000000000000	0	14.11135110691750860212323459563776851	150	0.00000000254303178708603788323238438	0	0.00000000000000000000000000000000000	0	14.11135110401119341361209080787375569	150	
123	0.00000000255475510279954859628150734	0	0.00000000000000000000000000000000000	0	14.31044125081208484573380701476708055	150	0.00000000255475510279954900987181362	0	0.00000000000000000000000000000000000	0	14.31044124789236704486938833724707365	150	
124	0.00000000256089182012501643335716054	0	0.00000000000000000000000000000000000	0	14.34572688282096564194034726824611425	150	0.00000000256089182012501684694746682	0	0.00000000000000000000000000000000000	0	14.34572687989424366605817340314388275	150	
125	0.00000000256089182012501684694746682	0	0.00000000000000000000000000000000000	0	14.53726230783739303831225697649642825	150	0.00000000256089182012501684694746682	0	0.00000000000000000000000000000000000	0	14.53726230491066040428904670989140868	150	
126	0.00000000256711977277657496426290460	0	0.00000000000000000000000000000000000	0	14.95666215190593995032486418494954705	150	0.00000000256711977277657537785321087	0	0.00000000000000000000000000000000000	0	14.95666214897209123080301651498302817	150	
127	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	15.39434318681427882324896927457302809	150	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	15.39434318386875766293542255880311131	150	
128	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	15.75895179331647355525092280004173517	150	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	15.75895179037095239493737608427181840	150	
129	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	16.15397166702342701682937331497669220	150	0.00000000257732420918641646477855986	0	0.00000000000000000000000000000000000	0	16.15397166407790763287266599945724010	150	
