,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0,E_diff
154,31.698334999999997,0.146393,310,0.00042581600000000003,2277.145302,2277.147594134108,-0.0022921341083019797
155,31.460805,0.12867699999999999,310,0.00044230199999999994,2318.2392019999998,2318.240440740945,-0.0012387409451548592
156,31.594461,0.13433900000000001,310,0.000424139,2305.428989,2305.4314877456973,-0.0024987456972667133
157,31.375704,0.139524,310,0.000445665,2293.745651,2293.7487252249007,-0.0030742249005015765
158,31.3361,0.14940499999999998,310,0.000447176,2271.658758,2271.660877151908,-0.0021191519081185106
159,31.381690999999996,0.14341500000000001,310,0.00044561699999999993,2285.014271,2285.0166792648906,-0.0024082648906187387
160,31.332538,0.125903,310,0.00044681699999999996,2324.237762,2324.240122361421,-0.0023603614208695944
161,31.357714,0.127089,310,0.00044862800000000007,2321.477841,2321.4800470866544,-0.0022060866544961755
162,31.475902,0.132941,310,0.000444239,2308.554086,2308.555879222685,-0.001793222684682405
163,31.554569,0.150608,310,0.00042967399999999995,2267.627301,2267.6286931275326,-0.0013921275326538307
164,31.686209,0.130301,310,0.000419993,2314.96138,2314.964458204974,-0.003078204973917309
165,31.595222999999997,0.134633,310,0.00043539,2304.821984,2304.824908594016,-0.0029245940158943995
166,31.672110999999997,0.15471400000000002,310,0.00043420500000000006,2258.575516,2258.5781341434463,-0.0026181434463978803
167,31.599702,0.157078,310,0.00043566400000000005,2253.303487,2253.3052985983254,-0.001811598325275554
168,31.323071999999996,0.14747000000000002,310,0.00046799800000000007,2276.549735,2276.5518677741834,-0.0021327741833374603
169,31.439584999999997,0.149422,310,0.00046087,2272.197674,2272.200695292314,-0.003021292313860613
170,31.161839,0.160078,310,0.00048253699999999995,2250.4318789999998,2250.4336060603923,-0.0017270603925680916
171,31.088765000000002,0.16458,310,0.000497577,2241.8954949999998,2241.8984233086,-0.0029283086000759795
172,31.16917,0.164553,310,0.000495915,2241.877814,2241.8815467742997,-0.0037327742998058966
173,30.920461,0.175189,310,0.000517173,2221.940398,2221.94337689527,-0.002978895269734494
174,30.688715000000002,0.176699,310,0.000545373,2220.228896,2220.231605870489,-0.002709870489070454
175,30.980954999999998,0.170442,310,0.000520104,2231.2249420000003,2231.2274381372913,-0.0024961372910183854
176,30.973190999999996,0.171318,310,0.000519483,2229.51695,2229.5197569370234,-0.002806937023251521
177,31.003179,0.177428,310,0.000520768,2217.831847,2217.834960997283,-0.003113997282980563
178,30.935478000000003,0.18548599999999998,310,0.000532729,2203.316477,2203.3191324461513,-0.002655446151493379
179,30.967162,0.176399,310,0.000534497,2220.4417670000003,2220.4447573878965,-0.0029903878962613817
180,31.098958000000003,0.181673,310,0.000517757,2209.448253,2209.452351249489,-0.0040982494888339716
181,30.819128000000003,0.18892899999999999,310,0.000548263,2197.991038,2197.99425012074,-0.0032121207400450658
182,31.035023,0.168418,310,0.000522509,2235.176449,2235.1792658260447,-0.0028168260446364
183,31.069694000000002,0.172374,310,0.00052043,2227.5240670000003,2227.526154566152,-0.002087566151658393
184,30.818577,0.164994,310,0.000542036,2241.7319850000003,2241.7340928390668,-0.002107839066411543
185,31.039201000000002,0.18574100000000002,310,0.0005224019999999999,2202.01346,2202.0164482445416,-0.002988244541484164
186,30.961374,0.18341,310,0.000527675,2206.870022,2206.8735530285257,-0.0035310285256855423
187,30.788546000000004,0.191254,310,0.0005422630000000001,2193.3022809999998,2193.3050341175235,-0.002753117523752735
188,30.590246999999998,0.185698,310,0.0005592290000000001,2204.38714,2204.389845713783,-0.0027057137831434375
189,30.267784000000002,0.188269,310,0.000585734,2200.66838,2200.671453458947,-0.003073458946801111
190,30.501949,0.18352000000000002,310,0.000557524,2208.223874,2208.227491935972,-0.0036179359722154913
191,30.443201000000002,0.18766300000000002,310,0.000558059,2200.818069,2200.821780770323,-0.00371177032320702
192,30.157296999999996,0.186245,310,0.0005803780000000001,2204.036929,2204.0402893880914,-0.0033603880915507034
193,30.058353999999998,0.178334,310,0.000589121,2217.593638,2217.596097808746,-0.002459808746152703
194,30.168723999999997,0.193804,310,0.000582602,2191.1016649999997,2191.1050932090393,-0.003428209039611829
195,30.246190999999996,0.18948199999999998,310,0.000572117,2198.189942,2198.1929155739626,-0.0029735739626630675
196,30.271949,0.163046,310,0.0005743570000000001,2244.297889,2244.300333172556,-0.0024441725558972394
197,30.516872999999997,0.171781,310,0.000554298,2229.285937,2229.2888338021485,-0.0028968021483706252
198,30.301571999999997,0.168837,310,0.000571536,2234.289414,2234.2931691277167,-0.0037551277168859087
199,30.040747999999997,0.189335,310,0.000603452,2199.100779,2199.104076977124,-0.00329797712402069
200,30.124722,0.183572,310,0.000602013,2208.663627,2208.667104413902,-0.003477413902146509
201,29.996827000000003,0.209695,310,0.000617398,2166.127402,2166.1314508821824,-0.004048882182360103
202,29.644522,0.202409,310,0.00064919,2178.418246,2178.4220189357393,-0.003772935739107197
203,29.552224,0.186526,310,0.0006511669999999999,2202.813384,2202.8176050763277,-0.004221076327667106
204,29.461886,0.19905599999999998,310,0.00065353,2183.553746,2183.5576184965503,-0.003872496550229698
205,29.160837,0.21315599999999998,310,0.0006819160000000001,2162.375684,2162.3789345588057,-0.003250558805575565
206,29.084484000000003,0.21249400000000002,310,0.0006836869999999999,2163.3491,2163.3528654434017,-0.0037654434017895255
207,29.441259999999996,0.199251,310,0.0006457759999999999,2183.294757,2183.2984954117383,-0.0037384117381407123
208,29.474420000000002,0.201155,310,0.000648154,2180.350089,2180.3534924381156,-0.0034034381155834126
209,29.365589,0.194074,310,0.000650248,2191.23972,2191.2427020114856,-0.0029820114855283464
210,29.724252000000003,0.19293,310,0.000617429,2193.282517,2193.2858584275277,-0.003341427527630003
211,29.773324,0.198553,310,0.00061885,2184.201957,2184.204510536901,-0.0025535369009048736
212,29.701953000000003,0.18850999999999998,310,0.000637128,2200.144211,2200.1484076563165,-0.0041966563167079585
213,29.856637,0.196555,310,0.000619095,2187.431967,2187.436068261422,-0.004101261421965319
214,29.629490999999998,0.203523,310,0.000647408,2176.691622,2176.695220213926,-0.0035982139261250268
215,29.679944,0.21914899999999998,310,0.000649784,2152.657098,2152.661115710317,-0.004017710316929879
216,29.705531,0.199545,310,0.000651609,2182.81842,2182.8217853023634,-0.0033653023633632984
217,30.000390000000003,0.19195399999999999,310,0.000625794,2194.846916,2194.8505918007713,-0.003675800771361537
218,30.16137,0.18850899999999998,310,0.000605916,2200.475423,2200.4799947165425,-0.004571716542614013
219,29.794901,0.20008399999999998,310,0.000636205,2181.97236,2181.976325349593,-0.003965349592817802
220,30.025104,0.18928,310,0.000616538,2199.197493,2199.20211502226,-0.004622022259809455
221,30.016718,0.20432899999999998,310,0.000617915,2174.835772,2174.840186585519,-0.004414585519043612
222,29.985934000000004,0.20555199999999998,310,0.000617255,2172.833424,2172.836549902379,-0.003125902378997125
223,30.103635999999998,0.196715,310,0.000608452,2186.99181,2186.9952537763793,-0.003443776379299379
224,30.327032,0.19473900000000002,310,0.000581488,2189.4482989999997,2189.4531842489864,-0.004885248986738588
225,30.415315000000003,0.183228,310,0.000565174,2208.970495,2208.9749641804874,-0.004469180487376434
226,30.609801,0.169344,310,0.000542688,2233.707088,2233.7114816358044,-0.004393635804262885
227,30.689675,0.17043699999999998,310,0.00054124,2231.681741,2231.685461742703,-0.0037207427030807594
228,30.732339,0.163165,310,0.000542367,2245.098236,2245.10287081164,-0.004634811640244152
229,30.773003000000003,0.164536,310,0.000543663,2242.554166,2242.558366898824,-0.004200898823910393
230,30.477196000000003,0.182452,310,0.000568109,2210.405109,2210.4100959696175,-0.004986969617675641
231,30.285285,0.17324,310,0.000584165,2226.362809,2226.3669737730324,-0.004164773032243829
232,30.02526,0.18571700000000002,310,0.000603055,2205.097114,2205.1009918279597,-0.0038778279595135245
233,29.763706,0.20694,310,0.000622651,2170.790479,2170.7950705381,-0.004591538100157777
234,29.791352000000003,0.18799100000000002,310,0.000623562,2201.212078,2201.2157138621533,-0.00363586215325995
235,29.479414000000002,0.199881,310,0.000650673,2182.306087,2182.310493506551,-0.004406506551276834
236,29.423983000000003,0.21421300000000001,310,0.000648555,2160.2160440000002,2160.2196597718194,-0.0036157718191134336
237,29.538208,0.196517,310,0.000646284,2187.52351,2187.5275943373695,-0.004084337369476998
238,29.582294,0.220097,310,0.000645664,2151.009168,2151.0126004901595,-0.0034324901594118273
239,29.234948,0.223095,310,0.000671125,2147.484859,2147.4882772704427,-0.0034182704425802513
240,29.193957,0.21629400000000001,310,0.000682192,2157.776543,2157.7800765524835,-0.003533552483531821
241,29.431765999999996,0.21109499999999998,310,0.0006530409999999999,2165.1224,2165.1262960910103,-0.0038960910101195623
242,29.607166999999997,0.221865,310,0.00063077,2147.39196,2147.395331224133,-0.003371224132934003
243,29.616477000000003,0.207787,310,0.000633671,2169.7956719999997,2169.799723243268,-0.0040512432683499355
244,29.421052000000003,0.208235,310,0.000659695,2169.575699,2169.579394862693,-0.00369586269289357
245,29.638624,0.22743400000000003,310,0.0006386709999999999,2139.164753,2139.1680684562434,-0.0033154562433992396
246,29.688792,0.20831,310,0.0006327290000000001,2168.943385,2168.946137747846,-0.002752747845988779
247,29.654605,0.222842,310,0.000631355,2145.882717,2145.8864050871207,-0.0036880871207358723
248,29.606394,0.215191,310,0.0006320459999999999,2158.034196,2158.03831652769,-0.004120527689792652
249,29.781083000000002,0.207896,310,0.000621046,2169.193465,2169.196930356643,-0.0034653566431188665
250,29.580211,0.20864499999999997,310,0.0006360230000000001,2168.5116350000003,2168.5148210273755,-0.003186027375249978
251,29.509094,0.20762399999999998,310,0.0006370859999999999,2170.143209,2170.1471093027635,-0.003900302763668151
252,29.419303000000003,0.222004,310,0.000635647,2147.4841899999997,2147.4877102662176,-0.00352026621794721
253,29.57275,0.19683,310,0.0006138640000000001,2186.9094370000003,2186.9130892731237,-0.0036522731234072126
254,29.796843,0.192448,310,0.0005931,2193.739218,2193.743197529927,-0.003979529926709802
255,29.675907000000002,0.19755,310,0.000598281,2185.325929,2185.3291189624993,-0.003189962499163812
256,29.60995,0.199035,310,0.000597146,2182.800126,2182.8033439727437,-0.0032179727436414396
257,29.492974,0.199875,310,0.000598123,2181.432659,2181.4366128425854,-0.0039538425853606896
258,29.840715999999997,0.193984,310,0.000567879,2190.094358,2190.0984090236498,-0.004051023649935814
259,29.591726,0.191237,310,0.000595605,2195.831075,2195.8345671483653,-0.0034921483652397
260,29.529790000000002,0.20435699999999998,310,0.00060896,2174.4531460000003,2174.456979897471,-0.003833897470485681
261,29.388424,0.208308,310,0.000628126,2168.796856,2168.800157232869,-0.0033012328690347204
262,28.957358000000003,0.199127,310,0.0006633289999999999,2183.332823,2183.3364407201543,-0.0036177201541249815
263,29.034292999999998,0.202717,310,0.000647054,2177.935513,2177.9384309234956,-0.002917923495715513
264,29.130306,0.185859,310,0.000647808,2203.962488,2203.965195364215,-0.002707364214984409
265,29.336665000000004,0.20755300000000002,310,0.000633671,2170.166662,2170.169000044637,-0.0023380446368719277
266,29.495061,0.21133600000000002,310,0.000623763,2163.783,2163.786878369277,-0.0038783692771175993
267,29.956615000000003,0.185823,310,0.0005852180000000001,2204.837366,2204.8408992152295,-0.003533215229253983
268,29.876063000000002,0.185669,310,0.000586641,2205.1177829999997,2205.1207572758503,-0.0029742758506472455
269,30.239182,0.173189,310,0.000557529,2226.7550699999997,2226.757641652811,-0.0025716528111843218
270,30.36573,0.19888499999999998,310,0.000556296,2180.560889,2180.564233662331,-0.0033446623310737778
271,30.384092,0.17649,310,0.0005623249999999999,2220.877636,2220.881462227633,-0.00382622763299878
272,30.350023999999998,0.193603,310,0.000571796,2190.970816,2190.9738525622347,-0.0030365622346835153
273,30.156260999999997,0.18566,310,0.000593447,2205.186282,2205.18986835656,-0.003586356559935666
274,30.010440999999997,0.20854099999999998,310,0.000612981,2167.789988,2167.792442767248,-0.002454767247854761
275,29.95161,0.19650399999999998,310,0.000614343,2187.44989,2187.451939958074,-0.0020499580741670798
276,29.741226,0.196419,310,0.000636946,2187.73279,2187.7353659878054,-0.0025759878053577268
277,30.098509000000004,0.184096,310,0.00059969,2207.807576,2207.8106381570237,-0.003062157023578038
278,30.377740000000003,0.202443,310,0.000564513,2174.91741,2174.919939011679,-0.0025290116791438777
279,30.17452,0.177629,310,0.000586461,2218.826226,2218.8281006816756,-0.0018746816754173778
280,29.999565999999998,0.199543,310,0.000601526,2182.117828,2182.1203015615483,-0.0024735615484132722
281,29.74117,0.20687600000000003,310,0.000629055,2171.104953,2171.1081989999698,-0.0032459999697493913
282,29.739379,0.20710900000000002,310,0.0006299529999999999,2170.7618079999997,2170.764911126381,-0.0031031263811200915
283,29.532551,0.196271,310,0.0006536830000000001,2187.8137469999997,2187.8168176583777,-0.003070658377964719
284,29.264943,0.211927,310,0.000683427,2164.1795309999998,2164.1821787725376,-0.0026477725377844763
285,29.281609999999997,0.217942,310,0.0006847800000000001,2155.395908,2155.397916739156,-0.0020087391558263334
286,29.199704999999998,0.223592,310,0.0006877939999999999,2147.2138170000003,2147.2164840470255,-0.0026670470251701772
287,28.796546999999997,0.209103,310,0.0007228919999999999,2167.61192,2167.6143741415813,-0.002454141581438307
288,28.841169,0.20717399999999997,310,0.0007244089999999999,2170.2303239999997,2170.2331195984216,-0.0027955984219261154
289,29.018134000000003,0.217443,310,0.00070887,2156.197671,2156.199583773798,-0.0019127737982671533
290,29.317001,0.21534099999999998,310,0.0006764410000000001,2159.116151,2159.1177795709254,-0.0016285709252770175
291,29.377190999999996,0.199782,310,0.0006750910000000001,2182.144993,2182.147737874498,-0.0027448744981484197
292,28.992877000000004,0.213858,310,0.000710653,2161.2331010000003,2161.23509825718,-0.001997257179937151
293,29.297576,0.211548,310,0.000684934,2164.733306,2164.7349733799742,-0.0016673799741511175
294,29.779606,0.21967899999999999,310,0.000643339,2151.54631,2151.5487000363923,-0.0023900363921711687
295,29.843581,0.21225700000000003,310,0.000640686,2162.998739,2163.0002068644385,-0.0014678644383820938
296,29.986279999999997,0.199318,310,0.000624264,2183.0600449999997,2183.06136886966,-0.0013238696601547417
297,30.043762,0.21594000000000002,310,0.000621872,2156.292194,2156.294394828802,-0.002200828801960597
298,30.349608,0.192893,310,0.000592424,2192.973541,2192.9753239953448,-0.001782995344910887
299,30.086227,0.200318,310,0.000623441,2181.442191,2181.4448411925127,-0.002650192512646754
300,29.974397999999997,0.21895,310,0.000641063,2152.569897,2152.572205848832,-0.0023088488319444878
301,30.042440999999997,0.19732,310,0.000639727,2186.313766,2186.316956185094,-0.003190185093899345
302,30.23297,0.20163599999999998,310,0.000622227,2179.300978,2179.303986923967,-0.0030089239667177026
303,29.997326,0.205686,310,0.000646711,2173.343073,2173.345718835171,-0.0026458351708242844
304,30.209359000000003,0.202566,310,0.000622458,2177.8129480000002,2177.815104942126,-0.0021569421255662746
305,30.534478000000004,0.192935,310,0.000594224,2192.947618,2192.9504720550167,-0.002854055016541679
306,30.686542,0.197215,310,0.000573595,2184.761695,2184.7648594402776,-0.0031644402774873015
307,30.937769,0.190361,310,0.00054329,2195.026057,2195.028878687185,-0.0028216871851327596
308,30.855377,0.20638299999999998,310,0.0005454269999999999,2165.8075559999997,2165.8095750357447,-0.002019035744979192
309,30.778551,0.17322,310,0.000556858,2226.697847,2226.700980015194,-0.0031330151941801887
310,30.860977000000002,0.190911,310,0.0005478680000000001,2194.34932,2194.3515672664403,-0.002247266440463136
311,31.12882,0.185607,310,0.000522847,2202.309507,2202.3113946375397,-0.0018876375397667289
312,30.858721999999997,0.167614,310,0.0005477,2236.873743,2236.875814944163,-0.0020719441627079505
313,31.042928000000003,0.183551,310,0.0005337229999999999,2207.013319,2207.0151777778638,-0.0018587778636174335
314,30.945869000000002,0.17241800000000002,310,0.00054811,2228.10634,2228.1080963550166,-0.0017563550168233633
315,30.844040999999997,0.175453,310,0.000560182,2222.7136170000003,2222.7156261026394,-0.002009102639021876
316,31.106227,0.173746,310,0.000533972,2225.3903609999998,2225.3933414354515,-0.002980435451718222
317,31.165244,0.180574,310,0.00053305,2212.5547109999998,2212.5569639007836,-0.0022529007837874815
318,31.004427000000003,0.175637,310,0.0005457099999999999,2222.183532,2222.1862788376293,-0.0027468376292745234
319,31.011872999999998,0.167748,310,0.0005440999999999999,2236.645704,2236.6490317020584,-0.0033277020584137063
320,30.973806,0.171452,310,0.000547296,2229.862566,2229.8660006360496,-0.0034346360498602735
321,31.230715999999997,0.16059600000000002,310,0.000523105,2250.143114,2250.146128489673,-0.0030144896732053894
322,31.328721999999996,0.155915,310,0.000508197,2259.312526,2259.3141413357903,-0.001615335790120298
323,31.349439,0.162267,310,0.000510426,2246.849587,2246.8526968571264,-0.00310985712621914
324,31.684365000000003,0.160183,310,0.00048122999999999997,2250.152868,2250.1552223722824,-0.0023543722822978452
325,31.56884,0.146281,310,0.000495318,2278.741266,2278.7444587672835,-0.0031927672835081466
326,31.570256,0.157721,310,0.000496732,2255.668425,2255.6709058895017,-0.002480889501839556
327,31.529713,0.16918,310,0.000497877,2232.668735,2232.6716480866903,-0.0029130866901141417
328,31.181539,0.162998,310,0.000529057,2245.550374,2245.552517526187,-0.002143526186955569
329,30.950084000000004,0.169022,310,0.000556147,2234.245415,2234.247727153826,-0.002312153826096619
330,31.023172,0.190572,310,0.000549199,2195.0587370000003,2195.061130997513,-0.002393997512626811
331,30.756258000000003,0.193304,310,0.000572034,2191.506487,2191.508416034708,-0.001929034707700339
332,30.845436,0.187032,310,0.000561397,2202.09313,2202.0965071908868,-0.003377190886567405
333,30.603995,0.179305,310,0.0005783530000000001,2215.996514,2215.999810909295,-0.003296909294931538
334,30.553159,0.188067,310,0.000577386,2200.8221710000003,2200.824041530112,-0.0018705301117734052
335,30.729195,0.17971199999999998,310,0.0005547280000000001,2214.9883870000003,2214.9915718122797,-0.003184812279414473
336,30.657902000000004,0.189523,310,0.000556231,2197.386777,2197.38981557006,-0.003038570059743506
337,30.725926,0.187685,310,0.000553923,2200.574299,2200.5772537231933,-0.0029547231933975127
338,30.764344,0.17122300000000001,310,0.000553324,2230.295518,2230.2969680005012,-0.001450000501336035
339,30.663607,0.183625,310,0.0005690580000000001,2208.364251,2208.3669687489296,-0.0027177489296263957
340,30.522899,0.203846,310,0.0005797760000000001,2173.6684760000003,2173.6705252328416,-0.0020492328412728966
341,30.454087,0.19379100000000002,310,0.000592518,2191.459672,2191.462229115413,-0.0025571154128556373
342,30.136585999999998,0.199458,310,0.000624319,2182.834739,2182.837941282761,-0.0032022827613218396
343,30.343871000000004,0.202562,310,0.000606664,2177.315086,2177.3167449848347,-0.001658984834648436
344,30.116224,0.193098,310,0.00063297,2192.983009,2192.986169535414,-0.0031605354138264374
345,30.233084,0.232158,310,0.000616447,2129.643332,2129.645884721405,-0.0025527214047542657
346,29.840238,0.208855,310,0.000653515,2168.5606559999997,2168.563442630149,-0.002786630149330449
347,29.549902000000003,0.217683,310,0.0006856830000000001,2155.783851,2155.7862586678493,-0.002407667849183781
348,29.537478999999998,0.24049099999999998,310,0.000688105,2122.6617730000003,2122.66451866653,-0.002745666529790469
349,29.531467,0.233663,310,0.00068674,2132.526003,2132.528027252517,-0.002024252517003333
350,29.447515000000003,0.24398000000000003,310,0.0006886660000000001,2117.6281010000002,2117.6302745517073,-0.002173551707073784
351,29.567010999999997,0.22460300000000002,310,0.000672211,2145.277843,2145.280749092621,-0.0029060926212878258
352,29.256155,0.21562199999999998,310,0.0006977310000000002,2158.819986,2158.822332614638,-0.002346614638099709
353,29.029426,0.20836,310,0.000721543,2168.680566,2168.6823481949677,-0.001782194967745454
354,29.516844,0.219254,310,0.0006708689999999999,2153.2035149999997,2153.2051094452286,-0.0015944452288749744
355,29.769616999999997,0.203271,310,0.000638052,2176.990479,2176.993148423788,-0.0026694237881201843
356,29.840646999999997,0.211206,310,0.000625056,2164.0521949999998,2164.0537885479644,-0.0015935479646032036
357,29.814716999999998,0.215137,310,0.0006245210000000001,2157.733503,2157.7353506793297,-0.0018476793297850236
358,29.972272999999998,0.191435,310,0.0006070019999999999,2195.65871,2195.6610787499258,-0.0023687499256084266
359,30.073766,0.183538,310,0.000594824,2208.761345,2208.7630762911376,-0.0017312911377302953
360,30.263327,0.200542,310,0.00057991,2179.374417,2179.377563998717,-0.0031469987170567038
361,30.314204999999998,0.202653,310,0.000578249,2175.621312,2175.6227316602153,-0.0014196602151059778
362,30.199653,0.201178,310,0.00059174,2178.9540309999998,2178.956003750266,-0.0019727502663045016
363,30.274408,0.200734,310,0.000589408,2179.586292,2179.5882775514583,-0.0019855514583468903
364,30.063653000000002,0.198676,310,0.0006085950000000001,2183.773456,2183.7761955706123,-0.0027395706124480057
365,29.870016999999997,0.202414,310,0.000624493,2178.1044469999997,2178.1071311083847,-0.0026841083849831193
366,30.067446,0.190605,310,0.000607296,2197.0282429999997,2197.0303600010175,-0.0021170010177229415
367,30.027138,0.21057800000000002,310,0.000606733,2164.10594,2164.107718164068,-0.0017781640681278077
368,30.014246000000004,0.195641,310,0.0006049310000000001,2188.685025,2188.6879957952506,-0.0029707952503486013
369,30.280563,0.183597,310,0.000582106,2208.6183309999997,2208.620286145453,-0.001955145453393925
370,30.271148999999998,0.202523,310,0.000580605,2176.005224,2176.0082559142406,-0.0030319142406369792
371,30.311958,0.19664700000000002,310,0.000578928,2186.041145,2186.0443188632803,-0.003173863280153455
372,30.081263,0.184352,310,0.0006062719999999999,2207.3348920000003,2207.337253832926,-0.0023618329255441495
373,30.110533,0.188318,310,0.000604926,2200.790998,2200.793497858976,-0.0024998589760798495
374,30.029451,0.201551,310,0.0006078,2179.0221469999997,2179.0242393360786,-0.002092336078931112
375,30.060584999999996,0.21191999999999997,310,0.000605835,2161.835052,2161.8373083100482,-0.0022563100483239396
376,29.774746,0.207425,310,0.000636341,2170.437923,2170.4410116821737,-0.003088682173711277
377,30.084197999999997,0.202562,310,0.00060711,2177.3326850000003,2177.3342151372008,-0.0015301372004614677
