,hm_data_likelihood,hyp_gene_likelihood,root,ref_gene_likelihood,rbf_ratio
0,14976.538966364384,4008.0724062718837,3121.3448384736025,3121.3448384736025,-886.7275677982811
1,14699.212734347286,4013.5675488157963,3155.532841020105,3155.532841020105,-858.0347077956912
2,14430.873206291639,4075.7230766027965,3299.322877215828,3299.322877215828,-776.4001993869683
3,14345.64130892356,4025.2366847949224,3181.216450032435,3181.216450032435,-844.0202347624872
4,14245.63700482354,3994.16354547945,3111.817845830643,3111.817845830643,-882.3456996488071
5,14239.632968191514,4008.9054410268673,3159.2365854060954,3159.2365854060954,-849.6688556207719
6,14220.98045374208,3973.9591496725166,3050.6959958520097,3050.6959958520097,-923.2631538205069
7,14229.923961902741,3992.70576653593,3031.6507569190317,3031.6507569190317,-961.0550096168981
8,14227.278358318572,4025.2359853654034,3150.8926415213555,3150.8926415213555,-874.3433438440479
9,14202.645288414471,3999.3872189016183,3060.5148588251113,3060.5148588251113,-938.872360076507
10,14196.19921682685,4022.855135892732,3145.730748863648,3145.730748863648,-877.1243870290841
11,14197.366054125536,4051.905371152469,3194.0354019295264,3194.0354019295264,-857.8699692229425
12,14198.16835477258,4056.5428824713713,3204.6717351491407,3204.6717351491407,-851.8711473222306
13,14197.755708364988,4019.0728856001283,3142.759352821106,3142.759352821106,-876.3135327790224
14,14190.728745823797,4014.2933064507583,3182.00605330768,3182.00605330768,-832.2872531430785
15,14201.276975124358,4065.8494197835553,3288.018736683329,3288.018736683329,-777.8306831002265
16,14189.080261034407,4025.7989542193586,3144.9178554564983,3144.9178554564983,-880.8810987628603
17,14195.49455112368,4021.0335047140293,3168.2709900369687,3168.2709900369687,-852.7625146770606
18,14190.214950676638,4002.2170288279967,3161.7302671033613,3161.7302671033613,-840.4867617246355
19,14179.447308066538,4020.539145714612,3235.1502612240247,3235.1502612240247,-785.3888844905873
20,14161.985131229367,4039.2456143707286,3271.1415817081306,3271.1415817081306,-768.104032662598
21,14156.460622370214,4014.264404729312,3239.4742656367616,3239.4742656367616,-774.7901390925504
22,14163.23400283932,4024.4459693996796,3243.5100740409716,3243.5100740409716,-780.935895358708
23,14160.89429257514,3988.8000451757484,3212.4333792735397,3212.4333792735397,-776.3666659022088
24,14161.864081702937,3981.1873735554186,3211.8654322901207,3211.8654322901207,-769.3219412652979
25,14156.157747496041,3997.318076965059,3241.986386162653,3241.986386162653,-755.3316908024058
26,14158.57818600576,4024.206937597916,3259.721281558858,3259.721281558858,-764.4856560390576
27,14159.683552535545,3995.2440959229702,3188.142329671119,3188.142329671119,-807.1017662518511
28,14151.071346973185,3993.305531358676,3151.778898260775,3151.778898260775,-841.5266330979011
29,14153.496029571776,3961.7693530002853,3112.8694988599336,3112.8694988599336,-848.8998541403516
30,14154.174367309835,3978.32325105799,3171.1935873531074,3171.1935873531074,-807.1296637048827
31,14148.935577396418,3997.2716540360625,3155.458139752215,3155.458139752215,-841.8135142838473
32,14149.997042842417,3996.01738713854,3185.9770528319877,3185.9770528319877,-810.0403343065523
33,14153.673874324268,3972.678966597773,3170.963715788501,3170.963715788501,-801.7152508092722
34,14150.178769545668,4010.6301197027606,3236.894684978989,3236.894684978989,-773.7354347237715
35,14149.024644552554,4011.683491028473,3208.6344927188943,3208.6344927188943,-803.0489983095786
36,14150.369179789972,3983.985743922954,3104.5112781687753,3104.5112781687753,-879.4744657541787
37,14161.60438082378,4016.273325171824,3220.1336409184096,3220.1336409184096,-796.1396842534145
38,14160.881515902984,4020.7824230815963,3251.743813054928,3251.743813054928,-769.0386100266683
39,14151.586132708137,3970.1541039292724,3175.4039556581884,3175.4039556581884,-794.7501482710841
40,14155.089357514085,4016.358715424689,3269.1610742785924,3269.1610742785924,-747.1976411460964
41,14154.708065171513,4001.7507822659136,3205.110251014681,3205.110251014681,-796.6405312512325
42,14162.286494287837,3996.3469894686345,3215.133270337501,3215.133270337501,-781.2137191311335
43,14169.253448396386,4012.065259506187,3234.3699431879495,3234.3699431879495,-777.6953163182375
44,14171.456864261341,3971.821593646877,3102.2351091428773,3102.2351091428773,-869.5864845039996
45,14173.308460689705,3972.4239757358996,3080.923485489201,3080.923485489201,-891.5004902466985
46,14161.054425852975,4032.3175114197065,3174.867219393538,3174.867219393538,-857.4502920261684
47,14163.647660536997,3994.0285058924296,3129.383939898241,3129.383939898241,-864.6445659941887
48,14170.283059594907,3984.7370697431247,3073.363836961693,3073.363836961693,-911.3732327814319
49,14174.71021938513,4027.959429818819,3152.0677585779295,3152.0677585779295,-875.8916712408895
50,14167.715316015287,4002.1524901423363,3115.5309570784566,3115.5309570784566,-886.6215330638797
51,14171.246518005299,4025.2088260380165,3210.8419521332057,3210.8419521332057,-814.3668739048107
52,14168.513758340932,4042.9390850167442,3236.3078394076288,3236.3078394076288,-806.6312456091155
53,14170.87737779518,4012.067696066678,3154.1631424001434,3154.1631424001434,-857.9045536665344
54,14171.667224794925,4002.522762060759,3156.7124629387126,3156.7124629387126,-845.8102991220462
55,14164.948094288498,4025.1675344289165,3235.2106932917563,3235.2106932917563,-789.9568411371602
56,14160.467070665361,4001.457868576012,3161.3767455092875,3161.3767455092875,-840.0811230667246
57,14160.349003715619,3959.8101758675266,3007.5785179417217,3007.5785179417217,-952.2316579258049
58,14163.670092620692,3977.0896803703918,3012.7021604392294,3012.7021604392294,-964.3875199311624
59,14165.53043350267,4014.848199793646,3112.7076249173847,3112.7076249173847,-902.1405748762613
60,14164.153764681892,3982.768174525926,3029.595945793227,3029.595945793227,-953.1722287326988
61,14158.151146571907,4006.5113068755963,3081.757365873868,3081.757365873868,-924.7539410017284
62,14159.122832220866,4007.060926382481,3120.676871020468,3120.676871020468,-886.384055362013
63,14158.534059453214,3983.811157824953,3059.723757635056,3059.723757635056,-924.0874001898974
64,14165.120188530549,3998.1670422079796,3120.766085362989,3120.766085362989,-877.4009568449906
65,14160.267633850654,3991.8788761135556,3137.7169248816044,3137.7169248816044,-854.1619512319512
66,14165.103213037082,3981.5046304751,3090.5748826741337,3090.5748826741337,-890.9297478009662
67,14153.114967178528,3946.3969879337333,2985.721982708028,2985.721982708028,-960.6750052257053
68,14158.11868274065,3953.234121295663,2968.122576786084,2968.122576786084,-985.1115445095788
69,14159.765999557185,3952.6169276945006,3000.9283613385724,3000.9283613385724,-951.6885663559283
70,14153.506884135993,3945.1492258533535,3023.948933963159,3023.948933963159,-921.2002918901944
71,14157.065504222526,3956.316261591266,3088.4837011240224,3088.4837011240224,-867.8325604672436
72,14152.22567500744,3931.3243401780683,2974.6386925070847,2974.6386925070847,-956.6856476709836
73,14155.9511364789,3948.5448103539575,3051.645770394523,3051.645770394523,-896.8990399594345
74,14131.79623767178,3937.846478949303,3069.653627470509,3069.653627470509,-868.1928514787942
75,14130.993443834639,3901.2171820894187,3014.6212677760686,3014.6212677760686,-886.59591431335
76,14119.901931135137,3919.7564251705357,3071.3756906740837,3071.3756906740837,-848.3807344964521
77,14119.311270680822,3909.3105837501516,3079.6586730897243,3079.6586730897243,-829.6519106604273
78,14119.947740174137,3932.1457728078367,3086.8638745162943,3086.8638745162943,-845.2818982915423
79,14121.083119216572,3866.082815996166,2916.119723780189,2916.119723780189,-949.9630922159772
80,14124.555831743426,3931.726317682102,3118.9019853585014,3118.9019853585014,-812.8243323236006
81,14125.77100218071,3903.637352756989,3001.8744223973745,3001.8744223973745,-901.7629303596145
82,14123.471663360937,3934.7588369235646,3090.354260835117,3090.354260835117,-844.4045760884474
83,14117.086442616954,3915.951922876619,3069.4462434028374,3069.4462434028374,-846.5056794737816
84,14122.556770516152,3923.0554268200913,3080.188550847197,3080.188550847197,-842.8668759728944
85,14124.145343748363,3868.2099191245024,2971.680763009847,2971.680763009847,-896.5291561146555
86,14131.469179914913,3894.900408385449,3045.7789484025716,3045.7789484025716,-849.1214599828772
87,14117.882091987432,3916.6218034444896,3077.2308105138263,3077.2308105138263,-839.3909929306633
88,14123.350695589887,3912.8193100922163,3110.6740514583626,3110.6740514583626,-802.1452586338537
89,14122.434480219668,3887.435248470353,3047.163772007004,3047.163772007004,-840.2714764633492
90,14123.53481468013,3871.101351554162,3022.2490138214935,3022.2490138214935,-848.8523377326687
91,14120.02460914676,3904.6491388536315,3093.5734305088217,3093.5734305088217,-811.0757083448098
92,14123.09138324022,3847.945230467865,3033.7454201136206,3033.7454201136206,-814.1998103542442
93,14119.85470849963,3861.5959211911286,3021.4408875237027,3021.4408875237027,-840.1550336674259
94,14116.326777772385,3861.6941834014283,2966.2694377543817,2966.2694377543817,-895.4247456470466
95,14113.314698567063,3890.74963375891,2999.7070227361028,2999.7070227361028,-891.0426110228073
96,14126.90047454515,3893.410624221773,3038.753134967079,3038.753134967079,-854.6574892546942
97,14122.132726077134,3911.7062636787587,3064.044590275561,3064.044590275561,-847.6616734031977
98,14125.322570229484,3856.7804089236906,2972.643880851302,2972.643880851302,-884.1365280723885
99,14124.124003748471,3847.635055753137,2879.642039397019,2879.642039397019,-967.993016356118
100,14122.947869456404,3832.540629596209,2868.7769821002175,2868.7769821002175,-963.7636474959913
101,14126.746484721589,3850.468300754555,2947.1690720386755,2947.1690720386755,-903.2992287158795
102,14124.234728066109,3820.2129264117443,2821.3281779093268,2821.3281779093268,-998.8847485024176
103,14123.822189124114,3811.828486964228,2792.619973544792,2792.619973544792,-1019.2085134194358
104,14126.179090538122,3863.100179521152,2937.745202707687,2937.745202707687,-925.3549768134649
105,14118.890337777404,3853.287579198386,2905.6202682090907,2905.6202682090907,-947.6673109892954
106,14117.562417513676,3828.014323630218,2877.6458638671747,2877.6458638671747,-950.3684597630431
107,14128.026268311243,3848.839914664906,2962.3237434938333,2962.3237434938333,-886.5161711710725
108,14123.923597676632,3855.19196865428,3006.008927329648,3006.008927329648,-849.1830413246321
109,14126.663731782586,3830.231409226887,2904.6643043575573,2904.6643043575573,-925.5671048693298
110,14127.70223502852,3857.302849081862,3003.8986368340375,3003.8986368340375,-853.4042122478245
111,14119.856508920706,3883.437612484699,3039.5441678819943,3039.5441678819943,-843.8934446027047
112,14128.675725905483,3882.126401103776,3028.0140121159257,3028.0140121159257,-854.1123889878504
113,14120.405062922971,3914.0388552432937,3109.5508504948675,3109.5508504948675,-804.4880047484262
114,14121.508964257107,3883.4768963559504,2990.9837500119697,2990.9837500119697,-892.4931463439807
115,14124.081687978112,3871.8536298387426,2908.2202842687075,2908.2202842687075,-963.6333455700351
116,14124.642973553764,3852.688736456192,2827.40061902896,2827.40061902896,-1025.288117427232
117,14123.647400720174,3857.515150947576,2879.3187095555304,2879.3187095555304,-978.1964413920455
118,14125.36318915883,3888.0328554910716,2995.674072587264,2995.674072587264,-892.3587829038074
119,14114.010864207425,3847.695081332204,2920.469620213413,2920.469620213413,-927.2254611187914
120,14111.982426279625,3861.6057655139507,2987.33288263319,2987.33288263319,-874.2728828807608
121,14117.974121399851,3828.447485629314,2943.601211638003,2943.601211638003,-884.8462739913111
122,14114.109656607188,3892.7831940774895,3064.2012274333015,3064.2012274333015,-828.581966644188
123,14121.02108015516,3859.4300353769863,2948.4962946908863,2948.4962946908863,-910.9337406861
124,14118.335827140401,3871.226600432311,3012.6975128541712,3012.6975128541712,-858.5290875781398
125,14119.780240037235,3838.657025447261,2963.465295349063,2963.465295349063,-875.1917300981977
126,14118.771123825942,3834.2121756964953,2968.5119581044355,2968.5119581044355,-865.7002175920597
127,14114.835003022561,3838.8585779067243,2992.65692631533,2992.65692631533,-846.2016515913942
128,14116.29891122559,3861.6959468711375,3070.225955816085,3070.225955816085,-791.4699910550526
129,14116.872303162516,3857.946879662445,3072.0725764513954,3072.0725764513954,-785.8743032110497
130,14116.216170789025,3858.3606674185867,3101.9746114548234,3101.9746114548234,-756.3860559637633
131,14117.33173051654,3849.5419832366024,3048.2214790779753,3048.2214790779753,-801.320504158627
132,14122.021982697168,3874.631949688787,3054.2749131630785,3054.2749131630785,-820.3570365257083
133,14124.370680168015,3831.5924647266747,2943.7903325521897,2943.7903325521897,-887.802132174485
134,14123.683073954046,3833.808901475458,2932.1408363231367,2932.1408363231367,-901.6680651523211
135,14125.46454800227,3868.1336799429055,3048.6303332692887,3048.6303332692887,-819.5033466736168
136,14124.476827599052,3857.00381834096,2987.1604124450955,2987.1604124450955,-869.8434058958646
137,14123.778693684273,3856.933439886833,2934.783939826674,2934.783939826674,-922.149500060159
138,14121.641180650575,3843.658349440149,2877.498000860398,2877.498000860398,-966.1603485797509
139,14127.699576080959,3838.0783745181766,2804.562160184868,2804.562160184868,-1033.5162143333087
140,14127.91881787936,3892.7254459923315,2980.5990402088846,2980.5990402088846,-912.1264057834469
141,14131.415824327947,3892.2233743601214,2900.254016393167,2900.254016393167,-991.9693579669542
142,14126.35410084592,3897.699346804641,2951.84210026624,2951.84210026624,-945.8572465384013
143,14128.462341060918,3877.8549332079906,2937.8247862233693,2937.8247862233693,-940.0301469846213
144,14130.907882884167,3923.597665997658,3034.746459964369,3034.746459964369,-888.8512060332891
145,14129.751934350572,3913.992989643769,3036.0734189511445,3036.0734189511445,-877.9195706926243
146,14130.266554701444,3904.070549605992,3076.0923138273697,3076.0923138273697,-827.9782357786221
147,14137.742665580148,3905.5645056987814,3043.416541276123,3043.416541276123,-862.1479644226583
148,14131.251376474913,3861.1254010691755,2967.5607805451104,2967.5607805451104,-893.564620524065
149,14131.837937203874,3867.2573080625316,2984.4696033497894,2984.4696033497894,-882.7877047127422
150,14121.287506920828,3874.107366012912,3039.5233646435877,3039.5233646435877,-834.5840013693241
151,14120.326137683807,3939.498494907553,3175.6269338786387,3175.6269338786387,-763.8715610289141
152,14120.886973791086,3940.0525223799605,3157.6971825560045,3157.6971825560045,-782.355339823956
153,14116.878681429094,3889.40300028352,3042.603474288904,3042.603474288904,-846.799525994616
154,14114.66450950866,3904.7395811324477,3009.7116311337477,3009.7116311337477,-895.0279499987
155,14114.701918972165,3918.685194727748,3021.195680717564,3021.195680717564,-897.4895140101839
156,14122.041320316594,3887.460635949389,2948.42472943346,2948.42472943346,-939.0359065159291
157,14125.387628367269,3896.6197139665965,3026.5268139733002,3026.5268139733002,-870.0928999932962
158,14121.068099558552,3905.3694487325038,2975.7300998310757,2975.7300998310757,-929.6393489014281
159,14130.682349667633,3891.9626596246167,2907.151200726753,2907.151200726753,-984.8114588978638
160,14124.0938743232,3910.475238723407,2986.2122814832837,2986.2122814832837,-924.2629572401233
161,14124.473114772965,3937.488063744349,3085.625972068997,3085.625972068997,-851.8620916753521
162,14123.523543136176,3911.317033095164,3046.9117453999693,3046.9117453999693,-864.4052876951946
163,14120.661375489253,3920.5812058177203,3120.3550019734594,3120.3550019734594,-800.2262038442609
164,14119.016086340995,3898.6677697697555,3106.8782802009528,3106.8782802009528,-791.7894895688028
165,14122.083933562428,3865.463719818792,3053.418949248825,3053.418949248825,-812.0447705699671
166,14123.054450676795,3923.5709758306243,3152.266812713781,3152.266812713781,-771.3041631168435
167,14117.997493515486,3931.6610589381685,3150.671790426104,3150.671790426104,-780.9892685120644
168,14118.925805050658,3906.2283907565125,3138.9826527678256,3138.9826527678256,-767.2457379886869
169,14118.588791782833,3921.372149632986,3128.816772199939,3128.816772199939,-792.5553774330469
170,14117.459592235029,3922.2268500530167,3130.8766962386835,3130.8766962386835,-791.3501538143332
171,14116.371913466683,3911.9357371293363,3148.3276639337128,3148.3276639337128,-763.6080731956235
172,14123.892791420563,3894.7593660051734,3104.442983432041,3104.442983432041,-790.3163825731326
173,14119.404413823202,3865.1963304173705,3001.4076883061134,3001.4076883061134,-863.7886421112571
174,14126.9748095533,3912.19980776323,3128.607251615515,3128.607251615515,-783.5925561477152
175,14123.71349053006,3915.9112376756966,3136.021994586338,3136.021994586338,-779.8892430893584
176,14128.028286938545,3885.430148682056,3112.0353330942025,3112.0353330942025,-773.3948155878534
177,14125.70065351034,3892.7653616756224,3173.787197800032,3173.787197800032,-718.9781638755903
178,14124.712662529642,3892.617830868391,3180.1586850759686,3180.1586850759686,-712.4591457924225
179,14117.897452276671,3843.3287848144378,3060.7548932974914,3060.7548932974914,-782.5738915169463
180,14122.888486669326,3857.6616934293215,3085.2459836552343,3085.2459836552343,-772.4157097740872
181,14122.623343500434,3865.750197122874,3063.9284121586884,3063.9284121586884,-801.8217849641856
182,14122.781516045505,3895.202659713467,3118.5346426899237,3118.5346426899237,-776.6680170235431
183,14120.367420693628,3861.7844588417697,3087.4882907687165,3087.4882907687165,-774.2961680730532
184,14125.012714070506,3870.7603011326764,3065.609706141453,3065.609706141453,-805.1505949912234
185,14120.443069166286,3908.7934696316834,3184.762827718266,3184.762827718266,-724.0306419134172
186,14123.945853864263,3893.9340337128033,3183.7117406275706,3183.7117406275706,-710.2222930852326
187,14126.38574288305,3886.8247353785823,3123.637862396473,3123.637862396473,-763.1868729821094
188,14128.111261811824,3881.478857287677,3133.0169375765754,3133.0169375765754,-748.4619197111015
189,14127.260134038243,3891.956171977392,3158.8698418238127,3158.8698418238127,-733.0863301535792
190,14131.147984527051,3964.4256450856606,3277.579549123579,3277.579549123579,-686.8460959620816
191,14134.190461534725,3949.771063749129,3283.6946549708255,3283.6946549708255,-666.0764087783036
192,14133.693397689634,3888.7672150301996,3177.42234561775,3177.42234561775,-711.3448694124495
193,14139.307428577853,3872.119233600952,3140.5765814861315,3140.5765814861315,-731.5426521148206
194,14134.473235856678,3866.4379565935396,3077.875065827363,3077.875065827363,-788.5628907661767
195,14131.323992465434,3892.7503237538353,3116.9629843831344,3116.9629843831344,-775.7873393707009
