,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0,E_ratio
102,27.615428,12.12111,150,0.00078514,-14261.730266999999,-14261.73180385118,0.0015368511812994257
103,27.32382,12.351964,150,0.0008152789999999999,-13979.834628,-13979.828422623124,-0.006205376876096125
104,27.315219,12.428991,150,0.000816433,-14052.967372,-14052.971513245884,0.004141245884966338
105,26.973971999999996,12.52561,150,0.000846684,-13628.629118,-13628.625166157683,-0.00395184231820167
106,26.700284000000003,12.677673,150,0.0008763260000000001,-13306.910708,-13306.907735983224,-0.002972016774947406
107,26.375421999999997,12.949595,150,0.0009159039999999999,-12985.277428,-12985.282292056148,0.004864056149017415
108,26.141373,13.255864,150,0.000937895,-12983.881064,-12983.880335425678,-0.0007285743213287788
109,26.066026,13.546582,150,0.000937895,-13293.849689,-13293.848935322256,-0.0007536777447967324
110,26.043877,13.842672,150,0.000937895,-13609.545680000001,-13609.545255272782,-0.0004247272190696094
111,25.678801999999997,13.999663,150,0.0009728369999999999,-13246.284675,-13246.287428620028,0.002753620026851422
112,25.445589000000002,14.276179999999998,150,0.0009924810000000001,-13243.075297,-13243.068340579943,-0.006956420056667412
113,25.404247,14.695392000000002,150,0.0009952329999999999,-13624.92671,-13624.92834683808,0.0016368380802305182
114,25.525588,14.756434,150,0.0009952329999999999,-13686.260828,-13686.262727832278,0.001899832277558744
115,24.995302,15.058853,150,0.001044325,-13286.06803,-13286.070048718204,0.0020187182035442675
116,24.949147,15.235957999999998,150,0.001044325,-13455.655868,-13455.658060113123,0.0021921131228737067
117,24.609524,15.383426,150,0.001078632,-13133.192795,-13133.1968020717,0.004007071698651998
118,24.607606,15.559629999999999,150,0.001078632,-13296.551787999999,-13296.55557503597,0.0037870359719818225
119,24.268541,15.666198000000001,150,0.0011003360000000002,-13111.85432,-13111.856196370056,0.0018763700554700335
120,24.178967999999998,15.908412,150,0.0011003360000000002,-13331.981598,-13331.98350293823,0.001904938229927211
121,23.375006,16.145404,150,0.001173905,-12637.49624,-12637.501534632323,0.005294632323057158
122,23.305978,16.703138,150,0.001179007,-13051.691235,-13051.689204565802,-0.0020304341978771845
123,22.72596,16.793495,150,0.0012399050000000001,-12436.294156999998,-12436.298633526516,0.004476526517464663
124,22.008762,17.169284,150,0.001313052,-11976.579633,-11976.5776658584,-0.001967141599379829
125,21.462958,17.454995,150,0.0013794139999999998,-11562.035252,-11562.033879643735,-0.0013723562642553588
126,21.118092,17.699275,150,0.001412206,-11444.704256,-11444.706414087434,0.002158087432690081
127,21.040531,18.177519,150,0.001412206,-11783.354238,-11783.356724311298,0.0024863112976163393
128,20.672698,18.491385,150,0.001446942,-11694.909857999999,-11694.91359733849,0.003739338490049704
129,20.075657,18.858437,150,0.0015057059999999999,-11445.904143000002,-11445.901488710138,-0.0026542898631305434
130,19.336776999999998,19.355365,150,0.0015886189999999999,-11113.063273,-11113.062182121763,-0.0010908782369369874
131,18.468826999999997,20.264415,150,0.00166857,-11081.43608,-11081.439338522112,0.0032585221124463715
132,18.384794,20.7212,150,0.001673941,-11315.83069,-11315.83370111399,0.0030111139894870576
133,18.398925,21.206471,150,0.001673941,-11605.727952,-11605.73101529651,0.0030632965099357534
134,17.12044,21.645115,150,0.001789944,-11039.816398,-11039.813614640594,-0.0027833594067487866
135,16.650082,22.312555,150,0.00183638,-11101.325925,-11101.32703512414,0.0011101241416326957
136,16.306376999999998,22.917267000000002,150,0.001871065,-11202.085416,-11202.088187708387,0.002771708386717364
137,15.115101999999998,23.178473999999998,150,0.00198903,-10616.167402,-10616.166246197517,-0.0011558024816622492
138,15.120994,23.860837,150,0.001995071,-10923.361125,-10923.36023479078,-0.0008902092195057776
139,14.211722,24.49062,150,0.002097797,-10645.445102,-10645.444843922325,-0.00025807767451624386
140,13.524073999999999,25.494987,150,0.0021775320000000003,-10684.795497,-10684.796589945632,0.0010929456329904497
141,13.62681,26.207660999999998,150,0.0021775320000000003,-11012.080820000001,-11012.081791724526,0.0009717245247884421
142,13.62284,26.559317,150,0.0021839370000000004,-11138.244606,-11138.244249141464,-0.00035685853617906105
143,13.672217000000002,27.064794,150,0.0021839370000000004,-11369.696725,-11369.696438467437,-0.00028653256231336854
144,13.555969000000001,27.743426,150,0.0021931079999999996,-11627.939998,-11627.94064132509,0.0006433250910049537
145,13.547873000000001,28.097481,150,0.0021931079999999996,-11789.379426000001,-11789.38047921725,0.001053217249136651
146,13.538094000000001,28.167443,150,0.0021931079999999996,-11821.280328,-11821.281324957634,0.0009969576331059216
147,13.345293,28.374534999999998,150,0.002201637,-11866.168664,-11866.170927682595,0.0022636825942754513
148,13.208198000000001,28.764591999999997,150,0.002207042,-12011.707863,-12011.709392151257,0.0015291512572730426
149,13.193573,28.744346999999998,150,0.002207042,-12002.535294,-12002.536481078427,0.0011870784273924073
150,12.011173,28.819434,150,0.002334244,-11333.38461,-11333.385230747339,0.0006207473397807917
151,10.929208000000001,29.322456,150,0.002443149,-10995.767866,-10995.76844713957,0.0005811395694763632
152,10.981269000000001,29.522576,150,0.002443149,-11077.678439,-11077.679128804912,0.0006898049123265082
153,10.961423,29.942404999999997,150,0.002443149,-11249.517578,-11249.518423092733,0.0008450927325611701
154,9.917913,30.226789,150,0.002549857,-10854.579464,-10854.577739012211,-0.0017249877892027143
155,10.012229,30.760727000000003,150,0.002549857,-11063.978912999999,-11063.976932770922,-0.001980229077162221
156,9.02547,31.103042,150,0.002655827,-10717.621421,-10717.62354420922,0.002123209220371791
157,8.974835,31.568789000000002,150,0.002655827,-10892.989517,-10892.9915181021,0.0020011021006212104
158,8.994183,32.018386,150,0.002655827,-11062.276579000001,-11062.278523618648,0.0019446186470304383
159,8.973249000000001,32.614179,150,0.002662926,-11254.275805,-11254.27576064438,-4.435562004800886e-05
160,7.625224,32.783448,150,0.0027980920000000003,-10730.564898,-10730.56344142713,-0.0014565728706656955
161,6.165888,33.220855,150,0.002940941,-10317.669993000001,-10317.669128158024,-0.0008648419770906912
162,6.088293,33.738318,150,0.002940941,-10493.621468000001,-10493.62063483565,-0.0008331643512065057
163,6.133662999999999,34.068752,150,0.002940941,-10605.978251999999,-10605.977190101465,-0.0010618985343171516
164,5.103694,34.360138,150,0.003043657,-10315.921676,-10315.92023006704,-0.0014459329595410964
165,5.170445,34.918625,150,0.003043657,-10499.413929999999,-10499.41232526699,-0.001604733008207404
166,4.992041,35.44399,150,0.0030532320000000003,-10635.974069,-10635.973670645539,-0.00039835446114011575
167,4.779374,35.537439,150,0.003064157,-10625.618414,-10625.617106350504,-0.0013076494960841956
168,3.648678,35.703062,150,0.003175589,-10276.161113,-10276.161793430676,0.0006804306758567691
169,3.63421,36.338307,150,0.003175589,-10476.200912999999,-10476.201848992021,0.0009359920222777873
170,3.557761,36.322185,150,0.003181212,-10451.171869,-10451.173065247833,0.0011962478329223813
171,3.5392449999999998,37.013509,150,0.003181212,-10668.486376,-10668.487723937666,0.0013479376648319885
172,2.03418,37.24024,150,0.003329956,-10223.710104,-10223.711518616325,0.0014146163248369703
173,1.9424400000000002,37.733391,150,0.003329956,-10371.805592,-10371.806868825157,0.001276825156310224
174,1.957641,37.983948999999996,150,0.003329956,-10447.049112,-10447.050505678015,0.001393678014210309
175,0.010784,38.168844,150,0.0035125160000000002,-9914.838568000001,-9914.839825047637,0.0012570476355904248
176,-0.100913,38.530212,150,0.0035215920000000005,-9989.836128,-9989.836182853114,5.48531133972574e-05
177,-1.761857,38.965634,150,0.003687115,-9623.646864,-9623.646247291032,-0.0006167089686641702
178,-1.7769759999999999,39.516881,150,0.003687115,-9773.153018,-9773.152568628988,-0.0004493710130191175
179,-1.882091,39.857599,150,0.0036940730000000004,-9845.483376,-9845.481916940964,-0.0014590590362786315
180,-1.8638119999999998,40.355912,150,0.0036940730000000004,-9980.378556,-9980.377193780376,-0.0013622196238429751
181,-3.429971,40.842103,150,0.003850159,-9669.982089,-9669.98214704144,5.804144166177139e-05
182,-4.418486,41.579854,150,0.003949082,-9594.880243000001,-9594.879410673944,-0.0008323260572069557
183,-4.577065,42.490539,150,0.003960537,-9794.800970999999,-9794.80081849119,-0.00015250880824169144
184,-6.516317,42.672712,150,0.004165184,-9318.974902,-9318.975194052628,0.0002920526276284363
185,-8.474834,43.301914000000004,150,0.00436556,-8999.909357999999,-8999.909275685792,-8.231420724769123e-05
186,-11.292284,43.680318,150,0.004637635,-8508.658245,-8508.657625645328,-0.0006193546723807231
187,-11.316687,44.249399,150,0.004637635,-8631.367426,-8631.366937611447,-0.0004883885540039046
188,-11.513902999999999,44.858571999999995,150,0.004646572000000001,-8744.405489,-8744.405883873547,0.000394873546611052
189,-13.743173,45.596142,150,0.0048671700000000005,-8465.342573,-8465.342911267546,0.0003382675458851736
190,-13.983120000000001,46.277159000000005,150,0.004884404,-8572.245028,-8572.245782559443,0.0007545594435214298
191,-16.645591,47.377759000000005,150,0.005157992,-8291.257171,-8291.257413578509,0.00024257850964204408
192,-19.181936999999998,48.45435,150,0.005401106,-8084.046270999999,-8084.045538269271,-0.0007327307284867857
193,-19.393805,49.878198,150,0.005420098,-8315.835688,-8315.834881514988,-0.0008064850117079914
194,-21.644358999999998,50.745662,150,0.005642178,-8113.389190000001,-8113.389747720168,0.000557720167307707
195,-21.820564,51.682066999999996,150,0.005657369,-8255.162681,-8255.162203224669,-0.00047777533109183423
196,-21.964707999999998,52.056753,150,0.005657369,-8321.392478,-8321.391929445463,-0.00054855453709024
197,-22.401218,52.760833999999996,150,0.005683863,-8403.074934,-8403.075397000119,0.0004630001185432775
198,-22.383685,52.811071,150,0.005695263000000001,-8393.616161,-8393.6162131435,5.2143499488011e-05
199,-22.533044,52.659147,150,0.005695263000000001,-8366.940744,-8366.940711063964,-3.293603549536783e-05
200,-24.034679,53.386563,150,0.005832161,-8278.194556,-8278.19465639658,0.0001003965790005168
201,-25.963451,53.859138,150,0.0060231090000000004,-8071.288061,-8071.28773573297,-0.0003252670303481864
202,-25.878779,54.887361,150,0.0060231090000000004,-8242.000986,-8242.000734617764,-0.00025138223463727627
203,-28.347587,55.480281999999995,150,0.0062713709999999995,-7981.859981999999,-7981.859305189052,-0.0006768109469703631
204,-28.463490999999998,56.14475699999999,150,0.006284497,-8069.427995,-8069.428055315972,6.0315972405078355e-05
205,-28.686057,56.704952,150,0.006308952,-8124.174111,-8124.174558800619,0.00044780061853089137
206,-28.561873,56.998638,150,0.006308952,-8170.724839,-8170.725237899144,0.000398899143874587
207,-28.859047999999998,57.344995999999995,150,0.0063352980000000005,-8188.450211,-8188.450289833892,7.883389207563596e-05
208,-29.164935999999997,57.913053000000005,150,0.006351732,-8254.852129,-8254.852686811562,0.0005578115615207935
209,-29.437649,58.292763,150,0.006376253,-8279.917165,-8279.917663958175,0.0004989581739209825
210,-29.319022999999998,58.535196,150,0.006376253,-8317.938509,-8317.938896804488,0.0003878044881275855
211,-32.226157,58.739706000000005,150,0.0066697069999999995,-7951.4407439999995,-7951.440515950886,-0.00022804911350249313
212,-32.062557,59.528096999999995,150,0.0066697069999999995,-8069.6455,-8069.645258677963,-0.00024132203634508187
213,-35.793657,59.722874,150,0.007037786,-7638.590784999999,-7638.59022045894,-0.0005645410592478584
214,-39.233598,60.579628,150,0.0073885769999999995,-7358.947762999999,-7358.9476395411275,-0.0001234588717125007
215,-42.628586,61.267099,150,0.007712935000000001,-7109.721836,-7109.721635743066,-0.0002002569335672888
216,-43.047007,62.09738,150,0.007741215,-7188.506901000001,-7188.506527762788,-0.0003732372124432004
217,-48.144656,62.994538,150,0.008257931,-6804.90898,-6804.908913008637,-6.699136338284006e-05
218,-48.12168,63.90706899999999,150,0.008257931,-6915.412544,-6915.412500408434,-4.3591565372480545e-05
219,-48.431709999999995,64.518236,150,0.008289857,-6959.911909,-6959.911932125596,2.31255953622167e-05
220,-51.519427,64.608836,150,0.008601323000000001,-6694.152095,-6694.151836034441,-0.00025896555962390266
221,-51.518374,65.35878000000001,150,0.00861281,-6771.407004000001,-6771.40694811027,-5.588973090198124e-05
222,-51.76133,66.066413,150,0.008631868000000001,-6836.962906000001,-6836.963115623743,0.00020962374219379853
223,-51.778853000000005,66.56899200000001,150,0.008631868000000001,-6895.1866390000005,-6895.186781694634,0.00014269463372329483
224,-51.789269,67.175061,150,0.008631868000000001,-6965.39955,-6965.39974139235,0.00019139234973408747
225,-55.865338,67.348878,150,0.009040205,-6640.045013,-6640.045090677757,7.767775696265744e-05
226,-58.283849,67.34954599999999,150,0.009281610999999999,-6450.304721,-6450.304405678899,-0.00031532110187981743
227,-58.482415,67.744147,150,0.009300636,-6478.195879,-6478.1958113081755,-6.769182436983101e-05
228,-58.336223,67.982098,150,0.009300636,-6503.780297,-6503.7801906990035,-0.0001063009967765538
229,-62.093537,68.39126999999999,150,0.009669988000000001,-6272.7478280000005,-6272.7476334704925,-0.0001945295080076903
230,-62.483419999999995,69.46471700000001,150,0.009706685999999999,-6357.165328,-6357.165164332659,-0.00016366734143957729
231,-66.953701,70.02579300000001,150,0.010147314,-6108.364928,-6108.365087422336,0.00015942233585519716
232,-72.162729,70.70191899999999,150,0.010651933,-5852.199195,-5852.198961196443,-0.00023380355742119718
233,-72.139299,71.499273,150,0.010651933,-5927.054479,-5927.054294965442,-0.00018403455851512263
234,-72.592192,71.497681,150,0.010680287,-5909.484032,-5909.484111176971,7.917697075754404e-05
235,-78.078949,71.637476,150,0.011217188999999999,-5608.883694,-5608.88352932947,-0.00016467053046653746
236,-82.477409,72.2517,150,0.011652569,-5428.689201,-5428.688990254335,-0.00021074566484458046
237,-86.258945,72.832453,150,0.012011243999999999,-5296.4307579999995,-5296.430519089891,-0.00023891010823717806
238,-88.50259,73.743256,150,0.012243111000000001,-5258.853977000001,-5258.854051699532,7.469953106920002e-05
239,-88.449309,74.08973,150,0.012243111000000001,-5287.153467,-5287.153558254688,9.12546875042608e-05
240,-89.023384,75.024162,150,0.012295493999999999,-5338.010451,-5338.010252933648,-0.00019806635191343958
241,-93.88263,76.765936,150,0.012789996000000001,-5244.1938119999995,-5244.193837841916,2.5841916794888675e-05
242,-100.17205,77.21559,150,0.013404188999999999,-5009.756598,-5009.756365472243,-0.0002325277573618223
243,-105.178339,78.557745,150,0.013913347,-4901.006488,-4901.006666527866,0.00017852786641014973
244,-111.02885900000001,78.6582,150,0.014494516,-4687.686249,-4687.686071494832,-0.00017750516872183653
245,-118.640716,80.34908399999999,150,0.015261313000000002,-4533.549507,-4533.54950128242,-5.717579369957093e-06
246,-118.80734199999999,80.860639,150,0.015261313000000002,-4567.0692579999995,-4567.069225306167,-3.269383250881219e-05
247,-122.858057,80.64761899999999,150,0.015660976000000004,-4422.131292,-4422.131301431531,9.431530997972004e-06
248,-131.104716,81.55694799999999,150,0.016470688,-4231.74377,-4231.743828559399,5.855939889443107e-05
249,-131.422426,82.159101,150,0.016507676000000002,-4257.462517,-4257.462536410866,1.9410866116231773e-05
250,-131.582374,82.72756899999999,150,0.016507676000000002,-4291.899092000001,-4291.89912215437,3.0154369596857578e-05
251,-136.755434,83.261648,150,0.017027421,-4174.94509,-4174.945048959499,-4.1040500946110114e-05
252,-142.056003,84.952093,150,0.017549278,-4130.390722,-4130.390799725197,7.772519711579662e-05
253,-142.131508,85.444618,150,0.017549278,-4158.456007,-4158.456056882786,4.988278578821337e-05
254,-142.75712,85.418769,150,0.017604081,-4142.298165,-4142.298284190085,0.00011919008466065861
255,-148.64373899999998,86.503988,150,0.018201729,-4047.60701,-4047.6070042165943,-5.783405867987312e-06
256,-149.415821,87.791577,150,0.018265576999999998,-4102.012366,-4102.012315775002,-5.022499772167066e-05
257,-157.33093300000002,88.38231,150,0.01904098,-3943.5427130000003,-3943.5427916109866,7.861098629291519e-05
258,-165.637866,89.623915,150,0.0198683,-3819.1333990000003,-3819.133482262674,8.326267379743513e-05
259,-173.552008,90.513887,150,0.020680755999999998,-3690.9656170000003,-3690.9655878035474,-2.9196452942414908e-05
260,-173.965321,91.67914,150,0.020725288999999997,-3738.1075090000004,-3738.107591310246,8.23102454887703e-05
261,-183.109674,92.625268,150,0.021630796,-3603.0840590000003,-3603.084022096339,-3.6903661111864494e-05
262,-183.172769,93.03639100000001,150,0.021630796,-3622.090404,-3622.09039615673,-7.843269941076869e-06
263,-183.243458,94.14606500000001,150,0.021630796,-3673.39108,-3673.391051019362,-2.8980638035136508e-05
264,-184.209372,94.873052,150,0.021721207000000003,-3689.36947,-3689.3695060108994,3.6010899293614784e-05
265,-184.202586,95.639452,150,0.021721207000000003,-3724.652978,-3724.6529964725487,1.847254861786496e-05
266,-191.231975,94.928549,150,0.022427217000000003,-3559.1446950000004,-3559.1446062803634,-8.871963700585184e-05
267,-203.538912,95.468099,150,0.023660656,-3369.3248270000004,-3369.3247546547536,-7.234524673549458e-05
268,-204.050397,95.47166899999999,150,0.023710612000000002,-3361.2905189999997,-3361.290564555564,4.5555564156529726e-05
269,-204.002747,96.71285,150,0.023710612000000002,-3413.6376229999996,-3413.637631767495,8.767495273787063e-06
270,-203.909556,97.778684,150,0.023710612000000002,-3458.589361,-3458.5894027297963,4.1729796521394746e-05
271,-204.87896,98.877187,150,0.023791185,-3491.304861,-3491.304864127944,3.1279437280318234e-06
272,-217.74282599999998,99.178945,150,0.025091995,-3295.859882,-3295.859936489276,5.4489275953528704e-05
273,-218.66742200000002,100.491411,150,0.025190918,-3333.029298,-3333.0292579082393,-4.009176063846098e-05
274,-228.081575,100.908091,150,0.026138639,-3209.872029,-3209.8720504076605,2.1407660369732184e-05
275,-245.42342799999997,101.142687,150,0.027875591,-2987.38769,-2987.387619818717,-7.01812828083348e-05
276,-245.996138,101.73620799999999,150,0.02794969,-2999.401864,-2999.4018046540023,-5.934599766987958e-05
