,hm_data_likelihood,hyp_gene_likelihood,root,ref_gene_likelihood,rbf_ratio
0,14057.240949703635,625.1093966278041,549.4897919089044,549.4897919089044,-75.61960471889972
1,14042.959345487845,620.4872994024754,547.2970703945731,547.2970703945731,-73.1902290079023
2,14044.07159769936,618.4832345383294,546.5780564046183,546.5780564046183,-71.90517813371105
3,14040.438132087645,608.1227456222113,529.9874931022737,529.9874931022737,-78.13525251993758
4,14041.066627163882,608.9843480039416,538.569232512389,538.569232512389,-70.41511549155257
5,14035.370732533962,621.0504131010747,557.5598588894306,557.5598588894306,-63.49055421164405
6,14030.633248275615,596.4461421744545,530.5774622104107,530.5774622104107,-65.86867996404385
7,14033.157757830108,605.8476568437488,540.4373369527289,540.4373369527289,-65.41031989101998
8,14030.302428141897,600.6735937394606,530.3919259532942,530.3919259532942,-70.2816677861664
9,14031.425547158653,604.3288474660457,538.3365652259708,538.3365652259708,-65.99228224007481
10,14031.97014867249,610.905535862086,544.4243126927731,544.4243126927731,-66.4812231693129
11,14032.138395079557,596.6270758617082,539.9658711147028,539.9658711147028,-56.6612047470054
12,14027.546107558612,599.1267659703207,534.9446618670963,534.9446618670963,-64.18210410322433
13,14032.397985411606,595.3896145778797,537.0158757746412,537.0158757746412,-58.37373880323844
14,14031.667771311582,613.7090761518613,553.8646205236789,553.8646205236789,-59.844455628182345
15,14030.290087608319,586.5670873686066,529.6766441151149,529.6766441151149,-56.89044325349175
16,14032.421175282247,582.8867276466098,529.4129987942059,529.4129987942059,-53.47372885240384
17,14028.944217209875,594.8253367113446,540.7722520916318,540.7722520916318,-54.05308461971276
18,14030.496222230673,587.823962535496,532.9011065976044,532.9011065976044,-54.92285593789154
19,14024.751635228231,593.2435405532594,540.7579932588699,540.7579932588699,-52.48554729438956
20,14022.156605436658,592.1667848990091,539.5440456250773,539.5440456250773,-52.62273927393187
21,14024.632097805046,590.1235979369267,542.3908825576823,542.3908825576823,-47.73271537924438
22,14029.021347225129,604.178326312558,552.2893500213594,552.2893500213594,-51.888976291198674
23,14026.137367508645,600.247511444635,548.7738756776882,548.7738756776882,-51.47363576694681
24,14026.003510141602,595.8610235756223,547.265706868457,547.265706868457,-48.59531670716535
25,14033.53263919142,591.623101201152,543.1679470299877,543.1679470299877,-48.455154171164395
26,14029.537832490865,605.8586475064601,558.4468323818026,558.4468323818026,-47.41181512465755
27,14022.124768237189,602.9611887990212,548.1874960787576,548.1874960787576,-54.773692720263625
28,14024.891806743506,589.8421549908488,536.9146500244542,536.9146500244542,-52.92750496639462
29,14025.224727356243,582.524890103199,531.6686238962355,531.6686238962355,-50.85626620696348
30,14029.839743916444,582.7651307615741,527.8068747681564,527.8068747681564,-54.958255993417765
31,14026.781498019149,583.5803205496813,530.1895251532753,530.1895251532753,-53.39079539640602
32,14029.477896443024,597.544537842805,546.6449865075482,546.6449865075482,-50.899551335256774
33,14021.226502117495,589.9715978527292,538.3498169778995,538.3498169778995,-51.62178087482971
34,14023.173637102198,592.9259785187824,538.0917611595648,538.0917611595648,-54.83421735921752
35,14024.067964651193,601.6999393052755,543.4052952984109,543.4052952984109,-58.29464400686459
36,14021.693127778337,579.0939757086524,525.0720646813111,525.0720646813111,-54.021911027341275
37,14031.338559967344,605.1697073353754,547.8049001446218,547.8049001446218,-57.364807190753595
38,14026.936094364588,595.9311051910333,540.4385439846218,540.4385439846218,-55.49256120641155
