iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    195	47.628664	      150	11.903819	        0	-98.849410	-114439.177724	-106444.013204	-7995.164520
    196	47.856087	      150	11.982731	        0	-103.276071	-113993.080668	-106353.327004	-7639.753664
    197	48.465532	      150	12.070514	        0	-106.190618	-113270.378430	-105894.319409	-7376.059022
    198	49.364561	      150	12.205514	        0	-106.693701	-112597.665010	-105235.587517	-7362.077493
    199	50.166718	      150	12.272067	        0	-107.860955	-111468.274740	-104127.219954	-7341.054786
    200	50.904165	      150	12.407483	        0	-110.172563	-111392.366416	-103933.371718	-7458.994698
    201	51.428126	      150	12.478360	        0	-114.828320	-110894.158089	-103377.760100	-7516.397989
    202	52.154169	      150	12.638691	        0	-113.663348	-110762.466976	-103125.690008	-7636.776968
    203	52.788385	      150	12.663118	        0	-117.348308	-110201.482492	-102857.099258	-7344.383234
    204	54.146358	      150	12.889562	        0	-121.924506	-109754.816500	-102523.707080	-7231.109420
    205	54.933220	      150	12.945648	        0	-127.228277	-109262.106045	-102282.765751	-6979.340294
    206	55.667400	      150	13.116061	        0	-130.713171	-108836.694813	-102098.225426	-6738.469387
    207	56.810945	      150	13.418214	        0	-132.210975	-108752.110072	-101859.761654	-6892.348418
    208	57.291035	      150	13.468936	        0	-133.688692	-108686.754302	-101757.581968	-6929.172335
    209	58.078300	      150	13.544427	        0	-134.200991	-108295.541865	-101596.804209	-6698.737656
    210	59.216729	      150	13.819017	        0	-141.471663	-107987.870649	-101408.391071	-6579.479578
    211	60.075208	      150	14.013235	        0	-146.236740	-107902.700573	-101219.589461	-6683.111112
    212	61.315038	      150	14.123963	        0	-143.953056	-107716.642587	-100885.950636	-6830.691951
    213	61.994994	      150	14.242917	        0	-146.447060	-107401.275385	-100738.898767	-6662.376619
    214	63.581460	      150	14.512486	        0	-149.277434	-106960.849491	-100461.869216	-6498.980275
    215	64.413200	      150	14.729822	        0	-154.691975	-106529.113948	-100280.081483	-6249.032465
    216	64.900334	      150	14.791306	        0	-150.185603	-106455.342448	-100146.691521	-6308.650927
    217	65.888155	      150	14.970426	        0	-155.495087	-106104.101497	-99953.617166	-6150.484330
    218	66.832376	      150	15.036908	        0	-158.202704	-105977.457603	-99746.170647	-6231.286956
    219	68.465497	      150	15.341703	        0	-156.265529	-105648.030816	-99268.248731	-6379.782086
    220	69.366958	      150	15.398179	        0	-157.274879	-105171.100812	-98697.177078	-6473.923734
    221	70.157036	      150	15.462600	        0	-157.041109	-105046.360398	-98489.199700	-6557.160697
    222	70.297781	      150	15.460376	        0	-155.373304	-104996.340605	-98441.851756	-6554.488849
    223	70.767236	      150	15.619109	        0	-154.252369	-104954.664038	-98349.490724	-6605.173315
    224	70.809516	      150	15.670960	        0	-162.195175	-104579.585593	-98314.402556	-6265.183037
    225	69.626485	      150	15.582496	        0	-162.553424	-104412.303527	-98265.579009	-6146.724518
    226	69.981706	      150	15.558259	        0	-165.476039	-104199.276406	-98020.746668	-6178.529738
    227	71.262472	      150	15.841840	        0	-174.629376	-103792.607139	-97792.409178	-6000.197961
    228	72.121195	      150	16.096753	        0	-183.959299	-103383.542149	-97640.727485	-5742.814664
    229	72.528343	      150	16.136178	        0	-188.149238	-103332.003429	-97556.486348	-5775.517081
    230	72.995996	      150	16.165798	        0	-188.608546	-103277.675336	-97460.178127	-5817.497209
    231	73.517737	      150	16.289503	        0	-189.061888	-103226.655105	-97382.864463	-5843.790643
    232	74.414143	      150	16.352167	        0	-195.978469	-102924.686888	-97295.404321	-5629.282567
    233	75.654607	      150	16.623331	        0	-198.905244	-102634.477607	-97157.778639	-5476.698967
    234	76.095488	      150	16.785396	        0	-203.298536	-102347.982163	-97087.745850	-5260.236312
    235	76.456892	      150	16.748125	        0	-202.253118	-102340.719883	-97050.961818	-5289.758065
    236	77.545102	      150	16.913054	        0	-207.862567	-102055.834981	-96943.725207	-5112.109774
    237	78.193319	      150	17.119125	        0	-209.982028	-101770.617133	-96871.660955	-4898.956178
    238	79.680343	      150	17.308715	        0	-212.626393	-101751.192585	-96748.080128	-5003.112457
    239	80.777405	      150	17.525377	        0	-217.923975	-101712.417492	-96635.654915	-5076.762576
    240	81.395631	      150	17.579652	        0	-217.243452	-101697.148057	-96585.296111	-5111.851946
    241	82.465357	      150	17.719511	        0	-221.749911	-101570.867777	-96507.533846	-5063.333931
    242	84.077710	      150	17.943122	        0	-228.642230	-101317.506045	-96361.466837	-4956.039207
    243	84.908343	      150	18.091674	        0	-235.952654	-101004.434081	-96288.821474	-4715.612606
    244	86.535530	      150	18.393525	        0	-243.453486	-100714.529234	-96156.900076	-4557.629158
    245	86.805792	      150	18.430018	        0	-251.564338	-100484.421033	-96112.113385	-4372.307648
    246	87.792571	      150	18.676072	        0	-257.323119	-100268.814513	-96048.692951	-4220.121562
    247	88.770032	      150	18.756038	        0	-268.789168	-100000.449767	-95979.310636	-4021.139131
    248	89.679747	      150	18.928331	        0	-265.130215	-99973.135425	-95907.425419	-4065.710006
    249	90.197937	      150	18.964111	        0	-270.118803	-99950.804036	-95863.575059	-4087.228977
    250	90.923218	      150	19.000209	        0	-274.601789	-99928.518581	-95807.270234	-4121.248348
    251	91.972565	      150	19.158766	        0	-289.358531	-99666.550598	-95736.544182	-3930.006416
    252	92.719469	      150	19.299567	        0	-289.424061	-99616.694039	-95660.819456	-3955.874582
    253	93.230318	      150	19.294392	        0	-289.186747	-99576.481507	-95604.170790	-3972.310717
    254	94.247037	      150	19.580741	        0	-291.372898	-99561.231101	-95552.504197	-4008.726905
    255	94.714430	      150	19.722205	        0	-287.163760	-99559.304053	-95523.377977	-4035.926075
    256	96.028202	      150	19.791535	        0	-289.277494	-99563.559098	-95464.277500	-4099.281598
    257	97.012111	      150	20.004603	        0	-296.828695	-99533.223761	-95404.684950	-4128.538811
    258	96.432154	      150	19.924740	        0	-306.566023	-99324.903649	-95429.454420	-3895.449229
    259	97.310800	      150	20.020142	        0	-316.630925	-99062.007219	-95375.362877	-3686.644342
    260	97.033120	      150	20.034754	        0	-320.025345	-99021.809005	-95362.041085	-3659.767920
    261	98.214825	      150	20.188992	        0	-319.566224	-99006.784964	-95301.458189	-3705.326775
    262	99.417023	      150	20.376387	        0	-320.489185	-98996.846107	-95251.693814	-3745.152294
    263	100.527745	      150	20.614639	        0	-336.230276	-98779.691500	-95194.910428	-3584.781072
    264	101.880029	      150	20.727879	        0	-340.995855	-98597.839223	-95124.873948	-3472.965275
    265	102.428088	      150	20.701423	        0	-340.149666	-98526.782869	-95040.825617	-3485.957252
    266	101.926058	      150	20.714881	        0	-340.211221	-98523.710638	-95057.410997	-3466.299641
    267	102.960926	      150	20.786741	        0	-340.209856	-98508.905427	-95012.845450	-3496.059977
    268	103.161164	      150	20.730563	        0	-346.545926	-98352.000403	-94980.717889	-3371.282514
    269	103.242397	      150	21.001643	        0	-345.728191	-98347.247653	-94971.534605	-3375.713048
    270	104.803101	      150	21.226097	        0	-345.241218	-98322.926495	-94895.758106	-3427.168389
    271	104.112926	      150	21.163471	        0	-345.189167	-98324.214216	-94924.293062	-3399.921154
    272	104.666661	      150	21.300693	        0	-354.759141	-98184.576206	-94887.001104	-3297.575102
    273	105.694221	      150	21.374206	        0	-359.812545	-98077.651477	-94843.905107	-3233.746370
    274	106.719846	      150	21.432341	        0	-363.543419	-98048.521037	-94782.007673	-3266.513364
    275	108.266868	      150	21.586507	        0	-362.639219	-98026.291600	-94702.972438	-3323.319162
    276	109.060275	      150	21.747554	        0	-359.202101	-98018.610437	-94663.248805	-3355.361631
    277	108.790167	      150	21.738560	        0	-358.671910	-98005.412056	-94658.945884	-3346.466172
    278	108.190650	      150	21.788918	        0	-366.063981	-97870.051537	-94624.223327	-3245.828211
    279	106.683196	      150	21.663254	        0	-367.216833	-97689.004647	-94497.123784	-3191.880863
    280	107.699609	      150	21.764738	        0	-364.438925	-97671.074425	-94440.299380	-3230.775045
    281	108.160268	      150	21.773938	        0	-384.595043	-97418.781068	-94373.074815	-3045.706253
    282	108.624116	      150	21.870685	        0	-401.267470	-97145.858095	-94258.670464	-2887.187631
    283	109.861624	      150	21.953490	        0	-406.596876	-97077.530928	-94168.539397	-2908.991531
    284	111.505673	      150	22.216910	        0	-407.193467	-97065.688645	-94107.632499	-2958.056146
    285	111.341545	      150	22.092736	        0	-407.523715	-97056.775174	-94104.793601	-2951.981574
    286	111.311556	      150	22.140923	        0	-403.100466	-97026.006957	-94069.741119	-2956.265837
    287	111.357009	      150	22.190505	        0	-409.801780	-96985.022527	-94046.355823	-2938.666704
    288	111.533230	      150	22.339752	        0	-403.846462	-96976.603281	-94026.086101	-2950.517180
    289	110.877795	      150	22.335045	        0	-415.481761	-96816.467397	-94033.719699	-2782.747698
    290	111.001140	      150	22.307949	        0	-413.165126	-96809.728196	-94020.398612	-2789.329585
    291	111.474940	      150	22.382067	        0	-413.165126	-96790.882022	-93987.009487	-2803.872535
    292	111.904630	      150	22.423692	        0	-415.451106	-96762.611051	-93947.866303	-2814.744748
    293	111.440186	      150	22.290556	        0	-415.350961	-96751.389289	-93950.166249	-2801.223040
    294	112.344992	      150	22.343846	        0	-429.491482	-96615.550873	-93911.240843	-2704.310030
    295	112.933816	      150	22.292159	        0	-443.122752	-96495.343781	-93887.562016	-2607.781765
