Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
237	80.55192	 1.04344	 0.73790	8113.50651	 0.00000	 0.00000	-10586.884880	-99848.006937	-6020.841859
238	80.55192	 1.03490	 0.70698	8113.51840	 0.00000	 0.00000	-10580.183918	-99634.648954	-6167.190227
239	80.35917	 1.00696	 0.65814	8094.08932	 0.00000	 0.00000	-10577.799765	-99558.070352	-6219.927294
240	83.81776	 1.03547	 0.62184	8094.09976	 0.00000	 0.00000	-10546.301060	-99539.312918	-5923.697686
241	84.81853	 1.03480	 0.63685	8076.90790	 0.00000	 0.00000	-10530.618366	-99472.563996	-5833.619661
242	84.49374	 0.99307	 0.67056	8045.99567	 0.00000	 0.00000	-10528.897780	-99416.796434	-5872.181365
243	89.59916	 0.97394	 0.69840	8009.31627	 0.00000	 0.00000	-10484.891974	-99375.610230	-5473.309508
244	92.71846	 1.02052	 0.72313	7995.14762	 0.00000	 0.00000	-10457.974828	-99321.819795	-5257.928482
245	92.71846	 0.99041	 0.75133	7995.14378	 0.00000	 0.00000	-10458.837936	-99277.274352	-5311.105011
246	96.34413	 0.93687	 0.70893	7957.03101	 0.00000	 0.00000	-10432.466438	-99212.895129	-5111.769252
247	96.34413	 0.89874	 0.68210	7957.04375	 0.00000	 0.00000	-10429.312995	-99159.473428	-5133.656522
248	96.34413	 0.93855	 0.65111	7957.03525	 0.00000	 0.00000	-10425.042505	-99022.111594	-5228.313459
249	100.55470	 0.90861	 0.70017	7957.04258	 0.00000	 0.00000	-10389.043659	-98888.547532	-5001.889061
250	100.55470	 0.93164	 0.67416	7957.03608	 0.00000	 0.00000	-10383.925433	-98782.517954	-5056.736380
251	100.55470	 0.94366	 0.67416	7957.02525	 0.00000	 0.00000	-10372.980299	-98595.280700	-5134.522290
252	106.87809	 0.99170	 0.63455	7957.03469	 0.00000	 0.00000	-10329.381158	-98447.776244	-4846.035334
253	106.87809	 0.96556	 0.62324	7957.02769	 0.00000	 0.00000	-10323.592279	-98304.573235	-4931.349555
254	106.87809	 0.93856	 0.65068	7957.03808	 0.00000	 0.00000	-10319.295296	-98179.343167	-5013.609790
255	106.41662	 0.91387	 0.61982	7922.67220	 0.00000	 0.00000	-10322.680185	-98137.430964	-5089.370890
256	109.43040	 0.95679	 0.59337	7898.46981	 0.00000	 0.00000	-10302.212364	-98089.429380	-4932.694265
257	109.43040	 0.93574	 0.57153	7898.45483	 0.00000	 0.00000	-10298.633180	-97979.383771	-5006.948026
258	108.99058	 0.91855	 0.58218	7866.70575	 0.00000	 0.00000	-10299.966558	-97944.610990	-5055.054589
259	111.79547	 0.96711	 0.60440	7843.58309	 0.00000	 0.00000	-10281.757362	-97960.079241	-4857.494378
260	111.42872	 0.91251	 0.63793	7817.86258	 0.00000	 0.00000	-10277.503267	-97941.740282	-4833.292390
261	110.94052	 0.93972	 0.65936	7783.60577	 0.00000	 0.00000	-10279.110350	-97881.688020	-4909.415478
262	115.81977	 0.90607	 0.62114	7764.33070	 0.00000	 0.00000	-10244.437682	-97787.804395	-4656.572424
263	118.94240	 0.86792	 0.58807	7764.31820	 0.00000	 0.00000	-10225.320083	-97741.643720	-4511.557113
264	126.49736	 0.84668	 0.56174	7751.55609	 0.00000	 0.00000	-10186.598152	-97647.246770	-4218.734753
265	126.09786	 0.81323	 0.53996	7727.08331	 0.00000	 0.00000	-10183.761864	-97584.206645	-4253.411991
266	133.54950	 0.80038	 0.52891	7727.07049	 0.00000	 0.00000	-10147.398291	-97499.276896	-3974.706009
267	133.54950	 0.77262	 0.54850	7727.06128	 0.00000	 0.00000	-10145.436001	-97436.497496	-4017.862509
268	139.36592	 0.74311	 0.51140	7703.60777	 0.00000	 0.00000	-10115.059444	-97270.345263	-3880.249179
269	145.36716	 0.71118	 0.51973	7681.81088	 0.00000	 0.00000	-10093.771157	-97257.286323	-3680.425242
270	144.84339	 0.70862	 0.53291	7654.14161	 0.00000	 0.00000	-10096.102602	-97281.896105	-3679.129913
271	144.84339	 0.72913	 0.55225	7654.13274	 0.00000	 0.00000	-10093.192127	-97177.731635	-3754.189637
272	153.47783	 0.69529	 0.53427	7654.14427	 0.00000	 0.00000	-10063.682041	-97129.222695	-3507.597718
273	158.35569	 0.67626	 0.51286	7654.13314	 0.00000	 0.00000	-10043.226371	-97028.419941	-3403.843769
274	157.96964	 0.65405	 0.53982	7635.48118	 0.00000	 0.00000	-10042.575217	-96975.271850	-3450.480318
275	157.96964	 0.68326	 0.51266	7635.49331	 0.00000	 0.00000	-10039.435765	-96897.523289	-3496.834363
276	157.66297	 0.65879	 0.48903	7620.68229	 0.00000	 0.00000	-10033.141203	-96807.859757	-3523.552278
277	162.96756	 0.63262	 0.47780	7620.66954	 0.00000	 0.00000	-10012.932399	-96722.640397	-3406.683588
278	170.15936	 0.65055	 0.49728	7599.20393	 0.00000	 0.00000	-9991.480412	-96689.092248	-3225.711872
279	169.53250	 0.66763	 0.48551	7571.22273	 0.00000	 0.00000	-9994.321223	-96682.110665	-3261.101570
280	169.53250	 0.69494	 0.48084	7571.20949	 0.00000	 0.00000	-9984.424945	-96528.483193	-3315.766256
281	178.23460	 0.73295	 0.49421	7548.55287	 0.00000	 0.00000	-9961.734054	-96512.087971	-3105.252572
282	177.84025	 0.72189	 0.50273	7531.84148	 0.00000	 0.00000	-9958.335089	-96401.464451	-3181.886441
283	187.58142	 0.69275	 0.53091	7519.99401	 0.00000	 0.00000	-9933.936490	-96361.284678	-2978.080223
284	194.19735	 0.73324	 0.55363	7519.99845	 0.00000	 0.00000	-9916.483170	-96278.764215	-2886.067486
285	193.67455	 0.75516	 0.57414	7499.76446	 0.00000	 0.00000	-9916.649970	-96220.653571	-2945.846133
286	193.67455	 0.78340	 0.60853	7499.77409	 0.00000	 0.00000	-9908.916323	-96088.953936	-3000.209295
287	201.07384	 0.75267	 0.60615	7470.44186	 0.00000	 0.00000	-9888.702941	-96004.694168	-2882.335239
288	204.58091	 0.73008	 0.62568	7449.88662	 0.00000	 0.00000	-9865.238579	-95820.474903	-2831.910883
289	204.58091	 0.68951	 0.66563	7449.87870	 0.00000	 0.00000	-9857.636652	-95689.559025	-2886.807497
290	208.51153	 0.66091	 0.64134	7434.55557	 0.00000	 0.00000	-9846.323910	-95631.673878	-2831.565220
291	212.57186	 0.66330	 0.62522	7410.32517	 0.00000	 0.00000	-9838.682508	-95634.981718	-2751.843362
292	222.35755	 0.64471	 0.58117	7380.73317	 0.00000	 0.00000	-9816.048472	-95531.951331	-2628.533384
293	221.77088	 0.64301	 0.56351	7361.25277	 0.00000	 0.00000	-9810.998344	-95436.744988	-2673.238453
294	221.36246	 0.67309	 0.52725	7347.68703	 0.00000	 0.00000	-9810.831590	-95423.810832	-2684.505071
295	221.36246	 0.65187	 0.55386	7347.70122	 0.00000	 0.00000	-9812.082649	-95392.991870	-2727.834624
296	220.93340	 0.62605	 0.56385	7333.47004	 0.00000	 0.00000	-9808.475834	-95357.584891	-2727.173451
297	220.93340	 0.57879	 0.59858	7333.48641	 0.00000	 0.00000	-9809.284653	-95372.491730	-2720.354800
298	220.93340	 0.60716	 0.62359	7333.49943	 0.00000	 0.00000	-9809.380958	-95349.833216	-2743.976362
299	220.93340	 0.57615	 0.65384	7333.48854	 0.00000	 0.00000	-9806.806728	-95310.135557	-2757.931727
300	225.50539	 0.57917	 0.67311	7333.48185	 0.00000	 0.00000	-9797.935537	-95282.468894	-2696.886472
301	234.07571	 0.54412	 0.69462	7305.57523	 0.00000	 0.00000	-9783.316758	-95262.212008	-2570.955567
302	242.59622	 0.56728	 0.66933	7289.84326	 0.00000	 0.00000	-9767.225520	-95227.169946	-2445.085258
303	242.59622	 0.55211	 0.64394	7289.83469	 0.00000	 0.00000	-9765.781407	-95203.995711	-2453.818363
304	242.59622	 0.57126	 0.62195	7289.82378	 0.00000	 0.00000	-9762.606707	-95146.991018	-2479.076055
305	254.22191	 0.59448	 0.59880	7289.83359	 0.00000	 0.00000	-9744.731316	-95123.240594	-2324.072569
306	253.91612	 0.61922	 0.62394	7281.05567	 0.00000	 0.00000	-9743.414978	-95074.342901	-2359.806880
307	252.87862	 0.58280	 0.60381	7251.29401	 0.00000	 0.00000	-9744.314178	-95068.013816	-2375.127969
308	251.99857	 0.61487	 0.62589	7226.04805	 0.00000	 0.00000	-9740.845971	-95002.149764	-2406.309942
309	251.99857	 0.58759	 0.63646	7226.03320	 0.00000	 0.00000	-9736.646185	-94939.739792	-2426.722059
310	256.37809	 0.56405	 0.62280	7226.02972	 0.00000	 0.00000	-9730.694432	-94912.363070	-2394.581250
311	264.25527	 0.59387	 0.64715	7226.03772	 0.00000	 0.00000	-9718.546187	-94893.682357	-2291.779516
312	276.40092	 0.62092	 0.66659	7226.02955	 0.00000	 0.00000	-9698.115480	-94818.054869	-2163.099926
313	294.36738	 0.63965	 0.67595	7226.03752	 0.00000	 0.00000	-9671.750009	-94764.313121	-1953.186972
314	294.36738	 0.60086	 0.70569	7226.02788	 0.00000	 0.00000	-9669.834519	-94694.910660	-2003.434532
315	294.36738	 0.63551	 0.69647	7226.01360	 0.00000	 0.00000	-9668.774338	-94661.274024	-2026.469358
316	306.99757	 0.60530	 0.71646	7226.01959	 0.00000	 0.00000	-9652.345365	-94590.200473	-1933.253178
317	318.53063	 0.58014	 0.74189	7226.00541	 0.00000	 0.00000	-9637.169585	-94524.437461	-1847.258386
318	318.53063	 0.59611	 0.76291	7226.01683	 0.00000	 0.00000	-9633.220751	-94451.607597	-1880.599910
319	328.21617	 0.61540	 0.77206	7226.00888	 0.00000	 0.00000	-9622.557891	-94432.734298	-1792.844609
320	326.44473	 0.62631	 0.75057	7187.01745	 0.00000	 0.00000	-9624.414347	-94464.967616	-1779.175859
321	334.62931	 0.65662	 0.71982	7162.18976	 0.00000	 0.00000	-9615.266077	-94410.203780	-1742.456988
322	334.62931	 0.64025	 0.67409	7162.17707	 0.00000	 0.00000	-9613.106882	-94371.093654	-1759.975165
323	334.62931	 0.62240	 0.70945	7162.18505	 0.00000	 0.00000	-9610.531854	-94289.175532	-1816.143005
324	333.58113	 0.63734	 0.73456	7139.73600	 0.00000	 0.00000	-9612.913513	-94311.732558	-1817.402576
325	351.40603	 0.66305	 0.72334	7123.31363	 0.00000	 0.00000	-9596.972930	-94293.704140	-1676.025160
326	376.02873	 0.63939	 0.70054	7123.32060	 0.00000	 0.00000	-9577.178240	-94268.456871	-1503.325527
327	375.61197	 0.64727	 0.72675	7115.41486	 0.00000	 0.00000	-9573.183687	-94197.025370	-1534.811500
328	393.16270	 0.67270	 0.70023	7107.85616	 0.00000	 0.00000	-9558.239919	-94166.328440	-1416.070751
329	415.93972	 0.69560	 0.67471	7107.84390	 0.00000	 0.00000	-9543.859913	-94135.535436	-1303.063694
330	414.58464	 0.65608	 0.64384	7084.69061	 0.00000	 0.00000	-9544.079404	-94104.780200	-1336.013837
331	413.39098	 0.67896	 0.63154	7064.30382	 0.00000	 0.00000	-9543.525214	-94099.133639	-1336.118497
332	430.69202	 0.69085	 0.65159	7037.77244	 0.00000	 0.00000	-9533.586864	-94073.933969	-1261.934672
333	445.34466	 0.65869	 0.66801	7008.60001	 0.00000	 0.00000	-9525.909744	-94074.149537	-1184.947903
334	445.34466	 0.62607	 0.69445	7008.60655	 0.00000	 0.00000	-9524.752686	-94039.053625	-1208.473235
335	443.87280	 0.61424	 0.66427	6985.45503	 0.00000	 0.00000	-9524.017786	-94037.647617	-1202.530245
336	459.56239	 0.59826	 0.70151	6959.34540	 0.00000	 0.00000	-9515.807421	-94011.204947	-1146.869265
337	459.56239	 0.57206	 0.66495	6959.35704	 0.00000	 0.00000	-9514.625228	-94007.058898	-1139.193379
338	459.56239	 0.55041	 0.63507	6959.34921	 0.00000	 0.00000	-9515.090267	-94012.233620	-1138.669047
339	457.98848	 0.53844	 0.66147	6935.50118	 0.00000	 0.00000	-9515.877125	-94013.214910	-1145.556345
340	474.87739	 0.51304	 0.63655	6935.49758	 0.00000	 0.00000	-9508.596427	-93987.226854	-1098.737419
341	474.87739	 0.51799	 0.62190	6935.48441	 0.00000	 0.00000	-9504.770549	-93954.421862	-1093.283629
342	474.87739	 0.54430	 0.65835	6935.49663	 0.00000	 0.00000	-9505.247349	-93944.300232	-1108.173253
343	489.82055	 0.56511	 0.67224	6917.17976	 0.00000	 0.00000	-9495.675848	-93894.195034	-1062.563443
344	488.02647	 0.58948	 0.64811	6891.83221	 0.00000	 0.00000	-9495.706531	-93900.723200	-1056.342112
345	501.55628	 0.58759	 0.62408	6868.36961	 0.00000	 0.00000	-9488.523050	-93878.143448	-1007.087057
346	500.04677	 0.61045	 0.64007	6847.70594	 0.00000	 0.00000	-9487.704113	-93853.972046	-1023.069081
347	508.78149	 0.61668	 0.62217	6822.61028	 0.00000	 0.00000	-9485.295688	-93855.188172	-997.768705
348	525.21462	 0.64741	 0.59211	6822.59657	 0.00000	 0.00000	-9480.081968	-93859.089145	-941.730532
349	523.41175	 0.65560	 0.59656	6799.16781	 0.00000	 0.00000	-9479.523021	-93854.422647	-940.807561
350	522.57886	 0.63146	 0.56864	6788.33105	 0.00000	 0.00000	-9479.779516	-93854.990739	-942.804423
351	536.04539	 0.61189	 0.58842	6788.32170	 0.00000	 0.00000	-9475.189619	-93844.653287	-907.242906
352	550.62736	 0.62927	 0.56794	6788.33337	 0.00000	 0.00000	-9471.796429	-93835.062854	-882.901441
353	549.21451	 0.65659	 0.54574	6770.92773	 0.00000	 0.00000	-9471.423494	-93835.505760	-878.729177
354	565.06681	 0.66329	 0.57054	6762.53751	 0.00000	 0.00000	-9466.084826	-93821.126652	-839.721604
355	597.00943	 0.64454	 0.55715	6749.52365	 0.00000	 0.00000	-9453.089373	-93737.631594	-793.262131
356	614.52355	 0.66325	 0.52997	6730.17526	 0.00000	 0.00000	-9447.604915	-93730.201631	-745.847519
357	614.52355	 0.64074	 0.55243	6730.18884	 0.00000	 0.00000	-9446.297271	-93725.930233	-737.042477
358	613.03050	 0.65343	 0.52483	6713.83609	 0.00000	 0.00000	-9446.625412	-93726.473177	-739.780947
359	632.68237	 0.62354	 0.50547	6697.70666	 0.00000	 0.00000	-9442.293718	-93731.235637	-691.701547
360	640.68597	 0.65132	 0.50842	6697.69442	 0.00000	 0.00000	-9436.807988	-93705.089317	-662.990562
361	639.43145	 0.62561	 0.52539	6684.59333	 0.00000	 0.00000	-9436.527993	-93694.860000	-670.419929
362	639.43145	 0.58831	 0.50526	6684.58214	 0.00000	 0.00000	-9434.737183	-93691.102101	-656.269730
363	667.03321	 0.61469	 0.52398	6684.56679	 0.00000	 0.00000	-9426.715401	-93663.218131	-603.935883
364	694.54836	 0.60034	 0.53976	6684.57149	 0.00000	 0.00000	-9421.295757	-93664.356126	-548.601445
365	716.12722	 0.62065	 0.55890	6684.57822	 0.00000	 0.00000	-9416.156475	-93647.287618	-514.277137
366	724.97296	 0.62065	 0.53131	6684.58872	 0.00000	 0.00000	-9414.378500	-93623.897034	-519.887968
367	751.71576	 0.59942	 0.53474	6668.94838	 0.00000	 0.00000	-9408.647465	-93624.367584	-462.107066
368	791.24032	 0.63912	 0.54755	6668.94509	 0.00000	 0.00000	-9401.980748	-93621.516727	-398.290751
369	791.24032	 0.66712	 0.53109	6668.95465	 0.00000	 0.00000	-9400.312236	-93586.877060	-416.245305
370	791.24032	 0.69820	 0.51286	6668.94862	 0.00000	 0.00000	-9397.269998	-93541.843478	-430.856502
371	791.24032	 0.66854	 0.49451	6668.93850	 0.00000	 0.00000	-9397.496310	-93549.962137	-425.000965
372	791.24032	 0.64523	 0.47719	6668.94378	 0.00000	 0.00000	-9396.265649	-93520.242724	-442.413762
373	808.66279	 0.62186	 0.48771	6645.35155	 0.00000	 0.00000	-9394.013422	-93525.370835	-414.763381
374	805.83458	 0.58739	 0.46667	6622.09738	 0.00000	 0.00000	-9391.645800	-93504.445438	-412.012559
375	805.83458	 0.57549	 0.44721	6622.09129	 0.00000	 0.00000	-9390.791791	-93500.330932	-407.586982
376	828.30608	 0.60051	 0.44721	6622.09879	 0.00000	 0.00000	-9387.335639	-93489.372173	-383.984217
377	873.23710	 0.62364	 0.42978	6622.10858	 0.00000	 0.00000	-9380.598984	-93479.497739	-326.492106
378	871.20726	 0.60639	 0.44920	6606.70498	 0.00000	 0.00000	-9375.442837	-93450.220388	-304.207986
379	871.20726	 0.62822	 0.48084	6606.69334	 0.00000	 0.00000	-9377.620112	-93449.789342	-326.411778
380	889.87865	 0.59905	 0.49241	6577.07054	 0.00000	 0.00000	-9367.602036	-93385.837229	-290.183127
381	923.67639	 0.61315	 0.47692	6577.06402	 0.00000	 0.00000	-9356.657160	-93314.225737	-252.345865
382	920.63474	 0.59359	 0.45808	6555.39941	 0.00000	 0.00000	-9355.614041	-93297.831363	-258.309047
383	920.63474	 0.57694	 0.45808	6555.40191	 0.00000	 0.00000	-9355.240036	-93272.212908	-280.187452
384	945.86190	 0.59052	 0.44100	6555.39321	 0.00000	 0.00000	-9350.131580	-93260.024442	-241.291354
385	943.50912	 0.60984	 0.46310	6539.09573	 0.00000	 0.00000	-9348.125510	-93256.932417	-224.322681
386	941.19452	 0.57780	 0.46862	6523.06554	 0.00000	 0.00000	-9347.750448	-93253.489444	-224.015035
387	938.23491	 0.61234	 0.46715	6502.55024	 0.00000	 0.00000	-9348.266159	-93253.618496	-229.043096
388	972.33317	 0.64509	 0.48050	6502.56356	 0.00000	 0.00000	-9343.405935	-93231.725312	-202.334035
389	989.66394	 0.66991	 0.50453	6488.34519	 0.00000	 0.00000	-9342.549667	-93241.785668	-183.711005
390	957.34079	 0.66722	 0.52685	6462.27906	 0.00000	 0.00000	-9345.249967	-93240.749243	-211.750428
391	957.34079	 0.64193	 0.50650	6462.27124	 0.00000	 0.00000	-9343.173374	-93207.912528	-223.821211
392	957.34079	 0.67034	 0.48919	6462.28050	 0.00000	 0.00000	-9343.693255	-93208.227066	-228.705485
393	957.34079	 0.71775	 0.46230	6462.29282	 0.00000	 0.00000	-9341.126028	-93176.707645	-234.552634
394	1013.38770	 0.68673	 0.45402	6441.57373	 0.00000	 0.00000	-9329.537767	-93117.985492	-177.392174
395	1013.38770	 0.65621	 0.47220	6441.58267	 0.00000	 0.00000	-9329.807013	-93121.365683	-176.704447
396	1009.75299	 0.67951	 0.45467	6418.46894	 0.00000	 0.00000	-9330.414758	-93120.606878	-183.540699
397	1008.42322	 0.70566	 0.43442	6410.01323	 0.00000	 0.00000	-9331.184679	-93134.993811	-176.852976
398	1005.15111	 0.66538	 0.44397	6389.22577	 0.00000	 0.00000	-9332.873851	-93148.413544	-180.324969
399	1002.31809	 0.62078	 0.46852	6371.22837	 0.00000	 0.00000	-9332.586583	-93152.342447	-173.523387
400	1000.03001	 0.65178	 0.44838	6356.69537	 0.00000	 0.00000	-9332.865676	-93146.256981	-182.399782
401	1021.83436	 0.63343	 0.45745	6356.69873	 0.00000	 0.00000	-9330.092586	-93129.925107	-171.000750
402	1019.35934	 0.61415	 0.47569	6341.29402	 0.00000	 0.00000	-9329.147178	-93126.451870	-165.019907
403	985.48064	 0.58708	 0.49477	6321.64805	 0.00000	 0.00000	-9334.654070	-93149.094561	-197.446141
404	1022.43031	 0.62538	 0.50951	6321.65513	 0.00000	 0.00000	-9326.649882	-93104.681034	-161.817789
405	1022.43031	 0.60308	 0.49986	6321.67119	 0.00000	 0.00000	-9324.136306	-93086.270445	-155.092611
406	1022.43031	 0.62804	 0.51174	6321.66343	 0.00000	 0.00000	-9324.098298	-93069.232038	-171.750938
407	1018.66091	 0.65610	 0.49287	6298.35038	 0.00000	 0.00000	-9323.142359	-93053.602391	-177.821198
408	1018.66091	 0.63336	 0.47930	6298.35660	 0.00000	 0.00000	-9321.939893	-93034.074490	-185.324444
409	1013.76194	 0.64656	 0.44946	6268.05997	 0.00000	 0.00000	-9320.625796	-93023.038123	-183.219841
410	1013.76194	 0.61880	 0.42612	6268.04695	 0.00000	 0.00000	-9319.918494	-93009.641925	-189.543012
411	1013.76194	 0.60182	 0.41643	6268.03646	 0.00000	 0.00000	-9317.674224	-92993.606161	-183.136080
412	969.10100	 0.64051	 0.39540	6268.04970	 0.00000	 0.00000	-9321.571697	-92988.310161	-227.406811
413	1000.91687	 0.62206	 0.37025	6268.05846	 0.00000	 0.00000	-9316.810959	-92975.760789	-192.348802
414	1021.82713	 0.59805	 0.38102	6249.88168	 0.00000	 0.00000	-9313.766467	-92961.687988	-175.976677
415	1021.82713	 0.56841	 0.39578	6249.86856	 0.00000	 0.00000	-9310.794745	-92923.488147	-184.459306
416	1019.17437	 0.53583	 0.42251	6233.63316	 0.00000	 0.00000	-9311.188162	-92933.535058	-178.346560
417	983.25472	 0.51051	 0.40101	6206.50393	 0.00000	 0.00000	-9314.402975	-92930.310456	-213.719292
418	1017.74792	 0.49760	 0.39167	6206.50975	 0.00000	 0.00000	-9309.506755	-92920.177967	-174.889588
419	1075.93786	 0.47280	 0.40479	6206.50975	 0.00000	 0.00000	-9304.748803	-92907.563076	-139.924950
420	1073.01321	 0.46129	 0.41871	6189.64488	 0.00000	 0.00000	-9303.985062	-92913.618058	-126.232561
421	1013.14464	 0.43862	 0.43832	6171.72556	 0.00000	 0.00000	-9308.033422	-92895.108368	-185.225854
422	1013.14464	 0.45076	 0.43205	6171.73819	 0.00000	 0.00000	-9307.565640	-92885.411410	-190.244986
423	1001.46798	 0.45055	 0.41131	6168.89759	 0.00000	 0.00000	-9308.414163	-92896.116615	-188.025013
424	1001.46798	 0.43524	 0.40365	6168.89189	 0.00000	 0.00000	-9306.352473	-92882.701383	-180.823342
425	1001.46798	 0.44863	 0.42457	6168.88463	 0.00000	 0.00000	-9305.770899	-92860.535169	-197.173821
426	967.67581	 0.43609	 0.43492	6154.09975	 0.00000	 0.00000	-9308.397349	-92863.500965	-220.472527
427	965.10507	 0.44536	 0.44636	6137.73970	 0.00000	 0.00000	-9308.627184	-92864.670537	-221.601305
428	965.10507	 0.46949	 0.46233	6137.73039	 0.00000	 0.00000	-9308.232818	-92854.536799	-227.791378
429	1015.95490	 0.48096	 0.45225	6137.72543	 0.00000	 0.00000	-9303.452704	-92853.572419	-180.954625
430	977.20148	 0.50367	 0.46391	6113.31849	 0.00000	 0.00000	-9307.935108	-92863.222512	-216.128573
431	974.38177	 0.52367	 0.44526	6095.66476	 0.00000	 0.00000	-9308.557177	-92864.477250	-221.094518
432	1017.75729	 0.52367	 0.46051	6095.67595	 0.00000	 0.00000	-9301.443534	-92843.583693	-170.851646
433	1017.75729	 0.50850	 0.47484	6095.68998	 0.00000	 0.00000	-9302.643429	-92856.933049	-169.501246
434	1000.76276	 0.52792	 0.44729	6095.69593	 0.00000	 0.00000	-9301.318955	-92816.748584	-196.440962
435	997.05525	 0.50909	 0.44563	6073.10374	 0.00000	 0.00000	-9303.730011	-92832.791869	-204.508241
436	997.05525	 0.48936	 0.42851	6073.11070	 0.00000	 0.00000	-9302.677349	-92810.406046	-216.367445
437	1028.89246	 0.47581	 0.41466	6038.96599	 0.00000	 0.00000	-9299.808964	-92813.278549	-184.811093
438	1025.38312	 0.49639	 0.39538	6018.36189	 0.00000	 0.00000	-9299.010525	-92812.483548	-177.621705
439	1024.51249	 0.47423	 0.38999	6013.26302	 0.00000	 0.00000	-9294.923679	-92793.566439	-155.670351
440	1019.94261	 0.45541	 0.37315	5986.43443	 0.00000	 0.00000	-9296.190995	-92790.344809	-171.565146
441	1004.29392	 0.46459	 0.36801	5986.41977	 0.00000	 0.00000	-9294.891495	-92770.934127	-177.980825
442	1002.23582	 0.45208	 0.39054	5974.16382	 0.00000	 0.00000	-9296.231710	-92769.891066	-192.426035
443	1002.23582	 0.43403	 0.39880	5974.17235	 0.00000	 0.00000	-9287.911678	-92693.365173	-185.751607
444	1002.23582	 0.45089	 0.38364	5974.16156	 0.00000	 0.00000	-9282.894337	-92644.855256	-184.088110
445	1002.23582	 0.42345	 0.37016	5974.15165	 0.00000	 0.00000	-9280.019787	-92617.783634	-182.414238
446	1040.36069	 0.42345	 0.35307	5974.16623	 0.00000	 0.00000	-9274.802018	-92602.283803	-145.736376
447	1040.36069	 0.41088	 0.37285	5974.15698	 0.00000	 0.00000	-9265.914957	-92499.841155	-159.308415
448	1056.61055	 0.39591	 0.38834	5959.31981	 0.00000	 0.00000	-9262.641721	-92479.705399	-146.711809
449	1052.54164	 0.38032	 0.36440	5936.36215	 0.00000	 0.00000	-9262.719646	-92476.847783	-150.348673
450	1048.55584	 0.39034	 0.38114	5907.44526	 0.00000	 0.00000	-9262.583073	-92478.149937	-147.680792
451	1018.99873	 0.38010	 0.36652	5884.09663	 0.00000	 0.00000	-9261.647001	-92460.928074	-155.541941
452	1018.99873	 0.35842	 0.37393	5884.08786	 0.00000	 0.00000	-9264.262462	-92468.468034	-174.156589
453	1018.99873	 0.37770	 0.40394	5884.07576	 0.00000	 0.00000	-9264.053410	-92465.396997	-175.137106
454	1018.99873	 0.37196	 0.38631	5884.06542	 0.00000	 0.00000	-9263.793894	-92464.120325	-173.818611
455	1017.63357	 0.38479	 0.39766	5876.19635	 0.00000	 0.00000	-9264.015587	-92469.206649	-170.949219
456	1014.75211	 0.39945	 0.39654	5859.54966	 0.00000	 0.00000	-9263.447083	-92463.946891	-170.523937
457	1014.75211	 0.41001	 0.38329	5859.55678	 0.00000	 0.00000	-9262.709645	-92450.198819	-176.897635
458	983.23758	 0.39359	 0.37442	5859.56482	 0.00000	 0.00000	-9266.147435	-92456.522147	-204.952207
459	1013.61312	 0.37367	 0.35762	5859.55866	 0.00000	 0.00000	-9261.459533	-92429.750163	-184.845166
460	1007.22196	 0.35678	 0.34744	5822.59799	 0.00000	 0.00000	-9263.225097	-92439.576302	-192.674670
461	1007.22196	 0.34359	 0.32649	5822.60488	 0.00000	 0.00000	-9261.818453	-92417.745469	-200.439060
462	1003.92277	 0.32270	 0.31335	5803.54538	 0.00000	 0.00000	-9264.514487	-92434.155151	-210.989721
463	1000.47594	 0.31192	 0.32069	5783.62714	 0.00000	 0.00000	-9264.614205	-92450.187950	-195.954105
464	1000.47594	 0.32606	 0.32069	5783.62505	 0.00000	 0.00000	-9264.287875	-92451.949298	-190.929452
465	1046.37933	 0.31621	 0.33299	5783.61418	 0.00000	 0.00000	-9259.636434	-92442.268021	-154.096323
466	1046.37933	 0.32960	 0.34976	5783.60568	 0.00000	 0.00000	-9260.464269	-92439.875599	-164.767090
467	1042.98519	 0.33559	 0.36155	5764.83823	 0.00000	 0.00000	-9261.022964	-92439.368803	-170.860833
468	1042.98519	 0.32680	 0.35201	5764.82958	 0.00000	 0.00000	-9260.523074	-92440.411718	-164.819027
469	1042.98519	 0.32117	 0.33809	5764.83717	 0.00000	 0.00000	-9261.035943	-92450.163769	-160.195657
470	1000.93039	 0.32020	 0.34936	5747.27835	 0.00000	 0.00000	-9264.082959	-92449.633820	-191.195770
471	1036.25736	 0.30929	 0.35571	5747.26496	 0.00000	 0.00000	-9259.665047	-92428.078242	-168.572232
472	1036.25736	 0.30164	 0.37107	5747.25906	 0.00000	 0.00000	-9262.149039	-92449.490846	-171.999540
473	986.33179	 0.28819	 0.38148	5724.44641	 0.00000	 0.00000	-9266.831818	-92460.971993	-207.346190
474	982.95982	 0.27293	 0.39458	5704.86682	 0.00000	 0.00000	-9270.625633	-92484.141586	-222.114739
475	1046.90994	 0.26095	 0.40961	5704.86103	 0.00000	 0.00000	-9261.872265	-92484.182001	-134.540648
476	1008.99134	 0.27492	 0.40839	5687.79132	 0.00000	 0.00000	-9265.800832	-92485.626064	-172.382257
477	1005.22932	 0.28397	 0.41664	5666.57403	 0.00000	 0.00000	-9266.741619	-92499.324910	-168.091282
