iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
     66	27.322198	      330	21.426575	        0	-20374.695965	-156204.128263	-144060.095951	-12144.032312
     67	27.354298	      330	21.361945	        0	-20283.589369	-156120.591735	-143675.230193	-12445.361542
     68	27.399263	      330	21.312411	        0	-20221.905595	-155734.421214	-143404.845241	-12329.575972
     69	27.766261	      330	21.404339	        0	-20263.179248	-155544.523997	-142559.194652	-12985.329345
     70	27.822510	      330	21.415083	        0	-20263.159680	-155499.198570	-142406.483701	-13092.714868
     71	27.850810	      330	21.370506	        0	-20208.776594	-154724.277465	-142222.084645	-12502.192820
     72	27.815034	      330	21.339342	        0	-20175.841003	-154693.797442	-142166.774020	-12527.023423
     73	27.870644	      330	21.310019	        0	-20130.573884	-154035.768454	-141951.466226	-12084.302228
     74	28.017933	      330	21.258005	        0	-20050.495294	-153461.755989	-141452.214229	-12009.541760
     75	28.098739	      330	21.206746	        0	-19972.969801	-153466.308973	-141115.740310	-12350.568663
     76	28.189033	      330	21.165825	        0	-19928.647995	-152832.368150	-140657.647679	-12174.720471
     77	28.199376	      330	21.123144	        0	-19862.290706	-152778.468385	-140480.183998	-12298.284387
     78	28.261809	      330	21.081518	        0	-19812.876705	-152117.943212	-139946.651356	-12171.291856
     79	28.632095	      330	21.140863	        0	-19813.059054	-151358.046130	-139237.605492	-12120.440638
     80	28.956059	      330	21.241053	        0	-19870.912415	-150445.471069	-138743.864366	-11701.606703
     81	29.319163	      330	21.272997	        0	-19820.799522	-149702.574707	-138076.477402	-11626.097305
     82	29.934144	      330	21.363355	        0	-19821.016250	-149022.043086	-137030.201467	-11991.841619
     83	30.175623	      330	21.397060	        0	-19821.124013	-148318.111765	-136226.360414	-12091.751351
     84	30.385722	      330	21.402927	        0	-19800.415789	-148233.042740	-135751.324703	-12481.718037
     85	30.515704	      330	21.375157	        0	-19752.092360	-147436.514926	-135385.072824	-12051.442102
     86	30.803732	      330	21.414242	        0	-19752.118958	-147295.282648	-134814.799533	-12480.483116
     87	30.970989	      330	21.435222	        0	-19752.130447	-147059.293902	-134342.402295	-12716.891607
     88	30.924289	      330	21.322025	        0	-19638.698644	-146439.501566	-134167.035883	-12272.465682
     89	31.152007	      330	21.315414	        0	-19594.699383	-145729.436991	-133652.132713	-12077.304278
     90	31.260511	      330	21.331869	        0	-19595.061000	-144917.206232	-133481.481869	-11435.724362
     91	31.575059	      330	21.428608	        0	-19661.081479	-144794.621834	-133086.257946	-11708.363888
     92	31.872748	      330	21.468960	        0	-19661.063724	-144742.263296	-132655.351845	-12086.911451
     93	32.087992	      330	21.461706	        0	-19615.924908	-144264.376360	-132252.475442	-12011.900918
     94	32.359233	      330	21.451952	        0	-19565.799223	-143851.960592	-131667.936389	-12184.024204
     95	32.436608	      330	21.464511	        0	-19565.978793	-143351.019233	-131522.880328	-11828.138905
     96	32.709091	      330	21.534106	        0	-19592.314869	-143270.675005	-131208.343711	-12062.331294
     97	32.824285	      330	21.531436	        0	-19558.000765	-142714.275467	-131082.239574	-11632.035894
     98	33.219825	      330	21.584731	        0	-19558.098290	-142582.143786	-130518.904493	-12063.239293
     99	33.309162	      330	21.585114	        0	-19558.087275	-142473.485048	-130265.598454	-12207.886594
    100	33.442945	      330	21.602680	        0	-19558.227639	-142043.663313	-130053.291626	-11990.371688
    101	33.455369	      330	21.544862	        0	-19487.800674	-141793.961224	-129915.511551	-11878.449673
    102	33.743516	      330	21.594151	        0	-19487.999795	-141319.971144	-129560.165116	-11759.806028
    103	33.796282	      330	21.547455	        0	-19422.197631	-141365.001772	-129455.464077	-11909.537695
    104	33.745760	      330	21.474555	        0	-19350.651631	-140587.885592	-129380.385873	-11207.499719
    105	33.955785	      330	21.506239	        0	-19350.970138	-140092.260238	-129154.856035	-10937.404204
    106	34.312515	      330	21.561582	        0	-19350.999010	-140053.860436	-128792.051771	-11261.808665
    107	34.747911	      330	21.626991	        0	-19350.890959	-139942.015374	-128275.689799	-11666.325576
    108	35.097698	      330	21.678007	        0	-19350.949438	-139868.072802	-127873.833943	-11994.238858
    109	35.341703	      330	21.678223	        0	-19325.390145	-139792.749450	-127492.547029	-12300.202422
    110	35.500212	      330	21.661830	        0	-19289.044949	-139369.484083	-127189.649706	-12179.834376
    111	35.541132	      330	21.615252	        0	-19220.020579	-138801.030151	-127080.040305	-11720.989846
    112	35.705266	      330	21.634537	        0	-19220.338589	-138256.719026	-126890.712579	-11366.006447
    113	35.926669	      330	21.604981	        0	-19128.779256	-137882.328078	-126629.884570	-11252.443508
    114	36.176983	      330	21.629468	        0	-19128.964341	-137504.893198	-126315.220775	-11189.672424
    115	36.396300	      330	21.630207	        0	-19108.406058	-137405.592937	-125986.782678	-11418.810259
    116	36.611746	      330	21.658360	        0	-19108.634248	-137182.791419	-125792.807686	-11389.983733
    117	36.855283	      330	21.699181	        0	-19109.067833	-136392.661740	-125527.405481	-10865.256259
    118	37.293371	      330	21.750607	        0	-19087.292194	-136345.266272	-125130.404333	-11214.861940
    119	38.125111	      330	21.822656	        0	-19070.498327	-135583.368976	-124191.689210	-11391.679766
    120	38.333233	      330	21.793536	        0	-19017.491149	-135433.251115	-123784.608812	-11648.642303
    121	38.820285	      330	21.842620	        0	-19017.920490	-134730.572576	-123143.891974	-11586.680602
    122	38.954256	      330	21.837044	        0	-18980.273272	-134458.138987	-123041.681971	-11416.457015
    123	39.269196	      330	21.844681	        0	-18921.585681	-134436.631929	-122740.458085	-11696.173844
    124	39.722565	      330	21.906950	        0	-18921.465315	-134374.929150	-122353.250203	-12021.678947
    125	39.739978	      330	21.849309	        0	-18853.795266	-133958.253464	-122271.952466	-11686.300998
    126	39.966614	      330	21.821698	        0	-18782.884262	-134001.550116	-122058.365164	-11943.184951
    127	39.861743	      330	21.729117	        0	-18709.972052	-134034.929553	-122036.155161	-11998.774392
    128	40.116759	      330	21.762928	        0	-18710.387100	-133395.980658	-121816.131501	-11579.849158
    129	40.153532	      330	21.730601	        0	-18663.001068	-133403.035632	-121735.698516	-11667.337115
