iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    106	14.283268	      150	4.168083	        0	26.062915	-133966.927616	-120710.015313	-13256.912303
    107	14.450083	      150	4.236796	        0	25.460334	-133113.570634	-120508.954368	-12604.616266
    108	14.586433	      150	4.258626	        0	25.312215	-132845.145696	-120360.468219	-12484.677477
    109	15.058690	      150	4.389855	        0	25.254894	-132739.705609	-119851.291360	-12888.414248
    110	15.304057	      150	4.452994	        0	25.286465	-132577.217627	-119460.397053	-13116.820574
    111	15.502608	      150	4.452887	        0	25.335643	-132503.722636	-119202.074833	-13301.647803
    112	15.704791	      150	4.509667	        0	24.867708	-131852.181689	-118976.926370	-12875.255319
    113	15.988379	      150	4.625560	        0	24.768021	-131772.140096	-118694.836937	-13077.303159
    114	16.472282	      150	4.687086	        0	24.391650	-131207.438246	-118218.125720	-12989.312526
    115	16.745712	      150	4.771401	        0	23.901628	-130628.066396	-117933.318614	-12694.747783
    116	16.972538	      150	4.891626	        0	23.337506	-129906.345783	-117662.266998	-12244.078786
    117	17.435703	      150	5.012253	        0	23.396018	-129867.857201	-117259.518352	-12608.338850
    118	17.876907	      150	5.102098	        0	22.996715	-129408.790671	-116872.086425	-12536.704246
    119	18.186506	      150	5.220050	        0	22.094552	-128517.024374	-116568.895525	-11948.128849
    120	18.355627	      150	5.236960	        0	22.049904	-128480.826241	-116411.450162	-12069.376080
    121	18.836928	      150	5.363451	        0	21.406654	-127871.735257	-116039.262501	-11832.472756
    122	19.018795	      150	5.406341	        0	21.395939	-127747.094805	-115846.976125	-11900.118680
    123	19.518134	      150	5.521428	        0	20.513656	-126959.707936	-115425.675554	-11534.032382
    124	20.124583	      150	5.633913	        0	20.003673	-126452.571473	-114931.986855	-11520.584619
    125	20.486044	      150	5.706108	        0	19.497587	-125997.288179	-114626.982744	-11370.305434
    126	21.045494	      150	5.861543	        0	19.390814	-125840.253695	-114165.563134	-11674.690561
    127	21.414321	      150	5.985755	        0	19.337851	-125788.946748	-113909.544652	-11879.402095
