,hypothesis,root,reference,E_ratio
182,1191.879906431,1097.4007183026267,1097.4007183026267,-94.47918812837338
183,1207.747246866,1113.6666391468993,1113.6666391468993,-94.08060771910073
184,1197.888800787,1106.1714221401542,1106.1714221401542,-91.71737864684587
185,1201.351294219,1110.043429026533,1110.043429026533,-91.30786519246703
186,1187.424116028,1092.754903915416,1092.754903915416,-94.66921211258409
187,1192.832917988,1101.0463854417205,1101.0463854417205,-91.78653254627943
188,1170.0379576130001,1074.3144738749327,1074.3144738749327,-95.72348373806744
189,1160.431833792,1065.871142296201,1065.871142296201,-94.56069149579889
190,1184.049707176,1094.5105758589075,1094.5105758589075,-89.5391313170926
191,1190.5945147119999,1100.7996554420176,1100.7996554420176,-89.79485926998223
192,1171.997050339,1083.4535138452752,1083.4535138452752,-88.54353649372479
193,1167.053712977,1078.6393542440233,1078.6393542440233,-88.41435873297678
194,1169.461706452,1075.4666516390341,1075.4666516390341,-93.99505481296592
195,1150.0436703569999,1052.2695416963734,1052.2695416963734,-97.7741286606265
196,1156.06810543,1053.1311766780595,1053.1311766780595,-102.93692875194051
197,1111.367244466,1011.3901500855948,1011.3901500855948,-99.97709438040533
198,1167.331145646,1071.1537733057812,1071.1537733057812,-96.17737234021888
199,1146.254015879,1047.625846005213,1047.625846005213,-98.6281698737871
200,1146.103177636,1052.6801816695693,1052.6801816695693,-93.42299596643079
201,1154.621184012,1059.3649600508231,1059.3649600508231,-95.25622396117683
202,1172.524019446,1086.7307785278756,1086.7307785278756,-85.79324091812441
203,1161.025238781,1070.9235397150396,1070.9235397150396,-90.10169906596047
204,1151.4215556010001,1068.4784358266313,1068.4784358266313,-82.94311977436882
205,1154.186603096,1060.3857611287049,1060.3857611287049,-93.80084196729513
206,1138.56403574,1038.3886725413356,1038.3886725413356,-100.1753631986644
207,1161.3124064830001,1069.9675689842531,1069.9675689842531,-91.34483749874698
208,1168.3011021080001,1068.858342419405,1068.858342419405,-99.44275968859506
209,1163.509775089,1060.9141315022005,1060.9141315022005,-102.5956435867995
210,1156.321387845,1050.3776704892512,1050.3776704892512,-105.94371735574873
211,1164.2207206,1063.176646062177,1063.176646062177,-101.04407453782301
212,1160.337567773,1051.9053334119037,1051.9053334119037,-108.43223436109633
213,1160.291384636,1062.147930733297,1062.147930733297,-98.14345390270296
214,1155.902361797,1064.4949564586716,1064.4949564586716,-91.40740533832832
215,1159.517478757,1062.4699484183623,1062.4699484183623,-97.04753033863767
216,1136.061548168,1036.3392747328178,1036.3392747328178,-99.72227343518216
217,1150.068528845,1052.907580881388,1052.907580881388,-97.16094796361199
218,1166.321455746,1080.4086758924998,1080.4086758924998,-85.9127798535003
219,1167.315468098,1079.652311796181,1079.652311796181,-87.66315630181907
220,1161.660061057,1065.6470055964865,1065.6470055964865,-96.01305546051344
221,1165.478894154,1070.9332909226343,1070.9332909226343,-94.5456032313657
222,1158.201201282,1072.6927713697046,1072.6927713697046,-85.50842991229547
223,1157.4464786380001,1067.129246562687,1067.129246562687,-90.31723207531309
224,1138.247600384,1053.2224211592747,1053.2224211592747,-85.0251792247252
225,1131.815914083,1036.6718993530922,1036.6718993530922,-95.1440147299079
226,1156.790870083,1068.7726011488824,1068.7726011488824,-88.01826893411771
227,1136.981564559,1047.6647178264054,1047.6647178264054,-89.31684673259451
228,1138.254993067,1045.1660105255958,1045.1660105255958,-93.08898254140422
229,1160.297189821,1073.179329662765,1073.179329662765,-87.11786015823509
230,1143.618266845,1054.455416358679,1054.455416358679,-89.16285048632108
231,1156.334459836,1067.1746529493666,1067.1746529493666,-89.1598068866333
232,1144.718994373,1055.59162266361,1055.59162266361,-89.12737170938999
233,1141.826572339,1063.0684834228814,1063.0684834228814,-78.7580889161186
234,1161.235563343,1082.737013172703,1082.737013172703,-78.498550170297
235,1150.405505904,1070.2698210820001,1070.2698210820001,-80.1356848219998
236,1127.09367668,1049.44089889692,1049.44089889692,-77.65277778307996
237,1136.567734603,1054.6394114672278,1054.6394114672278,-81.92832313577219
238,1139.96699808,1059.4754681309034,1059.4754681309034,-80.4915299490965
239,1149.249054459,1064.8497059702456,1064.8497059702456,-84.39934848875441
240,1149.049956604,1062.192911591102,1062.192911591102,-86.85704501289797
241,1120.6540627289999,1032.0088144483252,1032.0088144483252,-88.64524828067465
242,1132.8451763,1040.3296331253973,1040.3296331253973,-92.51554317460273
243,1140.563694344,1050.4077549351828,1050.4077549351828,-90.15593940881718
244,1154.468921829,1063.8077852259898,1063.8077852259898,-90.66113660301016
245,1133.505445445,1039.1834761673558,1039.1834761673558,-94.32196927764426
246,1155.8837475760001,1072.7453412729872,1072.7453412729872,-83.13840630301297
247,1128.443247037,1037.070223096123,1037.070223096123,-91.37302394087692
248,1135.81933313,1053.3661669724795,1053.3661669724795,-82.4531661575204
249,1148.691301284,1069.1979404115489,1069.1979404115489,-79.49336087245115
250,1153.263053651,1073.0631808352664,1073.0631808352664,-80.19987281573367
251,1152.686004417,1069.2858770999653,1069.2858770999653,-83.40012731703473
252,1162.217312003,1082.9168345345522,1082.9168345345522,-79.30047746844775
253,1122.6590078210002,1038.7840455971846,1038.7840455971846,-83.8749622238156
254,1133.89553555,1048.6502783923572,1048.6502783923572,-85.24525715764275
255,1145.3520116539999,1058.653818291419,1058.653818291419,-86.69819336258092
256,1153.552819413,1067.7667496515585,1067.7667496515585,-85.78606976144147
257,1139.46299488,1049.5740820647493,1049.5740820647493,-89.8889128152507
258,1152.770125767,1060.2447796449114,1060.2447796449114,-92.52534612208865
259,1157.69220356,1070.6962369005828,1070.6962369005828,-86.99596665941726
260,1148.164846793,1059.8054844100886,1059.8054844100886,-88.35936238291129
261,1132.968518263,1042.5882900240745,1042.5882900240745,-90.38022823892561
262,1142.7980882210002,1059.9340985564186,1059.9340985564186,-82.8639896645816
263,1158.379752261,1074.4662950129377,1074.4662950129377,-83.91345724806229
264,1128.210328554,1046.6760647228332,1046.6760647228332,-81.53426383116675
265,1133.231026232,1047.4423918392856,1047.4423918392856,-85.78863439271436
266,1142.935200296,1059.8573740802494,1059.8573740802494,-83.07782621575052
267,1132.193436507,1050.4258901896462,1050.4258901896462,-81.76754631735366
268,1127.747404133,1051.1936869494375,1051.1936869494375,-76.55371718356241
269,1137.745469324,1059.5559632765428,1059.5559632765428,-78.18950604745714
270,1138.217005473,1060.3400716248907,1060.3400716248907,-77.87693384810927
271,1132.194005128,1054.6577084554365,1054.6577084554365,-77.5362966725636
272,1130.7337833410002,1052.3695624017,1052.3695624017,-78.36422093930014
273,1126.208708951,1048.9113845830293,1048.9113845830293,-77.29732436797076
274,1129.33685528,1048.3101725908557,1048.3101725908557,-81.02668268914431
275,1120.611604187,1046.3603442873514,1046.3603442873514,-74.25125989964863
276,1164.470001135,1080.6742887414734,1080.6742887414734,-83.79571239352663
277,1144.603371502,1063.1534733616536,1063.1534733616536,-81.44989814034648
278,1130.271142965,1051.8696191031415,1051.8696191031415,-78.40152386185855
279,1118.506320405,1037.2831563875068,1037.2831563875068,-81.22316401749322
280,1123.298163,1048.2493563773091,1048.2493563773091,-75.04880662269079
281,1145.910909595,1061.3905779331953,1061.3905779331953,-84.52033166180468
282,1141.164148179,1059.2494925715212,1059.2494925715212,-81.91465560747884
283,1130.198093952,1052.5116089397616,1052.5116089397616,-77.68648501223834
284,1111.337934737,1034.580883334828,1034.580883334828,-76.75705140217201
285,1108.401760337,1032.483795148152,1032.483795148152,-75.91796518884803
286,1147.402459699,1059.0026122059637,1059.0026122059637,-88.3998474930363
287,1125.680667882,1044.2571261898092,1044.2571261898092,-81.42354169219084
288,1137.23565018,1050.6325432540466,1050.6325432540466,-86.6031069259534
289,1126.266886275,1041.6692820945113,1041.6692820945113,-84.59760418048859
290,1133.586903188,1047.6976856087717,1047.6976856087717,-85.88921757922822
291,1138.562228022,1050.1409693265186,1050.1409693265186,-88.42125869548136
292,1143.323447771,1054.6609657139775,1054.6609657139775,-88.66248205702254
293,1114.858275383,1035.247973323113,1035.247973323113,-79.61030205988709
294,1137.434313943,1050.6248459046428,1050.6248459046428,-86.80946803835718
295,1150.3833339130001,1061.2658103283509,1061.2658103283509,-89.11752358464923
296,1151.454157535,1062.1903627871475,1062.1903627871475,-89.26379474785244
297,1150.288246682,1061.428562039009,1061.428562039009,-88.85968464299094
298,1153.545963417,1065.1968634864102,1065.1968634864102,-88.34909993058977
299,1113.727754822,1034.3260043482342,1034.3260043482342,-79.40175047376579
300,1133.099390163,1049.5630575339978,1049.5630575339978,-83.53633262900212
301,1146.7097265789998,1057.2832979534558,1057.2832979534558,-89.42642862554408
302,1132.962516377,1049.8070453094779,1049.8070453094779,-83.15547106752206
303,1133.875887995,1052.4330305334472,1052.4330305334472,-81.44285746155288
304,1124.0272353510002,1039.7303064491225,1039.7303064491225,-84.29692890187766
305,1116.940939538,1033.4396666806563,1033.4396666806563,-83.50127285734379
306,1130.317775962,1046.4506100556068,1046.4506100556068,-83.86716590639321
307,1122.855465642,1041.2157334487642,1041.2157334487642,-81.63973219323566
308,1142.6393647989998,1061.1922208848273,1061.1922208848273,-81.44714391417256
309,1143.507082742,1055.8542416821,1055.8542416821,-87.65284105989986
310,1134.383687243,1049.0351009212495,1049.0351009212495,-85.34858632175042
311,1147.878390167,1067.7754693486272,1067.7754693486272,-80.1029208183727
312,1155.6847578919999,1076.1638840650953,1076.1638840650953,-79.52087382690456
313,1149.738074215,1066.8916259141283,1066.8916259141283,-82.84644830087177
314,1105.59849382,1020.7042307035857,1020.7042307035857,-84.89426311641421
315,1126.233034117,1043.194443999588,1043.194443999588,-83.03859011741201
316,1095.55128326,1016.674834204419,1016.674834204419,-78.87644905558102
317,1111.871629729,1034.4408555395378,1034.4408555395378,-77.43077418946223
318,1135.401617986,1054.6058615178504,1054.6058615178504,-80.79575646814965
319,1128.455780453,1050.0333563907632,1050.0333563907632,-78.42242406223681
320,1100.3887384460002,1020.0665758971157,1020.0665758971157,-80.32216254888442
321,1115.3116962469999,1035.359856917297,1035.359856917297,-79.9518393297028
322,1136.1596544289998,1053.3888256208274,1053.3888256208274,-82.77082880817238
323,1151.592771422,1071.2255106717025,1071.2255106717025,-80.36726075029742
324,1132.481275095,1054.966201807966,1054.966201807966,-77.51507328703406
325,1133.80718395,1051.9113246179256,1051.9113246179256,-81.89585933207445
326,1151.277216836,1067.5579192030973,1067.5579192030973,-83.71929763290268
327,1146.461100902,1060.7821972258387,1060.7821972258387,-85.67890367616133
328,1156.214135775,1072.9636918631613,1072.9636918631613,-83.2504439118386
329,1128.66697888,1045.7100885209557,1045.7100885209557,-82.95689035904434
330,1139.339223537,1059.4173340210684,1059.4173340210684,-79.92188951593153
331,1137.766589657,1058.4431007420308,1058.4431007420308,-79.32348891496918
332,1159.744375638,1084.1819264833605,1084.1819264833605,-75.56244915463958
333,1133.797376825,1055.1029551309937,1055.1029551309937,-78.69442169400622
334,1113.50264736,1033.576612172297,1033.576612172297,-79.92603518770306
335,1119.23059558,1046.2016360018822,1046.2016360018822,-73.02895957811779
336,1133.489123637,1060.7373788282937,1060.7373788282937,-72.75174480870623
337,1094.375611987,1022.3253979441112,1022.3253979441112,-72.0502140428888
338,1096.51079933,1024.8037224267762,1024.8037224267762,-71.70707690322388
339,1097.855355059,1029.316820258261,1029.316820258261,-68.53853480073894
340,1083.981959132,1020.9039240204249,1020.9039240204249,-63.07803511157499
341,1096.542218313,1031.2026492089835,1031.2026492089835,-65.33956910401639
342,1076.973156412,1010.3176953857669,1010.3176953857669,-66.65546102623307
343,1089.367469468,1029.2075475503873,1029.2075475503873,-60.15992191761279
344,1097.609183529,1035.3351727990014,1035.3351727990014,-62.27401072999851
345,1105.205438387,1039.9174944631454,1039.9174944631454,-65.28794392385453
346,1105.2656777060001,1037.630333197873,1037.630333197873,-67.63534450812722
347,1107.251163738,1036.3361529431386,1036.3361529431386,-70.91501079486147
348,1112.4458575180001,1043.9732636328317,1043.9732636328317,-68.47259388516841
349,1097.768122023,1033.3872657456702,1033.3872657456702,-64.38085627732971
350,1111.739045859,1046.1067505939827,1046.1067505939827,-65.63229526501732
351,1107.138818377,1039.9761606527086,1039.9761606527086,-67.16265772429142
352,1093.345843463,1022.5462504447077,1022.5462504447077,-70.79959301829228
353,1098.675961207,1030.8747100469895,1030.8747100469895,-67.80125116001045
354,1111.441349864,1040.9756692848337,1040.9756692848337,-70.46568057916625
355,1125.712765704,1060.4896899350651,1060.4896899350651,-65.2230757689349
356,1115.320614131,1042.972960310994,1042.972960310994,-72.34765382000592
357,1108.790018916,1036.5623461896039,1036.5623461896039,-72.22767272639612
358,1090.213221591,1017.8395071043415,1017.8395071043415,-72.37371448665863
359,1089.913630851,1017.5255329992365,1017.5255329992365,-72.38809785176363
360,1097.457497908,1026.550686238191,1026.550686238191,-70.90681166980903
361,1108.0437242839998,1032.4439158938346,1032.4439158938346,-75.59980839016521
362,1128.8908478439998,1053.7312148673766,1053.7312148673766,-75.15963297662324
363,1111.521044797,1036.4712164547805,1036.4712164547805,-75.0498283422196
364,1104.8542970160001,1033.808474518295,1033.808474518295,-71.0458224977051
365,1107.038795526,1036.431179183525,1036.431179183525,-70.60761634247501
366,1115.554467706,1036.4054141251977,1036.4054141251977,-79.14905358080227
367,1093.060364642,1016.8064128115082,1016.8064128115082,-76.25395183049181
368,1126.627707478,1052.0302568983757,1052.0302568983757,-74.59745057962436
369,1139.605507126,1060.8982095555182,1060.8982095555182,-78.70729757048184
370,1118.035894105,1042.4729892696287,1042.4729892696287,-75.56290483537123
371,1104.985964033,1027.8477616165533,1027.8477616165533,-77.1382024164468
372,1114.34783795,1038.6566251425575,1038.6566251425575,-75.69121280744253
373,1109.517296412,1035.5711810112334,1035.5711810112334,-73.94611540076653
374,1108.261906215,1034.9615489404414,1034.9615489404414,-73.30035727455856
375,1121.035800841,1047.5293724351768,1047.5293724351768,-73.50642840582327
376,1115.080315302,1042.2398834109729,1042.2398834109729,-72.84043189102704
377,1075.591789869,1003.8585828465876,1003.8585828465876,-71.73320702241233
378,1108.590439993,1033.5915909021735,1033.5915909021735,-74.99884909082652
379,1091.095033127,1017.9565152061929,1017.9565152061929,-73.1385179208072
380,1106.947654483,1025.535222196312,1025.535222196312,-81.41243228668804
381,1111.825797698,1028.3184606673124,1028.3184606673124,-83.50733703068772
382,1118.903447087,1038.029129659539,1038.029129659539,-80.87431742746094
383,1121.127504145,1043.234872313682,1043.234872313682,-77.89263183131811
384,1127.097457242,1047.4727276700464,1047.4727276700464,-79.6247295719536
385,1117.630024891,1038.1030559081187,1038.1030559081187,-79.52696898288127
386,1117.807867678,1032.1681310509284,1032.1681310509284,-85.63973662707167
387,1116.8646207689999,1035.641176897851,1035.641176897851,-81.2234438711489
388,1103.737210664,1020.2788122431843,1020.2788122431843,-83.45839842081568
