Sample	theta_A	theta_B	theta_C	theta_D	theta_AB	theta_ABC	theta_root	tau_AB	tau_ABC	tau_root	m_D->B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
21	0.86381511666134913607351109021692537	0.91538283179230239827717241496429779	1.20080823345697407233956255367957056	0.94538026947294362400953104952350259	1.49671436242517086334657960833283141	1.14615112222593795721081733063329011	0.93440526208898311288919558137422428	0.01628985491089634043970768573217356	0.05691198347875069812884518682949420	0.34867020366217593707602873109863140	18.11988674846001501350656326394528151	-1340.92385800571742038300726562738418579	-14036.26416990385041572153568267822265625	627.02558984667666663881391286849975586
22	0.88198445095971467200257620788761415	0.87835747235526229204083392687607557	1.22658988769501586801879966515116394	0.99675898379920202518889027487603016	1.44181286418219101186366515321424231	1.20334200140574942849980288883671165	0.95310016788650053776166259922320023	0.02371351408273565664064364000296337	0.04210668556998808931268740707309917	0.31934147183236949452123099035816267	18.28961684557490485758535214699804783	-1341.80079875422438817622605711221694946	-14033.17211939742264803498983383178710938	615.16413185517922102008014917373657227
23	0.88986849831733449978088401621789671	0.85583291069327072086991847754688933	1.27557574313116695030601022153859958	0.94836491852701776394951593829318881	1.39286976428570108410553984867874533	1.24875155856275776855568437895271927	0.92297315386628331346230424969689921	0.03016339108842691629774890316184610	0.04734399988394177860584477457450703	0.35027929762648235545441366411978379	18.51803547751686807032456272281706333	-1341.37649251667880889726802706718444824	-14027.50958650686516193673014640808105469	613.74466134007707296404987573623657227
24	0.90640104357896755793433385406387970	0.82186613796662111308677367560449056	1.30310763662489037528757762629538774	0.95904671141009001367194741760613397	1.40188426964458900947363417799351737	1.29615345926509295537698562839068472	0.95576138296041268649361200004932471	0.02117523136267757122297439309477340	0.05833856286419920184060927681457542	0.34869191520281411778015012714604381	18.88663030673588849595034844242036343	-1341.94706031530654399830382317304611206	-14028.13949962544029403943568468093872070	608.66889647237439930904656648635864258
25	0.94169588148616900635801130192703567	0.87742268476756613004852169979130849	1.25303575461072780328208864375483245	0.92991802702415193859764031003578566	1.36529096299526386815159639809280634	1.40338149695348435308517309749731794	0.97544047251993648561807503938325681	0.02124016371904164854345076207664533	0.05207734158539784052877052999974694	0.34976115441495936320137616348802112	18.40709231621046271243358205538243055	-1343.29571676780483358015771955251693726	-14027.60408087858013459481298923492431641	594.64691320053134404588490724563598633
26	0.98103557355588510979771399433957413	0.84266824868729595099381413092487492	1.21056289273510553350376994785619900	0.93233999590294180936922430191771127	1.32309717664740889020436043210793287	1.34053128796041609582800901989685372	0.97798100447963587367183890819433145	0.02129548366554547683682230285739934	0.04616833119815872549240864941566542	0.35067210635522183537204909953288734	18.47825411143826102033926872536540031	-1343.51921610347085334069561213254928589	-14032.30171042954498261678963899612426758	597.10954939483599446248263120651245117
27	0.95137507754164496454052368790144101	0.79801643653782472487279164852225222	1.26828300584127728889427544345380738	0.96992508953184064512953455050592311	1.27695547764397110412915026245173067	1.31992904001948496706120295129949227	1.02364853276845524376881257921922952	0.02963494326105108739310978194225754	0.03998035675714217002107986331793654	0.36877164131761436260958930688502733	18.15019356586932985919702332466840744	-1342.82126951504005774040706455707550049	-14034.91554399459528212901204824447631836	606.70284884419561421964317560195922852
28	0.97991862561246712015616822100128047	0.77641123073880669025470524502452463	1.32198468888547471244976350135402754	0.99708995423401947100217057595727965	1.23760657861223788422933012043358758	1.26017421404519436300972756725968793	1.07021506870927285426375874521909282	0.03921890790384289365855252640358231	0.04910304206582545571979636633841437	0.36983726568252972555228552664630115	17.78144054933594020440068561583757401	-1343.91616308477796337683685123920440674	-14033.43911062847655557561665773391723633	594.27747978069783130194991827011108398
29	1.01860810525069322984847985935630277	0.74257400427095066053340133294113912	1.37219427955852157907656874158419669	1.01097244358013327314438356552273035	1.18670650291518842145421785971848294	1.25477301682556086070974288304569200	1.12762122336792791621462583862012252	0.04708759142581044054853833813467645	0.04889258289968356069321586687692616	0.35177741793699990324739701463840902	17.39054697762559698048789869062602520	-1343.01021901395233726361766457557678223	-14027.88104547812508826609700918197631836	597.77885533860171562992036342620849609
30	1.06496609072077430546698906255187467	0.71757604161112531482302756558055989	1.40993570871914797315582745795836672	1.04905304471587923487163607205729932	1.24031051672547709685545669344719499	1.17853461857963304204588439461076632	1.15135157888628336664282869605813175	0.04372557917685847977962154686792928	0.04877457352866539086466701746758190	0.32885384276404378001146255883213598	17.72711563565007963916286826133728027	-1342.62245497982121378299780189990997314	-14030.71555841705230704974383115768432617	604.49100861884107871446758508682250977
31	1.04667782641346196470522045274265110	0.74131609985850555055719723895890638	1.46911201135774138748502082307823002	1.07452956155890566591892820724751800	1.29819915216467585139525908743962646	1.23896817637280176604974712972762063	1.18941206683642497488051503751194105	0.04872456464381744178915312204480870	0.06048937693736157472645942334565916	0.31594652333109396469268403961905278	17.92271394141597085081230034120380878	-1343.18356667254761305230204015970230103	-14036.07940192895694053731858730316162109	604.24373520348126476164907217025756836
32	1.09373605113741589889286842662841082	0.72178420536322118739036568513256498	1.52765455074323730499941120797302574	1.07093282754806540246761414891807362	1.33826602320204912643930583726614714	1.18336360100956183849518765782704577	1.22979091168641341269562872184906155	0.04080246111173262135718431409259210	0.05149264949502051214036413284702576	0.33503186602202278399076362802588847	18.31061864082284884602813690435141325	-1342.74749848602414203924126923084259033	-14028.99405770747216593008488416671752930	601.51907284723165503237396478652954102
33	1.07866483261885215405584403924876824	0.69009908950740550537261697172652930	1.44331331571481880082785664853872731	1.02223404948507434752968947577755898	1.40953882467430702263300190679728985	1.15276466088436224666224916290957481	1.27955750265366319240456505212932825	0.04713460119970389744503691531463119	0.05861834889708084778137120451901865	0.30383649222647651777506894177349750	17.91634931097398109045570890884846449	-1343.70806265950250235619023442268371582	-14032.01936914865837024990469217300415039	594.93874255363334668800234794616699219
34	1.11697498214138146721552402595989406	0.72872373376042809400843225375865586	1.39422261570049599299636611249297857	0.97618919740426168818459018439170904	1.35946347692112801119890264089917764	1.15448240869849660938939450716134161	1.29435453078211670785435671859886497	0.05594636695488595934389053354607313	0.06485023410724645442915203830125392	0.34144588069093406712539717773324810	17.37955054157692913463506556581705809	-1344.73897948872445340384729206562042236	-14031.86372058120468864217400550842285156	584.47392569396106409840285778045654297
35	1.16357644851847386036070020054467022	0.75382190281729521963427487207809463	1.33426410416123064628379779605893418	0.91695757309780823174349961846019141	1.43333279204957109165263773320475593	1.20162420538573289086059503461001441	1.24706184971157219010251537838485092	0.05613110715770140701774693070547073	0.05808090082004110227265059052115248	0.37154303354458007024874177659512497	16.99922657356048460997044458054006100	-1342.54017977201851863355841487646102905	-14034.12147971586819039657711982727050781	608.71968199568254931364208459854125977
36	1.11949679548109215510010017169406638	0.78501973778505340639810583525104448	1.38703582817736870147484751214506105	0.88012772686155971157972999208141118	1.36022333620157720446286475635133684	1.25653194588589789404409202688839287	1.23215029789264240989155041461344808	0.04341498994664902411066975673747947	0.05536421526633020923080508168823144	0.40083716142529840498198723253153730	17.20297183682971464691036089789122343	-1343.23795407133047774550504982471466064	-14029.72455074048411916010081768035888672	597.34501002718025119975209236145019531
37	1.06468645677538420457608481228817254	0.84135596213565244649856822434230708	1.44946461448115027081939842901192605	0.90044007252944635588676192128332332	1.44144599135112416732340534508693963	1.22251458236845844673723604500992224	1.28538288859710325695573374105151743	0.04352801064745102227471207356757077	0.05550834296085330188397222173080081	0.42694061181037035179741678803111427	17.50251110907414187067843158729374409	-1343.75773202934192340762820094823837280	-14024.99513224774455011356621980667114258	587.41781195432486128993332386016845703
38	1.08647792245327057258919012383557856	0.87994512297054294780451755286776461	1.37072058979223698749194682022789493	0.89845785681207812611859253593138419	1.40447308397308945338011199055472389	1.31390624817694567916248615802032873	1.34652006941283053365054911409970373	0.03409036923683229219905754803221498	0.06305987386393939464479529988238937	0.41069667514836011301682106022781227	17.83728824224163034273260564077645540	-1342.86184088493155286414548754692077637	-14026.46838681458393693901598453521728516	597.84997796526840829756110906600952148
39	1.13546311412012590480458129604812711	0.85171993089979247670839868078473955	1.43554748897023287668162083718925714	0.89314813881085308722163063066545874	1.35029996066902668871989590115845203	1.40209200145235435286394931608811021	1.39024490698668734545151437487220392	0.04156504504990975873424119413357403	0.07003132696502353815581898288655793	0.41251721098841609425278420530958101	18.33265311348662507384688069578260183	-1343.71909960305833919846918433904647827	-14027.61189237265716656111180782318115234	590.42089634207331982906907796859741211
40	1.18800590552456064585840067593380809	0.89534934122639087128447954455623403	1.54199439757517042792756001290399581	0.86161886534548304261704743112204596	1.39881903139938312818912891088984907	1.46517989811628046581404305470641702	1.34333071918438773373338790406705812	0.04440972720471857843049789948963735	0.05857116763448458329754942042200128	0.41839458025224435244737719585828017	17.98774773581871144756405556108802557	-1342.65519416028837440535426139831542969	-14034.43618415645869390573352575302124023	607.88424255357494985219091176986694336
41	1.12458958802790887077094339474570006	0.87151886872032791053754863241920248	1.53484623370795025820711998676415533	0.82494529475443933996814394049579278	1.33038024409453470298103638924658298	1.48887870884027262441406946891220286	1.39661266449015375457065601949580014	0.04892321553232994307824910151794029	0.05829965153507196684579128032055451	0.41645504465762550605489877852960490	17.55190349192828591640136437490582466	-1344.14134633711546484846621751785278320	-14036.70795000711950706318020820617675781	595.29448663596485857851803302764892578
42	1.07021194603700164904580560687463731	0.89336223744831610993344384041847661	1.47145571898757987483463693934027106	0.83403864934970195488261879290803336	1.36493622986907436889225664344849065	1.54284749829020717548644370253896341	1.45424710334565965297315415227785707	0.04875720682547104306570062703940494	0.05646581434667177767927626064192737	0.41465204392904259078633799617819022	17.16603461633098604011138377245515585	-1342.41157756690131463983561843633651733	-14035.25175758577279339078813791275024414	611.13598191675919224508106708526611328
43	1.01297413175115780248347618908155710	0.94044148655234327538465777251985855	1.53510298724359017796814441680908203	0.87625124268716991782213199257967062	1.41076318960748481323719261126825586	1.44272818914563871750544876704225317	1.51493455242268915128533990355208516	0.04232106611151883329702272362737858	0.05635328247104030852110412297406583	0.39142922029012339191211822253535502	16.84489057413039958532863238360732794	-1343.06722871445185774064157158136367798	-14028.84142486320706666447222232818603516	598.16913771868894400540739297866821289
44	0.96598889920578956402863468611030839	0.97222707423898935275019539403729141	1.50377065070856485995420825929613784	0.87860490682710778997943634749390185	1.35995665211971616948005703306989744	1.39156277690432150784261011722264811	1.51900375878347615454799779399763793	0.03526872091471022069297802659093577	0.06147835506291621232577426781062968	0.39248062298633573652395511999202427	17.01054352635963340389935183338820934	-1344.46337988567961474473122507333755493	-14035.46472353222998208366334438323974609	590.83092467543428938370198011398315430
45	0.92374124151352399181291730201337487	0.93237274501044153929285585036268458	1.57632115369982961361472462158417329	0.89433294103319349588332443090621382	1.32278745755120441529584240925032645	1.39507345665354831609761276922654361	1.45098762081945698021456792048411444	0.04245147522125607836285254848007753	0.05370105294563252973372158294296241	0.43670530939648116719453696532582399	17.27737712936852787493080541025847197	-1344.75963897568840366147924214601516724	-14033.12149640177267428953200578689575195	585.52510664488909242209047079086303711
46	0.96243674377374455186640034298761748	0.98784817498410626424032443537726067	1.64141946288793816322026941634248942	0.86504750240179439924048665488953702	1.32605297985707859531601116032106802	1.44462625970738911540536264510592446	1.43859017739529848611823581450153142	0.03270906474740069291851085608868743	0.05383362298569589754482223042941769	0.45747864903068424791143797847325914	17.43665064919978746615925047080963850	-1344.01661994171399783226661384105682373	-14027.91454535794400726445019245147705078	587.74834594080311944708228111267089844
47	1.00436799633391271591165150312008336	0.95744047563409429013603357816464268	1.58735365625133217903908189327921718	0.92254376392584713784117411705665290	1.31544886317790976626440624386304989	1.52265590628353608693146270525176078	1.38872561424548024433534010313451290	0.02356554532417458325266323981850292	0.05401111770281152857364759256597608	0.43817237096579264576945433873333968	17.61455782992098306749539915472269058	-1344.16412595547376440663356333971023560	-14032.77578139686556824017316102981567383	591.13452184212837892118841409683227539
48	0.97069882944957563974952563512488268	0.99384701467550984332888219796586782	1.62733209600166950359323436714475974	0.96393964149755595460788981654332019	1.35382864935743341128215888602426276	1.42344877313070750091128502390347421	1.33763673375530278697453923086868599	0.02349345356523629621547932799785485	0.05885710837217372065621745491625916	0.47389428541773853664764715176715981	18.07198540344478132624317368026822805	-1344.42043658140755724161863327026367188	-14035.19332612997095566242933273315429688	590.98896031589538324624300003051757812
49	1.00373762006777544897317966388072819	0.96484941380079702888394876936217770	1.70469714175012088119842701416928321	0.99149805668684809489832332474179566	1.34347557184295962606768171099247411	1.48262549610673377564751262980280444	1.34107754564325643009681243711384013	0.01543800639437295334210897834736897	0.06676723903171080665153169775294373	0.47511328684746217954071312306041364	18.38782760476855671072371478658169508	-1343.85035789441940323740709573030471802	-14037.34684495963301742449402809143066406	598.84326601543943979777395725250244141
50	1.03657711676085129148816577071556821	0.98501553889999782231967628831625916	1.65219662472332440295019750919891521	0.95930821674004496113496998077607714	1.37974849707647106988872565125348046	1.49830898807755863444413080287631601	1.37686672722913372446384983049938455	0.00559930694428605654072717001668025	0.07211141438776220990991561166083557	0.47386742848331731003952427272452042	18.65554917743682139530392305459827185	-1343.27203995401055180991534143686294556	-14035.76773723089354461990296840667724609	603.04733769078848126810044050216674805
51	1.10214830512818839913791180151747540	1.03083612784398881423442162486026064	1.64312074390804174761626654799329117	1.00085983178800530524199530191253871	1.29588493591900921764192844420904294	1.43357915180415562694804521015612409	1.31715731781312195280975174682680517	0.01239179364512709921597455320352310	0.08043977634209770188888910524838138	0.43592276464717966133477489165670704	18.09634821298825713142832682933658361	-1343.54094458863733052567113190889358521	-14035.45167945370303641539067029953002930	600.04223356733018590603023767471313477
52	1.06901153929483316851190011220751330	1.04759589339984282574391727393958718	1.57929446524781913474555494758533314	0.99157912528038594235368918816675432	1.25153790376947027240817078563850373	1.40715828777227813795036581723252311	1.39019740109666112282127414800925180	0.00614920092555908560233435267150526	0.08282339606707198043089590555609902	0.46305033973583920037242478429106995	18.68607562229744090132044220808893442	-1343.99473890106423823453951627016067505	-14037.21352908216249488759785890579223633	597.26614007152056728955358266830444336
53	1.11726054380878703220503211923642084	1.01878515338862185579671404411783442	1.66780167339440210660939101217081770	0.94932718351799760814202500114333816	1.21957322042536620010366732458351180	1.47469537115044335706670608487911522	1.43994656939755372171418912330409512	0.01058543160032341008680578653411430	0.07726132479852873546910529967135517	0.49352456087685664387620931847777683	18.29984505594234533987219037953764200	-1344.58245826079814833065029233694076538	-14033.38318846739821310620754957199096680	587.55860585941627505235373973846435547
54	1.06670385692977554015214991522952914	0.96791703446494248286313677454018034	1.61581798035460866280743630341021344	0.99192773814811285859605050063692033	1.28098147599016920494818805309478194	1.56989273771603432550136858480982482	1.47113209727525529046943120192736387	0.01775668088708327874147840930163511	0.08411303228476832427595866192859830	0.51968157186760921550927605494507588	17.80404924182421311229518323671072721	-1344.10188882352235850703436881303787231	-14032.27470130533947667572647333145141602	591.25581307011634635273367166519165039
55	1.00086974726121158418834511394379660	0.93288854054244874092205463966820389	1.67383360459701435729584773071110249	1.04599151075980012493005233409348875	1.23865916723569680080174748582066968	1.50893575303032156931237750541185960	1.43951792425091462668262920487904921	0.02875110518255707264811960044426087	0.08428273575379262305684591183307930	0.50388438271569102600011547110625543	17.48043356005572590561314427759498358	-1345.58797149440465545922052115201950073	-14031.33906748799017805140465497970581055	575.45935254394316871184855699539184570
56	1.03004479219486455576770822517573833	0.95836056339777808688040749984793365	1.58421958722287148368934595055179670	1.08455452633629967351680534193292260	1.17892204665379685124548814201261848	1.54148213405662493080683361768024042	1.35713111144737608171340070839505643	0.02861548477269593507288369949037588	0.09239268104454279040282926871441305	0.46382482419355930414184285837109201	17.35313550041713526184139482211321592	-1343.32231315366425405954942107200622559	-14032.97017557175058755092322826385498047	599.74704403510804695542901754379272461
57	1.00022916551375384841549021075479686	1.00579961576498666531165326887276024	1.54223741703271888248139021015958861	1.02851871301581176965100894449278712	1.25746752823840757251616651046788320	1.57373922023052981167268171702744439	1.41901551321329577604046789929270744	0.03492233823731218794739206146005017	0.10173564715324287521802659739478258	0.46512984770129373046643195266369730	16.81018304714240230168798007071018219	-1343.89344427857918162771966308355331421	-14025.21675978587882127612829208374023438	586.28231700008655025158077478408813477
58	0.97607192652096497198499491787515581	0.97356973985119077408256771377637051	1.46357058915262405740520534891402349	1.03052184431779569884213287878083065	1.30797870864402820956229334115050733	1.54645422516996311479431369662052020	1.47194967938696241738227854511933401	0.04190646371393525609905239548425016	0.09699065847307922205722263697680319	0.46603572928188796709036978427320719	16.58508093468836008810285420622676611	-1344.23008751501538426964543759822845459	-14026.99834431919771304819732904434204102	584.69746916904296085704118013381958008
59	0.95652531555952169384227090631611645	0.99769243843202204402587085496634245	1.41083348224002014248412706365343183	1.03291086705432189063458281452767551	1.31101094992166111730114153033355251	1.62426124911467817391041990049416199	1.55141505298851201111176578706363216	0.03654052493668638601498344087303849	0.09283803677025875833450641039235052	0.47794419717879410569594256230629981	16.24444645411028176340550999157130718	-1343.36490698828993117786012589931488037	-14027.23061912260163808241486549377441406	593.58154923970141680911183357238769531
60	1.00456123925089202408855726389447227	1.03240116079292021389335332059999928	1.39160868818482197362129682005615905	0.99080594689484524639766505060833879	1.26482190536715366491193890396971256	1.55680705171975874989698240824509412	1.46282812893874214488221241481369361	0.02761310215487858960026201771142951	0.08742644651041690806447803652190487	0.50050281071969193735782255316735245	16.52472363951252987135376315563917160	-1343.64838698429662144917529076337814331	-14022.90569660332039347849786281585693359	586.42182676035372423939406871795654297
61	0.96735025838615473769976915718871169	1.11156272437084413517993652931181714	1.45248367870837524762350767559837550	1.00988689179508384086147998459637165	1.29550475691997735161464788689045236	1.64180914723440785074615178018575534	1.40440598002671035438027047348441556	0.03539791104892169720796957221864432	0.09544380209330736997141997335347696	0.53270146753894243030202915178961121	16.27151002719415018304971454199403524	-1344.07328916488222603220492601394653320	-14025.38031333309118053875863552093505859	584.64742168426892021670937538146972656
62	0.99044449034718784474762287572957575	1.15525186352464270811424285057000816	1.52725148468698534998111426830291748	1.00698435802977570574512355960905552	1.25944968907907450805794269399484619	1.58212038472476934636290479829767719	1.42695456300631051682614724995801225	0.02684165512848592921590906712481228	0.10141067804157223586347669197493815	0.49900276605932902818096863484242931	15.96241841560223662099815555848181248	-1344.90117641671031378791667520999908447	-14023.30729124165191024076193571090698242	574.29552707454968185629695653915405273
