iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	AB_coal_stats_total	AB_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
22	0.01106943778200096366315374751820855	134	0.01079283787110039451173637559122653	119	0.01589434630424244390689558770191070	150	0.05204418815812544146792717469907075	289	0.13843775167049882091063750522152986	450	0.01106943778200094458119551177333051	134	0.01079283787110041012424765938249038	119	0.01589434630424244737634253965552489	150	0.00477957120020833584050912179463921	36	0.00098934058278998988911201450946464	11	
23	0.01079299963748279501951632397549474	139	0.01103865069161902648375850333195558	121	0.02068765338087539401579206810311007	150	0.05101193277492738209488720713125076	289	0.14845626666704353491255119479319546	450	0.01079299963748277073338766030019542	139	0.01103865069161904556571673907683362	121	0.02068765338087541483247377982479520	150	0.00401890566497719106675567957154271	29	0.00150933794609671672985740098482665	11	
24	0.01114929357854878115563490581507722	137	0.01172166345109833252013942228586529	122	0.01999958852554559532443967384551797	150	0.05304227987765391255647884349855303	289	0.15181800225751465593937439280125545	450	0.01114929357854876901257057397742756	137	0.01172166345109834639792723010032205	122	0.01999958852554561961056833752081729	150	0.00415088874886024306043452725134557	30	0.00161814561200437044552469245672910	11	
25	0.01088958279383617049063115445051153	139	0.01147258747043033988433080594404601	118	0.01752751037403449743679040295774030	149	0.05323968738320113830431168366885686	289	0.14531983567382367183995484083425254	450	0.01088958279383617049063115445051153	139	0.01147258747043033988433080594404601	118	0.01752751037403451825347211467942543	149	0.00520264068226806552369678726677193	32	0.00179309202575449622846237573980943	12	
26	0.00848445798517110001679686348552423	141	0.01019883886012844589896708669130021	117	0.02041866108681590283313589395675081	150	0.04565135641918714737297335659604869	289	0.13903401890747260627456682868796634	450	0.00848445798517109654734991153191004	141	0.01019883886012846151147837048256406	117	0.02041866108681590283313589395675081	150	0.00557940405317242527766241622089183	31	0.00084140859338567585996165876238706	11	
27	0.01131066668690502985405998970236396	139	0.01150307317388814948300179707985080	118	0.01611181234689586239117176091895089	150	0.05581062765988708401776463574606169	286	0.14564496920024116999314856002456509	450	0.01131066668690501250682522993429302	139	0.01150307317388817376913046075515012	118	0.01611181234689585892172480896533671	150	0.00677347899539356475967499804369254	29	0.00131349598761061289210749780664855	14	
28	0.01173775157399981582118098089040359	141	0.01216791669073891309083013112513072	119	0.01640746248970829240798607884244120	150	0.05656975736918420927246131668653106	286	0.14733041995428969306303201847185846	450	0.01173775157399979500449926916871846	141	0.01216791669073893911168227077723714	119	0.01640746248970827853019827102798445	150	0.00520705475796286437056847873350307	26	0.00126729782513324918183372780333684	14	
29	0.01232733378593285980540095181368088	139	0.01300287044118455387353705532405002	118	0.01690276618753493165225876282420359	150	0.06010884288192452212795657828792173	286	0.15450961389156159242475041537545621	450	0.01232733378593283378454881216157446	139	0.01300287044118457989438919497615643	118	0.01690276618753490042723619524167589	150	0.00554544900288470987009814550106057	29	0.00207255888823943638238356257375017	14	
30	0.01098196804316753025232422658064024	138	0.01385641648464099213999833892785318	120	0.01696094138019665215066922314690601	150	0.05760422954970029901788919346472539	286	0.15104337245333412931280747670825804	450	0.01098196804316753198704770255744734	138	0.01385641648464100254833919478869575	120	0.01696094138019661398675275165714993	150	0.00486204480326600952527771326572292	28	0.00195249186218880645300732812330580	14	
31	0.00998651291301254524779285048907695	139	0.01270629852003934447124411377672004	121	0.01796166771749896709509108916336118	150	0.05315207424965716354048339553628466	286	0.14693722222658464615641094042075565	450	0.00998651291301255739085718232672662	139	0.01270629852003934447124411377672004	121	0.01796166771749893587006852158083348	150	0.00482082672751631916702175217892545	26	0.00175102582101845983576782206370126	14	
32	0.01050202372718147050822956600768521	139	0.01075138035341179076898043831533869	119	0.01951657304978403340012249600476935	150	0.05095634346035005785013893842005928	285	0.14743238690051152506299558808677830	450	0.01050202372718146877350609003087811	139	0.01075138035341179944259781819937416	119	0.01951657304978401605288773623669840	150	0.00547366918016630420174006843581083	27	0.00113167185311202492595250568285792	15	
33	0.01110564338456787765452293825774177	140	0.01240613120223512874651383697255369	118	0.01822540851342692794223587782198592	150	0.05635493439208600491285849898304150	285	0.15289604223913821900993070812546648	450	0.01110564338456787765452293825774177	140	0.01240613120223513568540774087978207	118	0.01822540851342692447278892586837173	150	0.00613419797771672017233646201361807	27	0.00148636408052770863444380644580178	15	
34	0.00968997289652099615120395270650988	137	0.01131381526657836839033777209806431	120	0.01760033798453006573248025290467922	150	0.05124160625669428592576792880208814	285	0.14189597167874740124560162257694174	450	0.00968997289652099962065090466012407	137	0.01131381526657838053340210393571397	120	0.01760033798453010736584367634804948	150	0.00590291294202349627745496363218081	28	0.00155327226877523196131580807133332	15	
35	0.01031091862268400383140232179357554	139	0.01039691952268314081853084474005300	119	0.01780140302321564158005706701715098	149	0.05104699374178937182344739653672150	285	0.14249728410813816692481736936315428	450	0.01031091862268400903557274972399682	139	0.01039691952268312694074303692559624	119	0.01780140302321563464116316310992261	149	0.00637039312921265730299547058734788	27	0.00110359703334292759240031767120627	16	
36	0.01049406211497178748048852980900847	138	0.01204454037650058186026402751167552	120	0.01797086904035468182816437376914109	149	0.05482877451524119372106014225209947	285	0.15011938824730783337280115574685624	450	0.01049406211497180309299981360027232	138	0.01204454037650057839081707555806133	120	0.01797086904035464713369485423299921	149	0.00663789504823130132454833685073936	27	0.00147994590799057539401428762460000	16	
37	0.00982552135349673734510123068730536	138	0.01049405419174202248877580956332167	120	0.01740886411214250667489622514949588	149	0.05013942700295204862870335205116135	286	0.13881881823196923209096098617010284	450	0.00982552135349674428399513459453374	138	0.01049405419174201554988190565609329	120	0.01740886411214247544987365756696818	149	0.00619580631335074714233224213444373	28	0.00164298099757724156387561631476046	15	
38	0.00923658899122867423081562066045080	140	0.01114215941228995435108295453119354	120	0.01743171216317657146177566573896911	149	0.04913852643663160074671836241577694	285	0.13913163049823509820335232234356226	450	0.00923658899122867596553909663725790	140	0.01114215941228995261635947855438644	120	0.01743171216317654370620005011005560	149	0.00595486854763453872518841336614059	25	0.00156821565302375700440284944647829	16	
39	0.00982918897624299181536855485319393	139	0.01197244163484534676400450337041548	111	0.02019378427018489810529366934588325	149	0.05293079504651605760034982495199074	288	0.15293053258665414984029951028787764	450	0.00982918897624301783622069450530034	139	0.01197244163484535717234535923125804	111	0.02019378427018490504418757325311162	149	0.00663366632392589205408084396253798	38	0.00183303146435782209934528541595000	13	
40	0.00929059041327354000194826966207984	139	0.01139205468435248828906747320388604	116	0.01849961010500539640433181887146930	149	0.04948143895220193100303873734446825	289	0.14013810883077290614373566768335877	450	0.00929059041327354000194826966207984	139	0.01139205468435249522796137711111442	116	0.01849961010500539987377877082508348	149	0.00538622985742315870533181154655722	34	0.00074778735402101093997923042522302	12	
41	0.00952138118909547602475296201873789	140	0.01264670777717301353160195276359445	117	0.01783922818086247988333958858220285	148	0.05253055177931684888159580282263050	289	0.14474322539953068944562630804284709	450	0.00952138118909547429002948604193080	140	0.01264670777717302567466628460124412	117	0.01783922818086246253610482881413191	148	0.00554658642787009183855451155409355	32	0.00119379664138535347174541190184982	13	
42	0.00907563609823651071262240463966009	139	0.01422669213225432639779999277607203	111	0.01759263003470834182961901603903243	150	0.05482810593668470400263714736865950	289	0.14767689485230636736723397461901186	450	0.00907563609823652112096326050050266	139	0.01422669213225433333669389668330041	111	0.01759263003470837305464158362156013	150	0.00577632457274906800648306415268962	39	0.00097973618285616416966055108872524	11	
43	0.01019355627584303709831647921646436	138	0.01187570767313033195944349529327155	118	0.01817278427026910656016944756174780	149	0.05104844364889960656173073516583827	289	0.14159814468071121873471440721914405	450	0.01019355627584305097610428703092111	138	0.01187570767313032328582611540923608	118	0.01817278427026913431574506319066131	149	0.00387562576971296800579236396799843	33	0.00109129649054247237355275146342137	12	
44	0.01051121624365887810559350157291192	138	0.01379096585001436843509470264734773	116	0.01861893468783755445361549618610297	150	0.05718847471160355688812870766923879	290	0.15443081339089786974128060137445573	450	0.01051121624365888157504045352652611	138	0.01379096585001434588368951494885550	116	0.01861893468783759261753196767585905	150	0.00524538624440086618389011974272762	36	0.00136173224057057977963436368185057	10	
45	0.01039961860352234084003963943132476	137	0.01335611682583278878033716807749443	116	0.01812790761137288500504105570598767	150	0.05656448086883338749464300576619280	289	0.15193682541813435804556320363190025	450	0.01039961860352235645255092322258861	137	0.01335611682583279224978412003110861	116	0.01812790761137285724946544007707416	150	0.00629452133349594263739268384938441	36	0.00121648499351786746648651504898453	11	
46	0.00860536059113843967982582228160027	137	0.01120933480768450223041821089964287	118	0.01916156937705143503691829209856223	150	0.04644031471243690450956265181048366	290	0.13708036204090856546855548003804870	450	0.00860536059113846570067796193370668	137	0.01120933480768451437348254273729253	118	0.01916156937705142809802438819133386	150	0.00426661748442115802693042070359297	35	0.00098346292001881639027738302161197	10	
47	0.01037132439557090710091635799017240	138	0.01205052846689337944785513911938324	115	0.01805553828722653367244710409522668	150	0.05374704185344683637914897644805023	288	0.14722730864203781298016338041634299	450	0.01037132439557092444815111775824334	138	0.01205052846689337944785513911938324	115	0.01805553828722652326410624823438411	150	0.00585995576321859511920164820253376	35	0.00082027327183685266789175960511216	12	
48	0.00995560389885614960281401408792590	139	0.01320809659961261206539973045437364	116	0.01904571877116358058490419580266462	150	0.05406316763803682701183817016499233	289	0.15011574298921709358367593267757911	450	0.00995560389885616001115486994876846	139	0.01320809659961260859595277850075945	116	0.01904571877116356323766943603459367	150	0.00485147060619883600807167312041202	34	0.00139070562160632034583163108010240	11	
49	0.00989874508736276331744008416535507	139	0.01108823268257436850392494420702860	115	0.01772200186996047630016981599965220	150	0.04904551463920804599272429413758800	289	0.13728326872655849388848992020939477	450	0.00989874508736278239939831991023311	139	0.01108823268257437197337189616064279	115	0.01772200186996049364740457576772314	150	0.00418088998993212078436609857590156	35	0.00093636724151659590873603145055881	11	
50	0.01024141308567054313438671186986539	139	0.00961410047616813659421275417571451	118	0.01988266882002842975141199133304326	150	0.04843915797643065512811944017812493	289	0.14452613065021821525668599406344583	450	0.01024141308567056742051537554516472	139	0.00961410047616814873727708601336417	118	0.01988266882002843669030589524027164	150	0.00555326085772462479939193258360319	32	0.00158931232345207811527953989383377	11	
51	0.01026258061849619207528405695484253	139	0.01021732929116263809132814088798114	117	0.01853083634093059817171678105296451	150	0.04842432874091759376078414334187983	290	0.13734241484826242851724487081810366	450	0.01026258061849622330030662453737023	139	0.01021732929116264329549856881840242	117	0.01853083634093062245784544472826383	150	0.00444044931635521021584533940540496	34	0.00067490751320842690824663989701548	10	
52	0.00975762300481264853446727869368260	137	0.01113946829407557771729475604161053	113	0.01467284290047419365032865812281671	150	0.05041929616180759049504089830406883	290	0.13182169400147561444391897111927392	450	0.00975762300481268496366027420663158	137	0.01113946829407556210478347225034668	113	0.01467284290047421273228689386769474	150	0.00538642574201946347511871238111780	40	0.00101727430595237658406126968202443	10	
53	0.01076836467546224071489824325453810	137	0.00991267238970186363722358890981923	118	0.01845505622895887362644451457072137	150	0.04994135776221756556347841637943930	290	0.14133880143303054199854784656054107	450	0.01076836467546229275660252255875093	137	0.00991267238970184108581840121132700	118	0.01845505622895889791257317824602069	150	0.00549988151209262164653690518889562	35	0.00089712872638954179859566151478134	10	
54	0.01071926083301390220103854744593264	139	0.01152266079496473347165697020955122	117	0.01736275178250250642020269253862352	150	0.05222803376230197164309387858338596	290	0.14329451236312884532253519864752889	450	0.01071926083301395944691325468056675	139	0.01152266079496470745080483055744480	117	0.01736275178250249948130878863139515	150	0.00541080925073713064205049860788677	34	0.00132525629890365478219527162195845	10	
55	0.00997336975205357495477542784101388	141	0.01142220335366052504089129371322997	116	0.01675263197379798715824783528205444	150	0.05039712133645291025629830983234569	288	0.13736763583224448348474311387690250	450	0.00997336975205357322005195186420679	141	0.01142220335366051983672086578280869	116	0.01675263197379795246377831574591255	150	0.00478169905795280871657615406888908	31	0.00125472739885339364118710392403955	12	
56	0.01060050628928417559837527051058714	138	0.01192563113175139355437437416185276	116	0.01742983434746821908012393009812513	150	0.05298748036450147413933819962039706	288	0.14386128952673651881788430273445556	450	0.01060050628928417733309874648739424	138	0.01192563113175139702382132611546695	116	0.01742983434746818091620745860836905	150	0.00523643430718943782981034118506614	34	0.00119742861439651321342481082865561	12	
57	0.01155700534264600051748139719620667	138	0.01145467873402865668919226038724446	114	0.02095713769229849005037991105382389	150	0.05509259403114007830337683913057845	289	0.15722235534142958712777726759668440	450	0.01155700534264601786471615696427762	138	0.01145467873402865668919226038724446	114	0.02095713769229844494756953565683943	150	0.00583370638029720792183674404896010	37	0.00115109342861820815144546781283452	11	
58	0.01003605169713013903209919419623475	138	0.01147043341566759445948608941989733	115	0.02160336922197841902359982668713201	150	0.05172118987568184028669193708083185	289	0.15272528909753446679786748063634150	450	0.01003605169713015117516352603388441	138	0.01147043341566758578586870953586185	115	0.02160336922197839126802421105821850	150	0.00560935308065995189008567933797167	36	0.00112691326986308717507390131373768	11	
59	0.00892126703747442989511640121236269	139	0.01164040138794158150969959564235978	115	0.01862766437702293234601746974021808	150	0.04862565405116463235213331017803284	288	0.13936213613303680136645823495200602	450	0.00892126703747443683401030511959107	139	0.01164040138794157630552916771193850	115	0.01862766437702288724320709434323362	150	0.00554100712316843609095418088372753	34	0.00127311375199014396170094087779034	12	
60	0.00972322220699079094174965831598456	139	0.01241449432703391371479728633175910	117	0.01916440338281037714107668534779805	150	0.05316043329939221240287849923333852	288	0.14970522192258933769082318576693069	450	0.00972322220699079267647313429279166	139	0.01241449432703391544952076230856619	117	0.01916440338281039448831144511586899	150	0.00651320005941376060920600110648593	32	0.00131698199437029622727024502637505	12	
61	0.00963612434779902854442568127524282	136	0.01064889664327579865688022664471646	118	0.01865413669906769433826099202633486	150	0.04954270808688006344500109889850137	287	0.14267155152494870318236053208238445	450	0.00963612434779903027914915725204992	136	0.01064889664327581079994455848236612	118	0.01865413669906769086881404007272067	150	0.00631978740719994856039898323274429	33	0.00150807518976047989604782895156632	13	
62	0.00925992801064213361117438694236625	141	0.01232604233795082764035822009418553	119	0.01841120105769191231392944985145732	149	0.05058115090836864946588491420698119	288	0.14343710055903013955713731775176711	450	0.00925992801064213014172743498875207	141	0.01232604233795084151814602790864228	119	0.01841120105769190884448249789784313	149	0.00530190128495809827324780627577638	28	0.00137432393900896085946194968840928	13	
63	0.01092219888816832115696620064682065	138	0.01225374552097815462892160809360576	114	0.01664645010302443287053542064768408	149	0.05516140709465972014058365857636090	288	0.14524246760609033080058338782691862	450	0.01092219888816831421807229673959228	138	0.01225374552097817891505027176890508	114	0.01664645010302443633998237260129827	149	0.00651173861699702073713158512191512	36	0.00186457860380533080313369964642334	13	
64	0.01098636183364476610890836383305214	136	0.01094574270683315239671706819990504	116	0.01703617069925768279237132674097666	149	0.05239782825673705568547688926628325	288	0.14219815637675650710214370064932154	450	0.01098636183364477131307879176347342	136	0.01094574270683318188701615980562565	116	0.01703617069925766197568961501929152	149	0.00552042799429451180176497970819582	36	0.00221162618762223411178480247940570	13	
65	0.01118968313069028559791906474174539	140	0.01192714244659751066102160166337853	117	0.01675159831586454234342298263982229	148	0.05543142063280175058093135476156021	287	0.14572640161037464512361339075141586	450	0.01118968313069027692430168485770992	140	0.01192714244659750372212769775615016	117	0.01675159831586455969065774240789324	148	0.00654427478898097526871513451851570	30	0.00139623251463937632539658029173779	15	
66	0.01150569458870717536036476502658843	136	0.01120761405446156488974196463459521	114	0.01723182044958913861076865714494488	149	0.05593287546056127657045919931988465	286	0.14747887200546322405969590363383759	450	0.01150569458870717362564128904978134	136	0.01120761405446155448140110877375264	114	0.01723182044958918024413208058831515	149	0.00750644075137882164916458549441813	36	0.00129252120740383676100737631031734	15	
67	0.01250075014939945952652244898217759	137	0.01299250398340861048507299813081772	115	0.01726441070511493952599479939635785	149	0.06182837769709632197434601152963296	287	0.15819664339345121395474791370361345	450	0.01250075014939944217928768921410665	137	0.01299250398340859313783823836274678	115	0.01726441070511500891493383846864162	149	0.00817522233871837214480571276453702	35	0.00149470937607285221139508113452621	14	
68	0.01260732436061700288687514870389350	136	0.01291019295758687179809243161798804	111	0.01582909972169262852181859102529415	149	0.06356860510421170895600795347490930	288	0.15670335380459674001762948591931490	450	0.01260732436061698380491691295901546	136	0.01291019295758685445085767184991710	111	0.01582909972169270138020458205119212	149	0.00928604606785795975987252148797779	41	0.00109544765492353255061097616618326	13	
69	0.01081175918114795492241952956646855	137	0.01337395343221625503005167701076061	110	0.01901374794858156497268097950836818	149	0.05908999021102025184237760413452634	288	0.15889411131500158491647312075656373	450	0.01081175918114792022795001003032667	137	0.01337395343221623594809344126588257	110	0.01901374794858165170885477834872290	149	0.00766674739934040602729048430319381	41	0.00126554044388234613813248863323224	13	
70	0.01138235812635717686402969661685347	134	0.01262619474660644884600468884627844	116	0.01987498307627809379649619359042845	148	0.05829363821275070772776061289732752	288	0.15930739545484887131898688039655099	450	0.01138235812635718553764707650088894	134	0.01262619474660645058072816482308554	116	0.01987498307627806604092057796151494	148	0.00708416650616039509508192750786293	38	0.00164106262663011085410624811942171	14	
71	0.01085058768974929942208174082907135	134	0.01227434077999825859373039804722794	112	0.01868761431855444146710176767101075	148	0.05664624369472529008540107042790623	286	0.15436451540005077798234367492113961	450	0.01085058768974929942208174082907135	134	0.01227434077999824818538954218638537	112	0.01868761431855441024207920008848305	148	0.00785139786827804622704185533166310	40	0.00208004647428159218994214718634339	16	
72	0.01159129729193995005098738459992092	133	0.01302920603843141927891124964844494	119	0.02028429691971786810733568984232988	149	0.05993275362494725894135783050842292	286	0.16434968165513338944627719229174545	450	0.01159129729193995178571086057672801	133	0.01302920603843141754418777367163784	119	0.02028429691971787157678264179594407	149	0.00757204641898578858366652966083166	34	0.00200000934663599862564642428708339	15	
73	0.01031123576012796597134446585641854	134	0.01189528144027640968460879378199024	114	0.02174377670301563814092560278368182	149	0.05416564997546650939153067838560673	286	0.15889134590880638064902541373157874	450	0.01031123576012796597134446585641854	134	0.01189528144027641488877922171241153	114	0.02174377670301562773258474692283926	149	0.00694692646779934089990016232718517	38	0.00209184573257572507115620297213354	15	
74	0.01157491713452991725918916898763200	137	0.01300390614359834412505634304579871	113	0.01905370896407224817759029633634782	149	0.05949853445070371615877036219899310	285	0.16049021389842571538864035574079026	450	0.01157491713452991032029526508040362	137	0.01300390614359833718616243913857033	113	0.01905370896407219266643906507852080	149	0.00750843690193062334586882045073253	35	0.00257085467760826595975953701156413	16	
75	0.01155373630117162431218957863165997	135	0.01426827727802344736307560424393159	112	0.02048724731457204906170943559118314	149	0.06398920762011867102714290922449436	284	0.17345897215799951918135946016263915	450	0.01155373630117162431218957863165997	135	0.01426827727802343695473474838308903	112	0.02048724731457210804230761880262435	149	0.00989656159996842033077513178795925	37	0.00235109741614618903207678535238756	17	
76	0.01063988916357729887229854881525171	136	0.01301457011795211296534269251878868	108	0.02102493654312107343451465624184493	147	0.05834664188239294113635935445927316	285	0.16552997411884387557456932427157881	450	0.01063988916357730754591592869928718	136	0.01301457011795211296534269251878868	108	0.02102493654312113241511283945328614	147	0.00831245521818003811620467757848019	41	0.00363669954199594483434943015254248	18	
77	0.01145416859637231332680329387585516	134	0.01382683462672347311783749290725609	111	0.02079027794431269338115697564717266	148	0.06204590009499257735603450214512122	286	0.16965967436616266605931002686702413	450	0.01145416859637232373514414973669773	134	0.01382683462672346964839054095364190	111	0.02079027794431276277009601471945643	148	0.00886018662178779392579741625013412	41	0.00239163839193692624035536553606107	16	
