,hm_data_likelihood,hyp_gene_likelihood,root,ref_gene_likelihood,rbf_ratio
0,14090.810968263542,627.6618320098166,540.6359497145445,540.6359497145445,-87.02588229527214
1,14057.050892939902,602.9266716148433,512.3867002387143,512.3867002387143,-90.53997137612896
2,14046.467300078833,616.7217136610562,539.3585241615369,539.3585241615369,-77.36318949951931
3,14043.472683140257,609.5903513820283,534.9567540074197,534.9567540074197,-74.6335973746086
4,14041.022288403528,622.0422265994566,556.5084492186578,556.5084492186578,-65.53377738079882
5,14042.03203799149,598.8104264461508,528.8206496889314,528.8206496889314,-69.98977675721937
6,14027.512117993092,594.651532328764,522.1071830438211,522.1071830438211,-72.54434928494288
7,14025.666456188888,588.2981502802502,517.1583364082223,517.1583364082223,-71.13981387202784
8,14032.732846201796,616.8350533076573,550.806875762677,550.806875762677,-66.02817754498028
9,14031.437541261264,596.8357846945784,532.489620391673,532.489620391673,-64.34616430290532
10,14027.553014769406,588.8734098445074,522.4335338549938,522.4335338549938,-66.43987598951355
11,14026.777568972462,597.3340412693594,530.8716157182627,530.8716157182627,-66.46242555109677
12,14024.823760568695,604.2082735803742,542.7163486330408,542.7163486330408,-61.49192494733347
13,14029.876866221279,605.2222788138533,547.4406300754291,547.4406300754291,-57.781648738424224
14,14025.976493835235,590.5366346668434,539.4070561210591,539.4070561210591,-51.129578545784284
15,14031.428199968193,612.1256355139848,554.6763551057115,554.6763551057115,-57.44928040827324
16,14033.87644071195,614.8199171789039,561.0606499536741,561.0606499536741,-53.75926722522979
17,14027.271545941754,610.7863471982417,555.9246917158155,555.9246917158155,-54.86165548242627
18,14025.28139614773,605.735513492462,552.8535696990051,552.8535696990051,-52.88194379345691
19,14026.915937984288,605.5960082291988,556.9557531293785,556.9557531293785,-48.64025509982025
20,14022.125658868297,596.1542437021434,545.0167005500341,545.0167005500341,-51.13754315210929
21,14030.468482136712,595.4725452451764,546.3530906394308,546.3530906394308,-49.11945460574566
22,14023.66673360418,597.094940099394,544.0075356306861,544.0075356306861,-53.08740446870786
23,14026.845890661834,612.9448387076936,562.5555845865276,562.5555845865276,-50.389254121166005
24,14022.762221198045,609.4691965629753,563.2317316350955,563.2317316350955,-46.23746492787984
25,14027.026032087857,608.0544031183761,564.8937406498795,564.8937406498795,-43.160662468496525
26,14024.736858678334,589.8163322980598,550.1825783300753,550.1825783300753,-39.63375396798449
27,14024.008882566222,586.3638142886614,550.1516637964849,550.1516637964849,-36.212150492176534
28,14029.52504127352,587.0014876077017,548.1592618194173,548.1592618194173,-38.842225788284395
29,14027.223743995544,605.33078559977,563.935133530782,563.935133530782,-41.395652068988056
30,14030.136760723182,589.7133838008901,546.4403980656542,546.4403980656542,-43.27298573523592
31,14028.180230076683,603.7966168149959,562.846318711946,562.846318711946,-40.95029810304993
32,14027.574953490894,605.6983291579402,568.0669996747689,568.0669996747689,-37.63132948317127
33,14032.290104184995,599.4871628299861,562.2219648326437,562.2219648326437,-37.2651979973424
34,14025.165075332365,592.7861150833575,552.4969429917905,552.4969429917905,-40.28917209156691
35,14028.676699135973,581.4282292481438,542.7236065871235,542.7236065871235,-38.70462266102027
36,14027.76529740536,588.7401343661932,548.6118800172935,548.6118800172935,-40.128254348899645
37,14025.665770468106,596.6769395786031,553.1254898116358,553.1254898116358,-43.551449766967266
38,14022.603129727508,600.1514350221768,552.8559200475306,552.8559200475306,-47.29551497464615
39,14026.397943858568,586.3646185651049,541.4605190966705,541.4605190966705,-44.904099468434424
40,14026.363785366515,606.5553061674563,562.6649605748585,562.6649605748585,-43.89034559259778
41,14026.362632731969,594.2524850491463,552.8503666786797,552.8503666786797,-41.40211837046661
42,14026.573133695205,584.3392446054875,539.0408888839415,539.0408888839415,-45.29835572154593
43,14022.559496795038,598.734902592221,554.0459890847853,554.0459890847853,-44.6889135074357
44,14027.877514972703,588.9511409299828,549.1597248138061,549.1597248138061,-39.79141611617672
45,14028.214097263644,600.4396326435906,557.4764057878458,557.4764057878458,-42.96322685574478
46,14023.703935120058,580.317951550398,543.5957042685736,543.5957042685736,-36.722247281824366
47,14024.358239560785,587.7419234848549,550.0784696712757,550.0784696712757,-37.66345381357917
48,14020.679612134401,596.6033378255962,557.0645072714825,557.0645072714825,-39.5388305541137
49,14020.859908796752,598.4066618974207,555.1025534979813,555.1025534979813,-43.30410839943943
50,14022.137703498047,558.4781719888216,522.3633556129572,522.3633556129572,-36.11481637586439
51,14020.071152781877,592.6473246259211,553.0382807249925,553.0382807249925,-39.609043900928555
52,14023.337509801988,590.6520928202643,553.496362011011,553.496362011011,-37.15573080925333
53,14030.674351893329,603.89525620134,560.432809226513,560.432809226513,-43.462446974827
54,14034.558074368908,607.151565681954,562.3411662950717,562.3411662950717,-44.810399386882295
55,14031.435835955579,598.5349840187555,559.4577123274687,559.4577123274687,-39.077271691286796
