iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	AB_coal_stats_total	AB_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
21	0.01797070210842481238766588091948506	125	0.01025851833677772495523328188937739	118	0.01159812483105391103799242102923017	150	0.06628337433194572692052304319076939	288	0.14585509347623798470650058334285859	450	0.01797070210842480891821892896587087	125	0.01025851833677770240382809419088517	118	0.01159812483105392665050370482049402	150	0.00735795861800742773128902740609192	45	0.00090484559451278192762635477208732	12	
22	0.02197302824989456893067796272589476	124	0.00928940625625786914332238097813388	117	0.01208703670829355120153181246678287	150	0.06924652058467967163934986274398398	288	0.15218664603265474877247243057354353	450	0.02197302824989457240012491467950895	124	0.00928940625625785700025804914048422	117	0.01208703670829356681404309625804672	150	0.00634001678747452869500111916067908	47	0.00095329128314365597311047517692373	12	
23	0.01858446669890961161497600073744252	129	0.00865484937996647239744074653344796	118	0.01259162870505315702518434051171425	150	0.06214344163127415859859681290799927	288	0.14401796940689837178695142938522622	450	0.01858446669890965324833942418081278	129	0.00865484937996646372382336664941249	118	0.01259162870505317957658952821020648	150	0.00603478341974127141522643569260254	41	0.00137970314497854146078281711851332	12	
24	0.01965678147068687653398200154697406	124	0.00944783313944351499369389557614340	119	0.01289676890857546082136408926999138	150	0.06616449865902648830306986837967997	288	0.14931444419300626824664846026280429	450	0.01965678147068692857568628085118689	124	0.00944783313944351499369389557614340	119	0.01289676890857548337276927696848361	150	0.00637803062615728642154033778410849	45	0.00080714961254555058454973615056360	12	
25	0.01948756091147333183166701076061145	129	0.01009449885396039060803108355912627	121	0.01146243346153749155524881331302822	150	0.06662520571454504103581228946495685	287	0.14605170888104107573823853272187989	450	0.01948756091147332489277310685338307	129	0.01009449885396039234275455953593337	121	0.01146243346153750716776009710429207	150	0.00582596186356582057541686481272336	37	0.00133655059365687532875466292381361	13	
26	0.01902868316144535817957539336475747	124	0.00884582260939324911686032493207676	122	0.01146442737596592431614794804772828	150	0.06403766794208583246206245576104266	287	0.14236053668493015011975444394920487	450	0.01902868316144537205736320117921423	124	0.00884582260939326299464813274653352	122	0.01146442737596592431614794804772828	150	0.00712298765444855947609470447901003	41	0.00150177790534675517641893804920983	13	
27	0.01957304910216712406922923150887073	125	0.00882929260288071483808725048447741	121	0.01121336889399261738109458974577137	150	0.06387137748962502803440344223417924	286	0.14185321142646781233942476774245733	450	0.01957304910216714835535789518417005	125	0.00882929260288074606310981806700511	121	0.01121336889399261391164763779215718	150	0.00607451375275640248485586880633491	40	0.00129814519751627515178893368386071	14	
28	0.01676531423034103782110371128055704	128	0.00939373221311026393443022186602320	120	0.01308306689001594719234944363961404	150	0.06029091091412849129360651545539440	287	0.14131290197634116534430859246640466	450	0.01676531423034104475999761518778541	128	0.00939373221311028995528236151812962	120	0.01308306689001595066179639559322823	150	0.00602990225290640866756541882409692	39	0.00072446583142020317541698304353304	13	
29	0.01801630378554729822182522980256181	120	0.01132123802277379756575648173111404	115	0.01268959473702939433348291231595795	150	0.07063283296970618296839461436320562	288	0.15621976211780597143530258108512498	450	0.01801630378554733291629474933870370	120	0.01132123802277380276992690966153532	115	0.01268959473702939780292986426957214	150	0.01008491855964321892713542183628306	53	0.00093459136441155011339881886200942	12	
30	0.01491166266577443819119075385515316	128	0.00920539856509676283902177118534382	116	0.01125357353986025307768237269101519	150	0.05768168523583232232265771699530887	289	0.13180648485528154156831703858188121	450	0.01491166266577440349672123431901127	128	0.00920539856509676977791567509257220	116	0.01125357353986027215964060843589323	150	0.00731325575560361988008972744523817	45	0.00085468413123820745347369864930442	11	
31	0.01501032390175888533989656536959956	127	0.00821397657719304119527947705137194	119	0.01213405116904859096238489257757465	150	0.05423600625392778484812339456766495	289	0.12985916883477963135185007104155375	450	0.01501032390175885411487399778707186	127	0.00821397657719306027723771279624998	119	0.01213405116904861524851355625287397	150	0.00616119047064974528771230666279735	43	0.00080168451424799118572306344532308	11	
32	0.01634567738775229844838676740437222	133	0.00855612197744910762953196581293014	120	0.01284082037135376302972034068261564	150	0.05713588306184053111635989807837177	289	0.13576142494876444755114164308906766	450	0.01634567738775225681502334396100196	133	0.00855612197744911456842586972015852	120	0.01284082037135379252001943228833625	150	0.00566779910798201943394891699767868	36	0.00054472235408773459017922613512042	11	
33	0.01818467871374375433024539461257518	124	0.00939515110275533985029206007766334	118	0.01172148333049593919852338075315856	150	0.06288073934098245554302764048770769	288	0.14099566208150127177844979087240063	450	0.01818467871374371616632892312281911	124	0.00939515110275535546280334386892719	118	0.01172148333049598430133375615014302	150	0.00626781134287588033437987888873977	46	0.00092350858235339279827397218625151	12	
34	0.01729874971157752822081832277945068	132	0.00904808873445135143642747976855389	120	0.01255242186835986775705897855459625	150	0.06032340551341430073817306833916518	287	0.14003613764328948221304926846642047	450	0.01729874971157753862915917864029325	132	0.00904808873445137572255614344385322	120	0.01255242186835992326821020981242327	150	0.00567707425376654320481328852565639	35	0.00088276265144424169266368362940511	13	
35	0.01673167376175719450737133797701972	129	0.00965434509620375323757368590804617	120	0.01027073691546244449401825704626390	150	0.06075301886577087057128565561470168	288	0.13314321351331631637648911237192806	450	0.01673167376175721185460609774509066	129	0.00965434509620375497229716188485327	120	0.01027073691546242714678349727819295	150	0.00589005418979783850613740625590253	39	0.00099496326254091388939515550049464	12	
36	0.01716096768482726353521883311259444	125	0.00901186598493125198827691235692328	116	0.01125293196138914264547992161169532	150	0.06190897007832989878961527097089856	288	0.13767248182946426049433341631811345	450	0.01716096768482729476024140069512214	125	0.00901186598493126066189429224095875	116	0.01125293196138911315518083000597471	150	0.00788024681422628235638594418333014	47	0.00051241750787376261384864495340707	12	
37	0.01819254499201489530535447158854367	128	0.01051622497573178639795887789887274	116	0.01182085998791257940021548478171098	150	0.06703652051118515198258052123492234	287	0.14771480125289698781543279437755700	450	0.01819254499201492306093008721745719	128	0.01051622497573180201047016169013659	116	0.01182085998791254123629901329195491	150	0.00702540123081916989544737361939042	43	0.00125060012548350502938065975655491	13	
38	0.01647433745786192754723131770333566	133	0.00979777380667738555242163300817992	121	0.01303344624989478256482655638137658	150	0.06025786938855836466499837911214854	288	0.14175486613220089626707931529381312	450	0.01647433745786195530280693333224917	133	0.00979777380667740289965639277625087	121	0.01303344624989475480925094075246307	150	0.00543775256234681116790374844072176	34	0.00098601273728526135815830588882136	12	
39	0.01778725028637970217992858579236781	133	0.01028927637351354125450075827075125	118	0.01339747433815697760794982684728893	150	0.06461927369515345354056279347787495	287	0.14922467765050936860937724759423872	450	0.01778725028637974728273896118935227	133	0.01028927637351356727535289792285766	118	0.01339747433815694638292725926476123	150	0.00604630834665415527184872956922845	36	0.00109101048363563187318381331181172	13	
40	0.01625823501690834213539993413633056	135	0.01110728730329782303065666582142512	114	0.01451502656000792750023986599217096	150	0.06561476881069731870166350518047693	287	0.15379562740645114082838063040981069	450	0.01625823501690834560484688608994475	135	0.01110728730329784211261490156630316	114	0.01451502656000791188772858220090711	150	0.00796245396764037535741742601658189	38	0.00082801208766366803191300016706577	13	
41	0.01840796309813594322513097267801641	132	0.00887571392574809138464875246654628	119	0.01364809480813407131793990600954203	150	0.06366026817640917101481790041361819	286	0.14953966587235884011519715386384632	450	0.01840796309813592934734316486355965	132	0.00887571392574810179298960832738885	119	0.01364809480813404703181124233424271	150	0.00757771779703348465767609454246667	35	0.00106563778286624310717711772156235	14	
42	0.01907549312648022105110001689354249	130	0.01067859421193795115001545781296954	115	0.01497337381490621704971388794547238	150	0.06978348764856925900978978916100459	288	0.16216430303656156897140760975162266	450	0.01907549312648022105110001689354249	130	0.01067859421193795635418588574339083	115	0.01497337381490618582469132036294468	150	0.00807414143129865646830722880622488	43	0.00093431246377045440790198860270266	12	
43	0.02024418373686238253883473703353957	123	0.00912868263166045391943104192478131	117	0.01368793344524060068279069923846691	150	0.06890856503806873367690144505104399	289	0.15771293021262325351194988343195291	450	0.02024418373686239988606949680161051	123	0.00912868263166046779721884973923807	117	0.01368793344524055384525684786467536	150	0.00876293451770054042382351866535828	49	0.00098586925147508002072183064257160	11	
44	0.01830894385287828995956260769162327	125	0.00882979017533044863164093385421438	117	0.01522913734151932867166845397832731	150	0.06512275076568037335267291609852691	288	0.15765969075597435766766807319072541	450	0.01830894385287830730679736745969421	125	0.00882979017533046250942874166867114	117	0.01522913734151926622162331881327191	150	0.00950189521861067275254608688328517	46	0.00128496718168135196092016769853217	12	
45	0.02016581419298505914450281295557943	129	0.00969467886553309655950361189979958	114	0.01315553677809306286350388148775892	150	0.07000940792091593645185554350973689	287	0.15691269862345952335047627457242925	450	0.02016581419298503138892719732666592	129	0.00969467886553307227337494822450026	114	0.01315553677809307674129168930221567	150	0.00858732760486812830846847788279774	44	0.00096687495058587200665728422777079	13	
46	0.01670248918089463352476542468139087	127	0.00806575053696983491902106067072964	119	0.01284806054346521002329506444539220	150	0.05914927312394226144309783421704196	289	0.14051544244476424361245392447017366	450	0.01670248918089458842195504928440641	127	0.00806575053696981236761587297223741	119	0.01284806054346522216635939628304186	150	0.00810733833171710729925685257057921	43	0.00128946002263040913372871276720844	11	
47	0.01849544077998420063546625158323877	123	0.00821574961598596845147035594436602	114	0.01317238017761636348357257020325051	150	0.06280302665616765978029434336349368	289	0.14525024869164535057386444805160863	450	0.01849544077998418328823149181516783	123	0.00821574961598593375700083640822413	114	0.01317238017761638430025428192493564	150	0.00828072972554586353433059286999196	52	0.00074085343009069903365271247963619	11	
48	0.01810122548213363366520489705635555	122	0.00893506383303848891741516524689359	116	0.01380960141341287632232859294845184	150	0.06465438397420655847191994780587265	289	0.15144830008474727267575588030013023	450	0.01810122548213361284852318533467042	122	0.00893506383303844554932826582671623	116	0.01380960141341289713901030467013697	150	0.00971570066899640240321023298974978	51	0.00077328413547309276382391018955786	11	
49	0.01870833691431330117471709684195957	123	0.00804156373650236240557820366348096	118	0.01310925432986076964725352667073821	150	0.06426657274062476388198916765759350	288	0.14817652646717976994139576163433958	450	0.01870833691431324566356586558413255	123	0.00804156373650232250693825619691779	118	0.01310925432986077485142395460115949	150	0.01015509579337088401362887424284054	47	0.00095526790342250183368788540860805	12	
50	0.01716603482663543039921094646160782	124	0.00843355425488342448636647219473161	120	0.01496551810841205941426945713601526	150	0.06158862509346806762833281823077414	287	0.15054129937313937004361719118605834	450	0.01716603482663541652142313864715106	124	0.00843355425488342622108994817153871	120	0.01496551810841206635316336104324364	150	0.00891661190357423416585902486986015	43	0.00139007995008285202900855104246602	13	
51	0.01767890007945528696442494265284040	122	0.00850204414042448827770748209786689	118	0.01447593895368969388326441105618869	150	0.06213025323950445433229816671882872	288	0.14915031621996391320017494308558526	450	0.01767890007945528002553103874561202	122	0.00850204414042449348187791002828817	118	0.01447593895368969908743483898660998	150	0.00859775376613815603410451160470984	48	0.00143954189695429004940130379708307	12	
52	0.01820478247286504841495613504775974	124	0.00869526457364363895841119500573768	118	0.01443711292634817025537508072829951	150	0.06447404952303995018247917414555559	286	0.15373043367832836536557294948579511	450	0.01820478247286504841495613504775974	124	0.00869526457364363722368771902893059	118	0.01443711292634816678592812877468532	150	0.00964748708956959799554198298210395	44	0.00141210308557604912425842424994471	14	
53	0.01950415434576097811758543798532628	118	0.00974698910695914223778490992344814	115	0.01319329525132728261893610977040225	150	0.07176967953041531178559608861178276	286	0.16073509728496554460619449855585117	450	0.01950415434576102668984276533592492	118	0.00974698910695913876833795796983395	115	0.01319329525132729129255348965443773	150	0.01139590608811141998757410220832753	53	0.00181372438918462968414357927571245	14	
54	0.01931115303156015136631928896804311	117	0.00989332252246898601055757893618647	116	0.01623300578964889662181292351306183	150	0.07166235851840536963397454428559286	287	0.17075702531549910578867468302632915	450	0.01931115303156021034691747217948432	117	0.00989332252246897907166367502895810	116	0.01623300578964887927457816374499089	150	0.01160437690338163470304966295998383	54	0.00137800935947393404443217512778119	13	
55	0.02132870125859949103630519573471247	119	0.00983644044945148482428365355190181	117	0.01621079050761921325207737254459062	149	0.07545665021387412685349715957272565	286	0.17600093874272185190399397924920777	450	0.02132870125859949450575214768832666	119	0.00983644044945149002845408148232309	117	0.01621079050761922712986518035904737	149	0.01195957227662813177060385783079255	50	0.00211809627205867146565454461892841	15	
56	0.02038983081649793985268281915068656	117	0.00865084394089019569074050508561413	118	0.01596943363609242688694322964693129	150	0.07225574874522783241914680729678366	288	0.16964352510430344422864834541542223	450	0.02038983081649795719991757891875750	117	0.00865084394089018354767617324796447	118	0.01596943363609245464251884527584480	150	0.01390404176011882271535302635356857	53	0.00133957248948189254662832770037539	12	
57	0.02139801435201433080224298066696065	117	0.00987607471814632917328502514919819	113	0.01486071710216202261534146344956753	150	0.07829412953288970855592054931548773	287	0.17543021052369667245329765137284994	450	0.02139801435201432733279602871334646	117	0.00987607471814630488715636147389887	113	0.01486071710216203996257622321763847	150	0.01474703705822588521712201981017643	57	0.00118300313980445790350282120328984	13	
58	0.01951576354200508858771634379536408	114	0.00879414089835322057564503950288781	115	0.01513372453868535444376774989905243	150	0.07226378254391629951669528963975608	285	0.16881867773489009354470624657551525	450	0.01951576354200510940439805551704922	114	0.00879414089835319282006942387397430	115	0.01513372453868536658683208173670209	150	0.01453306594765977483030283678999695	56	0.00140614693408499364345176640966883	15	
59	0.02029271750469749738265967664574418	116	0.00992617215516560999488682170976972	120	0.01688464488796836276973678536705847	150	0.07195016659819709892165207065772847	288	0.17142540303043388161263749225327047	450	0.02029271750469753207712919618188607	116	0.00992617215516559438237553791850587	120	0.01688464488796837664752459318151523	150	0.01025730224407719708146213832833382	52	0.00099933617160041961213767791605278	12	
60	0.02317218762139237886454878889708198	115	0.00991573690694106009424491077197672	117	0.01332001134844746671748172417437672	150	0.07863027244612516564181703415670199	287	0.17064516161140025340969827993831132	450	0.02317218762139234417007926936094009	115	0.00991573690694105835952143479516963	117	0.01332001134844745630914086831353416	150	0.01211209423201553211923986452802637	55	0.00139232323374977344163094805651326	13	
61	0.02029671483466661749406334536161012	115	0.01048062319961543496782407913769930	116	0.01466577450294634550609362833029081	150	0.07433402390168174223017416579750716	287	0.17002959307792345211574058794212760	450	0.02029671483466658626904077777908242	115	0.01048062319961544190671798304492768	116	0.01466577450294634377137015235348372	150	0.01128258163359150550997256345908681	56	0.00109491845256743563011281317187695	13	
62	0.02007212862761018762336462373241375	118	0.00963005980385493211282099679237945	110	0.01791755531354075406391679337048117	150	0.07179835317195383537214325997410924	287	0.17505581755621610340334370903292438	450	0.02007212862761014945944815224265767	118	0.00963005980385493384754447276918654	110	0.01791755531354072977778812969518185	150	0.01140185829576724138578747158589977	59	0.00158120434408457518488111404053598	13	
63	0.01962178571854813341479584209992026	118	0.01038649542588399553311173661995781	110	0.01586688581530578887046623037804238	150	0.07346562666273766251112675718104583	288	0.17118363550406912043655438537825830	450	0.01962178571854810912866717842462094	118	0.01038649542588398859421783271272943	110	0.01586688581530574029820890302744374	150	0.01100989487915969046449848889324130	60	0.00148349467897933989801728671409364	12	
64	0.02068937079079430710337739185433747	114	0.01037921022767243107998158535565381	113	0.01465451724600641027207448274793933	150	0.07612003997459598769736999201995786	288	0.17183962835115257350437900640827138	450	0.02068937079079426893946092036458140	114	0.01037921022767242761053463340203962	113	0.01465451724600635649564672746691940	150	0.01239067201487394076497849937368301	61	0.00162929959143187381293005344673475	12	
65	0.02229079271351874086404265540295455	115	0.00922164214421772668317522914094297	116	0.01487389233925147206949457512337176	150	0.07479496279171544970143514774463256	287	0.17107404721422519999762812403787393	450	0.02229079271351873739459570344934036	115	0.00922164214421772494845175316413588	116	0.01487389233925148074311195500740723	150	0.01146156014430074580878748946588530	56	0.00154073360962148943331673223156031	13	
66	0.02213030833087667806347020871271525	121	0.01063203837959077018016085247609226	112	0.01484097375155644764344042840775728	150	0.07708317211742997387968756584086805	287	0.17319132924152441654896961154008750	450	0.02213030833087668153291716066632944	121	0.01063203837959076671071390052247807	112	0.01484097375155646672539866415263532	150	0.01002966515099733453564301299820727	54	0.00179137336811197619805546832338905	13	
67	0.01973261155224882712477807444884093	119	0.01028771248136246471704957627935073	115	0.01300472126237722791941564537410159	150	0.07118201362380360830428571716765873	287	0.15713559406235266813212092529283836	450	0.01973261155224883753311893030968349	119	0.01028771248136245951287914834892945	115	0.01300472126237723832775650123494415	150	0.00970427307089586667354641491556322	53	0.00091083045679716146281884592283973	13	
68	0.02234910156827374025367838328293146	112	0.01015957612812795098078400002350463	112	0.01548311945762346174271240073494482	150	0.07808654324017881565023202483644127	287	0.17715898151407724614436745014245389	450	0.02234910156827374372312533523654565	112	0.01015957612812793710299619220904788	112	0.01548311945762348776356454038705124	150	0.01181080907189706319382338506329688	63	0.00105004176543544900344906434241921	13	
69	0.02165007276048011922164882037122879	113	0.01028707769643782618529392891559837	115	0.01583580274480794747304912561958190	150	0.07565537634245386722220416686468525	286	0.17407614485343572696685043865727494	450	0.02165007276048015391611833990737068	113	0.01028707769643782098112350098517709	115	0.01583580274480799604530645297018054	150	0.01080980510161015650805182986005093	58	0.00095039022247888141348148849374411	14	
70	0.02421670918976387421039930814004038	115	0.01124825656342582150259978845951991	114	0.01594341566235524601524708998567803	150	0.08330781170482425002088433529934264	288	0.18601429287739934537171393458265811	450	0.02421670918976387767984626009365456	115	0.01124825656342580935953545662187025	114	0.01594341566235524601524708998567803	150	0.01145323911800992695841916457766274	59	0.00128658298568919376818342481527679	12	
71	0.02226137557075448525356620166348876	114	0.01048990174002375173889500814539133	114	0.01599451294271765980359312209202471	150	0.07789329011618160991670123394214897	289	0.17797678478828282688795070498599671	450	0.02226137557075446096743753798818943	114	0.01048990174002373612638372435412748	114	0.01599451294271763551746445841672539	150	0.01143584274980684323264057411506656	61	0.00097707837379881778451518048456137	11	
72	0.02160588507074116815243058908890816	112	0.01222079320765791926595156269286235	110	0.01772502132372347216637820110918256	150	0.08382652697070751279806444244968588	287	0.19452552326315852848637177885393612	450	0.02160588507074112304962021369192371	112	0.01222079320765791406178113476244107	110	0.01772502132372344094135563352665486	150	0.01368556091892948224642001520123813	65	0.00141571061962733482988974209604294	13	
73	0.02246271353700106734874175629101956	116	0.01245301743731349469745950386823097	109	0.01572543340595134245263331251862837	149	0.08406727453915102676873516429623123	287	0.18702721047289458389251137759856647	450	0.02246271353700103959316614066210605	116	0.01245301743731349296273602789142387	109	0.01572543340595129388037598516802973	149	0.01211592110550676650027046576951761	62	0.00179426984590961668790398686468279	14	
74	0.02534183298787664323503676655491290	111	0.01159377810830391174190534542276509	111	0.01648648463521171919632379854192550	149	0.09020287180627373224695020326180384	287	0.19663834958436895994360327222238993	450	0.02534183298787660854056724701877101	111	0.01159377810830390827245839346915091	111	0.01648648463521166368517256728409848	149	0.01500904556144145793328270599431562	65	0.00117592250542207662176996674219254	14	
75	0.01938085147908640351599451889796910	121	0.01225524513118783284659762955470796	108	0.01637215586244357076739497358630615	149	0.07928057770211098531643045816963422	286	0.18203350070055068776753159909276292	450	0.01938085147908639657710061499074072	121	0.01225524513118783458132110553151506	108	0.01637215586244356382850106967907777	149	0.01290944272094623514191003010864733	57	0.00134351786219859313867286410015822	15	
76	0.02018260508109266312959384492842219	122	0.01365526022895655576527840224798638	104	0.01760444160899135579434471310378285	149	0.08282849205262048097875293706238153	284	0.19147056340016219144750664327148115	450	0.02018260508109264578235908516035124	122	0.01365526022895656270417230615521476	104	0.01760444160899139395826118459353893	149	0.01230359807550705959766634833840726	58	0.00127093839923420764449757403014019	17	
77	0.02118598145769517993031172409246210	119	0.01284117602108643396707776673792978	108	0.01771135658546752270070534507340199	149	0.08567368400400343642075995376217179	284	0.19564751366886057315497282615979202	450	0.02118598145769519380809953190691886	119	0.01284117602108642355873691087708721	108	0.01771135658546755739517486460954387	149	0.01497972821585821269485538920207546	57	0.00092487144195469025379635619188434	17	
