iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
30	0.00704428062381347221826422000390266	65	0.00842606975699780776090097589303696	62	0.03772083666134110058187900449411245	150	0.00704428062381347308562595799230621	65	0.00842606975699780429145402393942277	62	0.00235149061150500280140129838457597	23	
31	0.00699256664603773933630570525110670	62	0.01003780772849547503478007115518267	61	0.04195851494361617362027772060173447	150	0.00699256664603774454047613318152798	62	0.01003780772849546636116269127114720	61	0.00349637317582170408652997295462228	27	
32	0.00681226472436945781202544125676468	61	0.01023389590321933939609522212776938	60	0.04261171801697712785417238023910613	150	0.00681226472436946475091934516399306	61	0.01023389590321933419192479419734809	60	0.00413505190823344748185519392791321	29	
33	0.00812118949936886311280481720586977	62	0.01054814370489909856887233985389685	60	0.04644507830120729596767858993189293	150	0.00812118949936887352114567306671233	62	0.01054814370489908989525495996986137	60	0.00458898545967525734595726660813853	28	
34	0.00698890489898598959300768385105584	62	0.00989311680454717928823171746444132	60	0.04214332972780324843009580604302755	150	0.00698890489898600086871027770030196	62	0.00989311680454717408406128953402003	60	0.00350669454015354025572248630737704	28	
35	0.00731548532721920490018430172085573	63	0.00956181122045045642221516857262031	62	0.04179671053422751025863135510007851	150	0.00731548532721920576754603970925928	63	0.00956181122045045989166212052623450	62	0.00335623183793242125042000090218153	25	
36	0.00820243909332912454757114062431356	63	0.00942819740142459422616028064112470	60	0.04398363735501080451495425904795411	150	0.00820243909332912975174156855473484	63	0.00942819740142459943033070857154598	60	0.00356217258618682841228575419734170	27	
37	0.00779227868356976820229942148898772	63	0.01067962717469376696111105218278681	60	0.04468473205496104744272045650177461	150	0.00779227868356977080438463545419836	63	0.01067962717469377563472843206682228	60	0.00316153790387368235220710843691450	27	
38	0.00858075495140672196703324203781449	62	0.00978591197964727085856218025128328	60	0.04560898145174652196232045753276907	150	0.00858075495140672543648019399142868	62	0.00978591197964727606273260818170456	60	0.00387205714900337900907789645543744	28	
39	0.00852838238290158472121316179936912	62	0.00902488037932409545294198949250131	62	0.04450117563056745634275657153011707	150	0.00852838238290158645593663777617621	62	0.00902488037932410586128284535334387	62	0.00406321739775867673410969516112345	26	
40	0.00720600365286718468060822573306723	62	0.00873504676714501569756432530766688	63	0.04109233558386422152652883710288734	150	0.00720600365286717947643779780264595	62	0.00873504676714501569756432530766688	63	0.00449639053645285811239284967655294	25	
41	0.00709250857902040624664019574652229	63	0.01127974452537809472996155335522417	60	0.04591463226937209790579075274763454	150	0.00709250857902040104246976781610101	63	0.01127974452537809299523807737841707	60	0.00470644483495233963837867108281898	27	
42	0.00896887031422417130288593511977524	61	0.01060304087725004104636461477184639	60	0.04880855451672080902447703465441009	150	0.00896887031422417303760941109658233	61	0.01060304087725004625053504270226767	60	0.00433928084610760503303517054973781	29	
43	0.00859122366074983878636572853793041	64	0.00958927327767831322313796249545703	61	0.04552473518829133758423211020271992	150	0.00859122366074983184747182463070203	64	0.00958927327767830628424405858822865	61	0.00416790245249668185600899761311666	25	
44	0.00967585165224994249444367966361824	62	0.01090128919739707241687298733268108	62	0.05072846059966405751762152931405581	150	0.00967585165224993729027325173319696	62	0.01090128919739706721270255940225979	62	0.00386581578064049222881459755285505	26	
45	0.00791483610357105252242071458113060	63	0.01003907166943987690210793317646676	64	0.04520895835369962562078072210169921	150	0.00791483610357104731825028665070931	63	0.01003907166943986302432012536201000	64	0.00415235962679597753188787123690418	23	
46	0.00954051110370675130301076904970614	60	0.00971953810347859527285496739068549	63	0.04809590185410553275779932391742477	150	0.00954051110370674089466991318886357	60	0.00971953810347858139506715957622873	63	0.00410797172622207312081554775318182	27	
47	0.00953553595316218235988792173429829	61	0.01138903706165764889712832541590615	61	0.05174228036343921782735932879404572	150	0.00953553595316216674737663794303444	61	0.01138903706165764716240484943909905	61	0.00406062235523538955783706683178025	28	
48	0.00778967358100033681334029012077735	59	0.01013716919775487813881742482635673	63	0.04455237236805707073949989194261434	150	0.00778967358100031859874379236430286	59	0.01013716919775487119992352091912835	63	0.00342674192270228487877670175976164	28	
49	0.00855179270866548296714526600226236	58	0.00864673677755290089053108459893338	63	0.04269835550518566447131263430492254	150	0.00855179270866546561991050623419142	58	0.00864673677755289221691370471489790	63	0.00328468811341607602738434934508405	29	
50	0.00774011957552832828566291567540247	61	0.00927660474972140554339450346787999	62	0.04250143798966856539811587367694301	150	0.00774011957552832481621596372178828	61	0.00927660474972140207394755151426580	62	0.00353450459316478329471755692736679	27	
51	0.00769478554649578004587251456314334	63	0.00754837635794874083072780734937623	64	0.03813138858662425134671281057308079	150	0.00769478554649577223961687266751142	63	0.00754837635794872521821652355811239	64	0.00294530854418603152064526362607921	23	
52	0.00917588993965688312637318801989750	60	0.00946902444556665598418554452564422	61	0.04554507680258795820904538231843617	150	0.00917588993965687792220276008947621	60	0.00946902444556663863695078475757327	61	0.00304824676114004520371958406599333	29	
53	0.00826085881431826325738132510423384	60	0.00985534240351236892618835838675295	62	0.04444056637803675546827264497551369	150	0.00826085881431825111431699326658418	60	0.00985534240351234290533621873464654	62	0.00363552340096908810709863679733189	28	
54	0.01030754092892273779402678712813213	58	0.00885483654333037162320607649235171	60	0.04809435685777999069934196540998528	150	0.01030754092892273258985635919771084	58	0.00885483654333034213290698488663111	60	0.00529344959749180731661821752709329	32	
55	0.00862655972533350051678624481610314	62	0.00850445931928698641011354908414432	63	0.04239178505462284224369895468953473	150	0.00862655972533348316955148504803219	62	0.00850445931928698294066659713053014	63	0.00371514880094345276845269054888377	25	
56	0.00852999556206729403484700924309436	62	0.00837767770372107971332820142151832	64	0.04235312280603115847599227095088281	150	0.00852999556206727842233572545183051	62	0.00837767770372108144805167739832541	64	0.00405395071933752852016974443927211	24	
57	0.01073642096615751335975108560205626	61	0.00829586182204871021295122801575417	65	0.04563623184702597646023036759288516	150	0.01073642096615750295141022974121370	61	0.00829586182204870847822775203894707	65	0.00243773126026757078893547614484305	24	
58	0.00962219337332091521897137198493510	63	0.00958882894552453603209674071194968	63	0.04741259772655307541677771610011405	150	0.00962219337332090654535399210089963	63	0.00958882894552452735847936082791421	63	0.00409714424809313072090022345150828	24	
59	0.01011905669740225527375443448363512	58	0.00903572698313924449475820210864185	61	0.04631513130526670324327298544631049	150	0.01011905669740225180430748253002093	58	0.00903572698313923582114082222460638	61	0.00317279053580357900746222732379920	31	
60	0.01101971125325182723764250170006562	59	0.01047295443253081284606942347181757	63	0.05235017084294738692884507713642961	150	0.01101971125325182723764250170006562	59	0.01047295443253081458079289944862467	63	0.00386025581911255723233100667357576	28	
61	0.01303110474607362644083874414491220	59	0.01000930878782176243479984378836889	62	0.05583352312522930904759022041616845	150	0.01303110474607362123666831621449091	59	0.01000930878782176243479984378836889	62	0.00453168947063249932111217432861849	29	
62	0.01169369610029593817279724987656664	58	0.00954354884061191580113536758744885	62	0.05230533792800889925089791177015286	150	0.01169369610029592776445639401572407	58	0.00954354884061191580113536758744885	62	0.00447253107392548386600505949672879	30	
63	0.01157956886472143176458615698720678	56	0.00974188689849702499357064766627445	59	0.05228617631126836889920994622116268	150	0.01157956886472142656041572905678549	56	0.00974188689849703366718802755030993	59	0.00422909165830857598084024928652980	35	
64	0.01260157207818907859619983469201543	57	0.00885230325315990163037582760807709	62	0.05177506912045420905954529189330060	150	0.01260157207818906992258245480797996	57	0.00885230325315990856926973151530547	62	0.00424450275202631517601492561198029	31	
65	0.01208778684108329989910224355753599	59	0.01028511492752954073481852503846312	62	0.05362419545374230711587415498797782	150	0.01208778684108329642965529160392180	59	0.01028511492752954246954200101527022	62	0.00438076539384220971923289411620317	29	
66	0.01019335429086144079180442645338189	61	0.00916074327883358192903262562367672	62	0.04733914514693876585127441103395540	150	0.01019335429086143732235747449976770	61	0.00916074327883358886792652953090510	62	0.00414964375025144750763761436473942	27	
67	0.00891458812913220079165999010228916	60	0.00978310792078716448538777683552325	61	0.04701934343412009220664060649141902	150	0.00891458812913219211804261021825369	60	0.00978310792078717315900515671955873	61	0.00508953525148300462560557733127098	29	
68	0.01125804960308383548261979001381405	59	0.01008752604839453607954435909732638	57	0.05365423671715199849252542207977967	150	0.01125804960308383374789631403700696	59	0.01008752604839453261009740714371219	57	0.00593717213674156175928775525107994	34	
69	0.00972656099344563866704316268396724	58	0.01043823592070187468439090849869899	59	0.05096952244312132757064759402965137	150	0.00972656099344564560593706659119562	58	0.01043823592070185907187962470743514	59	0.00585965178746677625709615711002698	33	
70	0.01122871522421073006703373664549872	56	0.00971116398397482011306536264783063	59	0.05433274020723934810694899510963296	150	0.01122871522421072833231026066869163	56	0.00971116398397481837834188667102353	59	0.00759609506461979017838404004692165	35	
71	0.00940066359731433175139780900053665	59	0.01269397922153357033403509035451862	56	0.05496707800443822317104647368068981	150	0.00940066359731432481250390509330828	59	0.01269397922153357033403509035451862	56	0.00561222282848991300269192450400624	35	
72	0.01210154940460756584075241448772431	60	0.01115719533557989195937665272140293	58	0.05816595795440135385767632669740124	150	0.01210154940460757104492284241814559	60	0.01115719533557989542882360467501712	58	0.00561581266745219288144541636143003	32	
73	0.00989230791721588606502102436479618	58	0.01131938360832450071735699737018876	59	0.05357058259473067990397154858328577	150	0.00989230791721590167753230815606003	58	0.01131938360832450071735699737018876	59	0.00578202981726864354700134995823646	33	
74	0.01019565404023314164616564880816441	57	0.01156789130647067204149536223667383	57	0.05516257578692697338684780561379739	150	0.01019565404023315378922998064581407	57	0.01156789130647067377621883821348092	57	0.00638734042118268164484051752083360	36	
75	0.00900754514021633555242996038714409	59	0.01143462939042369508335639238794101	60	0.05128113235062718711088081136040273	150	0.00900754514021633555242996038714409	59	0.01143462939042369161390944043432683	60	0.00572619109546674328464765935109426	31	
76	0.00835374259634553278930368946930685	62	0.00950369395618488356503039682365852	60	0.04512037259527924837332335528117255	150	0.00835374259634553799347411739972813	62	0.00950369395618488529975387280046562	60	0.00482030910321706081850257064047582	28	
77	0.01008114712984814302643155059513447	59	0.01087452805991797992468672617860648	58	0.05273185972052914227692355098042754	150	0.01008114712984813955698459864152028	59	0.01087452805991797125106934629457101	58	0.00569021329068325303068842657694404	33	
78	0.00929427649039307746114957353711361	60	0.01174986183133495259989231840336288	58	0.05162458700809091638461723050568253	150	0.00929427649039307746114957353711361	60	0.01174986183133494392627493851932741	58	0.00465930099148233536898722206842649	32	
79	0.00909769743348603707189248268605297	60	0.01091284694441932087705104947872314	58	0.05016866285215824949883511862935848	150	0.00909769743348604054133943463966716	60	0.01091284694441931567288062154830186	58	0.00532604561205367137144417455374423	32	
80	0.00996819776843472886429520229967238	59	0.01239859947347353788527080098447186	60	0.05489497874973905955364728015410947	150	0.00996819776843472539484825034605819	59	0.01239859947347354482416470489170024	60	0.00483271586514162892339596666602120	31	
81	0.00961165120985083519522529371670316	63	0.01322072186585374758971411779384653	57	0.05607459174416749153602168576071563	150	0.00961165120985082478688443785586060	63	0.01322072186585375973277844963149619	57	0.00551242404677822032954548348016033	30	
82	0.00889198456978003079487216098186764	59	0.01127946670141686744126552355282911	57	0.05094433984925366559748383110672876	150	0.00889198456978001518236087719060379	59	0.01127946670141687784960637941367168	57	0.00574594750664820467372928547433730	34	
83	0.01031433966822403389129725326256448	60	0.01105898931964213217915560250048657	58	0.05358720020516724580339484873547917	150	0.01031433966822402695240334935533610	60	0.01105898931964213217915560250048657	58	0.00583387774373054796700488466854040	32	
84	0.01078940026775517500856604868886279	60	0.01206382439572257873894312041329613	59	0.05769430697439257432757031551773252	150	0.01078940026775516980439562075844151	60	0.01206382439572258047366659639010322	59	0.00658510183189702467954074194267378	31	
85	0.01120724243614641159327849351257100	60	0.01115730664922230143398795831899406	59	0.05588404410147496809146971941117954	150	0.01120724243614640985855501753576391	60	0.01115730664922230143398795831899406	59	0.00594760188725301265633138569910443	31	
86	0.01023158574990036366603174400324860	58	0.00963755471807751888657644911972966	56	0.05103858017423196918871397542716295	150	0.01023158574990035672713784009602023	58	0.00963755471807752062129992509653675	56	0.00605639609751214193916757366764614	36	
87	0.01045371621371400834565879023330126	63	0.01060013747200343886545326199666306	61	0.05321215086057146104181470036564860	150	0.01045371621371400661093531425649417	63	0.01060013747200344927379411785750563	61	0.00542748947126167006343999688056101	26	
88	0.00930878021946079763082604330293179	64	0.01211952027640488330217927170906478	60	0.05355000817976514337903637397175771	150	0.00930878021946080110027299525654598	64	0.01211952027640488850634969963948606	60	0.00498017032360241994337624049649094	26	
89	0.00966963891035358714953762415689198	60	0.01123540734883432361257415976751872	61	0.05160821183031294445697767514502630	150	0.00966963891035360276204890794815583	60	0.01123540734883433402091501562836129	61	0.00487354588816797835992833398677249	29	
90	0.00943657403430722512005512925270523	61	0.01067297676343973052148772495684170	62	0.05039531715239618098189922079654934	150	0.00943657403430723205894903315993361	61	0.01067297676343974092982858081768427	62	0.00516367173431612341838459201426303	27	
91	0.00819912689286458017112746432530912	64	0.01028003501945811033746469576044547	57	0.04544480534613684619138496145751560	150	0.00819912689286459404891527213976588	64	0.01028003501945812594997597955170932	57	0.00372187866673802858138997429193751	29	
92	0.01004536564906845751143915634884252	62	0.01011496515482189322010508902849324	58	0.05045065170451713126853476865107950	150	0.01004536564906846445033306025607089	62	0.01011496515482191577151027672698547	58	0.00444456844196809697233874203448067	30	
93	0.01027244075790673810688602429763705	62	0.00935432179327451256145575797518177	60	0.04967647856783379695100322237522050	150	0.01027244075790673810688602429763705	62	0.00935432179327454205175484958090237	60	0.00496467653796683807548850708712962	28	
94	0.00981926104842624145052631945418398	62	0.00910693452447257530135704683971198	60	0.04727906929210393821572111505702196	150	0.00981926104842624491997327140779817	62	0.00910693452447260479165613844543259	60	0.00460624511637203106623195125735037	28	
95	0.01026143590130372193480745579563518	59	0.01148918920941569520033365137123837	58	0.05349358267856504228765501807174587	150	0.01026143590130371499591355188840680	59	0.01148918920941569346561017539443128	58	0.00429569909531285747811280018026991	33	
96	0.01045038349773110691875999123112706	63	0.01041828555599450326085708695700305	60	0.05171205920129186284217581714983680	150	0.01045038349773109824514261134709159	63	0.01041828555599450673030403891061724	60	0.00435952388139239799952351361866931	27	
97	0.00910763657644433552440510482028913	61	0.01106137918293955552107021844676638	59	0.05062890833634391130058105545685976	150	0.00910763657644432511606424895944656	61	0.01106137918293956245996412235399475	59	0.00509624089372691466831577500329331	30	
98	0.00939880850296404349308865278089797	60	0.01143881099647400464980329104491830	59	0.05233704580976818870885480805554835	150	0.00939880850296403655419474887366960	60	0.01143881099647401505814414690576086	59	0.00504354761514558009444231245765877	31	
99	0.01091211507791587861926352331920498	60	0.01124636623805537992415448655947330	58	0.05387951214907744923454657737238449	150	0.01091211507791586647619919148155532	60	0.01124636623805539033249534242031586	58	0.00417624456003979228208011775791419	32	
100	0.01083025371911892388576692525248291	57	0.01019370603779867247296042620519074	61	0.05151901731211493834505787958732981	150	0.01083025371911893082466082915971128	57	0.01019370603779868635074823401964750	61	0.00375807498725314178752987537279751	32	
101	0.00961535574129667065801374548072999	62	0.01182081239308912373742188606229320	57	0.05401175286154109855818461483067949	150	0.00961535574129667412746069743434418	62	0.01182081239308913588048621789994286	57	0.00589031773356954793663398106673412	31	
102	0.01054595030392669989527387741645725	62	0.01137839552788881027078904395466452	57	0.05450473517027575737214917239725764	150	0.01054595030392670509944430534687854	62	0.01137839552788883455691770762996384	57	0.00564638879425600950096031382940964	31	
103	0.00910560033010292604882529587939644	61	0.01285572544776786285680714172485750	56	0.05608324466324930701599527083089924	150	0.00910560033010293125299572380981772	61	0.01285572544776787673459494953931426	56	0.00713962528405543729592697133057300	33	
104	0.01163063759513640292586611479919156	62	0.01204349310876214745880119494358951	58	0.05910012073109500302381391634298780	150	0.01163063759513640466058959077599866	62	0.01204349310876215266297162287401079	58	0.00595246033723031368195544033028455	30	
105	0.01058934322362637195369394760291470	61	0.01005429305175719635612185953732478	59	0.05174823540503462743211926522235444	150	0.01058934322362636501480004369568633	61	0.01005429305175719809084533551413188	59	0.00556856482482992205113037087471639	30	
106	0.01117702045424014481445063040609966	58	0.00937437283337787079229297404481258	58	0.05366370142070488180596754546058946	150	0.01117702045424014134500367845248547	58	0.00937437283337787773118687795204096	58	0.00702233382069472264475074041456537	34	
107	0.01126839775643542936045538027656221	60	0.00843818017057304352313007456132254	60	0.05165060454490206370836702376436733	150	0.01126839775643541374794409648529836	60	0.00843818017057304872730050249174383	60	0.00781243759293959519340866393122269	30	
108	0.01243465825625868215187352916473174	58	0.01083083132899507507185266064198004	57	0.05817277867300755384016852644890605	150	0.01243465825625865960046834146623951	58	0.01083083132899507160240570868836585	57	0.00596230235047439782042344447177129	35	
109	0.01133499442052989490681280670969500	61	0.01079295941157708618729493821319920	60	0.05377452521115446554267336409793643	150	0.01133499442052987409013109498800986	61	0.01079295941157708098312451028277792	60	0.00422751291045073921553987261745533	29	
110	0.01159805727072161715685005844989064	58	0.01178258585583136924812563961495471	58	0.05985053249272569153571765809829230	150	0.01159805727072160848323267856585517	58	0.01178258585583137271757259156856890	58	0.00774389842761584457075940690629068	34	
111	0.01364101385777906350060817430858151	50	0.01055480180632515675720473069532090	60	0.06438388346804503614695391888744780	150	0.01364101385777904788809689051731766	50	0.01055480180632516022665168264893509	60	0.01093578083568697532912405989691251	40	
112	0.01179320389007222115440587373313974	54	0.01027987460809928928207046539000658	61	0.05707131609988815024170349943233305	150	0.01179320389007220207244763798826170	54	0.01027987460809929795568784527404205	61	0.00720453609659461521874668221698812	35	
113	0.01098378545284234460155392554270293	58	0.01053647828303931263671522344793630	60	0.05438839925014991166785094378610665	150	0.01098378545284232898904264175143908	58	0.01053647828303933345339693516962143	60	0.00569957422421311313970315737265082	32	
114	0.01015989971176279108022733055349818	59	0.01090764639345597440678314882234190	60	0.05496628073440998352161557249928592	150	0.01015989971176277893716299871584852	59	0.01090764639345599522346486054402703	60	0.00694397017808343498118661685225561	31	
115	0.00880158390230243586893621454692038	61	0.01071737274657303187752610540428577	54	0.05020047052874689053059142906931811	150	0.00880158390230242025642493075565653	61	0.01071737274657303881642000931151415	54	0.00611738051024783222042735530976643	35	
116	0.00999710060985609973160936903013862	59	0.01139425704987502736831306293652233	57	0.05359896922533202712202182738110423	150	0.00999710060985607371075722937803221	59	0.01139425704987503083776001489013652	57	0.00645278841495843837050561120349812	34	
117	0.01030012103641225230943323509791298	59	0.01058385463664146021456335944321836	55	0.05275796323049006947281114321413042	150	0.01030012103641222975802804739942076	59	0.01058385463664147409235116725767512	55	0.00681494398013065844771363188669966	36	
118	0.01097145021537355470686581071504406	56	0.01191045323174763810591958446138960	56	0.05899638607540678286733637492034177	150	0.01097145021537353042073714703974474	56	0.01191045323174766065732477215988183	56	0.00805238238792326151138656342709510	38	
119	0.01083488641899909427079862211940053	61	0.00992171536035474713188797579732636	58	0.05450459096970656364122831405438774	150	0.01083488641899906824994648246729412	61	0.00992171536035476968329316349581859	58	0.00839501350662245210410006279744266	31	
120	0.01062764235295148539106602214587838	60	0.00992167995862908158599680064071435	58	0.05266483434456150497515736219611426	150	0.01062764235295150100357730593714223	60	0.00992167995862907811654984868710017	58	0.00667220825771152031141708604877749	32	
121	0.00964331749439957704173043140372101	60	0.00982510077075670479329616568975325	57	0.05092807019234461829437776714257780	150	0.00964331749439959612368866714859905	60	0.00982510077075671173219006959698163	57	0.00725425145605144289229215814884810	33	
122	0.00981443066810711549352586047234581	56	0.01229913960220718402438500049811410	54	0.05964446274371028311467313187677064	150	0.00981443066810712763659019230999547	56	0.01229913960220717882021457256769281	54	0.01041556604847065047037002472052336	40	
123	0.01011605236424502340941700140319881	55	0.00990884862569935825904465787061781	56	0.05424823091902462868230117010170943	150	0.01011605236424503208303438128723428	55	0.00990884862569934611598032603296815	56	0.00947411778307423457778924102967721	39	
124	0.01089432076399670691613241757522701	53	0.00850527713758913485320167779946132	58	0.05317903795877913786238622151358868	150	0.01089432076399671905919674941287667	53	0.00850527713758913138375472584584713	58	0.00940819623000042903893103130030795	39	
125	0.00915350901435956453011666411612168	58	0.00910522082885530624485337369833360	59	0.05046025886597940018907237913481367	150	0.00915350901435957320373404400015716	58	0.00910522082885530277540642174471941	59	0.00935676844219318452899880611539629	33	
126	0.01046626726889534828024430623827357	61	0.01255011534323921193467832324586198	55	0.06018620787504635333275970765498641	150	0.01046626726889535868858516209911613	61	0.01255011534323920326106094336182650	55	0.00928345649996177926799312274397380	34	
127	0.01097609640869752142822157736645750	59	0.01261683582117413895962165781838848	51	0.06494401189802509466453273034858285	150	0.01097609640869753877545633713452844	59	0.01261683582117412161238689805031754	51	0.01266640923623988702895193370068228	40	
128	0.00855368903812187865443039669344216	62	0.01217581354651575339942404241355689	57	0.05528800797952308776483931751499767	150	0.00855368903812189947111210841512730	62	0.01217581354651573778691275862229304	57	0.01020693818671792978125534290256837	31	
129	0.00980126002882448360553624411295459	59	0.01206822660034830886621737278119326	56	0.05929729868887664151477778773369209	150	0.00980126002882449748332405192741135	59	0.01206822660034828804953566105950813	56	0.01075858103896218907757909022393505	35	
