,hm_data_likelihood,hyp_gene_likelihood,root,ref_gene_likelihood,rbf_ratio
0,14898.359031061605,3975.2304461346876,2943.4641141674365,2943.4641141674365,-1031.766331967251
1,14529.822155903785,3971.804403500953,2897.12593592822,2897.12593592822,-1074.678467572733
2,14318.147569827965,3953.9484512811646,2761.041276158197,2761.041276158197,-1192.9071751229676
3,14206.581184356863,3964.588676120052,2747.5813674482197,2747.5813674482197,-1217.007308671832
4,14202.04312322226,3944.541452377954,2777.3908593492715,2777.3908593492715,-1167.1505930286826
5,14199.828616119945,3996.446482560777,2894.2840130975374,2894.2840130975374,-1102.1624694632396
6,14178.768366604176,3928.520489323807,2727.7291572205513,2727.7291572205513,-1200.7913321032556
7,14180.388395778678,3964.6853418633377,2885.777349854262,2885.777349854262,-1078.9079920090758
8,14190.976491288053,3936.199226842907,2850.3531735463957,2850.3531735463957,-1085.8460532965114
9,14183.417660765532,3967.861072422523,2873.722408280323,2873.722408280323,-1094.1386641422
10,14166.528547057982,3968.8462270373207,2917.198857637797,2917.198857637797,-1051.6473693995235
11,14158.49438907481,3974.181642855971,2915.8195936617803,2915.8195936617803,-1058.3620491941906
12,14156.218349709068,3916.0272547471504,2656.440279106567,2656.440279106567,-1259.5869756405837
13,14151.111468952233,3956.6269906856014,2865.501307333825,2865.501307333825,-1091.1256833517764
14,14151.140256660237,3941.7285135627767,2760.5052032801423,2760.5052032801423,-1181.2233102826344
15,14153.575859218137,3897.160063353432,2558.2907164938256,2558.2907164938256,-1338.8693468596066
16,14150.984341642987,3925.996533348504,2671.2375064151947,2671.2375064151947,-1254.759026933309
17,14150.793667491398,3894.2966499482527,2640.4632459643435,2640.4632459643435,-1253.8334039839092
18,14154.863957603797,3897.083822314777,2649.8193781372747,2649.8193781372747,-1247.2644441775024
19,14154.195939967714,3918.9328227608958,2769.281789085432,2769.281789085432,-1149.6510336754636
20,14153.027280277427,3909.1564847641393,2715.8375820567744,2715.8375820567744,-1193.318902707365
21,14155.871081188412,3925.162275882018,2739.4548120956842,2739.4548120956842,-1185.7074637863338
22,14155.101479053092,3930.8913530151817,2846.041102934437,2846.041102934437,-1084.850250080745
23,14154.255128423094,3926.7787523442344,2741.6802847028657,2741.6802847028657,-1185.0984676413686
24,14159.008327201023,3894.288433343112,2584.256738218875,2584.256738218875,-1310.031695124237
25,14156.777716529929,3911.8223774792386,2659.542151200967,2659.542151200967,-1252.2802262782716
26,14159.618594826652,3888.4771414778825,2543.231584037064,2543.231584037064,-1345.2455574408186
27,14158.042154779854,3869.9559878548243,2359.0525523075917,2359.0525523075917,-1510.9034355472327
28,14157.016126333145,3851.843552349287,2171.1027940254116,2171.1027940254116,-1680.7407583238755
29,14158.312104673043,3838.3930502163876,2038.0779563970677,2038.0779563970677,-1800.3150938193198
30,14149.070354655358,3876.869981652915,2227.978450848358,2227.978450848358,-1648.891530804557
31,14151.286480458637,3838.781848869751,2174.9280566764155,2174.9280566764155,-1663.8537921933353
32,14152.699001213492,3865.044657140362,2229.22726789047,2229.22726789047,-1635.8173892498917
33,14145.868655902126,3855.799638810642,2275.6413025606703,2275.6413025606703,-1580.1583362499719
34,14143.512605757795,3880.5367928918654,2415.9351205844387,2415.9351205844387,-1464.6016723074267
35,14135.327004030665,3866.292668059561,2394.383524728101,2394.383524728101,-1471.9091433314602
36,14137.580088514515,3901.4907067048584,2554.1741490989652,2554.1741490989652,-1347.3165576058932
37,14136.918926148865,3875.261400770375,2388.070489802459,2388.070489802459,-1487.190910967916
38,14133.00142543309,3843.131608912568,2119.461835314952,2119.461835314952,-1723.6697735976159
39,14136.127320183945,3862.1483564989635,2294.5699570558754,2294.5699570558754,-1567.578399443088
40,14143.350226797424,3884.8234063144546,2403.947960813129,2403.947960813129,-1480.8754455013254
41,14143.465367633078,3857.7459814275226,2399.9020135614037,2399.9020135614037,-1457.8439678661189
42,14144.343307657395,3889.9559383248866,2543.0368858358124,2543.0368858358124,-1346.9190524890741
43,14142.417251622375,3870.7134365021348,2485.041124062247,2485.041124062247,-1385.6723124398877
44,14145.637339574625,3856.2141344468528,2382.0482069810096,2382.0482069810096,-1474.1659274658432
45,14138.331443735186,3859.307653005225,2489.0755054832944,2489.0755054832944,-1370.2321475219305
46,14141.811566854145,3893.927980466525,2523.8069194576246,2523.8069194576246,-1370.1210610089001
47,14142.91402268854,3886.0190323181773,2481.472949711584,2481.472949711584,-1404.5460826065932
48,14148.600899195073,3912.7570608761753,2556.90753863875,2556.90753863875,-1355.8495222374254
49,14143.083800432454,3873.2193577712283,2293.8038010449786,2293.8038010449786,-1579.4155567262496
50,14143.99636582559,3897.0222303656647,2448.9428306562063,2448.9428306562063,-1448.0793997094584
51,14141.613108711514,3931.610075006439,2640.8309050099456,2640.8309050099456,-1290.7791699964932
52,14145.235435966792,3901.9783161318965,2482.282959317258,2482.282959317258,-1419.6953568146387
53,14148.887333292756,3902.483592521143,2398.5451368114063,2398.5451368114063,-1503.9384557097364
54,14145.941582855232,3894.0500962615724,2374.2526852208543,2374.2526852208543,-1519.797411040718
55,14145.073287865262,3916.0188223813175,2405.96116611229,2405.96116611229,-1510.0576562690276
56,14139.644723801712,3935.1139901130946,2441.3673175021418,2441.3673175021418,-1493.7466726109528
57,14143.506256499692,3905.646338027967,2196.6519974917946,2196.6519974917946,-1708.9943405361723
58,14139.153241718846,3875.685686258483,2141.039016361397,2141.039016361397,-1734.6466698970862
59,14137.592586388066,3875.0448973818143,2090.679706864555,2090.679706864555,-1784.3651905172592
60,14147.14635043485,3904.75854635454,2264.754589110622,2264.754589110622,-1640.0039572439182
61,14141.38770492298,3933.096176094222,2362.068825273723,2362.068825273723,-1571.0273508204987
62,14143.010163681982,3905.0518357959672,2232.2022691220486,2232.2022691220486,-1672.8495666739186
63,14139.046286505749,3921.240787772114,2186.784554436126,2186.784554436126,-1734.4562333359877
64,14140.026108753882,3907.6251941598043,2137.624045052592,2137.624045052592,-1770.0011491072123
