,hypothesis,root,reference,E_ratio
70,-14722.777541914,-14722.781513287719,-14722.781513287719,-0.0039713737187412335
71,-14175.099590814,-14175.10325073806,-14175.10325073806,-0.0036599240611394634
72,-14676.039933941001,-14676.04371308197,-14676.04371308197,-0.0037791409686178667
73,-15060.643475816001,-15060.632013151335,-15060.632013151335,0.01146266466639645
74,-14737.347561348999,-14737.327612160567,-14737.327612160567,0.01994918843229243
75,-14783.930822941002,-14783.910815828858,-14783.910815828858,0.020007112143503036
76,-14939.003873868998,-14938.991498070201,-14938.991498070201,0.012375798796711024
77,-14484.985361248999,-14484.974855684766,-14484.974855684766,0.010505564232516917
78,-14442.129695616,-14442.11714613996,-14442.11714613996,0.012549476039566798
79,-14149.166392291001,-14149.151103600305,-14149.151103600305,0.01528869069625216
80,-13414.978105597,-13414.972599676978,-13414.972599676978,0.005505920022187638
81,-13468.628294836999,-13468.644274525795,-13468.644274525795,-0.015979688796505798
82,-13994.685979478001,-13994.702535890758,-13994.702535890758,-0.016556412756472128
83,-13845.003305463999,-13845.011455384156,-13845.011455384156,-0.008149920156938606
84,-14033.267946974,-14033.279366753195,-14033.279366753195,-0.011419779195421143
85,-13894.326655939,-13894.334887750185,-13894.334887750185,-0.00823181118539651
86,-14243.499571773,-14243.507994847982,-14243.507994847982,-0.00842307498169248
87,-14252.14544612,-14252.146468857409,-14252.146468857409,-0.0010227374095848063
88,-14648.856811255,-14648.844297758591,-14648.844297758591,0.012513496409155778
89,-14980.454110439,-14980.438718600726,-14980.438718600726,0.015391838272989844
90,-14945.714159078001,-14945.69880135101,-14945.69880135101,0.015357726990259835
91,-15123.385835081,-15123.399302008973,-15123.399302008973,-0.013466927972331177
92,-15377.213504548,-15377.227181325274,-15377.227181325274,-0.013676777272848994
93,-14773.290359475,-14773.295480196954,-14773.295480196954,-0.005120721953062457
94,-14654.86910215,-14654.870194666133,-14654.870194666133,-0.0010925161332124844
95,-14839.148498001001,-14839.144952960794,-14839.144952960794,0.003545040206518024
96,-14452.436043778,-14452.423793151474,-14452.423793151474,0.012250626525201369
97,-14110.13367859,-14110.14556685241,-14110.14556685241,-0.01188826241013885
98,-14450.19290393,-14450.205057855797,-14450.205057855797,-0.012153925797974807
99,-14097.397486771,-14097.395998967613,-14097.395998967613,0.0014878033871355
100,-14220.772902375,-14220.771402005337,-14220.771402005337,0.0015003696626081364
101,-14106.838748814,-14106.843408126048,-14106.843408126048,-0.004659312047806452
102,-14342.385656331002,-14342.39038984878,-14342.39038984878,-0.004733517778731766
103,-14254.260653071999,-14254.265272104463,-14254.265272104463,-0.004619032464688644
104,-14402.171747802,-14402.174765632039,-14402.174765632039,-0.0030178300385159673
105,-14898.034636061,-14898.038559502984,-14898.038559502984,-0.0039234419837157475
106,-14139.539886865,-14139.55019724459,-14139.55019724459,-0.010310379590009688
107,-14402.178127891999,-14402.18861630743,-14402.18861630743,-0.01048841543160961
108,-13806.095228379,-13806.093381009738,-13806.093381009738,0.0018473692616680637
109,-14077.726922575,-14077.725040967362,-14077.725040967362,0.0018816076390066883
110,-13500.32872267,-13500.324581216288,-13500.324581216288,0.004141453711781651
111,-13806.581126108998,-13806.583126532329,-13806.583126532329,-0.002000423330173362
112,-13580.620156639,-13580.61863194908,-13580.61863194908,0.001524689918369404
113,-13817.293084306,-13817.291217887167,-13817.291217887167,0.0018664188337425003
114,-14093.841725579,-14093.832790794775,-14093.832790794775,0.008934784224038594
115,-14290.773241281,-14290.764189157038,-14290.764189157038,0.00905212396173738
116,-14035.660494506,-14035.654818211202,-14035.654818211202,0.005676294798831805
117,-13954.259154017,-13954.251801067618,-13954.251801067618,0.007352949382038787
118,-14152.51722111,-14152.509770335706,-14152.509770335706,0.007450774293829454
119,-14169.795148941,-14169.796240914726,-14169.796240914726,-0.0010919737251242623
120,-14360.084830256,-14360.085935119365,-14360.085935119365,-0.0011048633641621564
121,-14473.141993457,-14473.144899459418,-14473.144899459418,-0.0029060024171485566
122,-13994.584655913,-13994.58005762535,-13994.58005762535,0.004598287650878774
123,-14138.472829405,-14138.47227997365,-14138.47227997365,0.0005494313500093995
124,-13618.828640963,-13618.822628008314,-13618.822628008314,0.006012954685502336
125,-13221.444022188001,-13221.440641027315,-13221.440641027315,0.003381160686330986
126,-13005.556713431,-13005.555770785155,-13005.555770785155,0.0009426458454981912
127,-12429.493824783998,-12429.488945013209,-12429.488945013209,0.004879770789557369
128,-12209.960715518,-12209.957738197156,-12209.957738197156,0.0029773208443657495
129,-12543.968482121001,-12543.965429040776,-12543.965429040776,0.0030530802250723355
130,-12364.369468842,-12364.37110075676,-12364.37110075676,-0.0016319147598551353
131,-12466.210083244,-12466.205554970553,-12466.205554970553,0.004528273446339881
132,-12410.506784999,-12410.505401501878,-12410.505401501878,0.0013834971214237157
133,-11820.774156358999,-11820.773500406034,-11820.773500406034,0.0006559529647347517
134,-12115.067956813999,-12115.065851970237,-12115.065851970237,0.002104843761117081
135,-12401.657213086999,-12401.660592657881,-12401.660592657881,-0.0033795708823163295
136,-12691.677690343,-12691.679622130088,-12691.679622130088,-0.0019317870883241994
137,-12128.801521891999,-12128.800139063545,-12128.800139063545,0.0013828284536430147
138,-12454.379949757,-12454.375758891962,-12454.375758891962,0.004190865038253833
139,-11822.181358768,-11822.179767939395,-11822.179767939395,0.001590828605912975
140,-11641.988136996999,-11641.987541172934,-11641.987541172934,0.0005958240653853863
141,-11295.519088081,-11295.51977777899,-11295.51977777899,-0.0006896979903103784
142,-11063.509342943,-11063.506724459354,-11063.506724459354,0.00261848364607431
143,-11122.583929806002,-11122.582519131412,-11122.582519131412,0.0014106745893514017
144,-11470.553940447,-11470.554827534725,-11470.554827534725,-0.0008870877245499287
145,-11607.554745468999,-11607.557839513938,-11607.557839513938,-0.0030940449396439362
146,-11191.009893525,-11191.007302380604,-11191.007302380604,0.0025911443972290726
147,-11470.21782607,-11470.215174570767,-11470.215174570767,0.0026514992332522525
148,-10962.275285591999,-10962.274424216816,-10962.274424216816,0.0008613751833763672
149,-10823.55361607,-10823.55323478233,-10823.55323478233,0.0003812876693700673
150,-11083.83994178,-11083.839473816413,-11083.839473816413,0.00046796358583378606
151,-11121.197975383,-11121.196889068597,-11121.196889068597,0.0010863144034374272
152,-10907.689004449001,-10907.68643696197,-10907.68643696197,0.002567487030319171
153,-11191.945152634,-11191.942525619237,-11191.942525619237,0.0026270147627656115
154,-11415.825808035,-11415.823131257011,-11415.823131257011,0.002676777989108814
155,-10607.774066024,-10607.774773272096,-10607.774773272096,-0.000707248096659896
156,-10809.438453465,-10809.4391748571,-10809.4391748571,-0.0007213920998765389
157,-10667.60544133,-10667.60403942415,-10667.60403942415,0.0014019058507983573
158,-10857.913492226,-10857.914938098209,-10857.914938098209,-0.0014458722089329967
159,-10776.967409871,-10776.967680400088,-10776.967680400088,-0.0002705290880840039
160,-10408.71862505,-10408.719944131506,-10408.719944131506,-0.0013190815061534522
161,-9877.372525062,-9877.370725822078,-9877.370725822078,0.0017992399207287235
162,-10158.379190467,-10158.380963005719,-10158.380963005719,-0.001772538718796568
163,-10329.057224101,-10329.059026031362,-10329.059026031362,-0.0018019303624896565
164,-10526.903691551,-10526.902997502733,-10526.902997502733,0.0006940482671780046
165,-10117.790020836,-10117.790394020709,-10117.790394020709,-0.00037318470822356176
166,-10362.404230823,-10362.4055026871,-10362.4055026871,-0.0012718640991806751
167,-10028.520086097,-10028.52015855883,-10028.52015855883,-7.246182940434664e-05
168,-9947.43268433,-9947.431467479486,-9947.431467479486,0.001216850514538237
169,-9832.093952541,-9832.093889037578,-9832.093889037578,6.350342118821573e-05
170,-9568.235457046,-9568.234371318893,-9568.234371318893,0.0010857271063287044
171,-9813.074077724,-9813.075029275285,-9813.075029275285,-0.0009515512847428909
172,-9605.316055816,-9605.31726481121,-9605.31726481121,-0.0012089952106180135
173,-9788.628412046999,-9788.628748209392,-9788.628748209392,-0.0003361623930686619
174,-9803.783774587,-9803.783822034387,-9803.783822034387,-4.744738726003561e-05
175,-9466.704383751,-9466.703219594143,-9466.703219594143,0.0011641568562481552
176,-9538.194119123,-9538.192948622565,-9538.192948622565,0.0011705004344548797
177,-9749.656093042,-9749.65603076109,-9749.65603076109,6.228090933291242e-05
178,-9826.078408725,-9826.079091651867,-9826.079091651867,-0.0006829268677392974
179,-9858.700835956,-9858.69968801501,-9858.69968801501,0.001147940989540075
180,-9489.203930513,-9489.203357966957,-9489.203357966957,0.000572546043258626
181,-9629.439326625,-9629.438745564867,-9629.438745564867,0.0005810601342091104
182,-9743.817345904,-9743.816310202983,-9743.816310202983,0.0010357010178267956
183,-9277.960388962,-9277.96014947988,-9277.96014947988,0.00023948211855895352
184,-9275.745526298,-9275.744935306388,-9275.744935306388,0.0005909916126256576
185,-9098.779987319,-9098.779081811255,-9098.779081811255,0.000905507744391798
186,-9065.299421514,-9065.298825290183,-9065.298825290183,0.000596223817410646
187,-8885.150424671,-8885.14967868369,-8885.14967868369,0.0007459873086190782
188,-8730.484305431,-8730.484030708156,-8730.484030708156,0.0002747228445514338
189,-8390.655396659,-8390.654710037981,-8390.654710037981,0.0006866210187581601
190,-8361.538102437,-8361.53756021916,-8361.53756021916,0.0005422178401204292
191,-8500.15683905,-8500.156257012877,-8500.156257012877,0.0005820371225127019
192,-8270.779734075,-8270.780085655993,-8270.780085655993,-0.00035158099308318924
193,-8494.371101335,-8494.371183854997,-8494.371183854997,-8.251999679487199e-05
194,-8403.724297134,-8403.72433677413,-8403.72433677413,-3.9640130125917494e-05
195,-8102.903074713001,-8102.902508134879,-8102.902508134879,0.0005665781218340271
196,-8206.590525288,-8206.589846218862,-8206.589846218862,0.0006790691386413528
197,-7976.265745752,-7976.26580840855,-7976.26580840855,-6.265654974413337e-05
198,-8036.126894629,-8036.126956949532,-8036.126956949532,-6.232053146959515e-05
199,-7516.05355085,-7516.053886394878,-7516.053886394878,-0.00033554487799847266
200,-7640.9335721669995,-7640.933911176448,-7640.933911176448,-0.00033900944890774554
201,-7698.523421706999,-7698.523765239131,-7698.523765239131,-0.00034353213141002925
202,-7408.396553161,-7408.396208696343,-7408.396208696343,0.0003444646572461352
203,-7561.845067741,-7561.844715742395,-7561.844715742395,0.0003519986048559076
204,-7244.934660793,-7244.934105809325,-7244.934105809325,0.0005549836751015391
205,-7387.622332241999,-7387.622466662496,-7387.622466662496,-0.0001344204965789686
206,-7514.32160846,-7514.32174693264,-7514.32174693264,-0.00013847264017385896
207,-7534.437622718,-7534.438065087518,-7534.438065087518,-0.0004423695181685616
208,-7573.166447123001,-7573.1668895579105,-7573.1668895579105,-0.0004424349099281244
209,-7155.378127616999,-7155.377777130626,-7155.377777130626,0.00035048637346335454
210,-7271.283487261,-7271.283134027083,-7271.283134027083,0.0003532339169396437
211,-6964.91298574,-6964.912721834315,-6964.912721834315,0.0002639056856423849
212,-7070.888308932,-7070.888041863647,-7070.888041863647,0.0002670683525138884
213,-6951.079840281999,-6951.07963129396,-6951.07963129396,0.00020898803904856322
214,-6369.421128874,-6369.421200228686,-6369.421200228686,-7.135468604246853e-05
215,-6492.654288554,-6492.654455028822,-6492.654455028822,-0.00016647482152620796
216,-6157.808509618,-6157.808730242404,-6157.808730242404,-0.00022062440348236123
217,-6227.903247249,-6227.903511221992,-6227.903511221992,-0.00026397299188829493
218,-6055.898508818001,-6055.8984248395245,-6055.8984248395245,8.397847614105558e-05
219,-6135.643308375,-6135.64322358585,-6135.64322358585,8.478914969600737e-05
220,-6219.673597693,-6219.6734326659835,-6219.6734326659835,0.00016502701691933908
221,-5890.980215675,-5890.980172991046,-5890.980172991046,4.268395423423499e-05
222,-5749.498040779,-5749.498161271408,-5749.498161271408,-0.0001204924083140213
223,-5844.62741732,-5844.627538348361,-5844.627538348361,-0.00012102836080885027
224,-5673.041101975,-5673.04092731938,-5673.04092731938,0.00017465561995777534
225,-5709.204839981,-5709.204663039749,-5709.204663039749,0.00017694125108391745
226,-5760.696355635,-5760.696327199,-5760.696327199,2.8436000320652965e-05
227,-5810.95606276,-5810.956099735163,-5810.956099735163,-3.6975162402086426e-05
228,-5837.123477996999,-5837.123513618299,-5837.123513618299,-3.5621299502963666e-05
229,-5918.864326121,-5918.864081723828,-5918.864081723828,0.0002443971716274973
230,-5902.010551343001,-5902.010308482709,-5902.010308482709,0.00024286029201903148
231,-5931.577764330999,-5931.577845970294,-5931.577845970294,-8.163929487636779e-05
232,-5698.959175813001,-5698.958924939759,-5698.958924939759,0.00025087324229389196
233,-5561.728463291,-5561.728598078139,-5561.728598078139,-0.0001347871393591049
234,-5620.376429757,-5620.376563899908,-5620.376563899908,-0.00013414290879154578
235,-5683.792028595,-5683.792065230421,-5683.792065230421,-3.663542065623915e-05
236,-5672.650173536,-5672.650208661311,-5672.650208661311,-3.512531111482531e-05
237,-5678.287104403001,-5678.287235051294,-5678.287235051294,-0.00013064829363429453
238,-5405.528377642,-5405.528140621716,-5405.528140621716,0.00023702028374827933
239,-5247.232391575,-5247.232273719684,-5247.232273719684,0.00011785531660279958
240,-4921.90238463,-4921.902516918612,-4921.902516918612,-0.0001322886118941824
241,-4990.044115791,-4990.043919219546,-4990.043919219546,0.0001965714536709129
242,-4732.529071812,-4732.529186649699,-4732.529186649699,-0.00011483769867481897
243,-4783.738569368,-4783.738579199169,-4783.738579199169,-9.831169336393941e-06
244,-4873.2675099690005,-4873.267444215028,-4873.267444215028,6.575397219421575e-05
245,-4894.990157652001,-4894.990093498147,-4894.990093498147,6.415385360014625e-05
246,-4989.4894090709995,-4989.489410563895,-4989.489410563895,-1.4928955351933837e-06
247,-5004.61455847,-5004.61456088208,-5004.61456088208,-2.4120799935190007e-06
248,-4994.062756098,-4994.06275623821,-4994.06275623821,-1.4020952221471816e-07
249,-4903.992506431,-4903.992626834628,-4903.992626834628,-0.00012040362798870774
250,-4736.11917416,-4736.119228584371,-4736.119228584371,-5.442437122837873e-05
251,-4518.256403332,-4518.256371322139,-4518.256371322139,3.200986157025909e-05
252,-4360.581959902001,-4360.582004894963,-4360.582004894963,-4.4992962102696765e-05
253,-4236.088428252,-4236.088356002119,-4236.088356002119,7.224988075904548e-05
254,-4052.3115269940004,-4052.3115228138313,-4052.3115228138313,4.180169071332784e-06
255,-4107.796122859,-4107.796117797131,-4107.796117797131,5.061869160272181e-06
256,-4137.0657591340005,-4137.065623795656,-4137.065623795656,0.0001353383440800826
257,-3995.949245912,-3995.949204866327,-3995.949204866327,4.10456732424791e-05
258,-3826.188745603,-3826.1886949218783,-3826.1886949218783,5.068112159278826e-05
259,-3877.375046581,-3877.3749972564888,-3877.3749972564888,4.932451111017144e-05
260,-3934.1799135509996,-3934.1798651323375,-3934.1798651323375,4.841866211791057e-05
261,-3896.4460049540003,-3896.445893581658,-3896.445893581658,0.0001113723424168711
262,-3742.230052055,-3742.2299819053505,-3742.2299819053505,7.014964967311244e-05
263,-3782.467896203,-3782.4678541627463,-3782.4678541627463,4.204025344733964e-05
264,-3645.749357465,-3645.749276309316,-3645.749276309316,8.115568380162586e-05
265,-3524.313854223,-3524.3137814864594,-3524.3137814864594,7.273654046002775e-05
266,-3550.836540341,-3550.836466245916,-3550.836466245916,7.409508361888584e-05
267,-3426.205287615,-3426.205234267868,-3426.205234267868,5.334713205229491e-05
268,-3229.7017052959995,-3229.701699272646,-3229.701699272646,6.023353762429906e-06
269,-3274.685884414,-3274.685887133954,-3274.685887133954,-2.7199539545108564e-06
270,-3290.619297814,-3290.619269039191,-3290.619269039191,2.8774809379683575e-05
271,-3098.3716437259995,-3098.3716411821792,-3098.3716411821792,2.5438203010708094e-06
272,-3010.2278104459997,-3010.22777462499,-3010.22777462499,3.582100953281042e-05
273,-2936.2074430879998,-2936.2073845510367,-2936.2073845510367,5.8536963024380384e-05
274,-2928.929061896,-2928.9290531964275,-2928.9290531964275,8.699572390469257e-06
275,-2926.2653247020003,-2926.265315622845,-2926.265315622845,9.079155461222399e-06
276,-2880.100332361,-2880.1002826759186,-2880.1002826759186,4.968508119418402e-05
277,-2862.216341072,-2862.216274355771,-2862.216274355771,6.671622895737528e-05
278,-2875.426200968,-2875.4261328543143,-2875.4261328543143,6.811368575654342e-05
279,-2750.45332475,-2750.4532618970297,-2750.4532618970297,6.285297013164381e-05
280,-2782.88895764,-2782.8888930549924,-2782.8888930549924,6.458500774897402e-05
281,-2656.498299388,-2656.4982355224815,-2656.4982355224815,6.386551831383258e-05
282,-2639.067285484,-2639.0672212460595,-2639.0672212460595,6.423794047805131e-05
283,-2636.025223466,-2636.0251609058173,-2636.0251609058173,6.256018286876497e-05
284,-2645.135107351,-2645.1350610222867,-2645.1350610222867,4.632871332432842e-05
285,-2599.5414033479997,-2599.541360593409,-2599.541360593409,4.2754590594995534e-05
286,-2432.3151269689997,-2432.315081278491,-2432.315081278491,4.569050861391588e-05
287,-2320.5607618070003,-2320.560724150652,-2320.560724150652,3.76563484678627e-05
288,-2262.811056914,-2262.811027904566,-2262.811027904566,2.900943400163669e-05
289,-2263.370272583,-2263.370265624856,-2263.370265624856,6.958143785595894e-06
290,-2147.211342106,-2147.21128186312,-2147.21128186312,6.024287995387567e-05
291,-2184.328305161,-2184.328243409507,-2184.328243409507,6.175149292175774e-05
292,-2176.974218838,-2176.9741559933586,-2176.9741559933586,6.284464143391233e-05
293,-2171.644787544,-2171.64472485105,-2171.64472485105,6.269294999583508e-05
294,-2077.880516365,-2077.8805027711633,-2077.8805027711633,1.3593836683867266e-05
295,-1957.748605926,-1957.7485482479365,-1957.7485482479365,5.7678063512867084e-05
296,-1908.206979711,-1908.2069353332427,-1908.2069353332427,4.437775737642369e-05
297,-1848.3723391839999,-1848.3722944272636,-1848.3722944272636,4.475673631532118e-05
298,-1863.9713477070002,-1863.971304381124,-1863.971304381124,4.332587627686735e-05
299,-1868.764986708,-1868.764942151599,-1868.764942151599,4.455640100786695e-05
300,-1876.472098694,-1876.472055692168,-1876.472055692168,4.300183195482532e-05
301,-1890.944122329,-1890.9440786928562,-1890.9440786928562,4.3636143800540594e-05
302,-1900.5447647770002,-1900.5447314662024,-1900.5447314662024,3.331079778945423e-05
303,-1911.051011981,-1911.050977488807,-1911.050977488807,3.449219320827979e-05
304,-1906.643229106,-1906.6431937010611,-1906.6431937010611,3.54049388988642e-05
305,-1881.9936563729998,-1881.993622458101,-1881.993622458101,3.3914898722287035e-05
306,-1798.379488727,-1798.379457905629,-1798.379457905629,3.0821371183265e-05
307,-1741.6395274929998,-1741.639511308928,-1741.639511308928,1.618407191017468e-05
308,-1665.319729556,-1665.3197141943945,-1665.3197141943945,1.5361605619546026e-05
309,-1672.4482487720002,-1672.4482092907283,-1672.4482092907283,3.948127186959027e-05
310,-1679.463983535,-1679.4639625059006,-1679.4639625059006,2.102909934365016e-05
311,-1675.418792145,-1675.4187702088864,-1675.4187702088864,2.1936113625997677e-05
312,-1654.211290339,-1654.2112775920154,-1654.2112775920154,1.2746984566547326e-05
313,-1612.618188757,-1612.6181520798207,-1612.6181520798207,3.6677179423350026e-05
314,-1633.920365424,-1633.9203422879325,-1633.9203422879325,2.313606751158659e-05
315,-1567.674778913,-1567.6747338290875,-1567.6747338290875,4.508391248236876e-05
316,-1562.4480756960002,-1562.4480318082146,-1562.4480318082146,4.3887785523111233e-05
317,-1553.079627739,-1553.0796118503065,-1553.0796118503065,1.5888693496890482e-05
318,-1560.544766001,-1560.5447492232913,-1560.5447492232913,1.677770865171624e-05
319,-1471.80413742,-1471.8040969678336,-1471.8040969678336,4.0452166331306216e-05
320,-1487.4114645379998,-1487.4114323544914,-1487.4114323544914,3.2183508437810815e-05
321,-1492.89472703,-1492.8946948339972,-1492.8946948339972,3.2196002848650096e-05
322,-1499.373103689,-1499.373088142197,-1499.373088142197,1.554680284243659e-05
323,-1434.162056607,-1434.1620405762292,-1434.1620405762292,1.6030770893848967e-05
324,-1433.81573548,-1433.815721665904,-1433.815721665904,1.3814096064379555e-05
325,-1445.603532298,-1445.603517455572,-1445.603517455572,1.4842427844996564e-05
326,-1450.257648942,-1450.2576117056528,-1450.2576117056528,3.723634722518909e-05
327,-1381.361752129,-1381.3617159704738,-1381.3617159704738,3.615852619986981e-05
328,-1381.409955683,-1381.4099357685573,-1381.4099357685573,1.9914442646040698e-05
329,-1371.899435045,-1371.8994138420635,-1371.8994138420635,2.120293652296823e-05
330,-1369.836221211,-1369.8362001942623,-1369.8362001942623,2.1016737719037337e-05
331,-1297.1451664239999,-1297.1451410744135,-1297.1451410744135,2.534958639444085e-05
332,-1243.276532532,-1243.2765111040007,-1243.2765111040007,2.1427999172374257e-05
333,-1214.468350935,-1214.4683275034631,-1214.4683275034631,2.3431536874340964e-05
334,-1211.212115295,-1211.2120963402758,-1211.2120963402758,1.8954724282593816e-05
335,-1145.952199845,-1145.9521834422499,-1145.9521834422499,1.6402750134147936e-05
336,-1156.782972188,-1156.7829465155446,-1156.7829465155446,2.567245542195451e-05
337,-1108.581689675,-1108.5816607204456,-1108.5816607204456,2.8954554409210687e-05
338,-1085.886766708,-1085.886750378276,-1085.886750378276,1.6329724076058483e-05
339,-1035.024499338,-1035.0244738318415,-1035.0244738318415,2.5506158408461488e-05
340,-1043.418443753,-1043.41841901789,-1043.41841901789,2.4735109946050216e-05
341,-1038.026635254,-1038.026619337651,-1038.026619337651,1.5916348957034643e-05
342,-1045.346177053,-1045.3461618839492,-1045.3461618839492,1.5169050811891793e-05
343,-1046.334187302,-1046.334166928751,-1046.334166928751,2.03732488444075e-05
344,-1056.6775228689999,-1056.6775030058147,-1056.6775030058147,1.9863185116264503e-05
345,-1015.174715757,-1015.1746979969744,-1015.1746979969744,1.7760025571078586e-05
346,-1018.8757452560001,-1018.8757318042371,-1018.8757318042371,1.345176292488759e-05
347,-1021.4306273410001,-1021.4306142855257,-1021.4306142855257,1.305547436913912e-05
348,-976.076569596,-976.0765487114093,-976.0765487114093,2.0884590753667e-05
349,-967.935905619,-967.9358837319467,-967.9358837319467,2.188705332173413e-05
350,-906.7327276689999,-906.7327069742538,-906.7327069742538,2.069474612653721e-05
351,-907.005559177,-907.0055453236272,-907.0055453236272,1.3853372820449295e-05
352,-868.88489142,-868.8848711016723,-868.8848711016723,2.0318327756285726e-05
353,-810.5833902810001,-810.5833707700715,-810.5833707700715,1.9510928609633993e-05
354,-811.266345209,-811.2663244811104,-811.2663244811104,2.0727889591398707e-05
355,-799.184158964,-799.1841430517804,-799.1841430517804,1.591221951002808e-05
