,logPrior,time_stats,num_coal,theta_root,P_Z_M,P_Z_M0
0,32.150756,0.076425,310,0.000111816,2707.0106309999996,2351.970007230122
1,32.173697,0.079467,310,0.000106313,2693.118709,2303.622257905339
2,32.007327000000004,0.084969,310,0.00011209,2673.438272,2276.6575974285925
3,31.948909000000004,0.080239,310,0.00010635399999999999,2691.74102,2296.53210888144
4,32.005654,0.084338,310,0.000102742,2672.065435,2240.823693548792
5,32.097713,0.07244,310,9.733100000000001e-05,2728.960777,2334.2030440247063
6,32.010279,0.07714,310,0.00010271399999999999,2704.212219,2310.7624984787817
7,32.036499,0.08071,310,9.933700000000001e-05,2685.772742,2259.6564974706516
8,32.051079,0.081135,310,9.9513e-05,2687.436424,2256.2739180071894
9,32.060179999999995,0.083878,310,9.3785e-05,2675.400019,2195.6076006180083
10,32.122710999999995,0.084537,310,9.192799999999999e-05,2679.789884,2176.572021901876
11,32.145233000000005,0.08089,310,9.1779e-05,2687.144808,2215.3187082729596
12,32.08077,0.076903,310,9.588399999999999e-05,2712.1187809999997,2281.06871860265
13,32.003482,0.078541,310,9.5355e-05,2696.1829510000002,2261.1563547796636
14,31.975036,0.076761,310,9.643000000000001e-05,2708.305478,2285.3223114310713
15,31.980213,0.07714800000000001,310,9.6918e-05,2702.878433,2283.772543796011
16,31.809232,0.08985399999999999,310,9.389e-05,2660.6027329999997,2132.6119683515244
17,31.728105,0.082495,310,9.752799999999999e-05,2691.384889,2231.980998339136
18,31.602946999999997,0.090045,310,0.0001008,2661.638055,2174.307437266383
19,31.577222999999996,0.10178999999999999,310,0.00010624200000000002,2613.488275,2093.2151821986095
20,31.680979999999998,0.086799,310,9.981e-05,2671.905455,2201.028381137198
21,31.610635,0.096467,310,9.564e-05,2632.421899,2075.2536351201634
22,31.583201000000003,0.09778400000000001,310,9.321399999999999e-05,2634.968598,2042.8385719940493
23,31.503290999999997,0.091663,310,9.5659e-05,2653.780772,2125.6124482811097
24,31.506766,0.097663,310,9.9549e-05,2634.87611,2090.4278474652683
25,31.534259999999996,0.092317,310,0.000103159,2654.210664,2165.5396322215784
26,31.678289000000003,0.089602,310,0.00010084899999999998,2657.787015,2178.9835191668903
27,31.886102,0.088027,310,9.5993e-05,2666.881427,2165.7437822504176
28,31.792757,0.089684,310,0.00010026299999999999,2661.3561219999997,2174.7794136490425
29,31.845004,0.081135,310,0.00010358700000000001,2691.429227,2275.9015732443913
30,31.972281,0.080843,310,0.00010092200000000001,2687.753159,2266.1916662535127
31,31.907203000000003,0.088029,310,0.000104965,2660.37949,2216.4085620553315
32,31.936360999999998,0.08995,310,9.850499999999999e-05,2660.82768,2161.5990166968786
33,31.803462,0.093264,310,9.7549e-05,2642.394056,2121.7005480201833
34,31.682727000000003,0.087617,310,0.00010185299999999999,2658.907072,2204.1594745471607
35,31.669006,0.087469,310,9.8307e-05,2658.172003,2185.620848815481
36,31.623312,0.09979,310,0.00010227899999999999,2622.540951,2087.4309395396945
37,31.421840999999997,0.094829,310,0.000107213,2637.206594,2163.998851374365
38,31.260215999999996,0.110884,310,0.000113173,2591.886908,2051.945108503714
39,31.104295,0.10540899999999999,310,0.000117856,2608.9719809999997,2124.76213466771
40,30.903962,0.10316800000000001,310,0.00012064,2610.110083,2156.740104828914
41,31.120539,0.104019,310,0.00011460399999999999,2605.759685,2120.1857827180174
42,31.120993,0.102556,310,0.00011794799999999999,2613.415254,2149.406491278165
43,31.02757,0.100938,310,0.00011477500000000001,2618.448569,2147.91966772111
44,31.017321999999997,0.107804,310,0.000109512,2597.280212,2057.5097822460257
45,31.198110999999997,0.10449100000000001,310,0.00010828899999999999,2607.261018,2080.467603824054
46,31.029439,0.096524,310,0.000112155,2630.410804,2173.8901499728863
47,30.833880999999998,0.11557,310,0.00011840200000000001,2574.625895,2041.635873430729
48,30.899362,0.106253,310,0.00012324700000000002,2600.230279,2143.1705618528395
49,30.840258000000002,0.10289000000000001,310,0.00012827299999999998,2611.081941,2190.7766902592066
50,30.790318,0.11115599999999999,310,0.000132096,2582.336558,2142.311005920417
51,30.746821999999998,0.105149,310,0.000126518,2606.6025600000003,2166.065543737334
52,30.639389,0.10505,310,0.00012200899999999999,2604.255912,2147.4124498409346
53,30.596453000000004,0.109696,310,0.00012672299999999997,2592.143706,2131.026709935395
54,30.549229999999998,0.117822,310,0.000131075,2561.521183,2087.3053501175777
55,30.444482,0.120126,310,0.000126651,2560.425823,2048.3584946100405
56,30.375514000000003,0.12196800000000001,310,0.00012174200000000001,2556.220945,2007.2372581993977
57,30.486114,0.10856400000000001,310,0.000117096,2595.911164,2094.0190161343244
58,30.359009999999998,0.11436500000000001,310,0.00012044299999999999,2584.087334,2062.882854054361
59,30.427468,0.13029300000000002,310,0.000116318,2537.941698,1903.07749930956
60,30.617984000000003,0.11630399999999999,310,0.00011121000000000001,2579.4476210000003,1991.3383707926505
61,30.591395000000002,0.112603,310,0.000115242,2583.362744,2049.002914030787
62,30.670030999999998,0.108931,310,0.00011713100000000001,2589.503135,2091.070165389609
63,30.584312,0.118815,310,0.000123136,2567.625235,2040.6554550905512
64,30.704099,0.11871,310,0.00011853200000000001,2561.489494,2015.87547520388
65,30.549671999999997,0.11526700000000001,310,0.000122785,2579.7994489999996,2067.678070314818
66,30.556641,0.115927,310,0.00012597700000000002,2573.786368,2078.2695673873695
67,30.683778000000004,0.11215699999999999,310,0.00012164999999999999,2582.134194,2087.3633447892034
68,30.791446,0.107698,310,0.000124874,2600.074879,2138.765924994824
69,30.57793,0.119522,310,0.00013044899999999998,2560.652204,2071.4439080825955
70,30.389974,0.11429500000000001,310,0.000130826,2580.883109,2113.14343305496
71,30.559136,0.10699700000000001,310,0.00012592000000000001,2603.7936649999997,2148.91134995176
72,30.556682000000002,0.10938699999999998,310,0.000131056,2593.9716489999996,2151.5817713731085
73,30.630283000000002,0.125168,310,0.00012552600000000002,2543.959806,2002.4568961184384
74,30.592893,0.129414,310,0.00012006299999999999,2534.624526,1935.514640545194
75,30.53104,0.12223900000000001,310,0.00011581999999999999,2554.13653,1969.1301409125047
76,30.428951,0.119648,310,0.00011803399999999999,2563.690521,2005.0083300621461
77,30.352371,0.11598599999999999,310,0.00012285,2582.827731,2062.1580441356955
78,30.333303000000004,0.125228,310,0.00012614100000000002,2546.130551,2005.3277291377208
79,30.175996,0.121116,310,0.000123791,2554.465995,2025.5285567029714
80,30.053978000000004,0.126723,310,0.000123314,2545.755594,1977.4715010241769
81,29.978123999999998,0.140994,310,0.00012360599999999998,2512.2627390000002,1863.7103989321317
82,29.836447999999997,0.132293,310,0.000123765,2528.728323,1935.079891794258
83,29.947665999999998,0.12169100000000001,310,0.000125223,2556.782943,2028.5597741695262
84,30.004257,0.12316300000000001,310,0.000122062,2561.101485,1999.2598678825964
85,29.955301000000002,0.130184,310,0.00012192100000000001,2543.3911829999997,1940.864783554038
86,30.118532000000002,0.11931099999999999,310,0.000127999,2565.444136,2061.432469289468
87,29.879426000000002,0.115601,310,0.00012738000000000002,2571.755433,2087.531073590264
88,29.854188,0.128885,310,0.00013237900000000001,2541.583919,2009.520416983301
89,29.821828999999997,0.129745,310,0.000138581,2539.8920510000003,2032.6933957285535
90,29.575711,0.125431,310,0.00014308700000000002,2552.980184,2082.4069794348143
91,29.436197999999997,0.135217,310,0.00014937499999999999,2528.238788,2040.4629128680767
92,29.3695,0.135771,310,0.00014111400000000002,2532.094594,2001.180800274126
93,29.376513,0.134694,310,0.000145798,2534.6634440000003,2029.355214110239
94,29.421825,0.146358,310,0.000141695,2507.450481,1929.1353598870542
95,29.27143,0.14549600000000001,310,0.00014921200000000002,2505.997559,1970.9239469646866
96,29.290824,0.140952,310,0.000156188,2511.081185,2029.4042793684853
97,29.079894,0.132023,310,0.00015606299999999999,2533.038432,2086.1437251573307
98,29.21759,0.143559,310,0.000149308,2508.192086,1984.3246999644734
99,29.237863,0.143609,310,0.000149864,2497.0698199999997,1986.4059942436543
100,29.396228999999998,0.143242,310,0.000150156,2499.177472,1990.1101713739442
101,29.542336,0.13856500000000002,310,0.00014650299999999998,2511.138708,2005.8828588508322
102,29.417848,0.132575,310,0.00014004000000000002,2529.6157670000002,2018.9923873847818
103,29.434941,0.145732,310,0.000135189,2493.7995370000003,1898.6279068071199
104,29.312203000000004,0.135138,310,0.00014021299999999998,2520.076085,2001.4983954947634
105,29.224598999999998,0.14418599999999998,310,0.00014425299999999998,2503.1954600000004,1956.9620629431192
106,29.250844,0.14690999999999999,310,0.000144892,2495.494408,1941.199806324426
107,28.976316999999998,0.140192,310,0.00014906700000000001,2514.039494,2005.8581661816652
108,28.859228,0.153582,310,0.000155308,2478.837468,1944.7201243825311
109,28.765990999999996,0.141337,310,0.00015558399999999998,2501.82544,2024.6274202582922
110,28.715342,0.140576,310,0.00015934,2503.929814,2043.4221740653052
111,28.642805,0.153835,310,0.000159778,2479.623709,1962.0057984555494
112,28.496205,0.16172899999999998,310,0.000153671,2461.543826,1884.454874176389
113,28.822017,0.14826,310,0.000151123,2494.678571,1961.0195687807352
114,28.758159000000003,0.162188,310,0.00014392200000000002,2473.677794,1830.2937698627175
115,28.806024,0.149097,310,0.00014947700000000002,2491.3698679999998,1948.0119102690032
116,28.488353999999998,0.156313,310,0.000158153,2485.523283,1939.6136975729887
117,28.324443,0.1576,310,0.000165598,2483.697533,1962.017002676257
118,28.534952,0.159867,310,0.000160352,2474.274394,1926.7233612105852
119,28.491379,0.152602,310,0.000156464,2488.681822,1955.9908481270165
120,28.643362,0.157803,310,0.00016062799999999998,2481.795717,1940.752868022836
121,28.350067,0.16312000000000001,310,0.00016716900000000003,2475.443547,1935.0132610585522
122,28.451973,0.155498,310,0.000171817,2475.897551,1997.2695724685673
123,28.397484999999996,0.159088,310,0.00017880400000000002,2476.882432,2000.199916022997
124,28.519737,0.16405699999999998,310,0.00017880400000000002,2454.624996,1972.4097099873384
125,28.399715000000004,0.144189,310,0.00018559000000000002,2494.696974,2101.4642697035956
126,28.201833,0.160274,310,0.00018596599999999997,2467.969085,2015.9133882053068
127,28.053089,0.167184,310,0.000196333,2465.754103,2009.409262919376
128,28.097305,0.159072,310,0.000200827,2476.121344,2061.841578611361
129,28.477009000000002,0.151881,310,0.00019286000000000002,2489.165703,2078.955448290632
130,28.784233,0.148807,310,0.00018485099999999998,2490.1749059999997,2074.612847455012
131,28.829539,0.144206,310,0.00017819599999999999,2498.067299,2081.734860167809
132,28.875297999999997,0.13994700000000002,310,0.000181024,2509.073802,2113.023380251749
133,28.745373999999998,0.13003,310,0.000187063,2534.704259,2180.822395813664
134,28.705840999999996,0.142037,310,0.00018643599999999997,2510.293052,2115.122679991113
135,28.550675,0.131554,310,0.000192732,2537.108336,2184.1059388191766
136,28.412861,0.149233,310,0.000183777,2490.525128,2069.396686650959
137,28.269795000000002,0.150828,310,0.000189058,2497.481721,2074.860284061207
138,28.320930999999998,0.151937,310,0.000193638,2495.515989,2080.58232069472
139,28.308858,0.145326,310,0.000186801,2503.8663899999997,2098.398015759363
140,28.245836999999998,0.145405,310,0.00019485700000000002,2493.4217329999997,2117.0675623312727
141,28.195490000000003,0.160428,310,0.00019439900000000002,2465.113996,2038.7597883692742
142,28.039802,0.16422,310,0.000187861,2459.717699,2000.4592208931722
143,28.154107,0.15804,310,0.000196617,2468.540937,2056.697807071576
144,28.347038,0.158498,310,0.000197384,2476.99034,2056.2939168301336
145,28.591377,0.13759100000000002,310,0.00018842499999999999,2519.770255,2143.470617107352
146,28.704765000000002,0.141835,310,0.000181379,2515.690502,2103.520005866414
147,28.727328000000004,0.15269000000000002,310,0.00016930900000000003,2491.311873,2005.0068162668645
