iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B__mig_stats	D->B__num_migs	
616	0.01675765726257774645979736760637024	132	0.01753122306794754892145249414170394	64	0.02836042542534457713832019010169461	81	0.12486592119118268551236639041235321	168	0.16226003937119642950293041394616012	386	1.06208318823348313308940760180121288	3174	4.09972899363755338697501429123803973	7000	0.01675765726257918974972938030987279	132	0.01753122306794912751981563303615985	64	0.02836042542534164892509274125131924	81	0.12486592119118519739195960482902592	168	0.05933803728453475312409892694631708	190	0.64976269068023251307408827415201813	2707	1.79791421272627482963457623554859310	3658	0.01780354920407330177045679420189117	1	
617	0.01849486039262342521038995357685053	137	0.01917915152695947450522950816775847	56	0.02876657480649452355847550677481195	62	0.12378120564421037086422217043946148	189	0.16457139342179635810303750531602418	361	1.08619574858451595211761286918772385	3175	4.14827541863292825752296266728080809	7000	0.01849486039262513564773726670864562	137	0.01917915152696136882326527484110557	56	0.02876657480649198045385972477561154	62	0.12378120564421056515325147984185605	189	0.05150755491167006983044274193161982	168	0.66796033926677134129334945100708865	2752	1.81422358491230450994180500856600702	3636	0.01947471556294474992476750685455045	0	
618	0.01816744459233121319896575585062237	157	0.01920394718812315493217113271384733	63	0.02883037980420199639097766919348942	71	0.12350620481887690516042965782617102	190	0.16337763172673377964905228054703912	380	1.06631779134484605542354529461590573	3230	4.13066591995564014183628387399949133	7000	0.01816744459233279179732889474507829	157	0.01920394718812487230841234975287080	63	0.02883037980419846449398058041424520	71	0.12350620481887782109442497358031687	190	0.05121661996698284591289507261535618	160	0.64982428245620615925304264237638563	2779	1.82842195882606417534077536402037367	3580	0.01951170812231814433168608502455754	1	
619	0.01813488282429744427592943623039901	153	0.01909502682134234588517962549758522	61	0.02900679259431559672832712237777741	49	0.12421105833371751114846404107083799	187	0.16284420139247260395087835149752209	377	1.07605883392377665863648417143849656	3214	4.15934938596605885408052927232347429	7000	0.01813488282429927267447311578507652	153	0.01909502682134426101989710389261745	61	0.02900679259431306750149914819303376	49	0.12421105833372055038399395243686740	187	0.05102815039198330820946480912425613	163	0.65979995460503249038453077446320094	2788	1.83915277518621134156262542092008516	3599	0.01941950003705772073714364012175793	0	
620	0.01841678293656965476055020758394676	137	0.01917568606772000056048810279207828	61	0.02878339001576614430977230085773044	58	0.12514384112669793558403341648954665	172	0.16422410576797563663831169833429158	367	1.07301234922885635469924636709038168	3224	4.19051914283401050198563098092563450	7000	0.01841678293656974149672400642430148	137	0.01917568606772007341887409381797625	61	0.02878339001576605757359850201737572	58	0.12514384112669865722899942284129793	172	0.05132629308735270345920298495911993	169	0.65542140717600760879690824367571622	2799	1.86940417151405724460744295356562361	3604	0.01947224180330976370245643636280874	0	
621	0.01830410065443683828578791406016535	135	0.01916202267879277970630269578578009	53	0.02865202127609773816163674098334013	65	0.12678989964972095516593242336966796	184	0.16406607046628082779982094052684261	359	1.07902390284780103080208846222376451	3278	4.24614107535883089639128229464404285	7000	0.01830410065443683134689401015293697	135	0.01916202267879265827565937740928348	53	0.02865202127609730795021469873518072	65	0.12678989964972556259148461776931072	184	0.05157190042884877284601330416080600	171	0.66235105911488767471695382482721470	2854	1.90840985650296413034254783269716427	3538	0.01943830924291951867122207886495744	0	
622	0.01730526300291482591497960186188720	135	0.01804089474514945085070749541955593	50	0.02873186078082985012160932569713623	60	0.12751071070757341585633071190386545	177	0.16385138199683127457895182033098536	350	1.08779974970085269170283481798833236	3252	4.28565232583318156400764564750716090	7000	0.01730526300291502367345586321789597	135	0.01804089474514958615913862161050929	50	0.02873186078082977032432943076400989	60	0.12751071070757502567971641838084906	177	0.05775122630587385674783007516452926	165	0.67100912849037497309723221405874938	2842	1.92916755274241458195660925412084907	3571	0.01828706279379655602612686493557703	1	
623	0.01633252915334543545200496339475649	126	0.01693353397633403159550091743312805	53	0.02874596137814892926609644518975983	56	0.12687321166411988371258701135957381	191	0.16313606679676842525772428871277953	380	1.08990286703272598600733545026741922	3216	4.32578878060111371439688809914514422	7000	0.01633252915334484564602313128034439	126	0.01693353397633330995053491108137678	53	0.02874596137814865171034028890062473	56	0.12687321166412507400522713396640029	191	0.06330314343640132401791476013386273	201	0.67432984941314710880533311865292490	2780	1.97048500478117261103250257292529568	3593	0.01719059164207346196429071483180451	0	
624	0.01637247518518742186999226362331683	127	0.01697009746246111797085553973829519	51	0.02723929837418916088953579901499324	48	0.12811329473763510833350665052421391	179	0.15492761072567515223674661228869809	367	1.06805210399550642996757687797071412	3270	4.26701537697276211957841951516456902	7000	0.01637247518518649899710304396194260	127	0.01697009746246007713676995365403855	51	0.02723929837418787719416357617774338	48	0.12811329473763691244592166640359210	179	0.05487122832747853146129202173142403	189	0.67363336634438097938470946246525273	2855	1.94104249040073884025048300827620551	3551	0.01722202605763604316146953010502330	3	
625	0.01633471378015108679826461468564958	116	0.01692032857470511519881739559423295	62	0.02609286988394331555096705699270387	50	0.12527297180121452213619193116755923	167	0.14852153261741493639469524623564212	340	1.04950198187990695330995549738872796	3253	4.18907208895421412364612478995695710	7000	0.01633471378015107985937071077842120	116	0.01692032857470517070996862685205997	62	0.02609286988394393658197145668964367	50	0.12527297180121743647163157220347784	167	0.04872889433044603341160794229836029	162	0.67150135102071517589905624845414422	2863	1.90232987946810561119548310671234503	3580	0.01716407101102905216616356653958064	0	
626	0.01630682765187348864932559422413760	143	0.01694060520955923201946724532263033	52	0.02610667554631224129835231906326953	53	0.13120501825332306355953448928630678	155	0.14808399670492058963766623946867185	350	1.08804511600970421625333983683958650	3250	4.31475282326015108225192307145334780	7000	0.01630682765187358579384024892533489	143	0.01694060520955940202236789104972559	52	0.02610667554631290743216709415719379	53	0.13120501825331754019998697913251817	155	0.04831586972800100410196932898543309	155	0.71069858145543962635315438092220575	2847	1.94126786194024147924608314497163519	3595	0.01720297769691566877603428054044343	3	
627	0.01618316012010666965492688973426993	145	0.01693656260905519739257130140686058	66	0.02609534490578568205476628349970269	45	0.13089184965673691940502010311320191	159	0.14738485792586061839948285978607601	370	1.07714099040057287304250621673418209	3273	4.22298786349835975073574445559643209	7000	0.01618316012010711374413673979688610	145	0.01693656260905573862629580617067404	66	0.02609534490578654941650427190324990	45	0.13089184965672620575283247035258682	159	0.04799512694074074825589804049741360	159	0.70100355648422085774740253327763639	2858	1.86477366878020234253199305385351181	3568	0.01718721109439628330628480057384877	0	
628	0.01818753001889603440610621021278348	130	0.01883699334530253288733092631446198	58	0.02599125597056515732385939543291897	50	0.12992824240088815535010269286431139	179	0.14869905744415912174360983044607565	332	1.07356003457282356272628476290265098	3270	4.21135597238558734289881613221950829	7000	0.01818753001889480275243826667974645	130	0.01883699334530132898923859841033845	58	0.02599125597056567427145523652143311	50	0.12992824240088121645619878563593375	179	0.03758801241700645417997961317269073	144	0.69574795605193084924167123972438276	2888	1.86518074639809405823598353890702128	3551	0.01916460858183209950422742906539497	2	
629	0.01732610857836278106525185194186633	132	0.01796507497332601802075835450978047	67	0.02635003523356632681995392886165064	57	0.12860565611020188803159669532760745	178	0.15074638542828078247026724056922831	332	1.08170566297237891184579439141089097	3262	4.27945285319560664305527097894810140	7000	0.01732610857836041837187757153060375	132	0.01796507497332357206065722721177735	67	0.02635003523356628518659050541828037	57	0.12860565611019245113588738149701385	178	0.04479871900269190992949219776164682	133	0.69870322252219685399410309400991537	2873	1.92505944869897516191770137083949521	3560	0.01828367005116957044741354820871493	0	
630	0.01740408364141904362654145188571420	134	0.01803074137674630025851563175365300	59	0.02640049045998256807554760428047302	58	0.13452878878431220877054386164672906	165	0.15122457940127304043542721956328023	342	1.08997642269351047161762835457921028	3300	4.37593188525673770783441796083934605	7000	0.01740408364141896382926155695258785	134	0.01803074137674617188897840946992801	59	0.02640049045998224194753412064073927	58	0.13452878878431293041550986799848033	165	0.04485616656507458721581116378729348	149	0.70597520316711381838103989139199257	2900	1.98053207919067641995525264064781368	3535	0.01833615698112394526431145891365304	3	
631	0.01765410816759425613464706827926420	119	0.01793909905906193591462738368136343	70	0.02596735292630188152163128734173370	50	0.13345616413347369255681940103386296	179	0.14799153367944786752197217083448777	341	1.08558302800978889735006305272690952	3354	4.27168840258891613359537586802616715	7000	0.01765410816759437756529038665576081	119	0.01793909905906204693692984619701747	70	0.02596735292630097599597682744843041	50	0.13345616413347580198056618883128976	179	0.04114530814446066414591385296262160	152	0.70913828829428804390033747040433809	2963	1.88909315502317332047255149518605322	3467	0.01831084680799812194895714867470815	2	
632	0.01751576424186092328927344397015986	128	0.01815984776241117912287670321802580	53	0.02581373401526591143673172723538300	59	0.13549942477682211383616106559202308	170	0.14870270742451685563878527318593115	324	1.09221452997642853866011591890128329	3311	4.33322079619552180673736074822954834	7000	0.01751576424186072900024413456776529	128	0.01815984776241102993665776921261568	53	0.02581373401526535979466636661072698	59	0.13549942477682147545792190612701233	170	0.04162817399123432127172605987652787	143	0.71529347171450619047305963249527849	2928	1.92956937526259575399478762847138569	3519	0.01844375190127535424355897930581705	4	
633	0.01734771911712401637473135451728012	130	0.01811744034012015280854512866426376	53	0.02579312855221782899151072854238009	55	0.13656957238240147178842676112253685	153	0.14805751997679120202100477854401106	319	1.10430247633253464378810804191743955	3311	4.32226706643481062286582528031431139	7000	0.01734771911712394351634536349138216	130	0.01811744034012015280854512866426376	53	0.02579312855221712469377948195869976	55	0.13656957238240030605425090470816940	153	0.04160428138399208802811202190241602	136	0.72857684678939127476127168847597204	2937	1.89384394537296518734592609689570963	3536	0.01838140379687826925225735408275796	0	
634	0.01583982243341340578890452661653399	141	0.01665729064257274669169639480514888	56	0.02585267461540385891538562646019273	51	0.13387296137379264826527958121005213	175	0.14671327575114676000644919895421481	348	1.09337843693895453434095088596222922	3294	4.31587089113452115896052418975159526	7000	0.01583982243341164330985293418052606	141	0.01665729064257088359868319571432949	56	0.02585267461540323788438122676325293	51	0.13387296137379248173182588743657107	175	0.04919196209234147354472099777922267	151	0.71960423220828406698501567007042468	2895	1.91620282914271933272232217859709635	3531	0.01688800309013886724596176236445899	0	
635	0.01600275478586158858784749270398606	129	0.01659271688208447878554174792498088	54	0.02680478820437753872951702760474291	64	0.13796561352649960863203659755527042	155	0.15412020283707186796284815955004888	330	1.10588702263419835780666744540212676	3302	4.37305329437648815371630917070433497	7000	0.01600275478586159552674139661121444	129	0.01659271688208443368273137252799643	54	0.02680478820437646667040887393795856	64	0.13796561352649916454282674749265425	155	0.05626748756161738945769101860605588	147	0.71506500592794908222060712432721630	2908	1.93504619269669086989438255841378123	3543	0.01684100849118856657593568115771632	1	
636	0.01604842413150946514588390812150465	118	0.01642717693467650452721073861539480	72	0.02825814778821684331022723313253664	60	0.13668874708637226977891998558334308	160	0.15938140979252984896774592016299721	372	1.11447178367813681809650461218552664	3337	4.32452043167664079703627066919580102	7000	0.01604842413150951024869428351848910	118	0.01642717693467648024108207494009548	72	0.02825814778821666983787963545182720	60	0.13668874708637090975571481976658106	160	0.06190791077633357036846817322839343	182	0.70761156465710906005028846266213804	2905	1.88279052765953558434830483747646213	3503	0.01672926039434394565597052917382825	1	
637	0.01591364665383738011272818368979642	124	0.01650968228275728061360538845292467	62	0.02812309871193261617827729992313834	57	0.13597483940708063321345377971738344	171	0.15950775952377646560442769896326354	356	1.10863059935918273346544538071611896	3288	4.30648044964993914618389680981636047	7000	0.01591364665383736623494037587533967	124	0.01650968228275721122466634938064090	62	0.02812309871193299781744201482069911	57	0.13597483940707963401273161707649706	171	0.06220756089867841148732807710075576	170	0.70210706136858680448398217777139507	2875	1.87356924495217835868743350147269666	3541	0.01675016983489146377150902367247909	1	
638	0.01579550554248160612602625008094037	124	0.01635322539906595984415815792090143	61	0.02783796661862656535157967141458357	64	0.13429448719521733246473615963623160	198	0.15850965844636344392881710518850014	354	1.11194457007592739650192470435285941	3282	4.33117755019748607026031095301732421	7000	0.01579550554248152979819330710142822	124	0.01635322539906572392176542507513659	61	0.02783796661862680821286630816757679	64	0.13429448719521761002049231592536671	198	0.06199584942953575289470435905059276	169	0.70853253603272958738301667835912667	2864	1.89853149425672484973404152697185054	3520	0.01664387498952593288925605463646207	1	
639	0.01459249444251292139596021257830216	124	0.01506935487249231458983800280293508	51	0.02803704727145002462140865873152507	53	0.13373343013098226705892557220067829	187	0.15838358440101057977855703029490542	371	1.11323151081376447990578526514582336	3283	4.28987481454545704906422542990185320	7000	0.01459249444251377834935734512100680	124	0.01506935487249309521540219236612757	51	0.02803704727144948685713110592132580	53	0.13373343013098085152456917512608925	187	0.06935689563183744521523976800381206	196	0.70904180109450243296720373109565116	2859	1.86103331339719524351039581233635545	3530	0.01529226293612544022859633940925050	2	
640	0.01468926891640628777657706649506508	101	0.01499275302154967626222514809342101	57	0.02797109680895958072621709789018496	54	0.13226421784305777973322904017550172	189	0.15902089377181555240881039026135113	358	1.10940675622700823943489467637846246	3283	4.25296214314657028410238126525655389	7000	0.01468926891640581419706812482672831	101	0.01499275302154916798824668688894235	57	0.02797109680895943500944511583838903	54	0.13226421784306563456112826315802522	189	0.06996365370607363076693729908583919	200	0.70452413638823818686773847730364650	2871	1.83651471872780214233955575764412060	3528	0.01523093571288130533558646817482440	1	
641	0.01455498456693696783526004168152213	116	0.01496941583484829273176242026011096	68	0.02796503566657863523725602306058136	63	0.13380085666006913402981126637314446	184	0.15766948835357630365194836485898122	385	1.10202016816347359018379847839241847	3267	4.27785759072365578958851983770728111	7000	0.01455498456693695742691918582067956	116	0.01496941583484825109839899681674069	68	0.02796503566657895095692865083947254	63	0.13380085666007746070249595504719764	184	0.06904847500799347892463941889218404	201	0.69950619478291542474579500776599161	2819	1.86548262269463394069646255957195535	3549	0.01524303115163360387851465560515862	2	
642	0.01394739039707667931089485335860445	102	0.01428570532154039424144187364618119	55	0.02771574688717272708093908306636877	65	0.13469196704651420493092928154510446	174	0.15805949393559215465643319475930184	372	1.09579657290964815885558891750406474	3273	4.25940639482749183741816523252055049	7000	0.01394739039707699676529095711430273	102	0.01428570532154069087915626568019434	55	0.02771574688717386159009237189820851	65	0.13469196704652269813706766399263870	174	0.07332392497363079963967891217180295	215	0.69383178176839377382378870606771670	2836	1.85440851895904068591391933296108618	3553	0.01449384341795139329034380892835543	3	
643	0.01208121747986918778638987248541525	105	0.01247914760195210741311466762226701	49	0.02778421861010482718512548672151752	64	0.13151506529017253921409746908466332	188	0.15662682697188470837268425839283736	355	1.11524097800018684445433336804853752	3261	4.26863381175380585119683019001968205	7000	0.01208121747987024596771021833774284	105	0.01247914760195318294166977324266554	49	0.02778421861010507698530602738173911	64	0.13151506529018047730872353895392735	188	0.08293274013516536979917503913384280	201	0.71520926939098561359031691608834080	2842	1.84547917423470453357481346756685525	3551	0.01263382353603000225750196960916583	2	
644	0.01224262492155568995966241629957949	93	0.01240275275982920602513281949086377	67	0.02769325201050329768315272360723611	63	0.13246607065105722722542225255892845	176	0.15584572839650123743382437169202603	406	1.09347144513172089830277400324121118	3289	4.22968493640837728264614270301535726	7000	0.01224262492155679497851661352569863	93	0.01240275275983034573845653625312480	67	0.02769325201050373830291562171623809	63	0.13246607065106646983210225698712748	176	0.08185980729662882537933654703010689	246	0.69525968014463157551574568060459569	2820	1.83711823198205004281646779418224469	3535	0.01260477372409566677868841821918977	2	
645	0.01222813948636885042486888153234759	86	0.01243751067363412302069214376842865	60	0.02655674480472838827616044454771327	61	0.13236698262944485149361639741982799	186	0.15048169832483682117896250929334201	381	1.08103362532084612546157131873769686	3284	4.17555639205282513870542970835231245	7000	0.01222813948636886430265668934680434	86	0.01243751067363413689847995158288541	60	0.02655674480472996340507663148855499	61	0.13236698262944465720458708801743342	186	0.07645765052337304135132711735423072	235	0.69742709352426013325043641088996083	2842	1.80349714530340743401382042065961286	3530	0.01261462709979685285766048963296271	1	
646	0.01212370998013184708597123062645551	103	0.01239934115523004358461189866602581	65	0.02428605132730183094325049353301438	58	0.13260196569375498620857456444355194	172	0.13686549920150981041189197640051134	396	1.04997224045960080296424621337791905	3306	4.11223219369181958171566293458454311	7000	0.01212370998013148452876475147377278	103	0.01239934115522966194544718376846504	65	0.02428605132730403404206498407802428	58	0.13260196569375734543250189290120034	172	0.06325924287814406465901839737853152	228	0.70040479284134093962421729884226806	2852	1.78683585645086129289893506211228669	3522	0.01259299038543755001884338895479232	1	
647	0.01183688924837142213142282543003603	99	0.01217494871152830816785073153596386	50	0.02422726160543975035266406337086664	62	0.13406034585315643181679945428186329	165	0.13749509748138047382504112192691537	377	1.05871849341582735526401393144624308	3314	4.11054826647758542179644791758619249	7000	0.01183688924837191479289000284325084	99	0.01217494871152883378906395250851347	50	0.02422726160544264040197504073148593	62	0.13406034585315609874989206673490116	165	0.06543842938532146158436830774007831	228	0.70836171610375919804880595620488748	2875	1.76362314760173188865621796139748767	3521	0.01234386024736861160733258913069221	2	
648	0.01248178258148269909044714154333633	93	0.01276788188247664559971106257307838	37	0.02418473632823606167541186096059391	62	0.13227126620351867258840172780764988	171	0.13911791124787412088359417339233914	342	1.05040554986542233883994867937872186	3356	4.06354365243598358858889696421101689	7000	0.01248178258148242500413793720781541	93	0.01276788188247635763561405042310071	37	0.02418473632823920499435033093504899	62	0.13227126620352089303445097812073072	171	0.06333250285380472022200848414286156	212	0.69760674909382447417272032907931134	2952	1.74071177113533637204056958580622450	3473	0.01290288641929448164302751678178538	2	
649	0.01176214807912619869645354242493340	82	0.01195582597507709350648230639535541	43	0.02431201531368874096949994623173552	62	0.13375587954415285585341166552098002	164	0.13968999657599334707214211448444985	321	1.06587375095199310415239324356662109	3319	4.20173780764213677940688285161741078	7000	0.01176214807912568348358117731322636	82	0.01195582597507657655888646530684127	43	0.02431201531369127019632792041647917	62	0.13375587954415624203363677224842831	164	0.06852964306035189134824747725360794	196	0.71143298891324857624596234018099494	2936	1.84418411219049671601055706560146064	3517	0.01209791199212718534883315157912875	2	
650	0.01260423070079665260057044662289627	95	0.01292513232925631555536583050525223	49	0.02426584996340214531174162004845130	56	0.13372472208597865894752487747609848	166	0.13862278117182932901663150460080942	360	1.07118608475826659898189063824247569	3305	4.18769338264194868060030785272829235	7000	0.01260423070079734995940778929934822	95	0.01292513232925706669063092846272411	49	0.02426584996340276287329906779177691	56	0.13372472208597713239086601788585540	166	0.06202166615228017765293344609744963	216	0.71882310135187565958148070421884768	2889	1.82474183353953267605618293600855395	3529	0.01307734582657904542912774559226818	2	
651	0.01347158355233717477728028200090193	113	0.01394109825809237632188164468516334	48	0.02311321863664795098203263989944389	68	0.13249578957292837411152675031189574	169	0.13278754425401442795795503570843721	342	1.05651241255049233025431476562516764	3289	4.19531816769611243245208243024535477	7000	0.01347158355233817571272592061859541	113	0.01394109825809346225877760616640444	48	0.02311321863664702810914342023806967	68	0.13249578957292418301960879034595564	169	0.05052436146610406880741450663663272	181	0.71959400715492549682750222928007133	2879	1.85763069368678457315979812847217545	3542	0.01413674818112099947076121253530800	2	
652	0.01340051123937160797161549652400936	118	0.01389891388492589183178971268262103	50	0.02290456170924504500363561021458736	72	0.12871761769328093905073728819843382	177	0.13226402192909400556963817052746890	330	1.02418536584929698030066447245189920	3296	4.10193466433783182623074026196263731	7000	0.01340051123937270084740536191247884	118	0.01389891388492710960766984840120131	50	0.02290456170924494785912095551339007	72	0.12871761769326903190879818339453777	177	0.05031584270916973633536173338143271	162	0.68908087952969110379086714601726271	2894	1.83658002256302466115300831006607041	3527	0.01409280201358127648791906949554686	2	
653	0.01329784275653481812051737165347731	128	0.01382749133398449709053679157477745	57	0.02290939985687972385575150724434934	70	0.12922409935296466643173118882259587	187	0.13132144284334798522984044666372938	332	1.04455222674716363684410680434666574	3264	4.14739928632804932817634835373610258	7000	0.01329784275653595609911761243893125	128	0.01382749133398576517339773062076347	57	0.02290939985687940813607887946545816	70	0.12922409935295661731480265643767780	187	0.04990937782596636257403943659483048	147	0.71112474445102336062518588732928038	2862	1.84761956239701508053485667915083468	3549	0.01402710487196724524483482099412868	3	
654	0.01358749873633585507348708887320754	98	0.01381602698714669633095475376194372	58	0.02296673770818150051020722912653582	71	0.12782879046064254957570938131539151	184	0.13302140957017571931686461539356969	306	1.05100162328985158310956649074796587	3267	4.15316558706174010495715265278704464	7000	0.01358749873633686641727358335174358	98	0.01381602698714783084010804259378347	58	0.02296673770818040416497041178445215	71	0.12782879046063211347927790484391153	184	0.05078718695042439001952061516931280	150	0.71437835379810543656731169903650880	2890	1.85099002030048254141547658946365118	3549	0.01404314337340462418013409262584901	1	
655	0.01357231510311713434946412348836020	93	0.01381772934672436878300594287338754	54	0.02284591147665353955131806173994846	75	0.12692414381080946439439571804541629	193	0.13322024706400947824391778340213932	292	1.05064092002155762273218897462356836	3235	4.14772835236094739030932032619602978	7000	0.01357231510311697648962780959891461	93	0.01381772934672421959678700886797742	54	0.02284591147665426119628406809169974	75	0.12692414381081010277263487751042703	193	0.05102056316577231048770002530545753	145	0.71428329462661777071730284660588950	2868	1.84892674290046432616918536950834095	3572	0.01401794679106783785005330145168045	2	
656	0.01350965458036926247764597519562813	99	0.01380153036081929220080244391510860	56	0.02291529606126102222574125732990069	75	0.12839366039085439719080738996126456	183	0.13278973931278686970713920345588122	298	1.06104838047882732432469765626592562	3234	4.17788863384387010313503196812234819	7000	0.01350965458036885828707607259957513	99	0.01380153036081887239772125752779175	56	0.02291529606126127202592179799012229	75	0.12839366039085603476976871206716169	183	0.05083062136888241017151912615190668	143	0.72516130033518422237648337613791227	2861	1.85629837535644437451765043078921735	3583	0.01402163295938114659366924286132416	1	
657	0.01361862272302941968826761609534515	89	0.01393002777737586440898187589709778	49	0.02294227331317312545966302650413127	67	0.12695328064776023602178156579611823	189	0.13374039215141370062767123272351455	277	1.06361580006915890095342547283507884	3252	4.15602306131424281687714028521440923	7000	0.01361862272302945264801365965467994	89	0.01393002777737587134787577980432616	49	0.02294227331317394771859063951069402	67	0.12695328064775801557573231548303738	189	0.05107040680441628233143802617632900	139	0.72599854294794630149567638000007719	2908	1.84107090281511220908328141376841813	3559	0.01407038856143246786933875824843199	2	
658	0.01370244151567469315100566973342211	83	0.01386401937384296699506958105985177	60	0.02162406022223941140514291703311756	67	0.12709495292825193080155088409810560	190	0.12607955725223496390441368930623867	294	1.04991082349281894536829895514529198	3231	4.09926317839355114358568243915215135	7000	0.01370244151567440692163213356025153	83	0.01386401937384263913233262144331093	60	0.02162406022223873139354033412473655	67	0.12709495292825334633590728117269464	190	0.04335595796766458787097064941917779	151	0.73164046678761984754402192265843041	2870	1.79995235594840630177770890441024676	3579	0.01405383969066863886210327905246231	1	
659	0.01220321464224324164993262797906937	85	0.01232538017297325413923481107758562	57	0.02027297204724876067416516889352351	72	0.12779029837832917015916223135718610	198	0.11794326848878419755628499387967167	268	1.03121825583099258061281489062821493	3259	3.99933535334069034661297337152063847	7000	0.01220321464224354175709397196669670	85	0.01232538017297354904222572713479167	57	0.02027297204724761922611797615445539	72	0.12779029837832783789153268116933759	198	0.04432370227750442870373603909683879	126	0.73328410313944114573558863412472419	2919	1.72914996522070185669406328088371083	3543	0.01253797756910584974832101323727329	6	
660	0.01209668134801059578842252761887721	94	0.01239864341275748182980009914899711	54	0.02023153290375502566522669667392620	69	0.12786210660401589600532190615922445	190	0.11765458858283385501497519953773008	266	1.02966636535098565730095288017764688	3279	3.98174574037487172262217427487485111	7000	0.01209668134801059405369905164207012	94	0.01239864341275746968673576731134744	54	0.02023153290375439075643448916252964	69	0.12786210660401536864938520920986775	190	0.04415277535506460099279379960535152	118	0.73243785128593918987149891108856536	2944	1.71122507516690491868871504266280681	3531	0.01256061013116273154810453860363850	3	
661	0.01217604219777124532897438768941356	83	0.01244686965969274243526410117510750	43	0.02023028275448052887286465306715399	67	0.13252497741758867411121514123806264	176	0.11822491715892442798452321994773229	272	1.05872408985343113840826845262199640	3259	4.14637199660499344844311053748242557	7000	0.01217604219777125747203871952706322	83	0.01244686965969274590471105312872169	43	0.02023028275448056009788722064968169	67	0.13252497741760166372060325556958560	176	0.04434692532847379908833573836091091	146	0.76045088092673052138081857265206054	2920	1.80715065906822269781173417868558317	3565	0.01257290561479057662552794027988057	3	
662	0.01126917018859096772387395901660057	86	0.01146095479851901022261273510594037	41	0.02002564245527342634556333678119699	78	0.13093897953006891632377062251180178	188	0.11752162404253464755843339162311167	272	1.05090169336586192194715749792521819	3221	4.07049381754337957772804656997323036	7000	0.01126917018859114466566850865092420	86	0.01146095479851918196023685680984272	41	0.02002564245527320083151145979627472	78	0.13093897953008290513388089948421111	188	0.04931205278302039363147457606828539	145	0.75487064379150026205422818748047575	2871	1.75120026740243694973742094589397311	3591	0.01158711486553914635222461981811648	2	
663	0.01135956673406137221182810037589661	66	0.01149178364398357674036610376333556	36	0.02066514914463050273107924681426084	70	0.13404109046588302822655691670661326	159	0.12115651967978713354767705823178403	249	1.06994739977483455106721521588042378	3229	4.16066266154641173358186279074288905	7000	0.01135956673406151792860008242769254	66	0.01149178364398369817100942213983217	36	0.02066514914463028068647432178295276	70	0.13404109046589557374673518097552005	159	0.05258354102502342530822687649560976	147	0.76468256465829909096498795406660065	2910	1.79591834239263792305507649871287867	3612	0.01161179213789842977477828611654331	3	
664	0.01128693024629361801869364967387810	78	0.01145619269523298622281970438052667	46	0.02064434987963721310211262505163177	75	0.13318923364077767113045069891086314	165	0.12009443172912054320633501447446179	288	1.06374676603005879904628727672388777	3248	4.06786072970098189216514583677053452	7000	0.01128693024629417659965291420576250	78	0.01145619269523353439543811305156851	46	0.02064434987963748024952792547992431	75	0.13318923364078930071663364742562408	165	0.05185842021402236462490620283460885	164	0.76032109089095722964657397824339569	2885	1.71856072743109966616259498550789431	3587	0.01161130735897754513719082325451382	4	
665	0.01136571620557910895776831949888219	60	0.01144157019103365230394686591353093	49	0.02058709362512575746784193597704871	67	0.12965765253865868533722505162586458	189	0.12071705647155976659501419590014848	278	1.08016186653688661678529570053797215	3130	4.12915988954149693057615877478383482	7000	0.01136571620557872731860360460132142	60	0.01144157019103325505227086722470631	49	0.02058709362512547644263882773429941	67	0.12965765253866082251654745505220490	189	0.05228390652300116819839459481045196	169	0.77605268877378819070145254954695702	2785	1.76893139688441647372485476807923988	3681	0.01158330176806374352260764482025479	2	
666	0.01021603834702868203454517725958794	75	0.01040534637318720964649365612331167	39	0.02076271732266546723999489643119887	54	0.13218016352130096402461845173093025	161	0.11951381266668782699102990818573744	317	1.08129996979223341746489950310206041	3138	4.17339938362336226873594569042325020	7000	0.01021603834702811998413896077408936	75	0.01040534637318660943217096814805700	39	0.02076271732266522090926130772459146	54	0.13218016352130251833685292695008684	161	0.05763263588769564071956352790948586	203	0.77829960334401460109177151025505736	2767	1.80032002468530061278784160094801337	3701	0.01051150348106417303783999273036898	1	
667	0.01029490636201566347573965742867586	55	0.01035557857574897523689205769414912	36	0.01960759496978010940626546698695165	72	0.13107791023858636481058681511058239	174	0.11490519023750551952378629039230873	281	1.06559718544045067822878536389907822	3242	4.12127404596492663557683044928126037	7000	0.01029490636201487244183461200464080	55	0.01035557857574814083490011284993670	36	0.01960759496978066451777777956522186	72	0.13107791023858503254295726492273388	174	0.05294025413385770872931601616073749	190	0.77597418636750481457653449979261495	2889	1.77793155849825201819669473479734734	3584	0.01046771096746713057556998904829015	1	
