iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
     66	 4.697898	      150	 1.501666	        0	31.479281	-155267.805879	-140380.071415	-14887.734465
     67	 4.879687	      150	 1.623785	        0	31.509220	-154880.898674	-139717.302256	-15163.596418
     68	 4.905722	      150	 1.625875	        0	31.583605	-154862.914548	-139611.356984	-15251.557564
     69	 4.970493	      150	 1.617478	        0	31.570073	-154809.203938	-139349.548069	-15459.655869
     70	 5.018786	      150	 1.622890	        0	31.289079	-153869.712593	-139146.935051	-14722.777542
     71	 5.104415	      150	 1.658581	        0	31.069746	-153010.401969	-138835.302378	-14175.099591
     72	 5.269579	      150	 1.741309	        0	31.106632	-152948.304735	-138272.264801	-14676.039934
     73	 5.414122	      150	 1.765935	        0	31.203980	-152813.279950	-137752.636474	-15060.643476
     74	 5.590608	      150	 1.804657	        0	31.043362	-151760.301569	-137022.954008	-14737.347561
     75	 5.606849	      150	 1.819114	        0	30.917461	-151734.162996	-136950.232173	-14783.930823
     76	 5.679738	      150	 1.829548	        0	30.797341	-151617.797304	-136678.793430	-14939.003874
     77	 5.829660	      150	 1.850009	        0	30.734418	-150671.928191	-136186.942830	-14484.985361
     78	 5.988730	      150	 1.914389	        0	30.564539	-150150.073359	-135707.943664	-14442.129696
     79	 6.109460	      150	 1.962325	        0	30.355950	-149495.927136	-135346.760744	-14149.166392
     80	 6.220573	      150	 1.982586	        0	29.989348	-148400.921048	-134985.942943	-13414.978106
     81	 6.496192	      150	 2.062280	        0	29.881004	-147696.722117	-134228.093822	-13468.628295
     82	 6.728168	      150	 2.162819	        0	29.839053	-147605.939373	-133611.253393	-13994.685979
     83	 6.989075	      150	 2.216241	        0	29.701436	-146794.507084	-132949.503779	-13845.003305
     84	 7.287520	      150	 2.295854	        0	29.373243	-146161.005241	-132127.737294	-14033.267947
     85	 7.408588	      150	 2.349218	        0	29.156916	-145705.339705	-131811.013049	-13894.326656
     86	 7.579432	      150	 2.424958	        0	29.041162	-145662.168373	-131418.668801	-14243.499572
     87	 7.768384	      150	 2.473992	        0	28.917889	-145212.261973	-130960.116526	-14252.145446
     88	 8.122542	      150	 2.586953	        0	28.869134	-144836.422261	-130187.565450	-14648.856811
     89	 8.452955	      150	 2.672139	        0	28.938160	-144250.667726	-129270.213615	-14980.454110
     90	 8.434848	      150	 2.676945	        0	29.046623	-144162.567196	-129216.853037	-14945.714159
     91	 8.552139	      150	 2.719915	        0	29.149648	-144024.150713	-128900.764878	-15123.385835
     92	 8.684820	      150	 2.756894	        0	29.126463	-143948.162464	-128570.948960	-15377.213505
     93	 8.767640	      150	 2.777738	        0	28.776664	-143104.067968	-128330.777609	-14773.290359
     94	 8.873157	      150	 2.753565	        0	28.793038	-142779.053385	-128124.184283	-14654.869102
     95	 8.996338	      150	 2.789691	        0	28.618525	-142689.333880	-127850.185382	-14839.148498
     96	 9.213663	      150	 2.822140	        0	28.197254	-141831.744758	-127379.308714	-14452.436044
     97	 9.390296	      150	 2.881345	        0	28.105549	-141034.519597	-126924.385918	-14110.133679
     98	 9.598682	      150	 2.963775	        0	28.192391	-140985.859494	-126535.666590	-14450.192904
     99	 9.801638	      150	 3.028209	        0	27.896400	-140186.837435	-126089.439948	-14097.397487
    100	 9.880653	      150	 3.058078	        0	27.819581	-140165.803827	-125945.030925	-14220.772902
    101	10.080463	      150	 3.119572	        0	27.613288	-139690.351970	-125583.513221	-14106.838749
    102	10.235556	      150	 3.161175	        0	27.638428	-139663.240937	-125320.855281	-14342.385656
    103	10.461974	      150	 3.218352	        0	27.491540	-139198.183329	-124943.922675	-14254.260653
    104	10.600661	      150	 3.234355	        0	27.580557	-139077.221932	-124675.050184	-14402.171748
    105	10.991841	      150	 3.335105	        0	27.457909	-138858.769818	-123960.735182	-14898.034636
    106	11.205887	      150	 3.374367	        0	27.112050	-137753.377447	-123613.837560	-14139.539887
    107	11.397912	      150	 3.436019	        0	26.996795	-137697.289287	-123295.111159	-14402.178128
    108	11.448596	      150	 3.491989	        0	26.514954	-137017.860385	-123211.765157	-13806.095228
    109	11.656101	      150	 3.579836	        0	26.603821	-137003.045850	-122925.318928	-14077.726923
    110	11.742166	      150	 3.552312	        0	26.281667	-136285.147509	-122784.818786	-13500.328723
    111	12.031103	      150	 3.631188	        0	26.360853	-136158.130362	-122351.549236	-13806.581126
    112	12.325013	      150	 3.760028	        0	26.016590	-135521.629779	-121941.009622	-13580.620157
    113	12.558883	      150	 3.836626	        0	26.048203	-135454.127485	-121636.834401	-13817.293084
    114	12.803497	      150	 3.881871	        0	25.911734	-135402.611288	-121308.769562	-14093.841726
    115	12.968724	      150	 3.987047	        0	26.018906	-135394.279216	-121103.505975	-14290.773241
    116	13.174767	      150	 4.002125	        0	25.591079	-134836.211707	-120800.551213	-14035.660495
    117	13.470493	      150	 4.042943	        0	25.332668	-134374.545696	-120420.286542	-13954.259154
    118	13.647220	      150	 4.043343	        0	25.293024	-134360.861413	-120208.344192	-14152.517221
    119	13.690980	      150	 4.059350	        0	25.306648	-134302.667824	-120132.872675	-14169.795149
    120	13.860960	      150	 4.064194	        0	25.437992	-134267.816175	-119907.731344	-14360.084830
    121	13.987153	      150	 4.055072	        0	25.263833	-134161.899636	-119688.757643	-14473.141993
    122	14.111351	      150	 4.113273	        0	24.953053	-133510.841375	-119516.256719	-13994.584656
    123	14.310441	      150	 4.232687	        0	24.756746	-133401.753844	-119263.281014	-14138.472829
    124	14.345727	      150	 4.186738	        0	24.316723	-132831.314422	-119212.485781	-13618.828641
    125	14.537262	      150	 4.308644	        0	24.021913	-132213.545037	-118992.101015	-13221.444022
    126	14.956662	      150	 4.444781	        0	23.491663	-131535.724236	-118530.167522	-13005.556713
    127	15.394343	      150	 4.565189	        0	22.624955	-130476.122911	-118046.629087	-12429.493825
    128	15.758952	      150	 4.670592	        0	22.315001	-129857.935755	-117647.975039	-12209.960716
    129	16.153972	      150	 4.789866	        0	22.218565	-129808.135701	-117264.167219	-12543.968482
    130	16.563569	      150	 4.893488	        0	21.680868	-129160.564179	-116796.194710	-12364.369469
    131	16.947483	      150	 5.060374	        0	21.596213	-128900.159047	-116433.948964	-12466.210083
    132	17.438443	      150	 5.110762	        0	21.249043	-128289.003568	-115878.496783	-12410.506785
    133	17.559527	      150	 5.139488	        0	20.750604	-127555.889653	-115735.115497	-11820.774156
    134	18.007650	      150	 5.294159	        0	20.547717	-127466.903500	-115351.835543	-12115.067957
    135	18.437831	      150	 5.398574	        0	20.601749	-127391.199930	-114989.542717	-12401.657213
    136	18.874244	      150	 5.507935	        0	20.462730	-127298.467989	-114606.790299	-12691.677690
