Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
0	 0.95045	 0.96521	 1.06186	 0.00000	-40022.404975792	-400135.141472929	-88.908284992
1	 0.91731	 0.98394	 1.10849	 0.00000	-32361.815110655	-320326.488967079	-3291.662139472
2	 0.89347	 0.93254	 1.11104	 0.00000	-27675.730849810	-270709.796855844	-6047.511642259
3	 0.86398	 0.95303	 1.11104	 0.00000	-25136.506102273	-240603.373036734	-10761.687985995
4	 0.82968	 0.99576	 1.17538	 0.00000	-22947.410408272	-218384.178224109	-11089.925858610
5	 0.85647	 0.95573	 1.17986	 0.00000	-21015.656788072	-196393.607477141	-13762.960403578
6	 0.90462	 0.97403	 1.25663	 0.00000	-19866.559363728	-185982.668964947	-12682.924672338
7	 0.85148	 0.95960	 1.25663	 0.00000	-19115.247881533	-176312.272080382	-14840.206734949
8	 0.90515	 0.92404	 1.25905	 0.00000	-18799.325018248	-173107.475683804	-14885.774498676
9	 0.93961	 0.99091	 1.25905	 0.00000	-18482.431653068	-168977.176870853	-15847.139659826
10	 0.96890	 1.02332	 1.25905	 0.00000	-18412.028998339	-167908.334639646	-16211.955343740
11	 0.94184	 0.99298	 1.25905	 0.00000	-18285.503587766	-165707.049820632	-17147.986057032
12	 0.99376	 1.05693	 1.26225	 0.00000	-18108.259794111	-163371.939339400	-17710.658601712
13	 1.03453	 1.02689	 1.31353	 0.00000	-17925.736240680	-162587.095911532	-16670.266495272
14	 1.09405	 1.05626	 1.38513	 0.00000	-17790.110837672	-161580.796235263	-16320.312141461
15	 1.14079	 1.11388	 1.38757	 0.00000	-17677.177892141	-160529.011279041	-16242.767642373
16	 1.18320	 1.18212	 1.44060	 0.00000	-17573.792631320	-159717.784837834	-16020.141475366
17	 1.23110	 1.16872	 1.44497	 0.00000	-17491.000292143	-158569.708943678	-16340.293977755
18	 1.30209	 1.22967	 1.44731	 0.00000	-17387.422267385	-157262.974534118	-16611.248139727
19	 1.25102	 1.28514	 1.48850	 0.00000	-17312.288555007	-156852.506832176	-16270.378717890
20	 1.22140	 1.34659	 1.48850	 0.00000	-17299.773057061	-156738.738373128	-16258.992197485
21	 1.15295	 1.30401	 1.55904	 0.00000	-17140.720147308	-155746.758964621	-15660.442508457
22	 1.21775	 1.36785	 1.61295	 0.00000	-17049.990715256	-155170.061891063	-15329.845261495
23	 1.19028	 1.42357	 1.61295	 0.00000	-17041.926323720	-154993.608874009	-15425.654363194
24	 1.13274	 1.48911	 1.61295	 0.00000	-17027.569453484	-154117.873937731	-16157.820597108
25	 1.18630	 1.43296	 1.61632	 0.00000	-17021.555203911	-154117.655684925	-16097.896354182
26	 1.25019	 1.37345	 1.67669	 0.00000	-16952.656213883	-154213.338154600	-15313.223984233
27	 1.18490	 1.42338	 1.73726	 0.00000	-16889.335660396	-154006.462682007	-14886.893921950
28	 1.14520	 1.46506	 1.82166	 0.00000	-16809.703018096	-153874.359673558	-14222.670507402
29	 1.18597	 1.49373	 1.87584	 0.00000	-16722.721730995	-153182.776164802	-14044.441145145
30	 1.24929	 1.41498	 1.88021	 0.00000	-16705.613037667	-152628.968863564	-14427.161513110
31	 1.20495	 1.44774	 1.88397	 0.00000	-16694.208572659	-152402.841407025	-14539.244319567
32	 1.14310	 1.36921	 1.88821	 0.00000	-16678.874409634	-151839.302179411	-14949.441916928
33	 1.18299	 1.39523	 1.88821	 0.00000	-16676.576358311	-151709.897084891	-15055.866498221
34	 1.14673	 1.44151	 1.89348	 0.00000	-16668.022883163	-151409.122083665	-15271.106747968
35	 1.12100	 1.41688	 1.92972	 0.00000	-16625.741997146	-151064.927234541	-15192.492736922
36	 1.07930	 1.47898	 2.02388	 0.00000	-16546.630438007	-151040.152123459	-14426.152256608
37	 1.04345	 1.52608	 2.02388	 0.00000	-16543.834726231	-150925.656771712	-14512.690490598
38	 1.09213	 1.60144	 2.02388	 0.00000	-16535.916920182	-150649.707034013	-14709.462167811
39	 1.01414	 1.68347	 2.03030	 0.00000	-16518.399409294	-150248.462657750	-14935.531435191
40	 1.06424	 1.62344	 2.03684	 0.00000	-16495.539118691	-149743.902303121	-15211.488883793
41	 1.01206	 1.69709	 2.04029	 0.00000	-16482.418256831	-149344.856169908	-15479.326398406
42	 1.04231	 1.64160	 2.04029	 0.00000	-16477.047821321	-149291.575985337	-15478.902227873
43	 1.08993	 1.64160	 2.07961	 0.00000	-16428.489295222	-148937.903161115	-15346.989791106
44	 1.03670	 1.56827	 2.07961	 0.00000	-16426.064126837	-148519.023075668	-15741.618192699
45	 1.00594	 1.63156	 2.07961	 0.00000	-16423.019876631	-148370.998231159	-15859.200535156
46	 0.97473	 1.69910	 2.08502	 0.00000	-16416.333823467	-148131.487308669	-16031.850925999
47	 0.91620	 1.65364	 2.09038	 0.00000	-16386.025479236	-147755.896680725	-16104.358111634
48	 0.94665	 1.70911	 2.20807	 0.00000	-16245.934218412	-147296.003298465	-15163.338885659
49	 0.98835	 1.74337	 2.21293	 0.00000	-16127.054848198	-145892.116645576	-15378.431836408
50	 1.02935	 1.81038	 2.21293	 0.00000	-16067.532152496	-144762.996589875	-15912.324935085
51	 1.04805	 1.73864	 2.33616	 0.00000	-15973.804314388	-144627.260233909	-15110.782909972
52	 1.09488	 1.80235	 2.34208	 0.00000	-15964.740569785	-144275.511052107	-15371.894645741
53	 1.07762	 1.87919	 2.34722	 0.00000	-15958.978223666	-144047.670384814	-15542.111851841
54	 1.14382	 1.94737	 2.34722	 0.00000	-15957.308210163	-143826.245191195	-15746.836910437
55	 1.08072	 1.86035	 2.39304	 0.00000	-15923.096889969	-143816.605156290	-15414.363743401
56	 1.10825	 1.94397	 2.39304	 0.00000	-15917.022621253	-143409.427142765	-15760.799069764
57	 1.10224	 2.02128	 2.48978	 0.00000	-15843.594360731	-142803.879071515	-15632.064535790
58	 1.07141	 2.08205	 2.49523	 0.00000	-15836.999370756	-142539.063275465	-15830.930432098
59	 1.02862	 2.20777	 2.55616	 0.00000	-15790.781360226	-142290.649427754	-15617.164174509
60	 1.06162	 2.26061	 2.56030	 0.00000	-15783.302061481	-142068.959129388	-15764.061485423
61	 1.03237	 2.21013	 2.65956	 0.00000	-15717.077874723	-141821.338751118	-15349.439996111
62	 0.98303	 2.11698	 2.65956	 0.00000	-15713.324759762	-141550.060798773	-15583.186798843
63	 1.03555	 1.99814	 2.65956	 0.00000	-15704.052487945	-141214.375896344	-15826.148983105
64	 1.06779	 2.08749	 2.65956	 0.00000	-15678.307651722	-140661.158270816	-16121.918246407
65	 1.09942	 2.02032	 2.77256	 0.00000	-15600.280048636	-140511.910340735	-15490.890145628
66	 1.07562	 2.08212	 2.89749	 0.00000	-15526.780587933	-140380.071414782	-14887.734464549
67	 1.08513	 1.98032	 2.95983	 0.00000	-15488.089867419	-139717.302256343	-15163.596417848
68	 1.05759	 1.93348	 2.95983	 0.00000	-15486.291454793	-139611.356983684	-15251.557564242
69	 1.04276	 1.95993	 2.96174	 0.00000	-15480.920393768	-139349.548068730	-15459.655868948
70	 1.07040	 2.04556	 3.12947	 0.00000	-15386.971259341	-139146.935051494	-14722.777541914
71	 1.03901	 2.12868	 3.29707	 0.00000	-15301.040196851	-138835.302377698	-14175.099590814
72	 1.00213	 2.12868	 3.29707	 0.00000	-15294.830473494	-138272.264800999	-14676.039933941
73	 0.98915	 2.03337	 3.30801	 0.00000	-15281.327994993	-137752.636474113	-15060.643475816
74	 1.01913	 1.98563	 3.48639	 0.00000	-15176.030156910	-137022.954007748	-14737.347561349
75	 1.04255	 2.08812	 3.48639	 0.00000	-15173.416299625	-136950.232173310	-14783.930822941
76	 1.10709	 2.13199	 3.49809	 0.00000	-15161.779730385	-136678.793429978	-14939.003873869
77	 1.05719	 2.04727	 3.69564	 0.00000	-15067.192819121	-136186.942829963	-14484.985361249
78	 1.02102	 2.14104	 3.80791	 0.00000	-15015.007335946	-135707.943663847	-14442.129695616
79	 0.97130	 2.24734	 3.95992	 0.00000	-14949.592713640	-135346.760744104	-14149.166392291
80	 1.00987	 2.29898	 4.23631	 0.00000	-14840.092104831	-134985.942942710	-13414.978105597
81	 1.03992	 2.20388	 4.40970	 0.00000	-14769.672211713	-134228.093822288	-13468.628294837
82	 1.02295	 2.26280	 4.40970	 0.00000	-14760.593937263	-133611.253393149	-13994.685979478
83	 0.99504	 2.20972	 4.62831	 0.00000	-14679.450708446	-132949.503778993	-13845.003305464
84	 1.05025	 2.34310	 4.76791	 0.00000	-14616.100524064	-132127.737293662	-14033.267946974
85	 1.09728	 2.38747	 4.89284	 0.00000	-14570.533970528	-131811.013049343	-13894.326655939
86	 1.05676	 2.54375	 4.89284	 0.00000	-14566.216837285	-131418.668801074	-14243.499571773
87	 1.02720	 2.57622	 5.01320	 0.00000	-14521.226197258	-130960.116526456	-14252.145446120
88	 1.10503	 2.44850	 5.11185	 0.00000	-14483.642226113	-130187.565449879	-14648.856811255
89	 1.06398	 2.32039	 5.21198	 0.00000	-14425.066772558	-129270.213615144	-14980.454110439
90	 1.10615	 2.16976	 5.21198	 0.00000	-14416.256719600	-129216.853036922	-14945.714159078
91	 1.06912	 2.08854	 5.22720	 0.00000	-14402.415071321	-128900.764878134	-15123.385835081
92	 1.01196	 2.16889	 5.22720	 0.00000	-14394.816246433	-128570.948959780	-15377.213504548
93	 1.05800	 2.22134	 5.47851	 0.00000	-14310.406796848	-128330.777609003	-14773.290359475
94	 1.03415	 2.12051	 5.58681	 0.00000	-14277.905338522	-128124.184283065	-14654.869102150
95	 1.06818	 2.24829	 5.59952	 0.00000	-14268.933387955	-127850.185381552	-14839.148498001
96	 1.12813	 2.33016	 5.87897	 0.00000	-14183.174475759	-127379.308713812	-14452.436043778
97	 1.10507	 2.19595	 6.12794	 0.00000	-14103.451959701	-126924.385918422	-14110.133678590
98	 1.05020	 2.16397	 6.12794	 0.00000	-14098.585949400	-126535.666590066	-14450.192903930
99	 1.09873	 2.13491	 6.40447	 0.00000	-14018.683743479	-126089.439948021	-14097.397486771
100	 1.07007	 2.24039	 6.40447	 0.00000	-14016.580382743	-125945.030925053	-14220.772902375
101	 1.02882	 2.30802	 6.58438	 0.00000	-13969.035196972	-125583.513220909	-14106.838748814
102	 1.09774	 2.21396	 6.58438	 0.00000	-13966.324093718	-125320.855280848	-14342.385656331
103	 1.12197	 2.15077	 6.77023	 0.00000	-13919.818332852	-124943.922675447	-14254.260653072
104	 1.05094	 2.10783	 6.79518	 0.00000	-13907.722193200	-124675.050184199	-14402.171747802
105	 1.08738	 2.16003	 6.82919	 0.00000	-13885.876981772	-123960.735181655	-14898.034636061
106	 1.04363	 2.06746	 7.31137	 0.00000	-13775.337744664	-123613.837559779	-14139.539886865
107	 1.01245	 2.21388	 7.31137	 0.00000	-13769.728928663	-123295.111158737	-14402.178127892
108	 1.05510	 2.32525	 7.63921	 0.00000	-13701.786038539	-123211.765157012	-13806.095228379
109	 1.02132	 2.27016	 7.63921	 0.00000	-13700.304585031	-122925.318927730	-14077.726922575
110	 1.05905	 2.19171	 8.00208	 0.00000	-13628.514750871	-122784.818786043	-13500.328722670
111	 1.05214	 2.08986	 8.03166	 0.00000	-13615.813036208	-122351.549235973	-13806.581126109
112	 1.01571	 2.14495	 8.35726	 0.00000	-13552.162977887	-121941.009622235	-13580.620156639
113	 1.05875	 2.04597	 8.38158	 0.00000	-13545.412748493	-121636.834400622	-13817.293084306
114	 1.10962	 2.12309	 8.39007	 0.00000	-13540.261128755	-121308.769561967	-14093.841725579
115	 1.05640	 2.06914	 8.39007	 0.00000	-13539.427921644	-121103.505975162	-14290.773241281
116	 1.10571	 2.16852	 8.66920	 0.00000	-13483.621170701	-120800.551212509	-14035.660494506
117	 1.05258	 2.23527	 8.91399	 0.00000	-13437.454569596	-120420.286541943	-13954.259154017
118	 1.02420	 2.30329	 8.91399	 0.00000	-13436.086141324	-120208.344192131	-14152.517221110
119	 1.07461	 2.22058	 8.93267	 0.00000	-13430.266782416	-120132.872675216	-14169.795148941
120	 1.02846	 2.13539	 8.93267	 0.00000	-13426.781617472	-119907.731344467	-14360.084830256
121	 1.07327	 2.24846	 8.94895	 0.00000	-13416.189963640	-119688.757642942	-14473.141993457
122	 1.03508	 2.22908	 9.31730	 0.00000	-13351.084137488	-119516.256718971	-13994.584655913
123	 1.06176	 2.35575	 9.36025	 0.00000	-13340.175384362	-119263.281014218	-14138.472829405
124	 1.05636	 2.44425	 9.71718	 0.00000	-13283.131442239	-119212.485781429	-13618.828640963
125	 1.00907	 2.37990	10.12363	 0.00000	-13221.354503701	-118992.101014817	-13221.444022188
126	 1.03875	 2.42448	10.57962	 0.00000	-13153.572423561	-118530.167522176	-13005.556713431
127	 0.99325	 2.55558	11.36073	 0.00000	-13047.612291134	-118046.629086555	-12429.493824784
128	 0.95551	 2.43733	11.82667	 0.00000	-12985.793575490	-117647.975039379	-12209.960715518
129	 0.92469	 2.56459	11.82667	 0.00000	-12980.813570097	-117264.167218848	-12543.968482121
130	 0.89339	 2.66684	12.29341	 0.00000	-12916.056417932	-116796.194710475	-12364.369468842
131	 0.86736	 2.58480	12.48614	 0.00000	-12890.015904683	-116433.948963590	-12466.210083244
132	 0.90473	 2.47521	12.90553	 0.00000	-12828.900356818	-115878.496783185	-12410.506784999
133	 0.87471	 2.31279	13.59641	 0.00000	-12755.588965289	-115735.115496530	-11820.774156359
134	 0.91666	 2.43697	13.63316	 0.00000	-12746.690350026	-115351.835543444	-12115.067956814
135	 0.88470	 2.38533	13.66273	 0.00000	-12739.119992990	-114989.542716812	-12401.657213087
136	 0.93097	 2.44862	13.69219	 0.00000	-12729.846798889	-114606.790298550	-12691.677690343
137	 0.91409	 2.53940	14.43146	 0.00000	-12653.740310378	-114408.601581887	-12128.801521892
138	 0.88932	 2.63112	14.47626	 0.00000	-12640.377055013	-113949.390600370	-12454.379949757
139	 0.84915	 2.74914	15.41019	 0.00000	-12555.892018992	-113736.738831148	-11822.181358768
140	 0.89562	 2.61531	15.96230	 0.00000	-12506.833424220	-113426.346105200	-11641.988136997
141	 0.87090	 2.58857	16.87001	 0.00000	-12430.860230797	-113013.083219887	-11295.519088081
142	 0.87911	 2.48024	17.62419	 0.00000	-12371.352213394	-112650.012790999	-11063.509342943
143	 0.83878	 2.42068	18.17398	 0.00000	-12318.296147849	-112060.377548686	-11122.583929806
144	 0.80498	 2.34274	18.23743	 0.00000	-12301.807557622	-111547.521635775	-11470.553940447
145	 0.75620	 2.43866	18.62860	 0.00000	-12261.374753587	-111006.192790398	-11607.554745469
146	 0.71799	 2.35076	19.46609	 0.00000	-12199.883506524	-110807.825171718	-11191.009893525
147	 0.69380	 2.43933	19.46609	 0.00000	-12190.623618844	-110436.018362369	-11470.217826070
148	 0.68339	 2.32193	20.71014	 0.00000	-12111.609911712	-110153.823831526	-10962.275285592
149	 0.65794	 2.31060	21.51172	 0.00000	-12061.355697513	-109790.003359059	-10823.553616070
150	 0.63891	 2.41165	21.57714	 0.00000	-12049.131769822	-109407.477756441	-11083.839941780
151	 0.67485	 2.32136	22.02019	 0.00000	-12016.548949532	-109044.291519942	-11121.197975383
152	 0.65349	 2.39155	22.85051	 0.00000	-11969.376454359	-108786.075539145	-10907.689004449
153	 0.67832	 2.44512	22.85051	 0.00000	-11960.310233279	-108411.157180160	-11191.945152634
154	 0.65039	 2.40605	22.85051	 0.00000	-11956.571203634	-108149.886228306	-11415.825808035
155	 0.67453	 2.54241	24.56336	 0.00000	-11868.284694841	-108075.072882384	-10607.774066024
156	 0.69231	 2.54241	24.56336	 0.00000	-11863.552730401	-107826.088850548	-10809.438453465
157	 0.67492	 2.65757	25.26994	 0.00000	-11822.973334994	-107562.127908612	-10667.605441330
158	 0.70424	 2.80675	25.33216	 0.00000	-11816.484462790	-107306.931135670	-10857.913492226
159	 0.67334	 2.68301	25.91737	 0.00000	-11780.299464970	-107026.027239829	-10776.967409871
160	 0.64572	 2.56387	27.15414	 0.00000	-11724.497078380	-106836.252158753	-10408.718625050
161	 0.68354	 2.65306	28.91157	 0.00000	-11652.400933332	-106646.636808258	-9877.372525062
162	 0.72913	 2.73337	28.99640	 0.00000	-11644.675174752	-106288.372557048	-10158.379190467
163	 0.75553	 2.73337	28.99640	 0.00000	-11633.062261840	-106001.565394303	-10329.057224101
164	 0.72659	 2.74102	29.07751	 0.00000	-11620.202193984	-105675.118248293	-10526.903691551
165	 0.74931	 2.82763	30.84262	 0.00000	-11549.093301464	-105373.142993804	-10117.790020836
166	 0.78101	 2.93751	30.93047	 0.00000	-11538.309968383	-105020.695453010	-10362.404230823
167	 0.76088	 3.08922	32.45897	 0.00000	-11481.023048358	-104781.710397488	-10028.520086097
168	 0.81497	 3.18543	33.33382	 0.00000	-11447.125723464	-104523.824550315	-9947.432684330
169	 0.84507	 3.27036	34.24694	 0.00000	-11410.809914726	-104276.005194716	-9832.093952541
170	 0.88486	 3.11661	35.67728	 0.00000	-11366.608440190	-104097.848944851	-9568.235457046
171	 0.91682	 3.21465	35.77973	 0.00000	-11357.928158365	-103766.207505924	-9813.074077724
172	 0.89895	 3.34235	37.58330	 0.00000	-11300.293528384	-103397.619228026	-9605.316055816
173	 0.93311	 3.35491	37.72459	 0.00000	-11290.498452078	-103116.356108737	-9788.628412047
174	 0.93020	 3.21084	38.60992	 0.00000	-11259.501916929	-102791.235394707	-9803.783774587
175	 0.95984	 3.26412	40.49595	 0.00000	-11204.545375970	-102578.749375954	-9466.704383751
176	 1.01520	 3.35219	40.49595	 0.00000	-11198.604454820	-102447.850429075	-9538.194119123
177	 0.98736	 3.23454	40.51692	 0.00000	-11194.991166813	-102200.255575084	-9749.656093042
178	 0.96115	 3.10155	40.58725	 0.00000	-11190.987192888	-102083.793520160	-9826.078408725
179	 0.91531	 3.06269	40.71859	 0.00000	-11186.899650043	-102010.295664469	-9858.700835956
180	 0.97029	 3.15230	42.37098	 0.00000	-11144.452563740	-101955.321706891	-9489.203930513
181	 0.93547	 2.96914	42.37098	 0.00000	-11141.188471465	-101782.445388020	-9629.439326625
182	 0.97354	 2.85556	42.39901	 0.00000	-11138.609004595	-101642.272700051	-9743.817345904
183	 1.00020	 3.00261	44.47558	 0.00000	-11087.068826284	-101592.727873878	-9277.960388962
184	 0.96018	 2.90245	45.31665	 0.00000	-11063.954271563	-101363.797189336	-9275.745526298
185	 1.00837	 2.82441	46.67374	 0.00000	-11033.107786069	-101232.297873368	-9098.779987319
186	 1.04873	 2.92186	47.75398	 0.00000	-11006.645922402	-101001.159802505	-9065.299421514
187	 1.08004	 2.80072	49.09507	 0.00000	-10978.402842799	-100898.878003321	-8885.150424671
188	 1.03968	 2.87713	50.88307	 0.00000	-10941.448853837	-100684.004232941	-8730.484305431
189	 1.01802	 2.73280	53.22926	 0.00000	-10898.309009688	-100592.434700220	-8390.655396659
190	 0.99654	 2.86330	53.99933	 0.00000	-10880.429237400	-100442.754271566	-8361.538102437
191	 0.95732	 2.80201	54.17461	 0.00000	-10873.150333782	-100231.346498774	-8500.156839050
192	 0.93675	 2.73396	56.59296	 0.00000	-10830.126642891	-100030.486694840	-8270.779734075
193	 0.89957	 2.66606	56.75218	 0.00000	-10823.793018124	-99743.559079900	-8494.371101335
194	 0.87962	 2.53249	58.51987	 0.00000	-10791.000662557	-99506.282328434	-8403.724297134
195	 0.85329	 2.49073	61.64051	 0.00000	-10740.784017228	-99304.937097563	-8102.903074713
196	 0.83260	 2.57531	62.43296	 0.00000	-10727.036656038	-99063.776035089	-8206.590525288
197	 0.79365	 2.64473	64.76236	 0.00000	-10689.675778846	-98920.492042711	-7976.265745752
198	 0.77217	 2.51746	64.76236	 0.00000	-10687.041297978	-98834.286085155	-8036.126894629
199	 0.79946	 2.65064	69.41520	 0.00000	-10625.855064141	-98742.497090563	-7516.053550850
200	 0.75416	 2.74298	69.41520	 0.00000	-10621.278094731	-98571.847375148	-7640.933572167
201	 0.79376	 2.82009	69.41520	 0.00000	-10620.951520479	-98510.991783079	-7698.523421707
202	 0.83153	 2.86339	72.74281	 0.00000	-10575.489139914	-98346.494845981	-7408.396553161
203	 0.79375	 2.98788	72.74281	 0.00000	-10574.065873116	-98178.813663416	-7561.845067741
204	 0.81677	 2.89575	76.17688	 0.00000	-10535.266932296	-98107.734662162	-7244.934660793
205	 0.84355	 2.82274	76.34157	 0.00000	-10527.947200096	-97891.849668723	-7387.622332242
206	 0.87946	 2.82274	76.34157	 0.00000	-10520.862695088	-97694.305342422	-7514.321608460
207	 0.83091	 2.95583	76.48454	 0.00000	-10517.899643410	-97644.558811379	-7534.437622718
208	 0.78225	 3.09124	76.48454	 0.00000	-10516.684567165	-97593.679224526	-7573.166447123
209	 0.73676	 3.23193	81.14143	 0.00000	-10466.461325334	-97509.235125720	-7155.378127617
210	 0.77295	 3.36631	81.14143	 0.00000	-10465.611326189	-97384.829774633	-7271.283487261
211	 0.80208	 3.36163	84.24631	 0.00000	-10435.343152777	-97388.518542026	-6964.912985740
212	 0.80208	 3.23229	84.24631	 0.00000	-10433.258155964	-97261.693250704	-7070.888308932
213	 0.83295	 3.33319	86.75806	 0.00000	-10407.053161475	-97119.451774464	-6951.079840282
214	 0.81028	 3.44362	94.04588	 0.00000	-10347.292166211	-97103.500533233	-6369.421128874
215	 0.83620	 3.30353	94.33557	 0.00000	-10342.348650742	-96930.832218869	-6492.654288554
216	 0.80159	 3.34102	99.67756	 0.00000	-10302.154607432	-96863.737564703	-6157.808509618
217	 0.82623	 3.26661	99.89357	 0.00000	-10299.246905765	-96764.565810396	-6227.903247249
218	 0.87509	 3.11350	104.28190	 0.00000	-10266.871645172	-96612.817942903	-6055.898508818
219	 0.86974	 3.18967	104.28190	 0.00000	-10265.712769017	-96521.484381793	-6135.643308375
220	 0.82256	 3.30668	104.52947	 0.00000	-10261.950997149	-96399.836373796	-6219.673597693
221	 0.83938	 3.49939	110.47104	 0.00000	-10222.383212358	-96332.851907909	-5890.980215675
222	 0.87929	 3.59390	113.57722	 0.00000	-10202.345819679	-96273.960156014	-5749.498040779
223	 0.83557	 3.77973	113.57722	 0.00000	-10199.708889460	-96152.461477279	-5844.627417320
224	 0.88112	 3.95615	117.88539	 0.00000	-10173.154719553	-96058.506093558	-5673.041101975
225	 0.84413	 3.75768	117.88539	 0.00000	-10171.007826893	-96000.873428951	-5709.204839981
226	 0.86352	 3.87993	118.07893	 0.00000	-10168.571979090	-95925.023435261	-5760.696355635
227	 0.83481	 3.71606	118.66319	 0.00000	-10165.160476734	-95840.648704578	-5810.956062760
228	 0.79800	 3.81955	118.66319	 0.00000	-10162.928983616	-95792.166358166	-5837.123477997
229	 0.76852	 3.75389	118.90503	 0.00000	-10158.993763182	-95671.073305698	-5918.864326121
230	 0.78894	 3.94553	118.90503	 0.00000	-10158.147513630	-95679.464584956	-5902.010551343
231	 0.75986	 3.82030	119.25744	 0.00000	-10154.752486815	-95615.947103822	-5931.577764331
232	 0.78141	 3.63117	124.52375	 0.00000	-10127.734028212	-95578.381106304	-5698.959175813
233	 0.82531	 3.80896	127.95576	 0.00000	-10110.603720820	-95544.308744911	-5561.728463291
234	 0.77692	 3.59923	127.95576	 0.00000	-10110.119556657	-95480.819136814	-5620.376429757
235	 0.76551	 3.79997	128.25502	 0.00000	-10107.538021171	-95391.588183111	-5683.792028595
236	 0.73967	 3.91653	128.25502	 0.00000	-10108.260475845	-95409.954584915	-5672.650173536
237	 0.72641	 4.01443	128.83634	 0.00000	-10102.176192803	-95343.474823631	-5678.287104403
238	 0.74346	 3.90845	135.84112	 0.00000	-10068.053159043	-95275.003212785	-5405.528377642
239	 0.75721	 3.73979	139.02283	 0.00000	-10054.055934488	-95293.326953308	-5247.232391575
240	 0.72807	 3.62526	148.99692	 0.00000	-10014.168132878	-95219.778944149	-4921.902384630
241	 0.70266	 3.84537	149.26017	 0.00000	-10012.777700286	-95137.732887064	-4990.044115791
242	 0.72614	 4.03228	157.20857	 0.00000	-9983.773348849	-95105.204416678	-4732.529071812
243	 0.74145	 3.84985	157.63591	 0.00000	-9979.226799622	-95008.529426856	-4783.738569368
244	 0.72239	 3.97355	158.19495	 0.00000	-9976.677392649	-94893.506416516	-4873.267509969
245	 0.75242	 3.82132	158.19495	 0.00000	-9974.585264321	-94850.862485556	-4894.990157652
246	 0.71732	 3.83188	158.63198	 0.00000	-9971.521675699	-94725.727347919	-4989.489409071
247	 0.73094	 3.89794	158.63198	 0.00000	-9971.395538685	-94709.340828384	-5004.614558470
248	 0.69480	 3.71078	158.63198	 0.00000	-9971.800694137	-94723.944185274	-4994.062756098
249	 0.71339	 3.53986	163.24082	 0.00000	-9953.819889738	-94634.206390947	-4903.992506431
250	 0.75263	 3.53986	168.75692	 0.00000	-9936.086858025	-94624.749406086	-4736.119174160
251	 0.79416	 3.42810	177.18971	 0.00000	-9908.993872760	-94571.682324266	-4518.256403332
252	 0.83644	 3.61184	184.46286	 0.00000	-9887.482514076	-94514.243180862	-4360.581959902
253	 0.88681	 3.72206	190.74815	 0.00000	-9870.462807112	-94468.539642870	-4236.088428252
254	 0.90524	 3.68056	200.85798	 0.00000	-9845.906473862	-94406.753211625	-4052.311526994
255	 0.87366	 3.50107	200.85798	 0.00000	-9844.013956893	-94332.343446075	-4107.796122859
256	 0.93497	 3.30759	201.68258	 0.00000	-9840.579789671	-94268.732137573	-4137.065759134
257	 0.96074	 3.16380	209.00505	 0.00000	-9822.813229782	-94232.183051904	-3995.949245912
258	 0.90448	 3.30433	216.80498	 0.00000	-9804.741401653	-94221.225270928	-3826.188745603
259	 0.94683	 3.46626	216.80498	 0.00000	-9803.726428900	-94159.889242415	-3877.375046581
260	 0.97997	 3.28503	216.80498	 0.00000	-9803.128085232	-94097.100938772	-3934.179913551
261	 0.92986	 3.18906	218.63861	 0.00000	-9798.793785836	-94091.491853409	-3896.446004954
262	 0.98005	 3.24723	227.04390	 0.00000	-9781.345983208	-94071.229780022	-3742.230052055
263	 0.94010	 3.09755	227.72538	 0.00000	-9780.205754621	-94019.589650003	-3782.467896203
264	 0.88678	 3.13899	236.11142	 0.00000	-9765.592305540	-94010.173697940	-3645.749357465
265	 0.93223	 3.22480	243.82721	 0.00000	-9751.660011585	-93992.286261626	-3524.313854223
266	 0.90280	 3.36798	243.82721	 0.00000	-9749.853677693	-93947.700236589	-3550.836540341
267	 0.95581	 3.42032	254.26546	 0.00000	-9731.539527948	-93889.189991868	-3426.205287615
268	 0.92002	 3.33229	266.59025	 0.00000	-9713.448127166	-93904.779566362	-3229.701705296
269	 0.97479	 3.18288	267.70675	 0.00000	-9711.433688973	-93839.651005317	-3274.685884414
270	 1.02820	 3.04252	268.19261	 0.00000	-9707.617248896	-93785.553191147	-3290.619297814
271	 0.99234	 2.85989	285.47643	 0.00000	-9685.108281568	-93752.711171952	-3098.371643726
272	 0.93899	 2.99889	293.49909	 0.00000	-9673.785301694	-93727.625206494	-3010.227810446
273	 0.92590	 3.02941	303.67222	 0.00000	-9661.381802749	-93677.610584401	-2936.207443088
274	 0.89591	 2.90969	304.46423	 0.00000	-9657.972187346	-93650.792811560	-2928.929061896
275	 0.88702	 2.85988	304.46423	 0.00000	-9659.052828055	-93664.262955847	-2926.265324702
276	 0.90336	 2.99123	313.43041	 0.00000	-9648.812945685	-93608.029124488	-2880.100332361
277	 0.93120	 2.97495	314.41317	 0.00000	-9646.477450495	-93602.558163882	-2862.216341072
278	 0.90304	 3.14191	315.85108	 0.00000	-9640.394221519	-93528.516014224	-2875.426200968
279	 0.87065	 3.04556	330.80416	 0.00000	-9624.155799461	-93491.104669862	-2750.453324750
280	 0.83752	 3.11270	330.80416	 0.00000	-9623.088095055	-93447.991992914	-2782.888957640
281	 0.79544	 3.29550	346.99471	 0.00000	-9606.578777443	-93409.289475045	-2656.498299388
