Sample	theta_A	theta_B	theta_C	theta_AB	theta_root	tau_AB	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
24	1.19919054076479292270107634976739064	0.80470481440617436241780069394735619	1.18875738985012269210983504308387637	0.86182319328395307067580688453745097	0.90815503869700808792231327970512211	0.47134829080262469203077557722281199	3.11030861255996704528570262482389808	-1012.73965165588845138699980452656745911	-14102.95537527233682340011000633239746094	3975.55885871345162740908563137054443359
25	1.19634050858316087762034385377774015	0.83418752603381407517701973119983450	1.24766970027257961817213072208687663	0.86695804640433615784189669284387492	0.86770973401095685684225600198260508	0.46578748849977641421915564023947809	3.11018552145277293874414681340567768	-1016.68344632617709066835232079029083252	-14098.50660697625608008820563554763793945	3931.67214371448608289938420057296752930
26	1.25132969339073119030558700615074486	0.86953080707071983557199246206437238	1.20128411167060611397516822762554511	0.89628218736561870993995171374990605	0.87331794668921958191276644356548786	0.45783129320024990027704347994585987	3.11772677542551512885893316706642509	-1014.18327016802618345536757260560989380	-14097.12887548630897072143852710723876953	3955.29617380604759091511368751525878906
27	1.20585561198036383956377903814427555	0.89613518673818681747889058897271752	1.15407596948195512176482679933542386	0.87705503428461040194008546677650884	0.85526556556082955484754393182811327	0.46805664071712799190194687071198132	3.09108204839584166379040652827825397	-1015.64303577810392198443878442049026489	-14100.91894462494565232191234827041625977	3944.48858684390688722487539052963256836
28	1.20181501753848674063362977904034778	0.86170523321793990323413936494034715	1.18669901760063178919324400339974090	0.91987374140101396680080370060750283	0.87146159448404292291456840757746249	0.45977090832041511703209835104644299	3.10230545622923958859473714255727828	-1012.73913315026698001020122319459915161	-14095.90555642030813032761216163635253906	3968.51422491763878497295081615447998047
29	1.19882589754536339476942430337658152	0.85956202456835395508960573351942003	1.13730334984552006183378125570015982	0.91798881962077205631800325136282481	0.84746838538955016062459435488563031	0.46382959490726233253710120152391028	3.06647676669427093898434577567968518	-1017.55296409824347847461467608809471130	-14095.15389506218889437150210142135620117	3919.62425407975388225167989730834960938
30	1.20313834598550895016444428620161489	0.83270063343285238843805018404964358	1.19372556350304015460039863683050498	0.87867763605644921831583360471995547	0.89949045834856977688076540289330296	0.45727094084976294130484575362061150	3.04116124243523344716777501162141562	-1014.16365326480809017084538936614990234	-14098.32734439429987105540931224822998047	3956.69081174621896934695541858673095703
31	1.27452607181458965612819156376644969	0.85255374121394744690860534319654107	1.15493548484293895306507238274207339	0.91694199229817385798924078699201345	0.91955056740103635615213306664372794	0.45627934283301097018181735620601103	3.06916263510732445496387299499474466	-1016.02629209417852962360484525561332703	-14103.60277628869152977131307125091552734	3943.33985534690691565629094839096069336
32	1.33886848229008892374736205965746194	0.84711383346624491430532088998006657	1.11144170927374874580095820419955999	0.92042850425239464140503287126193754	0.92304699800698863931813775707269087	0.45125124527432158849649113108171150	3.05094712425580238956968059937935323	-1011.20791834203510006773285567760467529	-14100.35256780102645279839634895324707031	3988.27338438067454262636601924896240234
33	1.33283196033016615444921626476570964	0.81653985773528792169173584625241347	1.04834067081336868021423924801638350	0.89099597709018563129745871265185997	0.88719207626107421393868435188778676	0.44190168140373498051332035174709745	2.99725807312352188205295533407479525	-1011.01719421805535148450871929526329041	-14093.93827413003964466042816638946533203	3983.76633194948590244166553020477294922
34	1.33785453451195790464112178597133607	0.79205451555923811479686946768197231	1.09339122758735651785855225170962512	0.89435355968409724347623068752000108	0.90262786149268170454718074324773625	0.43433103429826552810411044447391760	3.00855278353135835445186785364057869	-1011.45340356659073677292326465249061584	-14092.96859119053442555014044046401977539	3978.43455552462728519458323717117309570
35	1.28039212712898331503197368874680251	0.78361379414169196611084089454379864	1.09573987209450685043066187063232064	0.88097001343616365698352410618099384	0.90456673928446118537749498500488698	0.44213072191084840101282793511927593	2.99107055159060220006495001143775880	-1011.99854318347024673130363225936889648	-14095.93413076991055277176201343536376953	3975.94869893520808545872569084167480469
36	1.27633350840108672485939678153954446	0.78861593897438841960223498972482048	1.08535665436025730024027780018514022	0.90589744110822412181960316956974566	0.92252621525923839129745829268358648	0.44072924498037896468005669703416061	2.98158938195519773728392465272918344	-1016.47827908471822411229368299245834351	-14096.35033714951896399725228548049926758	3931.56754630233626812696456909179687500
37	1.25873825961708996068466603901470080	0.73477441979349389367115463755908422	1.14155021711378612536691434797830880	0.93126489405780910058041399679495953	0.88381503019061447012916232779389247	0.43297215698297536468075463744753506	3.01958941916985290632169380842242390	-1010.42839314740047029772540554404258728	-14099.93922266710069379769265651702880859	3995.65529119309576344676315784454345703
38	1.20024602055301321534841463289922103	0.76072610450821220862138716256595217	1.10671101389248072166537895100191236	0.90076234894137630071497824246762320	0.90090683579101826783386286479071714	0.43155629526727934397456465376308188	2.99035006052081975269629765534773469	-1013.02558811887672618468059226870536804	-14104.87992152645711030345410108566284180	3974.62404033769053057767450809478759766
39	1.21136548945593336412684948300011456	0.75902327115611056829180824934155680	1.10423371698571459731397226278204471	0.89874605403443796891593819964327849	0.92181454912720084404753606577287428	0.43059028601830573457220907584996894	3.00201814595731786283749897847883403	-1012.01741656872297880909172818064689636	-14099.49031081481552973855286836624145508	3979.31614512758642376866191625595092773
40	1.25874635398592871204925813799491152	0.79278700387252221126743734203046188	1.13192311610460860649141068279277533	0.87842925014396711080877366839558817	0.95586741205255509878924158329027705	0.42528011144102101370734203555912245	3.01462698938462381192948669195175171	-1009.53243509817082212975947186350822449	-14093.25084189063818485010415315628051758	3997.92649090893064567353576421737670898
41	1.29569496071926404390239895292324945	0.83449719338981209748595802011550404	1.12837236294996423602299273625249043	0.87567368716738036571456404999480583	0.89621641415938235741833750580553897	0.41550128997160279409328609290241729	2.97288907280368208674303787120152265	-1012.40613150343631332361837849020957947	-14098.45390940108336508274078369140625000	3974.39259436672000447288155555725097656
42	1.23729996187708679578065584792057052	0.81239069379766359890737703608465381	1.08229384607291723163768892845837399	0.88801627065172228370215634640771896	0.92471796991224941564269101945683360	0.42459732651821507909417618975567166	2.95363508526507301255037418741267174	-1015.13126460399530515132937580347061157	-14103.28008010506528080441057682037353516	3951.96743406511268403846770524978637695
43	1.24424448042908020184427186904940754	0.80117634966882644853569672704907134	1.10575565326548819200525031192228198	0.91435008611262780231498936700518243	0.94743034109349777427411254393518902	0.42592747054521590266418229475675616	2.98921347605026577198827908432576805	-1009.84007639473213657765882089734077454	-14093.23466992771864170208573341369628906	3994.83390598039659380447119474411010742
44	1.29707214620046018538346288551110774	0.76916778222880122228843902121298015	1.04795551972550016195384614547947422	0.86384556024669567619866938912309706	0.98374627753990018241836423840140924	0.41747940450178616655918517608370166	2.98367600961369605627737655595410615	-1009.94038572924910113215446472167968750	-14101.17560892170149600133299827575683594	4001.77175162921048467978835105895996094
45	1.25120207383975112769292081793537363	0.80454952884919062050528282270533964	1.09214979617399254863130408921279013	0.86683546900453212202819486265070736	0.94355112669829044325098266199347563	0.40983632561971278240875449228042271	2.96827556136565062772092460363637656	-1011.59448817817735744029050692915916443	-14103.74749365303432568907737731933593750	3987.80261187126052391249686479568481445
46	1.29641704065250040756041016720701009	0.77746785441961330231919191646738909	1.12490205148310384863918898190604523	0.86554680293885122299712975291186012	0.91884728164001505668068148224847391	0.39916142792343484169137468597909901	2.93604131132413348481691173219587654	-1012.77405567920573048468213528394699097	-14103.43138782723872282076627016067504883	3975.69083103518096322659403085708618164
47	1.36971265235227335210765886586159468	0.78087830441950534243744641571538523	1.12983656058151904488795480574481189	0.84055568325907814575259635603288189	0.95589596875861504443605554115492851	0.40626405519508596020372692692035343	2.90702274094444579333185174618847668	-1012.98942702569092944031581282615661621	-14105.69253659424612123984843492507934570	3975.79826633733682683669030666351318359
48	1.44390538246965971502788761426927522	0.74763174822504330219175017191446386	1.09425152097010780494201753754168749	0.79023281309533177640958001575199887	1.01890129079709579329460211738478392	0.40562357627230294365716645188513212	2.87606004274484972071945776406209916	-1013.70508319560917698254343122243881226	-14109.06167729432308988180011510848999023	3972.01084533823086530901491641998291016
49	1.49140760661138438436523756536189467	0.75001037888054045144059500671573915	1.05468344496851296199224634619895369	0.79274698133212861961283124401234090	1.05420882670565951855223829625174403	0.39588331282499716889944352260499727	2.85029288050129459008985577384009957	-1011.18423451276521518593654036521911621	-14102.56893254507122037466615438461303711	3990.72658741741906851530075073242187500
50	1.41311029135681009982761224819114432	0.72058147980406539456765813156380318	1.05127092375614794583782440895447508	0.79018197862658690056036903115455061	1.09357876028106537624751126713817939	0.38806241567423638283429454531869851	2.81915431793450244057908093964215368	-1013.68084034286221140064299106597900391	-14104.84105132238073565531522035598754883	3968.03264789375862164888530969619750977
51	1.47480525772651271942947914794785902	0.69486120539578499766264485515421256	1.04841948214518687620966375106945634	0.78803870830190525520464461806113832	1.13654377703707232249996650352841243	0.38249392588752978427990569798566867	2.83014081311800058671224178397096694	-1012.29899820659227316355099901556968689	-14105.18005576083123742137104272842407227	3982.19007369490827841218560934066772461
52	1.41217847840998400599232809327077121	0.72050500700280117882812191965058446	1.00466002564677481245780654717236757	0.82414945924295612833532231888966635	1.17424130634818202345570625766413286	0.37334456696432949396324829649529420	2.84824268362349464212002203566953540	-1009.88989364228973499848507344722747803	-14106.21357992368939449079334735870361328	4007.31464350079113501124083995819091797
53	1.36471355409251415835569787304848433	0.72261741130094570007003085265750997	1.06641516555404725075106853182660416	0.79164403563800256335980520816519856	1.10995668564825900048731455171946436	0.36715377234559509744826755195390433	2.88916324975347427184146908984985203	-1008.58439539983532995393034070730209351	-14109.44712242164314375258982181549072266	4023.60316842328938946593552827835083008
54	1.42300215209307090447055088588967919	0.72445785162671982870818965238868259	1.09983443910547773469943422242067754	0.75977250028309084584066113166045398	1.15375026000335356712866996531374753	0.35670578767529836916594376816647127	2.89652168378707708384922625555191189	-1011.97520849533793807495385408401489258	-14108.58864252299281361047178506851196289	3988.83655756961343286093324422836303711
55	1.49199813815604809263959396048448980	0.71534998730038934500186087461770512	1.08637035087773736741212360357167199	0.80375471324877334478031798425945453	1.22435354684760411281274627981474623	0.37051374570082490356170978884620126	2.90794702154101569746558197948615998	-1014.15553364650088497000979259610176086	-14089.78220370045346498955041170120239258	3948.22686723544393316842615604400634766
56	1.43750504265145906401812680996954441	0.68072880939251489973429443125496618	1.07320800249173564644422640412813053	0.77353596356041320891705481699318625	1.28570946486838910693961679498897865	0.37588900050840445832278646776103415	2.91996979294818403971589759748894721	-1008.83470380630797080812044441699981689	-14079.04969979485758813098073005676269531	3990.70266173177878954447805881500244141
57	1.49698062859873237684382729639764875	0.65638903364031553344659641879843548	1.04078994946247371800041037204209715	0.77129620039300350597955002740491182	1.26065877828316974529343497124500573	0.36599392742218356255889943895454053	2.93867394534132708727725002972874790	-1007.22751126653247411013580858707427979	-14083.07954169108961650636047124862670898	4010.80442902576578489970415830612182617
58	1.41867419526340943214393064408795908	0.68376998043157877216202678027912043	1.00625033124576268583894034236436710	0.76853762718393614505885125254280865	1.18782979113552911165641035040607676	0.36468493479087832342955266540229786	2.90663248300708154658877901965752244	-1007.44255329668089871120173484086990356	-14079.06616451866466377396136522293090820	4004.64063155185613140929490327835083008
59	1.49878022088670381783970242395298555	0.70565385276139358516900301765417680	1.06184887434954555729405001329723746	0.79162279517822475849442298567737453	1.13315225826747112414238927158294246	0.35445522631942338875887799076735973	2.88152377723329466974178103555459529	-1008.75027859937779339816188439726829529	-14076.06623712242071633227169513702392578	3988.56345112864255497697740793228149414
60	1.56966548325417010190108157985378057	0.74102045800669702479979150666622445	1.08986289001329184067401456559309736	0.74532822540941578992601534991990775	1.08059969585631021615768077026586980	0.36545721847952067351528171457175631	2.87569263308927602906805987004190683	-1010.13650072062978324538562446832656860	-14082.22365669147620792500674724578857422	3980.85864948517883021850138902664184570
61	1.67499197023800250327951744111487642	0.75924635608955670651454283870407380	1.14209567568129033432455798902083188	0.79086420605224039270808589208172634	1.02529983087130505126083335198927671	0.35707006922700507134393888009071816	2.86881809480455540750654108705930412	-1013.25033578689874502742895856499671936	-14079.92948830884415656328201293945312500	3947.42613043985693366266787052154541016
62	1.73818655112599240730730798532022163	0.80617225508743828310542767212609760	1.09867175040016484821592257503652945	0.81434263408188078958716005217866041	1.00817285675895940144641826918814331	0.35101267878790215481998870927782264	2.84728872896230722489008257980458438	-1011.31085587659322300169151276350021362	-14079.47008788154744252096861600875854492	3966.36152911561475775670260190963745117
63	1.74248516206613190959728854068089277	0.80816595413723868457367416340275668	1.14259501418464348709846944984747097	0.85671996869126598728172439223271795	1.06478756830759424545362890057731420	0.35188074840919103536407419596798718	2.89208011966343603305062970321159810	-1016.01912731283857738162623718380928040	-14076.64013265962603327352553606033325195	3916.44885953123957733623683452606201172
64	1.77330102959264390705129699199460447	0.76781073967882651487570910830982029	1.10513660428395410484370131598552689	0.83357641627455647537203731189947575	1.10222348369116374122711476957192644	0.33837973862509868050452155330276582	2.88654711028605337475028136395849288	-1011.55519444429467057489091530442237854	-14081.41427248365107516292482614517211914	3965.86232804070459678769111633300781250
65	1.70410534791874379578757725539617240	0.74526486391745039306044873228529468	1.15576238194727798358485415519680828	0.86485686695881458518897488829679787	1.07172752692225436987882858375087380	0.33306189953290310512556970934383571	2.92313466134013610897568469226825982	-1011.93259406280799339583609253168106079	-14076.98264861290954286232590675354003906	3957.65670798483006365131586790084838867
66	1.63731313834296310361082760209683329	0.78025686444597452950944216354400851	1.12193315077194588624820426048245281	0.81289115860359939524926176090957597	1.11852614369475000799525332695338875	0.32743122108657751745397490594768897	2.89315790290917718152741144876927137	-1010.70115819819204716623062267899513245	-14079.47940376388214644975960254669189453	3972.46782178196190216112881898880004883
67	1.70387778824591240578456563525833189	0.76436638653372435125987749415799044	1.13680044488488740661580322921508923	0.84491539586434072361953440122306347	1.09258133274934299272729276708560064	0.33271418727187512809351233045163099	2.85408811839237674945479739108122885	-1012.59457370181803526065777987241744995	-14069.87738788345086504705250263214111328	3943.93165086527005769312381744384765625
68	1.70951233279122938313321355963125825	0.72996245973794515737864685434033163	1.21298371878847754956609605869743973	0.83059331573543748739041348017053679	1.05467553674548408793043563491664827	0.33960848823692230125104174476291519	2.83560500972140205888649688859004527	-1011.79485716640783721231855452060699463	-14078.25001097748281608801335096359252930	3960.30143931340535345952957868576049805
69	1.63956579710711358721653141401475295	0.73851354534085389413888833587407134	1.24505827472059360516709602961782366	0.87329089078435950810330723470542580	1.03502303433337417004622693639248610	0.34284318352187770351235940324841067	2.85772299332276835670541004219558090	-1013.34494521257920496282167732715606689	-14078.28234680421519442461431026458740234	3944.83289467842405429109930992126464844
70	1.60064311024607075495396202313713729	0.72135346496496732804359908186597750	1.30683830404646195155748955585295334	0.89559030878391476804267767874989659	0.99089998385651156809217354748398066	0.34211216264275423615259796861209907	2.84229672989364168245174369076266885	-1014.04278277478022118884837254881858826	-14071.45291728214942850172519683837890625	3931.02508953434698923956602811813354492
71	1.68702554496963408325882483040913939	0.73415543029294394461459205558639951	1.31088214269409797374521531310165301	0.92603135884961185197994382178876549	0.94171206267522356014865181350614876	0.34317078357606900507192904115072452	2.87073020196941230963716407131869346	-1019.73772881053298533515771850943565369	-14076.01161678746575489640235900878906250	3878.63432868213567417114973068237304688
72	1.75274121185634279562748361058766022	0.71304734373492051346943298995029181	1.35671421099108924224196925933938473	0.90465965687260019301163538330001757	0.91405623042536821021286641553160734	0.33509227407006336729722306699841283	2.83765051096312914680197536654304713	-1012.34570758875042884028516709804534912	-14068.62284026440102024935185909271240234	3945.16576437689582235179841518402099609
73	1.86684131342257053631783492164686322	0.68225336603022712633759283562540077	1.28660106109548499908612484432524070	0.93287172995451272949907206566422246	0.94421698306253565302625929689384066	0.32631342774963556507827888708561659	2.82405471235053040501838950149249285	-1011.01862148391296614136081188917160034	-14067.12352217972147627733647823333740234	3956.93730734059136011637747287750244141
74	1.90350750172594440634554757707519457	0.71917588636408613655959243260440417	1.22745359978218560037532824935624376	0.95357136948856491276416136315674521	0.91040486089811800685112075370852835	0.33251165816270533692744493237114511	2.80228886235408758409448637394234538	-1012.75217208070932883856585249304771423	-14074.29126137555249442812055349349975586	3946.76954056845897866878658533096313477
75	1.89996947636149138283201409649336711	0.72131224198215537768419380881823599	1.19316253624908452657393809204222634	1.00793601770578655774102116993162781	0.94659608874855671878378871042514220	0.34402724533683232133185470047465060	2.78231941031268803499187924899160862	-1013.16389897685087362333433702588081360	-14046.88760990598530042916536331176757812	3915.24862013747588207479566335678100586
76	2.00594024171432439018758486781734973	0.69600680851798923942652663754415698	1.15444769370482624992746423231437802	1.02922707012367808943054114934056997	0.99297477761354224767842424625996500	0.34815667730609628494065077575214673	2.75184158878611118126400469918735325	-1012.00712101204157988831866532564163208	-14056.78048202612626482732594013214111328	3936.70927190571092069149017333984375000
77	1.93705906054657028825261022575432435	0.67049120089109803810600851647905074	1.17922801421221712381282031856244430	1.02922707012367808943054114934056997	1.01403672753736739942098665778758004	0.34260594856066672875272161036264151	2.71598239173251476685777561215218157	-1010.10536720489290019031614065170288086	-14052.66130038345363573171198368072509766	3951.60762833452463382855057716369628906
78	1.86164598158927829807396392425289378	0.67372377684035644751503468796727248	1.15687011878669010478404288733145222	1.05351714248291195019646693253889680	0.96058042973511270634645597965572961	0.33507141474063090180735002832079772	2.69995664938240631514076994790229946	-1010.86981077854079558164812624454498291	-14055.58203917514219938311725854873657227	3946.88393138973515306133776903152465820
79	1.76330020435152157176617038203403354	0.65563931548218035150199511917890050	1.15546814376347484198959136847406626	1.01194750677447120601470942347077653	0.92248140199168060515688694067648612	0.33466535208343961560473189820186235	2.65955344313285424462378614407498389	-1011.15294166449064050539163872599601746	-14045.97965301764088508207350969314575195	3934.45023637273516214918345212936401367
80	1.75802306794952700741418993857223541	0.65367714359008211033597035566344857	1.13643101515659106226507901737932116	1.08264845073677307141224446240812540	0.87346017150779475812782948196399957	0.32238208604251117339600796185550280	2.62070773896292275040309505129698664	-1015.18207267474986110755708068609237671	-14043.53728848383798322174698114395141602	3891.71656173633891739882528781890869141
81	1.68372774272375513859856255294289440	0.62869684493602173702697655244264752	1.08603406598918761361005635990295559	1.08625358348275158348883451253641397	0.90129054861609292359503342595417053	0.31519084711070621818151948900776915	2.60281267690038298212584777502343059	-1008.57287448465069701342144981026649475	-14047.63309010936791310086846351623535156	3961.90434526286117034032940864562988281
82	1.61921588062774968186374735523713753	0.64284568855474499837754365216824226	1.12842880580823168301662917656358331	1.02346157030713014179923447954934090	0.93779317503500414510142491053557023	0.32422578703567339619695530927856453	2.62606005825412136545082830707542598	-1006.93083250760741975682321935892105103	-14047.09020271440749638713896274566650391	3977.78187763833375356625765562057495117
83	1.56060280332565315397630456573097035	0.67129909455397840378765295099583454	1.08373637110097176261547247122507542	1.07798330729691382856572090531699359	0.90530072373666103935363480559317395	0.31667927483926588960727599442179780	2.60413794559963474029018470901064575	-1011.73820363911477215879131108522415161	-14054.13724588982586283236742019653320312	3936.75520949867859599180519580841064453
84	1.60720533434318357812742306123254821	0.65143033520938053992921368262614124	1.06639229111702427132968296064063907	1.08016648010631621801280743966344744	0.85330202766373597356164282246027142	0.30842920485108937800333706036326475	2.57903557178097253554938106390181929	-1009.90911073024858524149749428033828735	-14044.42259372206899570301175117492675781	3945.33148641958359803538769483566284180
85	1.68114731549386609010809934261487797	0.65240215221261765865534698605188169	1.10431341347829214960540866741212085	1.05164031203849694939833625539904460	0.88591433199956259869622954283840954	0.30340015284703542031152778690739069	2.55903023054075662301443117030430585	-1006.79701350403263404587050899863243103	-14044.37418348449864424765110015869140625	3976.40404844417207641527056694030761719
86	1.75067577849017563806910402490757406	0.66869435132795340681610696265124716	1.05490706695002134374306024255929515	1.02587352776719908931113423022907227	0.85543488347467555588110599273932166	0.29569528547464085654894461185904220	2.61202843549089092078929752460680902	-1009.18904168594758630206342786550521851	-14046.38247124714871461037546396255493164	3954.49205438767239684239029884338378906
87	1.86666315362613022266202733590034768	0.67067049237106357573168224917026237	1.09563229118845661957948323106393218	1.06626109788643996800772129063261673	0.90352367693439006313127492830972187	0.30504571644949501907362332531192806	2.65519794816978560447751078754663467	-1008.91780594336830745305633172392845154	-14048.01044314480532193556427955627441406	3958.83238371112202003132551908493041992
