iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	AB_coal_stats_total	AB_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	
21	7.83936328511182090039710601558908820	67259	7.05296029789864586945213886792771518	56944	9.54652904356315623601858533220365644	74715	34.75292145429920509513976867310702801	144456	87.41529226003875407968735089525580406	225000	7.83936328511195235080322163412347436	67259	7.05296029789888123673335940111428499	56944	9.54652904356328591006786155048757792	74715	3.14939168643047695539394226216245443	20253	0.49954151429590104571687447787553538	5829	
22	7.83496886815352588939731504069641232	67265	7.05187171081906516434401055448688567	56966	9.58047112194303629451042070286348462	74710	34.78445796539951118120370665565133095	144419	87.57844374444960067194188013672828674	225000	7.83496886815365023437607305822893977	67265	7.05187171081924280002795057953335345	56966	9.58047112194348393643394956598058343	74710	3.17917512640359856135319205350242555	20188	0.51033015471481646407880816695978865	5871	
23	7.88505965450475976297184388386085629	66997	7.00513812586835626916581531986594200	56770	9.93082601552529986577155796112492681	74676	34.91974603288239364928813301958143711	144352	88.88594272219427239178912714123725891	225000	7.88505965450483436995909869438037276	66997	7.00513812586843975793726713163778186	56770	9.93082601552579014025923243025317788	74676	3.32213136009996734543392449268139899	20585	0.53001477793112861114366296533262357	5972	
24	7.76985262209506366559708112617954612	66884	6.97697007739838426232381607405841351	56727	10.28632687953095015132021217141300440	74656	34.78285057726742479644599370658397675	144303	89.71648115247455734788672998547554016	225000	7.76985262209515781250956933945417404	66884	6.97697007739844909934845418320037425	56727	10.28632687953146884751731704454869032	74656	3.48790606465976216199464943201746792	20692	0.53896885921462911461787825828650966	6041	
25	7.82473723751753880151227349415421486	66778	7.00543800147534678757210713229142129	56514	10.27920633186970178485353244468569756	74663	35.04461585079791774433033424429595470	144274	90.15135911209908670116419671103358269	225000	7.82473723751745975363292018300853670	66778	7.00543800147527662147695082239806652	56514	10.27920633186944066039814060786738992	74663	3.59506355399802046690638235304504633	20982	0.54691791743779438750294730198220350	6063	
26	7.96173531840087722599719199934042990	66683	7.07106736832135229775531115592457354	56392	10.44740379016168319026292010676115751	74628	35.61224136540003115669605904258787632	144253	91.61051681155311143811559304594993591	225000	7.96173531840063208875335476477630436	66683	7.07106736832140825299575226381421089	56392	10.44740379016129416811509145190939307	74628	3.74180359216257629739743606478441507	21178	0.55841820960173216281674513083999045	6119	
27	7.96735220444652014748498913832008839	66622	7.11933016846858635062744724564254284	56347	10.86021499049967431460572697687894106	74616	35.82518432532000929313653614372014999	144237	93.17120594856316984078148379921913147	225000	7.96735220444644554049773432780057192	66622	7.11933016846865740490102325566112995	56347	10.86021499049939009751142293680459261	74616	3.84508678104804113573322865704540163	21268	0.56667594116289643491057859137072228	6147	
28	7.99790988708451866529003382311202586	66618	7.22584161602001806556927476776763797	56238	10.93185597833615396723416779423132539	74587	36.21773084060535552453075069934129715	144170	94.02040978483586286529316566884517670	225000	7.99790988708425931719148138654418290	66618	7.22584161601992658319204565486870706	56238	10.93185597833546296442364109680056572	74587	3.95529733858966414672408973274286836	21314	0.57118016592638287676209074561484158	6243	
29	7.86256826663023566936772112967446446	66538	7.07376926845206277505440084496513009	56346	10.89644491274732907015732052968814969	74570	35.62813684619028720135247567668557167	144094	93.00993528537911458897724514827132225	225000	7.86256826663003050015277040074579418	66538	7.07376926845207609773069634684361517	56346	10.89644491274622239984637417364865541	74570	3.97515023063653316626187006477266550	21210	0.58324734254153687285082696689642034	6336	
30	7.94280078893214280810752825345844030	66419	7.22053495040739257149198238039389253	56005	11.11659893618440264617674984037876129	74537	36.18675664347905751583311939612030983	144117	94.57113002335496787509327987208962440	225000	7.94280078893212859725281305145472288	66419	7.22053495040739701238408088102005422	56005	11.11659893618451100394395325565710664	74537	4.04236955866889324795465654460713267	21693	0.61041602689583174257137443419196643	6346	
31	8.04263276388780212755591492168605328	66359	7.25842558639003954112922656349837780	56004	11.57865050274564033827573439339175820	74508	36.53046135010213646410193177871406078	144066	96.49157598625836840255942661315202713	225000	8.04263276388788739268420613370835781	66359	7.25842558639001289577663555974140763	56004	11.57865050274560658749578578863292933	74508	4.10884964128727236953864121460355818	21703	0.64000724317418600239903980764211155	6426	
32	7.94325768435251777788153049186803401	66328	7.14833847558635593344433800666593015	56076	11.60746108602958059918819344602525234	74485	36.10621415025612890303818858228623867	144076	95.86393906044781942910049110651016235	225000	7.94325768435273182888067822204902768	66328	7.14833847558626089835343009326606989	56076	11.60746108602958059918819344602525234	74485	4.12960167275840372980155734694562852	21672	0.66240149224549305095877116400515661	6439	
33	7.98935627995363351061541834496892989	66231	7.22770058245308977262766347848810256	55984	12.06809217242664722391509712906554341	74441	36.45985340744223179854088812135159969	144060	97.80783026530747292781597934663295746	225000	7.98935627995394259670547398854978383	66231	7.22770058245292723597685835557058454	55984	12.06809217242689413751577376388013363	74441	4.21909080866423025213407527189701796	21845	0.70008209548081756778969975130166858	6499	
34	7.92140767948832014155868819216266274	66282	7.17781814988708166680453359731473029	55895	12.19788254063208832178588636452332139	74415	36.36231582951051422014643321745097637	144028	98.07265452255128934666572604328393936	225000	7.92140767948839297218910360243171453	66282	7.17781814988689337297955717076547444	55895	12.19788254063212384892267436953261495	74415	4.37634353316695712265982365352101624	21851	0.71137097924234493628858899683109485	6557	
35	7.88935556508842239509249338880181313	66180	7.16452619032571824675414973171427846	55778	12.16813824222982276523907785303890705	74409	36.31790123082031840340277994982898235	143991	97.95996384971539328034850768744945526	225000	7.88935556508838420342044628341682255	66180	7.16452619032568982504471932770684361	55778	12.16813824223012119318809709511697292	74409	4.44566635201412374556184659013524652	22033	0.73392023024292751820496505388291553	6600	
36	7.81570639885049622819224168779328465	66113	7.04493584553800289427272218745201826	55586	12.68037757771316975663467019330710173	74350	35.92885622171794324231086648069322109	144005	98.73545452452482606986450264230370522	225000	7.81570639885030704618884556111879647	66113	7.04493584553787766111554446979425848	55586	12.68037757771330475975446461234241724	74350	4.47143121997706582959608567762188613	22306	0.76005315787870852961560785843175836	6645	
37	7.90212917056080055289157826337032020	65799	7.14946617504033365975146807613782585	55377	12.72992699277408767954966606339439750	74307	36.37317800372700560274097369983792305	143988	99.59586468819935589635861106216907501	225000	7.90212917056066466159336414420977235	65799	7.14946617504024128919581926311366260	55377	12.72992699277436301485977310221642256	74307	4.51423012214456598201195447472855449	22812	0.82562054761718750572896396988653578	6705	
38	7.80907633400367284792764621670357883	65498	6.96078643795666884841466526268050075	55399	12.72749893347526928266688628355041146	74311	35.96587626474143206678490969352424145	143962	98.97886865076830531506857369095087051	225000	7.80907633400374123766596312634646893	65498	6.96078643795656759607481944840401411	55399	12.72749893347522665010274067753925920	74311	4.71746042807688237274987841374240816	23065	0.84534920243105493575797027006046847	6727	
39	8.02180360156026495133119169622659683	65209	7.16358087580655400472551264101639390	55063	12.74120326365488686803928430890664458	74301	36.99316451021178409064305014908313751	143916	100.75267770037902437252341769635677338	225000	8.02180360156031113660901610273867846	65209	7.16358087580644831149356832611374557	55063	12.74120326365521016498405515449121594	74301	4.89320202263576931045463425107300282	23644	0.88638231598678707268135212871129625	6783	
40	7.93372077539654085853726428467780352	65172	6.99651470158088351070091448491439223	54985	13.15021170057871380265623884042724967	74245	36.56635174281783662308953353203833103	143846	101.28931769121962247481860686093568802	225000	7.93372077539668207890599660458974540	65172	6.99651470158082933181731277727521956	54985	13.15021170057855570689753221813589334	74245	5.01209245064139530256852594902738929	23689	0.94958141891683534030477176202111878	6909	
41	8.01146064909018029709386610193178058	65041	7.15447163417115206129892612807452679	54875	13.10768937173955883679354883497580886	74250	37.18166918501455597834137734025716782	143869	102.19270362016938236138230422511696815	225000	8.01146064909043609247873973799869418	65041	7.15447163417098686011286190478131175	54875	13.10768937173937231932541180867701769	74250	5.12798578154538109430404801969416440	23953	0.98719368829140308196912201310624368	6881	
42	8.08654171144269007243110536364838481	64917	7.15208020211538375576765247387811542	54816	13.10014967297574983717822760809212923	74210	37.41759557286093240691116079688072205	143821	102.61408252822995734732103301212191582	225000	8.08654171144309685814732802100479603	64917	7.15208020211546458000384518527425826	54816	13.10014967297549226543651457177475095	74210	5.21506675035661881878468193463049829	24088	1.00799675326310400613749607146019116	6969	
43	8.03432623653144339925802341895177960	65043	7.10731623137128476486168437986634672	54854	13.36349997275904755156261671800166368	74165	37.31192507273067349160555750131607056	143744	103.20861664728978723815089324489235878	225000	8.03432623653170452371341525577008724	65043	7.10731623137127055400696917786262929	54854	13.36349997275911327676567452726885676	74165	5.32176302693163805201947980094701052	23847	1.03919169126882771081454848172143102	7091	
44	8.06419190415356013090786291286349297	64972	7.09928963373969867944879297283478081	54753	13.37090795603706361305285099660977721	74134	37.33928198124329611573557485826313496	143739	103.24875300280255885354563361033797264	225000	8.06419190415386744064107915619388223	64972	7.09928963373960186800104565918445587	54753	13.37090795603738335728394304169341922	74134	5.29814046536932270470288131036795676	24014	1.04567903956356555994489099248312414	7127	
45	8.10887300849455350260086561320349574	64863	7.12667567273512503334131906740367413	54825	13.47316970578237693700884847203269601	74126	37.75559937553519773700827499851584435	143665	104.34399978683593701589416014030575752	225000	8.10887300849430658900018897838890553	64863	7.12667567273522628568116488168016076	54825	13.47316970578228811916687845950946212	74126	5.57061787009764053379967663204297423	23977	1.10790616576239919766067032469436526	7209	
46	8.06476372702833188554905063938349485	64927	7.17436022184075472551967322942800820	54738	13.59560155661671210225449613062664866	74134	37.94611695648715254947092034853994846	143595	105.09235009635787605475343298166990280	225000	8.06476372702842780881837825290858746	64927	7.17436022184084976061058114282786846	54738	13.59560155661702474105823057470843196	74134	5.74152215517750175166611370514146984	23930	1.13368725335296716139055206440389156	7271	
47	7.90190988300822372281118077808059752	64917	6.98312585401607943680346579640172422	54807	13.59397035124469965694515849463641644	74082	37.46746888039952239068952621892094612	143472	104.38631555494457359145599184557795525	225000	7.90190988300812158229291526367887855	64917	6.98312585401618513003541011130437255	54807	13.59397035124494834690267452970147133	74082	6.01690149386460415570354598457925022	23748	1.17503452348563408591530787816736847	7446	
48	8.03684715158372142695952788926661015	64717	7.09697733975416955587434131302870810	54456	13.58473117878721936335750797297805548	74071	38.06970350104970890470212907530367374	143456	105.42106005482236241732607595622539520	225000	8.03684715158362195097652147524058819	64717	7.09697733975439337683610574458725750	54456	13.58473117878740055175512679852545261	74071	6.11580933088444389511550980387255549	24283	1.19769270860716736670781301654642448	7473	
49	7.91049271941881837477694716653786600	64548	7.00765694957148976840244358754716814	54404	13.51639665593809525034885155037045479	74086	37.62789806137034531730023445561528206	143451	104.45795557816046539301169104874134064	225000	7.91049271941863807455774804111570120	64548	7.00765694957161144884594250470399857	54404	13.51639665593833328216533118393272161	74086	6.11972064795204317988464026711881161	24499	1.22678165778573711186538730544270948	7463	
50	7.84960526450791906682979970355518162	64449	6.91998140611000778221750806551426649	54366	13.47889167238511909374665265204384923	74064	37.44338126922182397038341150619089603	143429	104.09317999123469178357481723651289940	225000	7.84960526450798923292495601344853640	64449	6.91998140610997047872388066025450826	54366	13.47889167238517060809499525930732489	74064	6.26816736987796740976364162634126842	24614	1.25120548330594139052607260964578018	7507	
51	8.03227354237737145581377262715250254	64221	7.04407442678432982319236543844453990	54115	13.87727653234506774992951250169426203	74034	38.22051330642655386782280402258038521	143358	106.46206707777984945550997508689761162	225000	8.03227354237729151975599961588159204	64221	7.04407442678415307568684511352330446	54115	13.87727653234459879172391083557158709	74034	6.40784921546778818424172641243785620	25022	1.24968762750196904498523053916869685	7608	
52	8.03619917281442575074379419675096869	64178	7.07563108269778862080556791624985635	54057	14.15694927706869421513147244695574045	73975	38.53195923883436080359388142824172974	143310	107.81609882263441591021546628326177597	225000	8.03619917281462470270980702480301261	64178	7.07563108269760032698059148970060050	54057	14.15694927706823591506690718233585358	73975	6.64006276506111792201636490062810481	25075	1.30865309597775980599010381411062554	7715	
53	8.11023679237626993199228309094905853	64197	7.13737688018543536827564821578562260	54011	14.64659530372053808378041139803826809	73932	38.92529904679264518563286401331424713	143191	109.86685211374147286278457613661885262	225000	8.11023679237618111415031307842582464	64197	7.13737688018519644828074888209812343	54011	14.64659530371999274223071552114561200	73932	6.75286969365509115448276133975014091	24983	1.40805305180554585220420449331868440	7877	
54	7.84331935830444404444961037370376289	64157	6.88795048653234776026010877103544772	54061	14.67143526082974069879583112196996808	73883	37.83115978941790302769732079468667507	143214	108.14329864784774315467075211927294731	225000	7.84331935830456128400101079023443162	64157	6.88795048653197916621593321906402707	54061	14.67143526082876725524783978471532464	73883	6.74764291539769267558313003974035382	24996	1.43020065074543523131467281928053126	7903	
55	8.00712415731322302292483072960749269	63986	7.07611082868710727922234582365490496	53837	14.59316952010074430745589779689908028	73859	38.58317848418261064580292440950870514	143234	109.13470485190207170944631798192858696	225000	8.00712415731305249266824830556288362	63986	7.07611082868722274241690683993510902	53837	14.59316952010100010284077143296599388	73859	6.76397720842154992482164743705652654	25411	1.43159796761217816829514504206599668	7907	
56	8.01297637087440506320490385405719280	63848	7.08235990795857883739472526940517128	53634	15.19092912001429951374120719265192747	73808	38.65460214820239315258731949143111706	143234	110.83826730838754315300320740789175034	225000	8.01297637087392011778774758568033576	63848	7.08235990795864456259778307867236435	53634	15.19092912001471162852794805075973272	73808	6.81053761906632981748543897992931306	25752	1.45300313541999770450274809263646603	7958	
57	7.71566125378418821156856211018748581	63841	6.91404432608875119115054985741153359	53377	15.15061011718862182817701977910473943	73809	37.81151702369076161858174600638449192	143172	109.32426729642234874972928082570433617	225000	7.71566125378347411611912320950068533	63841	6.91404432608897323575547488871961832	53377	15.15061011718904104839111823821440339	73809	6.96253385800022428497868531849235296	25954	1.46684729328158836025863820395898074	8019	
58	7.88858300822666791418669163249433041	63519	7.10397338552310486647911602631211281	52974	15.11071392427862214447031874442473054	73772	38.75185295347998959414326236583292484	143111	110.93958983945334750842448556795716286	225000	7.88858300822604174840080304420553148	63519	7.10397338552333224015455925837159157	52974	15.11071392427896320498348359251394868	73772	7.14731181013070671070863681961782277	26618	1.58786544283015929046598557761171833	8117	
59	7.67018188891381580418737939908169210	63445	6.88290999443814666136631785775534809	53046	15.10550794030940124912376631982624531	73751	38.03661717574757261672857566736638546	143060	109.73494484716174213190242880955338478	225000	7.67018188891323315914405611692927778	63445	6.88290999443854811801202231436036527	53046	15.10550794030971566428434016415849328	73751	7.36346187879898561590152894495986402	26569	1.60258596452472157345425785024417564	8189	
60	7.89576573065425524333704743185080588	63013	6.98292665379355614874157254234887660	52922	15.33356562562601332899703265866264701	73722	38.71768707742736381760551012121140957	143074	111.47156466723953371911193244159221649	225000	7.89576573065427300690544143435545266	63013	6.98292665379364407840512285474687815	52922	15.33356562562582858788573503261432052	73722	7.37631680549779567002133262576535344	27139	1.66926585839289653989681028178893030	8204	
61	7.72289694942679361133741622325032949	63035	6.80023395754345383323880014359019697	52927	15.12479589620672015826130518689751625	73722	38.03653112949636039274992072023451328	143005	109.84701151753340298000694019719958305	225000	7.72289694942701387958550185430794954	63035	6.80023395754327797391169951879419386	52927	15.12479589620649633729954075533896685	73722	7.43154485253173824332861840957775712	27043	1.70827241790082973160735946294153109	8273	
62	7.83043040455599559379606944276019931	62842	6.93751578984003636207944509806111455	52749	15.14311670145316490732056990964338183	73672	38.67011932806134666407160693779587746	142991	111.09974231234888009112182771787047386	225000	7.83043040455618211126420646905899048	62842	6.93751578983994576788063568528741598	52749	15.14311670145284871580315666506066918	73672	7.56885560092680531596442961017601192	27400	1.84055067414466533293193606368731707	8337	
63	7.65990568334187749144348344998434186	62688	6.71250695506266570333764320821501315	52712	15.13680287685168934785906458273530006	73709	37.83419133573473658316288492642343044	142989	109.73935726464492290688212960958480835	225000	7.65990568334211463508154338342137635	62688	6.71250695506252270661207148805260658	52712	15.13680287685137137998481193790212274	73709	7.57686833803283921184856808395124972	27589	1.88635067562123159845555164793040603	8302	
64	7.76981359001329163760374285629950464	62531	6.84469776744784574873392557492479682	52419	15.55334617212545822440006304532289505	73588	38.68960500114685885364451678469777107	142889	112.37097727409424408051563659682869911	225000	7.76981359001366378436159720877185464	62531	6.84469776744761126963112474186345935	52419	15.55334617212509940031850419472903013	73588	7.92426726601073649902673423639498651	27939	1.97395279046613159046330565615789965	8523	
65	7.75811655520159870746965680154971778	62493	6.84882029979239259631640379666350782	52372	15.64740900489676178608533518854528666	73577	38.79380126492876001975673716515302658	142835	112.85675162929719306248443899676203728	225000	7.75811655520151521869820498977787793	62493	6.84882029979256845564350442145951092	52372	15.64740900489645447635211894521489739	73577	8.04826534095631629384115512948483229	27970	2.06591970349184883559701120248064399	8588	
66	7.75816590804096506417408818379044533	62567	6.83097902283819280455645639449357986	52437	15.61350852562441993143238505581393838	73553	38.76364076393306845602637622505426407	142789	112.70915689957851668623334262520074844	225000	7.75816590804093220157255927915684879	62567	6.83097902283835711756410091766156256	52437	15.61350852562457092176373407710343599	73553	8.04759511234661850664906523888930678	27785	2.10483083380385149752100915065966547	8658	
67	7.67862650763775889117823680862784386	62441	6.71340385183002208435709690093062818	52289	15.42658401334202089572045224485918880	73608	38.44000027467681235293639474548399448	142790	111.82583686550835011530580231919884682	225000	7.67862650763781573459709761664271355	62441	6.71340385183012688941062151570804417	52289	15.42658401334181661468392121605575085	73608	8.13304414999245395279103831853717566	28060	2.20155910017862366245822158816736192	8602	
68	7.62012005251636459490782726788893342	62418	6.73693223546134412060837348690256476	52210	15.67505934368214681740028026979416609	73560	38.30225461129754904732180875726044178	142755	112.27341225111671008107805391773581505	225000	7.62012005251637614122728336951695383	62418	6.73693223546130504075790668139234185	52210	15.67505934368204378870359505526721478	73560	8.08185813016913279227537714177742600	28127	2.27240744418186269015791367564816028	8685	
69	7.72746416567131433339454815723001957	62148	6.73898822013282661202993040205910802	52113	15.90673857532959623029000795213505626	73471	38.70861862236665729142259806394577026	142740	113.57315026575727756608102936297655106	225000	7.72746416567131966246506635798141360	62148	6.73898822013288434362721091019921005	52113	15.90673857532955004501218354562297463	73471	8.27622768773677108811170910485088825	28479	2.30892487349135056007298771874047816	8789	
70	7.77217235844688403290092537645250559	62084	6.77803606924721879778417132911272347	52142	15.96259417373888211955090810079127550	73461	39.10373798996486982559872558340430260	142587	114.50470751862741281001945026218891144	225000	7.77217235844680320866473266505636275	62084	6.77803606924714419079691651859320700	52142	15.96259417373879152535209868801757693	73461	8.49070014518130022906916565261781216	28361	2.35466529279558178799902634636964649	8952	
71	7.50196434449439131242343137273564935	62209	6.58091586905849901256715384079143405	52201	16.06745835221439833162548893596976995	73430	38.11547973872369965420148218981921673	142662	113.11590944735242203478264855220913887	225000	7.50196434449430071822462195996195078	62209	6.58091586905821035458075130009092391	52201	16.06745835221424911765097931493073702	73430	8.49689479055934349105427827453240752	28252	2.44698214421124937700824375497177243	8908	
72	7.64399592045376774507303707650862634	61897	6.71831379423963248598283826140686870	51780	16.46564441171112491701933322474360466	73375	38.86621712913718340587365673854947090	142632	115.54854571190556100646062986925244331	225000	7.64399592045359721481645465246401727	61897	6.71831379423931629446542501682415605	51780	16.46564441171156190080182568635791540	73375	8.65942758848071214572428289102390409	28955	2.57847441435209567828223953256383538	8993	
73	7.67567049354389219217864592792466283	61797	6.69431433966704148019744025077670813	51836	16.44786245230996613031493325252085924	73362	38.77489182725758354308709385804831982	142614	115.33244177184542422764934599399566650	225000	7.67567049354362751500957529060542583	61797	6.69431433966670841329005270381458104	51836	16.44786245231074772732426936272531748	73362	8.55750446044253365585063875187188387	28981	2.63192685205620069410770156537182629	9024	
